Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-02,Tuesday,71787.01,FALSE,13:40:00,15:25:00,280.0,72100CE,295.8,401.3,266.95,284.2,354.96,True,2024-01-02 14:12:00,-62.86,71600PE,278.35,298.7,195.0,258.65,334.02000000000004,False,,16.22,71600PE,233.95,293.5,195.0,258.65,350.92499999999995,False,,0.0,-62.86,40.92062500000004,-24.7,-46.63937499999996
2024-01-09,Tuesday,71955.95,FALSE,13:40:00,15:25:00,280.0,72100CE,313.85,325.3,86.7,120.55,376.62,False,,189.38,72000PE,333.0,773.8,315.7,674.55,399.59999999999997,True,2024-01-09 14:08:00,-70.76,72100CE,241.4,242.75,86.7,120.55,362.1,False,,0.0,-70.76,68.52687500000002,120.85,118.61687500000001
2024-01-16,Tuesday,73036.04,FALSE,13:40:00,15:25:00,280.0,73200CE,316.6,398.0,303.05,344.6,379.92,True,2024-01-16 13:56:00,-67.28,72800PE,326.8,337.35,226.9,262.6,392.16,False,,60.12,72800PE,254.65,307.65,226.9,262.6,381.975,False,,0.0,-67.28,68.06500000000001,-7.95,-7.164999999999989
2024-01-20,Saturday,71700.54,FALSE,13:40:00,15:25:00,280.0,72100CE,312.6,331.4,210.25,257.65,375.12,False,,51.04,71500PE,317.05,499.7,297.0,400.4,380.46,True,2024-01-20 14:43:00,-67.37,72100CE,256.05,280.0,210.25,257.65,384.07500000000005,False,,0.0,-67.37,52.64250000000001,-1.6,-16.327499999999993
2024-01-30,Tuesday,71666.88,FALSE,13:40:00,15:25:00,280.0,72600CE,309.3,308.0,163.8,188.5,371.16,False,,116.93,70900PE,304.15,490.0,312.7,444.0,364.97999999999996,True,2024-01-30 14:09:00,-64.63,72600CE,261.6,282.0,163.8,188.5,392.40000000000003,False,,0.0,-64.63,43.83374999999999,73.1,52.30374999999999
2024-02-06,Tuesday,72109.3,FALSE,13:40:00,15:25:00,280.0,72700CE,302.15,359.5,263.95,319.0,362.58,False,,-20.63,71400PE,294.05,305.2,240.95,245.45,352.86,False,,44.92,,,,,,,False,,24.290000000000003,0.0,0.0,0.0,24.290000000000003
2024-02-13,Tuesday,71555.76,FALSE,13:40:00,15:25:00,280.0,72000CE,306.85,348.2,260.4,291.4,368.22,False,,11.61,71200PE,317.25,362.5,280.95,320.0,380.7,False,,-6.72,,,,,,,False,,4.89,0.0,0.0,0.0,4.89
2024-02-20,Tuesday,72918.8,FALSE,13:40:00,15:25:00,280.0,73300CE,293.85,357.15,209.8,342.9,352.62,True,2024-02-20 15:16:00,-62.44,72300PE,280.25,360.7,221.8,224.75,336.3,True,2024-02-20 14:02:00,-59.55,73300CE,226.0,357.15,209.8,342.9,339.0,True,2024-02-20 15:07:00,0.0,-59.55,64.17687500000002,-113.0,-108.37312499999997
2024-02-27,Tuesday,73064.9,FALSE,13:40:00,15:25:00,280.0,73600CE,293.3,308.55,224.35,267.5,351.96,False,,22.13,72600PE,301.6,353.7,269.75,285.1,361.92,False,,12.73,,,,,,,False,,34.86,0.0,0.0,0.0,34.86
2024-03-04,Monday,73881.38,FALSE,13:40:00,15:25:00,280.0,74200CE,295.5,312.9,249.2,276.8,354.59999999999997,False,,15.01,73500PE,295.25,327.55,262.75,284.2,354.3,False,,7.36,,,,,,,False,,22.37,0.0,0.0,0.0,22.37
2024-03-12,Tuesday,73818.3,FALSE,13:40:00,15:25:00,280.0,74200CE,289.9,307.15,223.65,248.3,347.87999999999994,False,,37.98,73500PE,274.0,360.0,255.0,303.95,328.8,True,2024-03-12 14:31:00,-58.23,74200CE,243.6,262.5,223.65,248.3,365.4,False,,0.0,-58.23,42.67624999999998,-4.7,-20.253750000000014
2024-03-19,Tuesday,72169.18,FALSE,13:40:00,15:25:00,280.0,72600CE,303.15,304.8,215.6,227.65,363.78,False,,71.71,72000PE,309.35,416.25,300.0,370.85,371.22,True,2024-03-19 14:01:00,-65.74,72600CE,258.0,264.0,215.6,227.65,387.0,False,,0.0,-65.74,41.36062499999998,30.35,5.970624999999984
2024-04-02,Tuesday,73822.15,FALSE,13:40:00,15:25:00,280.0,74100CE,295.55,338.5,273.05,336.3,354.66,False,,-44.44,73800PE,313.0,322.65,260.0,268.4,375.59999999999997,False,,40.69,,,,,,,False,,-3.75,0.0,0.0,0.0,-3.75
2024-04-08,Monday,74792.3,FALSE,13:40:00,15:25:00,280.0,75000CE,295.45,308.55,255.0,282.0,354.53999999999996,False,,9.76,74500PE,307.85,348.2,295.0,327.3,369.42,False,,-23.3,,,,,,,False,,-13.540000000000001,0.0,0.0,0.0,-13.540000000000001
2024-04-15,Monday,73580.26,FALSE,13:40:00,15:25:00,280.0,74000CE,298.3,320.55,230.05,240.05,357.96,False,,54.52,73200PE,301.85,343.15,277.6,329.4,362.22,False,,-31.32,,,,,,,False,,23.200000000000003,0.0,0.0,0.0,23.200000000000003
2024-04-23,Tuesday,73813.22,FALSE,13:40:00,15:25:00,280.0,74000CE,301.5,321.85,268.4,272.4,361.8,False,,25.33,73700PE,320.15,361.5,288.8,360.0,384.17999999999995,False,,-43.85,,,,,,,False,,-18.520000000000003,0.0,0.0,0.0,-18.520000000000003
2024-04-29,Monday,74589.84,FALSE,13:40:00,15:25:00,280.0,75000CE,286.0,300.0,214.8,246.75,343.2,False,,35.68,74300PE,301.15,313.25,257.5,278.25,361.37999999999994,False,,19.14,,,,,,,False,,54.82,0.0,0.0,0.0,54.82
2024-05-07,Tuesday,73521.29,FALSE,13:40:00,15:25:00,280.0,73800CE,335.75,365.5,277.75,354.25,402.9,False,,-22.7,73300PE,320.95,398.6,285.35,325.8,385.14,True,2024-05-07 14:29:00,-68.2,73800CE,283.9,363.0,277.75,354.25,425.84999999999997,False,,0.0,-68.2,47.653125000000024,-70.35,-90.89687499999997
2024-05-14,Tuesday,73149.86,FALSE,13:40:00,15:25:00,280.0,73500CE,283.15,347.2,227.45,258.2,339.78,True,2024-05-14 14:04:00,-60.17,72900PE,280.65,312.0,240.0,278.55,336.78,False,,-1.41,72900PE,240.9,312.0,241.2,278.55,361.35,False,,0.0,-60.17,36.24187499999997,-37.65,-61.57812500000003
2024-05-21,Tuesday,74051.58,FALSE,13:40:00,15:25:00,280.0,74400CE,319.65,340.55,262.25,282.45,383.58,False,,33.2,73900PE,315.15,374.35,286.65,347.95,378.17999999999995,False,,-36.74,,,,,,,False,,-3.539999999999999,0.0,0.0,0.0,-3.539999999999999
2024-05-28,Tuesday,75391.57,FALSE,13:40:00,15:25:00,300.0,75800CE,320.85,334.5,254.3,272.25,385.02000000000004,False,,44.59,75200PE,332.45,386.9,315.0,363.45,398.94,False,,-35.16,,,,,,,False,,9.430000000000007,0.0,0.0,0.0,9.430000000000007
2024-06-04,Tuesday,72371.74,FALSE,13:40:00,15:25:00,280.0,77800CE,312.65,339.5,113.95,121.05,375.17999999999995,False,,187.69,69800PE,569.95,632.7,320.05,529.55,683.94,False,,33.28,,,,,,,False,,220.97,0.0,0.0,0.0,220.97
2024-06-11,Tuesday,76806.18,FALSE,13:40:00,15:25:00,300.0,77300CE,312.15,336.9,174.15,187.6,374.58,False,,120.65,76400PE,296.25,444.0,284.0,413.05,355.5,True,2024-06-11 14:10:00,-62.95,77300CE,246.25,259.9,174.15,187.6,369.375,False,,0.0,-62.95,61.99812499999998,58.65,57.698124999999976
2024-06-18,Tuesday,77227.66,FALSE,13:40:00,15:25:00,300.0,77300CE,338.8,363.0,320.45,349.35,406.56,False,,-14.79,77200PE,354.4,376.7,330.0,356.0,425.28,False,,-6.03,,,,,,,False,,-20.82,0.0,0.0,0.0,-20.82
2024-06-25,Tuesday,77910.02,FALSE,13:40:00,15:25:00,300.0,78100CE,316.6,370.0,282.85,345.9,379.92,False,,-33.26,77500PE,314.05,321.15,236.9,253.25,376.86,False,,56.87,,,,,,,False,,23.61,0.0,0.0,0.0,23.61
2024-07-02,Tuesday,79487.68,FALSE,13:40:00,15:25:00,300.0,79700CE,325.0,342.7,281.05,316.15,390.0,False,,4.79,79200PE,330.55,371.9,292.6,325.5,396.66,False,,0.92,,,,,,,False,,5.71,0.0,0.0,0.0,5.71
2024-07-09,Tuesday,80338.96,FALSE,13:40:00,15:25:00,320.0,80400CE,345.75,387.75,332.0,340.0,414.9,False,,1.43,80300PE,365.1,369.65,326.85,357.3,438.12,False,,3.24,,,,,,,False,,4.67,0.0,0.0,0.0,4.67
2024-07-15,Monday,80816.49,FALSE,13:40:00,15:25:00,320.0,81000CE,343.8,350.0,305.65,320.85,412.56,False,,18.65,80500PE,335.0,359.0,323.35,352.0,402.0,False,,-21.19,,,,,,,False,,-2.5400000000000027,0.0,0.0,0.0,-2.5400000000000027
2024-07-23,Tuesday,79955.53,FALSE,13:40:00,15:25:00,300.0,80400CE,329.9,625.8,316.0,465.15,395.87999999999994,True,2024-07-23 13:56:00,-70.1,79600PE,331.0,352.15,118.25,165.7,397.2,False,,161.16,79600PE,244.6,246.25,118.25,165.7,366.9,False,,0.0,-70.1,82.2625,78.9,91.06250000000001
2024-07-30,Tuesday,81556.41,FALSE,13:40:00,15:25:00,320.0,81700CE,330.5,413.0,261.65,296.15,396.59999999999997,True,2024-07-30 14:20:00,-70.23,81400PE,336.6,350.45,229.5,331.45,403.92,False,,0.94,81400PE,263.8,350.45,229.5,331.45,395.70000000000005,False,,0.0,-70.23,68.59250000000002,-67.65,-69.2875
2024-08-06,Tuesday,78871.58,FALSE,13:40:00,15:25:00,300.0,79600CE,313.9,332.65,228.35,301.95,376.67999999999995,False,,8.03,78000PE,303.15,424.85,275.55,336.8,363.78,True,2024-08-06 14:11:00,-64.42,79600CE,262.65,314.35,228.35,301.95,393.97499999999997,False,,0.0,-64.42,47.32625,-39.3,-56.39375
