Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-04,Thursday,21767.5,TRUE,14:00:00,15:28:00,84.0,21550CE,100.8,108.95,86.7,108.65,120.96,False,,-8.86,21750PE,100.95,115.0,90.85,91.0,121.14,False,,8.94,,,,,,,False,,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007
2024-01-11,Thursday,21697.7,TRUE,14:00:00,15:28:00,84.0,21550CE,105.65,112.35,48.25,95.0,126.78,False,,9.59,21750PE,97.2,165.0,90.85,104.65,116.64,True,2024-01-11 14:10:00,-20.41,21550CE,81.6,108.4,48.25,95.0,122.39999999999999,False,,0.0,-20.41,22.99350000000001,-13.4,-10.816499999999989
2024-01-18,Thursday,21471.65,TRUE,14:00:00,15:28:00,84.0,21350CE,99.45,130.3,74.05,111.9,119.34,True,2024-01-18 14:42:00,-20.88,21550PE,106.1,134.5,71.25,87.65,127.32,True,2024-01-18 14:30:00,-22.28,21350CE,76.05,130.3,74.05,111.9,114.07499999999999,True,2024-01-18 14:41:00,0.0,-22.28,22.405500000000007,-38.02,-37.894499999999994
2024-01-25,Thursday,21282.85,TRUE,14:00:00,15:28:00,84.0,21150CE,134.85,200.35,105.95,200.35,161.82,True,2024-01-25 15:05:00,-28.32,21400PE,120.1,145.3,49.0,49.1,144.11999999999998,True,2024-01-25 14:42:00,-25.22,21150CE,109.35,200.35,106.6,200.35,164.02499999999998,True,2024-01-25 15:05:00,0.0,-25.22,24.1515,-54.67,-55.7385
2024-02-01,Thursday,21780.0,TRUE,14:00:00,15:28:00,84.0,21600CE,110.8,131.95,90.0,97.1,132.95999999999998,False,,12.59,21800PE,101.05,111.6,71.0,102.45,121.25999999999999,False,,-2.41,,,,,,,False,,10.18,0.0,0.0,0.0,10.18
2024-02-08,Thursday,21868.0,TRUE,14:00:00,15:28:00,84.0,21650CE,113.1,116.1,13.7,68.2,135.72,False,,43.77,21850PE,90.85,195.6,88.35,131.9,109.02,True,2024-02-08 14:03:00,-19.08,21650CE,94.5,94.0,13.7,68.2,141.75,False,,0.0,-19.08,17.468999999999994,26.3,24.688999999999997
2024-02-15,Thursday,22016.75,TRUE,14:00:00,15:28:00,88.0,21850CE,102.6,103.95,38.05,60.8,123.11999999999999,False,,40.77,22050PE,109.45,174.8,106.75,139.25,131.34,True,2024-02-15 14:04:00,-22.98,21850CE,81.0,102.0,38.05,60.8,121.5,False,,0.0,-22.98,20.573999999999995,20.2,17.793999999999993
2024-02-22,Thursday,22145.7,TRUE,14:00:00,15:28:00,88.0,21950CE,130.3,278.75,90.0,266.9,156.36,True,2024-02-22 14:01:00,-27.36,22200PE,128.85,164.75,0.05,0.05,154.61999999999998,True,2024-02-22 14:15:00,-27.06,22200PE,108.65,164.75,0.05,0.05,162.97500000000002,True,2024-02-22 14:19:00,0.0,-27.36,18.91149999999999,-54.33,-62.77850000000001
2024-02-29,Thursday,21978.65,TRUE,14:00:00,15:28:00,84.0,21900CE,89.05,126.15,18.3,84.2,106.86,True,2024-02-29 14:45:00,-18.7,22050PE,82.95,152.1,44.1,65.75,99.54,True,2024-02-29 14:06:00,-17.42,21900CE,79.5,126.15,18.3,84.2,119.25,True,2024-02-29 14:45:00,0.0,-17.42,8.659499999999998,-39.75,-48.51050000000001
2024-03-07,Thursday,22594.35,TRUE,14:00:00,15:28:00,88.0,22400CE,110.8,113.9,85.4,93.45,132.95999999999998,False,,16.24,22600PE,95.75,119.0,90.6,106.35,114.89999999999999,True,2024-03-07 14:03:00,-20.11,22400CE,94.55,113.9,85.4,93.45,141.825,False,,0.0,-20.11,15.142,1.1,-3.868
2024-03-14,Thursday,22225.45,TRUE,14:00:00,15:28:00,88.0,22000CE,116.95,151.95,103.25,146.6,140.34,True,2024-03-14 14:24:00,-24.56,22250PE,138.15,152.75,98.65,103.05,165.78,False,,33.72,22250PE,110.05,138.8,98.65,103.05,165.075,False,,0.0,-24.56,26.71850000000001,7.0,9.15850000000001
2024-03-21,Thursday,22072.0,TRUE,14:00:00,15:28:00,88.0,21900CE,97.7,124.8,93.55,112.25,117.24,True,2024-03-21 14:22:00,-20.52,22100PE,105.0,109.9,76.55,87.6,126.0,False,,16.35,22100PE,85.85,104.1,76.55,87.6,128.77499999999998,False,,0.0,-20.52,18.100000000000005,-1.75,-4.169999999999995
2024-03-28,Thursday,22455.4,TRUE,14:00:00,15:28:00,88.0,22350CE,114.85,183.8,0.15,0.2,137.82,True,2024-03-28 14:07:00,-24.12,22550PE,95.45,284.95,37.05,222.95,114.54,True,2024-03-28 15:00:00,-20.04,22550PE,76.8,284.95,37.05,222.95,115.19999999999999,True,2024-03-28 15:01:00,0.0,-24.12,17.695500000000006,-38.4,-44.82449999999999
2024-04-04,Thursday,22622.1,TRUE,14:00:00,15:28:00,88.0,22400CE,133.55,166.1,86.0,114.45,160.26000000000002,True,2024-04-04 14:02:00,-28.05,22650PE,124.75,166.25,89.8,135.1,149.7,True,2024-04-04 15:00:00,-26.2,22650PE,94.35,166.25,89.8,135.1,141.52499999999998,True,2024-04-04 15:00:00,0.0,-28.05,29.152500000000007,-47.17,-46.067499999999995
2024-04-10,Wednesday,22807.2,TRUE,14:00:00,15:28:00,88.0,22600CE,131.2,164.8,118.15,153.75,157.43999999999997,True,2024-04-10 15:03:00,-27.55,22850PE,122.0,133.2,85.55,96.0,146.4,False,,24.78,22850PE,99.6,100.65,85.55,96.0,149.39999999999998,False,,0.0,-27.55,21.180000000000007,3.6,-2.769999999999994
2024-04-18,Thursday,22165.0,TRUE,14:00:00,15:28:00,88.0,22050CE,92.05,121.65,0.05,0.05,110.46,True,2024-04-18 14:04:00,-19.33,22200PE,95.4,229.5,60.85,205.1,114.48,True,2024-04-18 14:34:00,-20.03,22200PE,84.0,229.5,60.85,205.1,126.0,True,2024-04-18 14:39:00,0.0,-19.33,10.446000000000005,-42.0,-50.88399999999999
2024-04-25,Thursday,22511.0,TRUE,14:00:00,15:28:00,88.0,22450CE,92.3,206.65,87.4,122.2,110.75999999999999,True,2024-04-25 14:04:00,-19.38,22600PE,104.85,108.0,8.0,29.15,125.82,False,,74.65,22600PE,68.7,72.7,8.0,29.15,103.05000000000001,False,,0.0,-19.38,35.101499999999994,39.55,55.27149999999999
2024-05-02,Thursday,22783.2,TRUE,14:00:00,15:28:00,88.0,22600CE,101.75,110.05,46.35,48.5,122.1,False,,52.23,22800PE,109.5,163.35,97.8,151.05,131.4,True,2024-05-02 14:18:00,-23.0,22600CE,80.9,94.8,46.35,48.5,121.35000000000001,False,,0.0,-23.0,19.832499999999996,32.4,29.232499999999995
2024-05-09,Thursday,22139.5,TRUE,14:00:00,15:28:00,88.0,21950CE,93.35,133.45,2.5,7.65,112.02,True,2024-05-09 14:08:00,-19.6,22150PE,115.35,202.5,73.35,192.5,138.42,True,2024-05-09 14:36:00,-24.22,22150PE,94.0,202.5,73.35,192.5,141.0,True,2024-05-09 14:37:00,0.0,-19.6,20.196499999999993,-47.0,-46.40350000000001
2024-05-16,Thursday,22223.35,TRUE,14:00:00,15:28:00,88.0,22050CE,84.6,368.65,33.8,354.15,101.52,True,2024-05-16 14:31:00,-17.77,22200PE,96.45,159.2,0.05,0.05,115.74,True,2024-05-16 14:05:00,-20.25,22050CE,44.0,368.65,33.8,354.15,66.0,True,2024-05-16 14:18:00,0.0,-20.25,39.754,-22.0,-2.496000000000002
2024-05-23,Thursday,22902.55,TRUE,14:00:00,15:28:00,88.0,22750CE,114.25,227.7,111.0,218.0,137.1,True,2024-05-23 14:11:00,-23.99,22950PE,105.75,109.2,0.05,0.05,126.89999999999999,False,,104.64,22950PE,80.2,85.5,0.05,0.05,120.30000000000001,False,,0.0,-23.99,24.492499999999996,80.15,80.6525
2024-05-30,Thursday,22552.0,TRUE,14:00:00,15:28:00,88.0,22450CE,108.1,111.6,9.35,39.4,129.72,False,,67.62,22650PE,102.3,238.5,97.9,160.3,122.75999999999999,True,2024-05-30 14:23:00,-21.48,22450CE,89.05,99.95,9.35,39.4,133.575,False,,0.0,-21.48,17.968999999999998,49.65,46.138999999999996
2024-06-06,Thursday,22866.7,TRUE,14:00:00,15:28:00,88.0,22700CE,90.8,124.25,20.15,121.2,108.96,True,2024-06-06 15:03:00,-19.07,22850PE,109.45,193.1,27.35,28.5,131.34,True,2024-06-06 14:04:00,-22.98,22700CE,64.75,124.25,20.15,121.2,97.125,True,2024-06-06 15:02:00,0.0,-22.98,25.141999999999996,-32.38,-30.218000000000007
2024-06-13,Thursday,23415.05,TRUE,14:00:00,15:28:00,92.0,23300CE,102.45,107.7,66.3,98.85,122.94,False,,2.58,23500PE,102.55,139.7,94.65,100.6,123.05999999999999,True,2024-06-13 14:16:00,-21.54,23300CE,80.95,107.7,78.9,98.85,121.42500000000001,False,,0.0,-21.54,20.4755,-17.9,-18.964499999999997
2024-06-20,Thursday,23553.15,TRUE,14:00:00,15:28:00,92.0,23450CE,101.95,159.6,92.65,116.8,122.34,True,2024-06-20 14:14:00,-21.41,23650PE,111.6,118.15,56.7,82.95,133.92,False,,27.53,23650PE,89.7,107.8,56.7,82.95,134.55,False,,0.0,-21.41,20.783999999999992,6.75,6.123999999999992
2024-06-27,Thursday,23991.0,TRUE,14:00:00,15:28:00,92.0,23900CE,103.95,159.15,35.05,145.35,124.74,True,2024-06-27 14:48:00,-21.83,24100PE,117.1,190.85,42.4,55.0,140.51999999999998,True,2024-06-27 14:04:00,-24.59,23900CE,79.55,159.15,35.05,145.35,119.32499999999999,True,2024-06-27 14:48:00,0.0,-24.59,23.360500000000005,-39.77,-40.9995
2024-07-04,Thursday,24365.25,TRUE,14:00:00,15:28:00,96.0,24200CE,113.1,136.05,91.15,102.45,135.72,True,2024-07-04 14:17:00,-23.75,24400PE,90.65,109.0,67.0,97.8,108.78,True,2024-07-04 15:09:00,-19.04,24400PE,72.1,109.0,67.0,97.8,108.14999999999999,True,2024-07-04 15:09:00,0.0,-23.75,17.64350000000001,-36.05,-42.15649999999999
2024-07-11,Thursday,24356.0,TRUE,14:00:00,15:28:00,96.0,24200CE,114.55,143.0,93.0,116.1,137.45999999999998,True,2024-07-11 14:59:00,-24.06,24400PE,91.85,110.7,58.0,83.75,110.21999999999998,True,2024-07-11 14:11:00,-19.29,24200CE,97.0,143.0,95.7,116.1,145.5,False,,0.0,-19.29,16.4045,-19.1,-21.985500000000002
2024-07-18,Thursday,24774.0,TRUE,14:00:00,15:28:00,96.0,24650CE,133.3,204.8,131.05,151.7,159.96,True,2024-07-18 14:02:00,-27.99,24900PE,127.75,129.25,55.1,98.5,153.29999999999998,False,,27.97,24900PE,107.05,121.75,55.1,98.5,160.575,False,,0.0,-27.99,19.422500000000003,8.55,-0.017499999999994742
2024-07-25,Thursday,24413.25,TRUE,14:00:00,15:28:00,96.0,24300CE,111.55,125.0,84.75,105.9,133.85999999999999,False,,4.53,24500PE,94.05,118.05,81.65,93.8,112.86,True,2024-07-25 14:44:00,-19.75,24300CE,89.6,110.3,88.0,105.9,134.39999999999998,False,,0.0,-19.75,20.834500000000002,-16.3,-15.215499999999999
2024-08-01,Thursday,25013.8,TRUE,14:00:00,15:28:00,100.0,24850CE,147.15,164.25,123.9,160.1,176.58,False,,-14.42,25150PE,155.45,177.7,135.0,139.9,186.54,False,,14.0,,,,,,,False,,-0.41999999999999993,0.0,0.0,0.0,-0.41999999999999993
2024-08-08,Thursday,24161.25,TRUE,14:00:00,15:28:00,96.0,24000CE,139.8,198.55,112.55,116.3,167.76000000000002,True,2024-08-08 14:07:00,-29.36,24250PE,134.1,142.0,68.6,133.95,160.92,False,,-1.19,24250PE,108.85,142.0,68.6,133.95,163.27499999999998,False,,0.0,-29.36,23.909,-25.1,-30.551000000000002
2024-08-14,Wednesday,24177.3,TRUE,14:00:00,15:28:00,96.0,24050CE,98.15,116.45,62.1,93.25,117.78,False,,3.92,24250PE,104.7,130.1,86.9,106.5,125.64,True,2024-08-14 14:40:00,-21.99,24050CE,81.25,101.1,73.5,93.25,121.875,False,,0.0,-21.99,15.918500000000005,-12.0,-18.071499999999993
2024-08-22,Thursday,24843.0,TRUE,14:00:00,15:28:00,96.0,24700CE,113.95,125.2,94.9,111.3,136.74,False,,1.51,24950PE,138.0,157.1,126.65,138.3,165.6,False,,-1.68,,,,,,,False,,-0.16999999999999993,0.0,0.0,0.0,-0.16999999999999993
2024-08-29,Thursday,25149.3,TRUE,14:00:00,15:28:00,100.0,25050CE,109.85,178.0,15.3,102.75,131.82,True,2024-08-29 14:56:00,-23.07,25250PE,107.65,270.25,43.5,98.05,129.18,True,2024-08-29 14:02:00,-22.61,25050CE,77.55,178.0,15.3,102.75,116.32499999999999,True,2024-08-29 14:54:00,0.0,-22.61,31.201499999999996,-38.77,-30.178500000000007
2024-09-05,Thursday,25266.9,TRUE,14:00:00,15:28:00,100.0,25050CE,122.9,128.3,90.85,95.45,147.48,False,,26.22,25300PE,130.15,160.2,123.95,154.85,156.18,True,2024-09-05 14:30:00,-27.33,25050CE,99.85,126.65,90.85,95.45,149.77499999999998,False,,0.0,-27.33,21.821000000000012,4.4,-1.1089999999999858
2024-09-12,Thursday,25082.0,TRUE,14:00:00,15:28:00,100.0,24950CE,105.15,473.25,105.5,438.05,126.18,True,2024-09-12 14:01:00,-22.08,25100PE,95.1,90.25,0.1,0.15,114.11999999999999,False,,94.0,25100PE,61.75,60.6,0.1,0.15,92.625,False,,0.0,-22.08,32.398999999999994,61.6,71.919
2024-09-19,Thursday,25467.0,TRUE,14:00:00,15:28:00,100.0,25300CE,110.4,123.7,92.2,116.2,132.48,False,,-6.9,25500PE,99.45,110.55,81.95,83.55,119.34,False,,14.91,,,,,,,False,,8.01,0.0,0.0,0.0,8.01
2024-09-26,Thursday,26090.5,TRUE,14:00:00,15:28:00,104.0,26000CE,133.35,262.45,93.75,216.45,160.01999999999998,True,2024-09-26 14:20:00,-28.0,26200PE,132.0,194.35,0.05,0.1,158.4,True,2024-09-26 14:09:00,-27.72,26000CE,109.85,262.45,110.65,216.45,164.77499999999998,True,2024-09-26 14:20:00,0.0,-27.72,22.1665,-54.92,-60.4735
2024-10-03,Thursday,25485.0,TRUE,14:00:00,15:28:00,100.0,25150CE,128.7,132.55,95.5,100.15,154.43999999999997,False,,27.26,25400PE,134.1,164.4,123.75,149.7,160.92,True,2024-10-03 14:08:00,-28.16,25150CE,101.15,131.45,95.5,100.15,151.72500000000002,False,,0.0,-28.16,26.262999999999984,1.0,-0.8970000000000162
2024-10-10,Thursday,25140.8,TRUE,14:00:00,15:28:00,100.0,24900CE,115.0,135.25,92.1,98.65,138.0,False,,15.2,25150PE,138.55,158.1,118.4,151.3,166.26000000000002,False,,-14.14,,,,,,,False,,1.0599999999999987,0.0,0.0,0.0,1.0599999999999987
2024-10-17,Thursday,24837.7,TRUE,14:00:00,15:28:00,96.0,24650CE,113.1,120.0,94.35,99.75,135.72,False,,12.22,24850PE,91.2,107.45,83.8,99.8,109.44,False,,-9.51,,,,,,,False,,2.710000000000001,0.0,0.0,0.0,2.710000000000001
2024-10-24,Thursday,24438.85,TRUE,14:00:00,15:28:00,96.0,24300CE,101.65,106.95,79.5,99.55,121.98,False,,1.08,24500PE,101.4,127.05,93.4,100.1,121.68,True,2024-10-24 14:24:00,-21.29,24300CE,83.4,106.95,82.15,99.55,125.10000000000001,False,,0.0,-21.29,17.2335,-16.15,-20.2065
