Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-01,Monday,FALSE,09:36:00,"('72200CE', '72200PE')",914.65,False,,54.46687499999997,54.46687499999997
2024-01-08,Monday,FALSE,09:36:00,"('72000CE', '72000PE')",828.8,False,,-137.66000000000008,-137.66000000000008
2024-01-15,Monday,FALSE,09:36:00,"('73200CE', '73200PE')",1013.5999999999999,False,,67.42999999999991,67.42999999999991
2024-01-29,Monday,FALSE,09:36:00,"('71400CE', '71400PE')",1463.2,False,,-69.04,-69.04
2024-02-05,Monday,FALSE,09:36:00,"('72200CE', '72200PE')",1352.35,False,,94.345625,94.345625
2024-02-12,Monday,FALSE,09:36:00,"('71800CE', '71800PE')",1199.65,False,,-18.945624999999822,-18.945624999999822
2024-02-19,Monday,FALSE,09:36:00,"('72500CE', '72500PE')",1149.9,False,,26.12625,26.12625
2024-02-26,Monday,FALSE,09:36:00,"('73100CE', '73100PE')",1188.95,False,,50.08812500000005,50.08812500000005
2024-03-11,Monday,FALSE,09:36:00,"('74100CE', '74100PE')",986.25,False,,-11.628124999999955,-11.628124999999955
2024-03-18,Monday,FALSE,09:36:00,"('72600CE', '72600PE')",1118.1,False,,124.22374999999994,124.22374999999994
2024-04-01,Monday,FALSE,09:36:00,"('74300CE', '74300PE')",1030.3,False,,142.82124999999994,142.82124999999994
2024-04-22,Monday,FALSE,09:36:00,"('73400CE', '73400PE')",1021.1,False,,10.936250000000044,10.936250000000044
2024-05-06,Monday,FALSE,09:36:00,"('74300CE', '74300PE')",1026.5,False,,5.918749999999999,5.918749999999999
2024-05-13,Monday,FALSE,09:36:00,"('72300CE', '72300PE')",1136.6,False,,-5.407500000000045,-5.407500000000045
2024-05-27,Monday,FALSE,09:36:00,"('75600CE', '75600PE')",1032.9,False,,17.13875000000018,17.13875000000018
2024-06-03,Monday,FALSE,09:36:00,"('76000CE', '76000PE')",2466.95,False,,-76.88687500000017,-76.88687500000017
2024-06-10,Monday,FALSE,09:36:00,"('76600CE', '76600PE')",1488.75,False,,171.9906249999999,171.9906249999999
2024-06-24,Monday,FALSE,09:36:00,"('76900CE', '76900PE')",988.95,False,,-72.9618749999999,-72.9618749999999
2024-07-01,Monday,FALSE,09:36:00,"('79200CE', '79200PE')",1096.8,False,,13.79,13.79
2024-07-08,Monday,FALSE,09:36:00,"('80000CE', '80000PE')",879.25,False,,10.209375000000044,10.209375000000044
2024-07-22,Monday,FALSE,09:36:00,"('80400CE', '80400PE')",1635.1,False,,-70.48875000000018,-70.48875000000018
2024-07-29,Monday,FALSE,09:36:00,"('81600CE', '81600PE')",960.45,False,,-18.805624999999957,-18.805624999999957
2024-08-05,Monday,FALSE,09:36:00,"('79500CE', '79500PE')",1385.6,False,,-294.7200000000001,-294.7200000000001
2024-08-19,Monday,FALSE,09:36:00,"('80500CE', '80500PE')",965.0,False,,52.987499999999955,52.987499999999955
2024-08-26,Monday,FALSE,09:36:00,"('81600CE', '81600PE')",874.2,False,,8.472500000000089,8.472500000000089
2024-09-02,Monday,FALSE,09:36:00,"('82600CE', '82600PE')",868.15,False,,47.79812499999998,47.79812499999998
2024-09-09,Monday,FALSE,09:36:00,"('81200CE', '81200PE')",961.7,False,,55.37875000000009,55.37875000000009
2024-09-16,Monday,FALSE,09:36:00,"('83000CE', '83000PE')",870.1,False,,5.923750000000068,5.923750000000068
2024-09-23,Monday,FALSE,09:36:00,"('84700CE', '84700PE')",1126.7,False,,119.51625000000001,119.51625000000001
2024-10-07,Monday,FALSE,09:36:00,"('82100CE', '82100PE')",1267.85,False,,-214.8981250000002,-214.8981250000002
2024-10-14,Monday,FALSE,09:36:00,"('81700CE', '81700PE')",913.75,False,,-45.02187500000002,-45.02187500000002
2024-10-21,Monday,FALSE,09:36:00,"('81200CE', '81200PE')",994.7,False,,46.76625000000004,46.76625000000004
2024-11-04,Monday,FALSE,09:36:00,"('79100CE', '79100PE')",1391.9,False,,-40.698749999999734,-40.698749999999734
2024-11-25,Monday,FALSE,09:36:00,"('80300CE', '80300PE')",1270.65,False,,168.81687500000004,168.81687500000004
2024-12-02,Monday,FALSE,09:36:00,"('79700CE', '79700PE')",1167.25,False,,-254.99062500000008,-254.99062500000008
2024-12-09,Monday,FALSE,09:36:00,"('81600CE', '81600PE')",1289.85,False,,81.876875,81.876875
2024-12-16,Monday,FALSE,09:36:00,"('81900CE', '81900PE')",1235.25,False,,11.109375000000181,11.109375000000181
2024-12-30,Monday,FALSE,09:36:00,"('78600CE', '78600PE')",998.75,False,,-32.484375,-32.484375
