Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-03,Wednesday,FALSE,09:50:00,"('21600CE', '21600PE')",157.25,False,,24.827500000000004,24.827500000000004
2024-01-10,Wednesday,FALSE,09:50:00,"('21550CE', '21550PE')",164.0,False,,12.41000000000001,12.41000000000001
2024-01-17,Wednesday,FALSE,09:50:00,"('21850CE', '21850PE')",170.4,False,,-129.65399999999997,-129.65399999999997
2024-01-24,Wednesday,FALSE,09:50:00,"('21300CE', '21300PE')",220.3,False,,-11.702999999999971,-11.702999999999971
2024-01-31,Wednesday,FALSE,09:50:00,"('21600CE', '21600PE')",287.65,False,,9.023499999999977,9.023499999999977
2024-02-07,Wednesday,FALSE,09:50:00,"('22000CE', '22000PE')",211.35,False,,54.68649999999998,54.68649999999998
2024-02-14,Wednesday,FALSE,09:50:00,"('21550CE', '21550PE')",189.39999999999998,True,15:01:00,-197.54400000000004,-197.54400000000004
2024-02-21,Wednesday,FALSE,09:50:00,"('22200CE', '22200PE')",198.4,False,,-44.13399999999998,-44.13399999999998
2024-02-28,Wednesday,FALSE,09:50:00,"('22200CE', '22200PE')",187.6,False,,-139.42600000000004,-139.42600000000004
2024-03-06,Wednesday,FALSE,09:50:00,"('22350CE', '22350PE')",178.95,False,,-21.889499999999995,-21.889499999999995
2024-03-13,Wednesday,FALSE,09:50:00,"('22350CE', '22350PE')",190.8,True,14:13:00,-197.708,-197.708
2024-03-20,Wednesday,FALSE,09:50:00,"('21900CE', '21900PE')",186.25,False,,31.837499999999988,31.837499999999988
2024-03-27,Wednesday,FALSE,09:50:00,"('22150CE', '22150PE')",165.35,False,,45.94649999999999,45.94649999999999
2024-04-03,Wednesday,FALSE,09:50:00,"('22350CE', '22350PE')",147.15,False,,6.7785,6.7785
2024-04-09,Tuesday,FALSE,09:50:00,"('22750CE', '22750PE')",147.25,False,,10.977499999999988,10.977499999999988
