Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-05,Friday,TRUE,09:42:00,"('72100CE', '72100PE')",214.3,False,,137.82125,137.82125
2024-01-12,Friday,TRUE,09:42:00,"('72000CE', '72000PE')",222.95,True,10:58:00,-227.33687500000002,-227.33687500000002
2024-01-19,Friday,TRUE,09:42:00,"('71800CE', '71800PE')",324.85,False,,205.08937500000005,205.08937500000005
2024-01-25,Thursday,TRUE,09:42:00,"('70900CE', '70900PE')",385.29999999999995,False,,169.98374999999996,169.98374999999996
2024-02-02,Friday,TRUE,09:42:00,"('72400CE', '72400PE')",329.55,True,11:16:00,-347.069375,-347.069375
2024-02-09,Friday,TRUE,09:42:00,"('71500CE', '71500PE')",450.25,False,,349.871875,349.871875
2024-02-16,Friday,TRUE,09:42:00,"('72300CE', '72300PE')",417.3,False,,286.43375000000003,286.43375000000003
2024-02-23,Friday,TRUE,09:42:00,"('73400CE', '73400PE')",363.15,False,,101.56062499999996,101.56062499999996
2024-03-01,Friday,TRUE,09:42:00,"('73100CE', '73100PE')",557.4,False,,-95.51750000000007,-95.51750000000007
2024-03-07,Thursday,TRUE,09:42:00,"('74000CE', '74000PE')",310.5,False,,187.51875,187.51875
2024-03-15,Friday,TRUE,09:42:00,"('72800CE', '72800PE')",350.85,False,,188.314375,188.314375
2024-03-22,Friday,TRUE,09:42:00,"('72500CE', '72500PE')",397.45,False,,58.78187499999994,58.78187499999994
2024-03-28,Thursday,TRUE,09:42:00,"('73400CE', '73400PE')",298.85,True,12:36:00,-347.9856249999999,-347.9856249999999
2024-04-05,Friday,TRUE,09:42:00,"('74100CE', '74100PE')",427.25,False,,273.70937499999997,273.70937499999997
2024-04-12,Friday,TRUE,09:42:00,"('74700CE', '74700PE')",341.05,True,12:16:00,-385.36312499999997,-385.36312499999997
2024-04-19,Friday,TRUE,09:42:00,"('72000CE', '72000PE')",471.0,True,13:52:00,-500.8875,-500.8875
2024-04-26,Friday,TRUE,09:42:00,"('74400CE', '74400PE')",379.95,False,,-299.24937499999993,-299.24937499999993
2024-05-03,Friday,TRUE,09:42:00,"('74900CE', '74900PE')",468.0,True,11:22:00,-485.80000000000007,-485.80000000000007
2024-05-10,Friday,TRUE,09:42:00,"('72800CE', '72800PE')",375.65,False,,234.80437499999996,234.80437499999996
2024-05-17,Friday,TRUE,09:42:00,"('73400CE', '73400PE')",423.55,False,,-96.24437499999999,-96.24437499999999
2024-05-24,Friday,TRUE,09:42:00,"('75400CE', '75400PE')",386.25,False,,372.321875,372.321875
2024-05-31,Friday,TRUE,09:42:00,"('74500CE', '74500PE')",469.6,False,,-73.71999999999991,-73.71999999999991
2024-06-07,Friday,TRUE,09:42:00,"('75500CE', '75500PE')",672.9000000000001,False,,-529.71125,-529.71125
2024-06-14,Friday,TRUE,09:42:00,"('76600CE', '76600PE')",301.85,False,,-94.42312499999997,-94.42312499999997
2024-06-21,Friday,TRUE,09:42:00,"('77500CE', '77500PE')",389.7,False,,97.47874999999996,97.47874999999996
2024-06-28,Friday,TRUE,09:42:00,"('79600CE', '79600PE')",413.05,False,,-161.96312500000002,-161.96312500000002
2024-07-05,Friday,TRUE,09:42:00,"('79600CE', '79600PE')",313.5,False,,-89.31875000000004,-89.31875000000004
2024-07-12,Friday,TRUE,09:42:00,"('80300CE', '80300PE')",368.45,True,11:01:00,-508.10562500000003,-508.10562500000003
2024-07-19,Friday,TRUE,09:42:00,"('81200CE', '81200PE')",433.15,False,,-168.26437500000003,-168.26437500000003
2024-07-26,Friday,TRUE,09:42:00,"('80400CE', '80400PE')",367.0,True,13:09:00,-377.7875,-377.7875
2024-08-02,Friday,TRUE,09:42:00,"('81100CE', '81100PE')",402.54999999999995,False,,278.01812499999994,278.01812499999994
2024-08-09,Friday,TRUE,09:42:00,"('79800CE', '79800PE')",401.65,False,,303.82937499999997,303.82937499999997
2024-08-16,Friday,TRUE,09:42:00,"('79700CE', '79700PE')",405.79999999999995,False,,-338.4225,-338.4225
2024-08-23,Friday,TRUE,09:42:00,"('80900CE', '80900PE')",338.15,False,,147.82312499999998,147.82312499999998
2024-08-30,Friday,TRUE,09:42:00,"('82400CE', '82400PE')",418.95000000000005,False,,378.21312500000005,378.21312500000005
2024-09-06,Friday,TRUE,09:42:00,"('81900CE', '81900PE')",530.75,False,,-194.53437499999998,-194.53437499999998
2024-09-13,Friday,TRUE,09:42:00,"('82800CE', '82800PE')",321.6,False,,225.23000000000002,225.23000000000002
2024-09-20,Friday,TRUE,09:42:00,"('83300CE', '83300PE')",440.5,True,10:40:00,-511.15625,-511.15625
2024-09-27,Friday,TRUE,09:42:00,"('85900CE', '85900PE')",275.1,False,,-55.338749999999976,-55.338749999999976
2024-10-04,Friday,TRUE,09:42:00,"('82300CE', '82300PE')",433.5,True,11:50:00,-508.5687500000001,-508.5687500000001
2024-10-11,Friday,TRUE,09:42:00,"('81400CE', '81400PE')",289.45,False,,267.83187499999997,267.83187499999997
2024-10-18,Friday,TRUE,09:42:00,"('80600CE', '80600PE')",336.65,True,12:30:00,-352.50812500000006,-352.50812500000006
2024-10-25,Friday,TRUE,09:42:00,"('80000CE', '80000PE')",439.4,False,,-161.19250000000005,-161.19250000000005
2024-10-31,Thursday,TRUE,09:42:00,"('79700CE', '79700PE')",293.0,False,,-20.762499999999967,-20.762499999999967
2024-11-08,Friday,TRUE,09:42:00,"('79600CE', '79600PE')",483.1,False,,363.16125000000005,363.16125000000005
2024-11-14,Thursday,TRUE,09:42:00,"('77700CE', '77700PE')",490.4,False,,366.12,366.12
2024-11-22,Friday,TRUE,09:42:00,"('77500CE', '77500PE')",692.8,True,14:08:00,-712.4599999999999,-712.4599999999999
2024-11-29,Friday,TRUE,09:42:00,"('79300CE', '79300PE')",716.9,False,,204.28874999999994,204.28874999999994
2024-12-06,Friday,TRUE,09:42:00,"('81800CE', '81800PE')",515.9,False,,417.20124999999996,417.20124999999996
2024-12-13,Friday,TRUE,09:42:00,"('80800CE', '80800PE')",424.45,True,10:33:00,-441.755625,-441.755625
2024-12-20,Friday,TRUE,09:42:00,"('79500CE', '79500PE')",782.6,False,,-689.3325000000001,-689.3325000000001
2024-12-27,Friday,TRUE,09:42:00,"('78800CE', '78800PE')",402.5,False,,297.31875,297.31875
