Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-04,Thursday,71884.83,FALSE,13:20:00,15:25:00,175.0,71900CE,193.3,201.0,128.3,199.45,309.28000000000003,False,,-8.57,71900PE,193.0,210.0,105.95,107.0,308.8,False,,83.59,,,,,,,False,,75.02000000000001,0.0,0.0,0.0,75.02000000000001
2024-01-11,Thursday,71788.68,FALSE,13:20:00,15:25:00,175.0,71900CE,181.55,191.0,80.95,133.5,290.48,False,,45.78,71800PE,170.2,366.15,159.5,209.8,272.32,True,2024-01-11 14:10:00,-104.25,71900CE,115.0,171.95,80.95,133.5,172.5,False,,0.0,-104.25,64.28062500000001,-18.5,-58.469374999999985
2024-01-18,Thursday,71180.67,FALSE,13:20:00,15:25:00,175.0,71400CE,190.15,215.0,103.7,213.6,304.24,False,,-25.83,71000PE,190.8,256.7,113.05,134.1,305.28000000000003,False,,54.32,,,,,,,False,,28.490000000000002,0.0,0.0,0.0,28.490000000000002
2024-01-24,Wednesday,70646.97,FALSE,13:20:00,15:25:00,175.0,71000CE,189.7,420.0,127.35,389.6,303.52,True,2024-01-24 14:41:00,-116.19,70500PE,203.05,279.4,55.5,67.45,324.88000000000005,False,,133.06,70500PE,108.45,148.5,55.5,67.45,162.675,False,,0.0,-116.19,92.06187500000001,41.0,16.871875000000017
2024-02-01,Thursday,71719.81,FALSE,13:20:00,15:25:00,175.0,72200CE,182.0,185.45,72.1,80.15,291.2,False,,99.57,71400PE,188.85,222.95,90.6,146.05,302.16,False,,40.44,,,,,,,False,,140.01,0.0,0.0,0.0,140.01
2024-02-08,Thursday,71653.9,FALSE,13:20:00,15:25:00,175.0,71900CE,211.55,212.05,95.3,143.6,338.48,False,,65.31,71500PE,198.65,442.6,181.25,295.25,317.84000000000003,True,2024-02-08 14:15:00,-121.67,71900CE,112.45,152.25,95.3,143.6,168.675,False,,0.0,-121.67,96.45562500000001,-31.15,-56.36437499999999
2024-02-15,Thursday,71811.69,FALSE,13:20:00,15:25:00,175.0,72200CE,198.05,320.0,186.6,269.4,316.88000000000005,True,2024-02-15 13:49:00,-121.31,71600PE,211.15,214.4,93.0,94.15,337.84000000000003,False,,114.36,71600PE,128.2,176.4,93.0,94.15,192.29999999999998,False,,0.0,-121.31,80.31062500000002,34.05,-6.949374999999989
2024-02-22,Thursday,72308.31,FALSE,13:20:00,15:25:00,175.0,72500CE,211.6,814.55,209.0,813.8,338.56,True,2024-02-22 13:49:00,-129.61,72100PE,214.5,215.65,15.0,18.0,343.20000000000005,False,,193.82,72100PE,102.8,109.65,15.0,18.0,154.2,False,,0.0,-129.61,109.01875,84.8,64.20874999999998
2024-02-29,Thursday,72414.65,FALSE,13:20:00,15:25:00,175.0,72800CE,182.2,214.9,111.0,201.7,291.52,False,,-21.78,72100PE,174.85,220.0,82.7,83.45,279.76,False,,89.21,,,,,,,False,,67.42999999999999,0.0,0.0,0.0,67.42999999999999
2024-03-06,Wednesday,73518.26,FALSE,13:20:00,15:25:00,175.0,73700CE,207.4,639.85,176.1,589.5,331.84000000000003,True,2024-03-06 13:51:00,-127.03,73400PE,192.1,212.8,42.4,46.55,307.36,False,,143.15,73400PE,103.4,120.45,42.4,46.55,155.10000000000002,False,,0.0,-127.03,86.29874999999998,56.85,16.118749999999984
2024-03-14,Thursday,73193.44,FALSE,13:20:00,15:25:00,175.0,73500CE,194.4,204.1,87.7,90.0,311.04,False,,101.97,73100PE,196.0,310.1,172.0,186.95,313.6,False,,6.6,,,,,,,False,,108.57,0.0,0.0,0.0,108.57
2024-03-21,Thursday,72630.87,FALSE,13:20:00,15:25:00,175.0,72700CE,219.2,263.6,186.5,250.6,350.72,False,,-34.14,72600PE,201.6,231.35,127.0,128.55,322.56,False,,70.53,,,,,,,False,,36.39,0.0,0.0,0.0,36.39
2024-03-27,Wednesday,73035.78,FALSE,13:20:00,15:25:00,175.0,73100CE,175.7,221.7,145.05,209.3,281.12,False,,-35.8,73000PE,201.4,217.8,140.35,146.9,322.24,False,,51.98,,,,,,,False,,16.18,0.0,0.0,0.0,16.18
2024-04-04,Thursday,74097.94,FALSE,13:20:00,15:25:00,175.0,74300CE,188.6,359.55,180.6,259.95,301.76,True,2024-04-04 13:27:00,-115.52,73900PE,176.25,176.1,79.5,82.2,282.0,False,,91.85,73900PE,114.7,173.45,79.5,82.2,172.05,True,2024-04-04 13:52:00,0.0,-115.52,59.346875,-57.35,-113.523125
2024-04-10,Wednesday,74923.26,FALSE,13:20:00,15:25:00,175.0,75000CE,193.4,277.9,187.2,211.0,309.44000000000005,False,,-20.02,74800PE,202.35,202.4,151.0,166.55,323.76,False,,33.27,,,,,,,False,,13.250000000000004,0.0,0.0,0.0,13.250000000000004
2024-04-18,Thursday,73369.3,FALSE,13:20:00,15:25:00,175.0,73500CE,194.4,203.85,27.6,36.15,311.04,False,,155.82,73200PE,198.0,771.85,189.95,625.5,316.8,True,2024-04-18 13:26:00,-121.28,73500CE,73.15,160.55,27.6,36.15,109.72500000000001,True,2024-04-18 13:32:00,0.0,-121.28,118.82,-36.58,-39.040000000000006
2024-04-25,Thursday,74088.54,FALSE,13:20:00,15:25:00,175.0,74300CE,193.7,415.6,150.45,260.65,309.92,True,2024-04-25 14:05:00,-118.64,73900PE,211.1,239.2,89.4,107.9,337.76,False,,100.56,73900PE,149.45,155.5,89.4,107.9,224.17499999999998,False,,0.0,-118.64,59.011250000000004,41.55,-18.07875
2024-05-02,Thursday,74722.02,FALSE,13:20:00,15:25:00,175.0,74900CE,206.7,239.0,116.4,130.05,330.72,False,,74.07,74600PE,202.95,246.85,155.85,190.0,324.72,False,,10.41,,,,,,,False,,84.47999999999999,0.0,0.0,0.0,84.47999999999999
2024-05-09,Thursday,72679.01,FALSE,13:20:00,15:25:00,175.0,73000CE,183.55,243.15,82.8,86.0,293.68,False,,95.26,72400PE,190.6,299.8,118.45,284.15,304.96,False,,-95.93,,,,,,,False,,-0.6700000000000017,0.0,0.0,0.0,-0.6700000000000017
2024-05-16,Thursday,72635.33,FALSE,13:20:00,15:25:00,175.0,73200CE,179.9,625.65,107.75,605.7,287.84000000000003,True,2024-05-16 14:41:00,-110.19,72400PE,194.5,240.45,18.9,19.9,311.20000000000005,False,,172.17,72400PE,60.0,72.3,18.9,19.9,90.0,False,,0.0,-110.19,132.06875,40.1,61.97875
2024-05-23,Thursday,74925.81,FALSE,13:20:00,15:25:00,175.0,75200CE,209.05,417.3,192.0,400.15,334.48,True,2024-05-23 14:16:00,-128.04,74600PE,197.3,208.9,50.0,54.35,315.68000000000006,False,,140.48,74600PE,116.1,129.0,50.0,54.35,174.14999999999998,False,,0.0,-128.04,78.73375000000001,61.75,12.443750000000023
2024-05-30,Thursday,74054.28,FALSE,13:20:00,15:25:00,175.0,74500CE,197.05,203.75,83.4,110.95,315.28000000000003,False,,83.64,73900PE,212.85,410.55,177.0,288.1,340.56,True,2024-05-30 14:44:00,-130.37,74500CE,119.2,136.0,83.4,110.95,178.8,False,,0.0,-130.37,75.386875,8.25,-46.733125
