Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:44:00,15:25:00,72193.33,"('73300CE', '71100PE')",80.15,83.0,163.15,2024-01-02 09:57:00,140.0,72800CE,144.4,145.9,77.7,82.0,-34.669375,60.595000000000006,25.925625000000004
2024-01-09,Tuesday,FALSE,09:44:00,15:25:00,71658.4,"('72700CE', '70500PE')",73.4,68.9,142.3,,140.0,,,,,,7.521250000000011,0.0,7.521250000000011
2024-01-16,Tuesday,FALSE,09:44:00,15:25:00,73243.8,"('74300CE', '71600PE')",75.95,78.8,154.75,,140.0,,,,,,40.36562500000001,0.0,40.36562500000001
2024-01-20,Saturday,FALSE,09:44:00,15:25:00,71772.36,"('73500CE', '70300PE')",77.35,76.7,154.05,,140.0,,,,,,4.874375000000011,0.0,4.874375000000011
2024-01-30,Tuesday,FALSE,09:44:00,15:25:00,71953.47,"('74600CE', '68900PE')",80.0,74.35,154.35,,140.0,,,,,,56.070625,0.0,56.070625
2024-02-06,Tuesday,FALSE,09:44:00,15:25:00,71964.27,"('73900CE', '69600PE')",76.2,75.8,152.0,,140.0,,,,,,50.65,0.0,50.65
2024-02-13,Tuesday,FALSE,09:44:00,15:25:00,71192.13,"('72800CE', '69300PE')",79.9,77.05,156.95,,140.0,,,,,,31.73812499999999,0.0,31.73812499999999
2024-02-20,Tuesday,FALSE,09:44:00,15:25:00,72708.1,"('74100CE', '70900PE')",77.3,80.0,157.3,,140.0,,,,,,6.633750000000022,0.0,6.633750000000022
2024-02-27,Tuesday,FALSE,09:44:00,15:25:00,72816.75,"('74500CE', '71000PE')",74.7,70.5,145.2,,140.0,,,,,,46.535,0.0,46.535
2024-03-04,Monday,FALSE,09:44:00,15:25:00,73859.71,"('75400CE', '72000PE')",72.5,75.65,148.15,,140.0,,,,,,64.798125,0.0,64.798125
2024-03-12,Tuesday,FALSE,09:44:00,15:25:00,73916.91,"('75100CE', '72600PE')",82.65,79.55,162.2,2024-03-12 10:47:00,140.0,74300CE,149.2,277.95,152.95,211.95,-34.4675,-46.625,-81.0925
2024-03-19,Tuesday,FALSE,09:44:00,15:25:00,72474.7,"('73800CE', '71200PE')",83.65,79.95,163.60000000000002,2024-03-19 10:22:00,140.0,73200CE,144.6,159.0,79.8,84.75,-34.76500000000001,58.0425,23.27749999999999
2024-04-02,Tuesday,FALSE,09:44:00,15:25:00,74069.46,"('75200CE', '72800PE')",74.0,72.0,146.0,,140.0,,,,,,37.72500000000001,0.0,37.72500000000001
2024-04-08,Monday,FALSE,09:44:00,15:25:00,74592.3,"('75800CE', '73000PE')",70.35,70.95,141.3,,140.0,,,,,,23.883750000000006,0.0,23.883750000000006
2024-04-15,Monday,FALSE,09:44:00,15:25:00,73480.89,"('74900CE', '71500PE')",89.5,88.5,178.0,,140.0,,,,,,59.275,0.0,59.275
2024-04-23,Tuesday,FALSE,09:44:00,15:25:00,73873.03,"('74800CE', '72500PE')",82.5,78.45,160.95,,140.0,,,,,,15.938124999999989,0.0,15.938124999999989
2024-04-29,Monday,FALSE,09:44:00,15:25:00,74094.78,"('75500CE', '72800PE')",77.5,73.85,151.35,2024-04-29 13:25:00,140.0,73600PE,150.85,155.95,126.15,137.6,-32.161875,11.364374999999999,-20.797500000000003
2024-05-07,Tuesday,FALSE,09:44:00,15:25:00,73936.81,"('75300CE', '72600PE')",76.8,73.95,150.75,2024-05-07 10:37:00,140.0,74400CE,147.55,167.95,119.2,164.45,-32.034375000000004,-18.744374999999977,-50.77874999999998
