Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-05,Friday,FALSE,10:08:00,15:25:00,21809.55,"('22050CE', '21400PE')",22.95,20.9,43.849999999999994,2024-01-05 14:18:00,42.0,21800CE,49.65,89.6,47.3,70.7,-9.208499999999999,-15.391499999999999,-24.599999999999998
2024-01-12,Friday,FALSE,10:08:00,15:25:00,21844.9,"('22150CE', '21350PE')",22.8,21.3,44.1,2024-01-12 10:27:00,42.0,21550PE,45.0,46.9,27.85,28.4,-9.261000000000001,16.150000000000002,6.889000000000001
2024-01-19,Friday,FALSE,10:08:00,15:25:00,21653.6,"('22100CE', '21150PE')",25.0,24.25,49.25,,42.0,,,,,,3.3575000000000013,0.0,3.3575000000000013
2024-02-02,Friday,FALSE,10:08:00,15:25:00,22052.95,"('22400CE', '21500PE')",28.25,28.25,56.5,2024-02-02 11:17:00,44.0,21700PE,48.55,105.45,41.05,84.1,-11.865,-15.050499999999998,-26.915499999999998
2024-02-09,Friday,FALSE,10:08:00,15:25:00,21794.0,"('22250CE', '21150PE')",24.2,24.8,49.0,2024-02-09 11:04:00,42.0,22050CE,43.55,61.7,40.4,51.25,-10.290000000000001,-13.500499999999999,-23.7905
2024-02-16,Friday,FALSE,10:08:00,15:25:00,22095.0,"('22500CE', '21500PE')",23.1,24.0,47.1,,44.0,,,,,,6.379000000000001,0.0,6.379000000000001
2024-02-23,Friday,FALSE,10:08:00,15:25:00,22282.15,"('22700CE', '21750PE')",25.75,26.0,51.75,,44.0,,,,,,14.9825,0.0,14.9825
2024-03-01,Friday,FALSE,10:08:00,15:25:00,22284.35,"('22600CE', '21650PE')",28.4,27.75,56.15,2024-03-01 11:28:00,44.0,21850PE,45.45,45.9,30.8,32.2,-11.791500000000001,12.7955,1.0039999999999996
2024-03-15,Friday,FALSE,10:08:00,15:25:00,22054.55,"('22450CE', '21400PE')",23.2,21.65,44.849999999999994,,44.0,,,,,,13.351499999999994,0.0,13.351499999999994
2024-04-19,Friday,FALSE,10:08:00,15:25:00,21900.1,"('22350CE', '21150PE')",25.2,23.85,49.05,2024-04-19 12:37:00,42.0,21450PE,42.9,44.1,22.15,27.0,-10.300500000000001,15.470999999999998,5.170499999999997
2024-05-03,Friday,FALSE,10:08:00,15:25:00,22828.0,"('23100CE', '22300PE')",23.6,24.9,48.5,2024-05-03 10:23:00,44.0,22950CE,48.7,52.35,18.1,19.8,-10.185,28.413000000000004,18.228
2024-05-10,Friday,FALSE,10:08:00,15:25:00,22204.0,"('22600CE', '21600PE')",23.0,24.65,47.65,,44.0,,,,,,10.973499999999996,0.0,10.973499999999996
2024-05-24,Friday,FALSE,10:08:00,15:25:00,22959.45,"('23450CE', '22350PE')",23.2,24.3,47.5,,44.0,,,,,,11.775,0.0,11.775
2024-05-31,Friday,FALSE,10:08:00,15:25:00,22662.9,"('24500CE', '20800PE')",25.65,24.3,49.95,2024-05-31 14:01:00,44.0,21250PE,52.2,93.9,48.0,86.4,-10.489500000000001,-16.182,-26.6715
2024-06-07,Friday,FALSE,10:08:00,15:25:00,22990.0,"('23700CE', '21950PE')",23.35,22.65,46.0,2024-06-07 11:47:00,44.0,22450PE,48.05,52.2,27.2,28.3,-9.660000000000002,19.269499999999997,9.609499999999995
2024-06-21,Friday,FALSE,10:08:00,15:25:00,23601.5,"('23900CE', '23250PE')",29.4,32.05,61.449999999999996,2024-06-21 12:42:00,46.0,23700CE,50.55,83.05,40.75,45.4,-12.904499999999999,-15.670499999999999,-28.574999999999996
2024-06-28,Friday,FALSE,10:08:00,15:25:00,24200.0,"('24550CE', '23600PE')",29.75,31.25,61.0,,48.0,,,,,,18.090000000000003,0.0,18.090000000000003
2024-07-05,Friday,FALSE,10:08:00,15:25:00,24276.0,"('24500CE', '23900PE')",32.15,31.65,63.8,2024-07-05 11:40:00,48.0,24100PE,52.4,72.25,33.75,42.65,-13.398,-16.244,-29.642
2024-07-19,Friday,FALSE,10:08:00,15:25:00,24721.45,"('25400CE', '23900PE')",26.45,28.2,54.65,2024-07-19 11:50:00,48.0,25150CE,54.75,60.6,41.05,42.9,-11.4765,11.302500000000002,-0.1739999999999977
2024-07-26,Friday,FALSE,10:08:00,15:25:00,24623.0,"('24900CE', '24200PE')",32.3,34.45,66.75,2024-07-26 12:32:00,48.0,24450PE,51.05,52.9,25.9,31.05,-14.017500000000002,19.489499999999996,5.471999999999994
2024-08-02,Friday,FALSE,10:08:00,15:25:00,24776.45,"('25150CE', '24200PE')",26.6,27.15,53.75,,48.0,,,,,,6.2125,0.0,6.2125
2024-08-16,Friday,FALSE,10:08:00,15:25:00,24321.6,"('24650CE', '23850PE')",30.35,32.05,62.4,2024-08-16 12:08:00,48.0,24150PE,50.95,55.4,27.15,29.1,-13.104000000000001,21.340500000000002,8.236500000000001
2024-08-23,Friday,FALSE,10:08:00,15:25:00,24830.8,"('25150CE', '24450PE')",25.0,26.6,51.6,,48.0,,,,,,-3.1160000000000014,0.0,-3.1160000000000014
2024-08-30,Friday,FALSE,10:08:00,15:25:00,25304.0,"('25550CE', '24850PE')",27.55,27.75,55.3,,50.0,,,,,,10.34699999999999,0.0,10.34699999999999
2024-09-06,Friday,FALSE,10:08:00,15:25:00,24960.65,"('25350CE', '24300PE')",28.65,27.45,56.099999999999994,,48.0,,,,,,13.038999999999994,0.0,13.038999999999994
2024-09-13,Friday,FALSE,10:08:00,15:25:00,25345.05,"('25650CE', '24900PE')",29.45,30.85,60.3,,50.0,,,,,,10.696999999999997,0.0,10.696999999999997
2024-09-20,Friday,FALSE,10:08:00,15:25:00,25569.05,"('25900CE', '25000PE')",28.35,29.15,57.5,2024-09-20 10:39:00,50.0,25300PE,54.6,77.4,38.55,41.0,-12.075,-16.926,-29.000999999999998
2024-10-04,Friday,FALSE,10:08:00,15:25:00,25437.5,"('25800CE', '24450PE')",26.35,27.5,53.85,2024-10-04 11:50:00,50.0,24850PE,53.1,136.4,41.2,108.25,-11.308500000000002,-16.461,-27.7695
2024-10-11,Friday,FALSE,10:08:00,15:25:00,25135.2,"('25450CE', '24550PE')",25.5,28.45,53.95,2024-10-11 11:26:00,50.0,25200CE,50.95,62.1,47.25,51.95,-11.329500000000001,-1.5095,-12.839000000000002
2024-10-18,Friday,FALSE,10:08:00,15:25:00,24738.3,"('25100CE', '24150PE')",26.8,28.1,54.900000000000006,2024-10-18 11:42:00,48.0,24500PE,49.9,55.15,28.85,32.8,-11.529000000000002,16.601000000000003,5.072000000000001
2024-10-25,Friday,FALSE,10:08:00,15:25:00,24257.2,"('24700CE', '23600PE')",26.1,24.15,50.25,,48.0,,,,,,13.147499999999999,0.0,13.147499999999999
2024-11-08,Friday,FALSE,10:08:00,15:25:00,24290.3,"('24650CE', '23650PE')",28.7,28.55,57.25,,48.0,,,,,,17.577499999999997,0.0,17.577499999999997
2024-11-22,Friday,FALSE,10:08:00,15:25:00,23632.3,"('24100CE', '22900PE')",28.6,29.55,58.150000000000006,2024-11-22 12:06:00,46.0,23100PE,50.6,58.0,29.35,32.55,-12.211500000000003,17.544000000000004,5.332500000000001
2024-11-29,Friday,FALSE,10:08:00,15:25:00,24188.0,"('24600CE', '23400PE')",27.15,28.55,55.7,,48.0,,,,,,22.493,0.0,22.493
2024-12-06,Friday,FALSE,10:08:00,15:25:00,24728.15,"('25300CE', '23850PE')",28.25,28.75,57.0,,48.0,,,,,,27.13,0.0,27.13
2024-12-13,Friday,FALSE,10:08:00,15:25:00,24427.45,"('24850CE', '23850PE')",26.6,25.4,52.0,2024-12-13 10:17:00,48.0,24650CE,53.4,235.9,46.05,227.1,-10.92,-16.554,-27.473999999999997
2024-12-27,Friday,FALSE,10:08:00,15:25:00,24096.6,"('24350CE', '23400PE')",26.85,26.8,53.650000000000006,,48.0,,,,,,20.013500000000004,0.0,20.013500000000004
