Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-04,Thursday,FALSE,10:50:00,15:25:00,71766.01,"('72200CE', '71400PE')",65.6,77.3,142.89999999999998,,140.0,,,,,,59.21374999999997,0.0,59.21374999999997
2024-01-11,Thursday,FALSE,10:50:00,15:25:00,71764.93,"('72200CE', '71400PE')",72.7,82.15,154.85000000000002,,140.0,,,,,,40.31437500000001,0.0,40.31437500000001
2024-01-18,Thursday,FALSE,10:50:00,15:25:00,71231.78,"('72000CE', '70400PE')",79.9,79.0,158.9,,140.0,,,,,,78.81375000000001,0.0,78.81375000000001
2024-01-24,Wednesday,FALSE,10:50:00,15:25:00,70735.03,"('71700CE', '69700PE')",71.3,70.0,141.3,2024-01-24 12:27:00,140.0,70800CE,159.85,563.45,135.45,530.0,-30.026250000000005,-49.953125,-79.979375
2024-02-01,Thursday,FALSE,10:50:00,15:25:00,71999.25,"('73700CE', '70700PE')",73.1,71.15,144.25,,140.0,,,,,,109.746875,0.0,109.746875
2024-02-08,Thursday,FALSE,10:50:00,15:25:00,72034.57,"('72900CE', '71300PE')",84.3,86.75,171.05,2024-02-08 11:02:00,140.0,72300CE,149.6,153.3,34.3,55.0,-36.348125,92.72999999999999,56.38187499999999
2024-02-15,Thursday,FALSE,10:50:00,15:25:00,71877.35,"('72800CE', '70900PE')",73.45,69.0,142.45,,140.0,,,,,,56.069374999999994,0.0,56.069374999999994
2024-02-22,Thursday,FALSE,10:50:00,15:25:00,72223.83,"('73100CE', '71400PE')",72.1,73.95,146.05,2024-02-22 14:01:00,140.0,72500PE,155.9,216.05,41.0,41.25,-31.035625000000003,-48.71875,-79.75437500000001
2024-02-29,Thursday,FALSE,10:50:00,15:25:00,72249.22,"('73300CE', '71300PE')",75.35,72.75,148.1,,140.0,,,,,,85.09875,0.0,85.09875
2024-03-06,Wednesday,FALSE,10:50:00,15:25:00,73525.15,"('74200CE', '72700PE')",75.9,73.6,149.5,2024-03-06 14:06:00,140.0,73700PE,155.0,172.9,78.9,85.9,-31.76875,67.1625,35.39375
