Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-02,Tuesday,21831.0,FALSE,09:25:00,13:00:00,84.0,21750CE,89.9,109.2,42.75,49.2,116.87,False,,39.8,21700PE,81.65,177.25,65.0,123.5,106.14500000000001,True,2024-01-02 09:57:00,-25.31,21750CE,72.65,73.6,42.75,49.2,108.97500000000001,False,,0.0,-25.31,16.351,23.45,14.491
2024-01-09,Tuesday,21735.0,FALSE,09:25:00,13:00:00,84.0,21650CE,103.4,144.35,72.65,124.85,134.42000000000002,True,2024-01-09 10:44:00,-32.05,21700PE,94.2,139.25,65.75,74.65,122.46000000000001,True,2024-01-09 09:42:00,-29.2,21650CE,87.45,144.35,72.65,124.85,131.175,True,2024-01-09 10:43:00,0.0,-29.2,14.916000000000002,-43.73,-58.013999999999996
2024-01-16,Tuesday,22065.3,FALSE,09:25:00,13:00:00,88.0,22050CE,106.95,145.0,86.2,86.2,139.035,True,2024-01-16 09:53:00,-33.15,22050PE,104.8,104.85,68.65,103.7,136.24,False,,0.05,22050PE,80.9,103.7,68.65,103.7,121.35000000000001,False,,0.0,-33.15,22.85199999999999,-22.8,-33.09800000000001
2024-01-23,Tuesday,21749.15,FALSE,09:25:00,13:00:00,84.0,21750CE,107.25,120.0,19.6,20.7,139.425,False,,85.48,21750PE,103.05,412.05,89.35,404.6,133.965,True,2024-01-23 10:01:00,-31.95,21750CE,86.35,90.6,19.6,20.7,129.52499999999998,False,,0.0,-31.95,19.827500000000004,65.65,53.52750000000001
2024-01-30,Tuesday,21841.4,FALSE,09:25:00,13:00:00,84.0,21950CE,97.6,117.95,57.2,66.4,126.88,False,,30.22,21550PE,101.9,112.75,75.5,87.6,132.47,False,,13.28,,,,,,,False,,43.5,0.0,0.0,0.0,43.5
2024-02-06,Tuesday,21852.65,FALSE,09:25:00,13:00:00,84.0,21900CE,87.25,145.95,74.3,118.65,113.425,True,2024-02-06 10:02:00,-27.05,21650PE,84.85,90.15,40.5,46.8,110.30499999999999,False,,37.2,21650PE,62.5,85.45,40.5,46.8,93.75,False,,0.0,-27.05,21.501499999999993,15.7,10.151499999999992
2024-02-13,Tuesday,21696.8,FALSE,09:25:00,13:00:00,84.0,21700CE,99.45,156.5,78.2,124.05,129.285,True,2024-02-13 10:10:00,-30.83,21550PE,105.55,141.6,49.25,52.0,137.215,True,2024-02-13 09:31:00,-32.72,21700CE,88.3,156.5,78.2,124.05,132.45,True,2024-02-13 10:10:00,0.0,-32.72,10.155500000000005,-44.15,-66.71449999999999
2024-02-20,Tuesday,22123.35,FALSE,09:25:00,13:00:00,88.0,22150CE,89.45,139.5,73.8,121.8,116.28500000000001,True,2024-02-20 11:59:00,-27.73,22000PE,98.45,117.2,53.55,60.0,127.98500000000001,False,,37.47,22000PE,67.45,67.2,53.55,60.0,101.17500000000001,False,,0.0,-27.73,30.0155,7.45,9.735499999999998
2024-02-27,Tuesday,22136.55,FALSE,09:25:00,13:00:00,88.0,22200CE,99.3,126.5,77.0,120.2,129.09,False,,-21.89,22050PE,95.2,104.5,54.0,56.2,123.76,False,,38.05,,,,,,,False,,16.159999999999997,0.0,0.0,0.0,16.159999999999997
2024-03-05,Tuesday,22470.0,FALSE,09:25:00,13:00:00,88.0,22400CE,100.4,114.4,43.25,111.65,130.52,False,,-12.25,22350PE,110.5,165.35,73.6,75.35,143.65,True,2024-03-05 10:20:00,-34.26,22400CE,62.7,114.4,43.25,111.65,94.05000000000001,True,2024-03-05 12:56:00,0.0,-34.26,36.696000000000005,-31.35,-28.913999999999994
