Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-03,Wednesday,71679.99,FALSE,09:23:00,13:00:00,280.0,71800CE,303.85,346.75,177.85,210.0,395.00500000000005,False,,90.05,71600PE,314.3,414.55,249.9,298.8,408.59000000000003,True,2024-01-03 10:20:00,-98.22,71800CE,227.95,280.0,177.85,210.0,341.92499999999995,False,,0.0,-98.22,72.10187500000004,17.95,-8.168124999999964
2024-01-10,Wednesday,71353.2,FALSE,09:23:00,13:00:00,280.0,71400CE,319.75,406.0,230.5,255.5,415.675,False,,60.25,71300PE,321.8,483.95,247.75,364.1,418.34000000000003,True,2024-01-10 09:29:00,-100.56,71400CE,256.6,406.0,230.5,255.5,384.90000000000003,True,2024-01-10 10:18:00,0.0,-100.56,59.153124999999974,-128.3,-169.70687500000003
2024-01-17,Wednesday,72307.37,FALSE,09:23:00,13:00:00,280.0,72600CE,287.9,325.4,152.95,156.25,374.27,False,,128.05,72000PE,286.25,619.15,210.05,575.0,372.125,True,2024-01-17 11:34:00,-89.45,72600CE,192.3,194.25,152.95,156.25,288.45000000000005,False,,0.0,-89.45,92.00124999999997,36.05,38.601249999999965
2024-01-23,Tuesday,71981.19,FALSE,09:23:00,13:00:00,280.0,72100CE,328.4,341.55,71.75,75.45,426.91999999999996,False,,248.84,71900PE,315.85,1240.3,285.0,1218.85,410.605,True,2024-01-23 09:59:00,-98.7,72100CE,258.15,258.75,71.75,75.45,387.22499999999997,False,,0.0,-98.7,66.145,182.7,150.14499999999998
2024-01-31,Wednesday,70925.12,FALSE,09:23:00,13:00:00,280.0,71900CE,306.55,622.6,308.9,480.65,398.51500000000004,True,2024-01-31 09:34:00,-95.8,70100PE,304.0,301.9,107.4,116.15,395.2,False,,184.05,70100PE,232.95,238.0,107.4,116.15,349.42499999999995,False,,0.0,-95.8,67.25000000000001,116.8,88.25000000000001
2024-02-07,Wednesday,72381.72,FALSE,09:23:00,13:00:00,280.0,72900CE,300.7,314.65,142.2,156.55,390.91,False,,140.39,71900PE,316.0,466.75,268.8,404.65,410.8,True,2024-02-07 11:33:00,-98.75,72900CE,177.25,180.45,142.2,156.55,265.875,False,,0.0,-98.75,119.69124999999998,20.7,41.641249999999985
2024-02-14,Wednesday,70929.69,FALSE,09:23:00,13:00:00,280.0,71400CE,291.95,412.9,244.2,412.9,379.535,True,2024-02-14 12:30:00,-91.23,70600PE,303.6,360.3,160.1,160.1,394.68000000000006,False,,139.71,70600PE,182.85,190.4,160.1,160.1,274.275,False,,0.0,-91.23,116.95500000000003,22.75,48.47500000000002
2024-02-21,Wednesday,73112.04,FALSE,09:23:00,13:00:00,280.0,73400CE,298.75,321.65,207.75,258.55,388.375,False,,36.47,72700PE,312.15,350.05,195.2,210.95,405.79499999999996,False,,97.3,,,,,,,False,,133.76999999999998,0.0,0.0,0.0,133.76999999999998
2024-02-28,Wednesday,73144.41,FALSE,09:23:00,13:00:00,280.0,73500CE,300.05,301.95,117.95,123.6,390.06500000000005,False,,172.7,72800PE,311.35,699.15,256.95,697.15,404.75500000000005,True,2024-02-28 10:52:00,-97.3,73500CE,211.3,212.2,117.95,123.6,316.95000000000005,False,,0.0,-97.3,84.999375,87.7,75.399375
2024-03-05,Tuesday,73755.93,FALSE,09:23:00,13:00:00,280.0,74000CE,305.0,329.25,130.75,322.55,396.5,False,,-21.36,73500PE,307.8,432.4,204.05,204.05,400.14000000000004,True,2024-03-05 10:20:00,-96.19,74000CE,185.35,329.25,130.75,322.55,278.025,True,2024-03-05 12:59:00,0.0,-96.19,115.8375,-92.67,-73.0225
2024-03-13,Wednesday,73899.26,FALSE,09:23:00,13:00:00,280.0,74100CE,318.15,319.2,101.25,114.3,413.59499999999997,False,,199.87,73700PE,306.35,856.95,297.35,713.65,398.25500000000005,True,2024-03-13 09:38:00,-95.73,74100CE,279.1,300.0,101.25,114.3,418.65000000000003,False,,0.0,-95.73,35.073124999999955,164.8,104.14312499999997
2024-03-20,Wednesday,72233.54,FALSE,09:23:00,13:00:00,280.0,72500CE,319.0,334.8,133.0,264.6,414.7,False,,50.41,72100PE,300.85,584.0,254.85,281.15,391.105,True,2024-03-20 10:01:00,-94.02,72500CE,233.65,313.6,133.0,264.6,350.475,False,,0.0,-94.02,81.3625,-30.95,-43.6075
2024-03-26,Tuesday,72688.17,FALSE,09:23:00,13:00:00,280.0,73000CE,298.25,303.7,207.3,258.45,387.725,False,,36.07,72600PE,307.05,360.4,224.0,236.45,399.165,False,,66.76,,,,,,,False,,102.83000000000001,0.0,0.0,0.0,102.83000000000001
2024-04-03,Wednesday,73621.02,FALSE,09:23:00,13:00:00,280.0,73700CE,317.35,646.45,271.7,582.65,412.55500000000006,True,2024-04-03 10:04:00,-99.17,73600PE,314.1,348.1,144.0,155.0,408.33000000000004,False,,155.17,73600PE,241.15,249.0,144.0,155.0,361.725,False,,0.0,-99.17,69.02375000000002,86.15,56.003750000000025
2024-04-09,Tuesday,74853.73,FALSE,09:23:00,13:00:00,280.0,75000CE,310.35,394.95,262.6,284.2,403.45500000000004,False,,22.27,74700PE,321.95,356.4,192.65,274.0,418.535,False,,43.93,,,,,,,False,,66.2,0.0,0.0,0.0,66.2
2024-04-16,Tuesday,73055.3,FALSE,09:23:00,13:00:00,280.0,73400CE,284.75,296.2,164.8,169.15,370.175,False,,112.04,72800PE,300.75,370.0,239.85,356.2,390.975,False,,-59.21,,,,,,,False,,52.830000000000005,0.0,0.0,0.0,52.830000000000005
2024-04-24,Wednesday,73896.77,FALSE,09:23:00,13:00:00,280.0,73900CE,329.7,438.2,318.1,373.35,428.61,True,2024-04-24 10:41:00,-103.03,73900PE,349.7,350.7,236.9,270.0,454.61,False,,75.33,73900PE,244.4,282.35,236.9,270.0,366.6,False,,0.0,-103.03,100.92874999999998,-25.6,-27.701250000000023
2024-04-30,Tuesday,74760.36,FALSE,09:23:00,13:00:00,280.0,74900CE,318.85,476.05,302.8,392.5,414.50500000000005,True,2024-04-30 09:51:00,-99.64,74600PE,315.35,338.5,214.75,236.9,409.95500000000004,False,,74.51,74600PE,277.25,280.0,214.75,236.9,415.875,False,,0.0,-99.64,34.15812500000002,40.35,-25.131874999999972
2024-05-08,Wednesday,73329.39,FALSE,09:23:00,13:00:00,280.0,73700CE,291.95,450.0,176.85,401.9,379.535,True,2024-05-08 12:09:00,-91.23,73100PE,287.8,386.4,132.9,145.5,374.14000000000004,True,2024-05-08 10:32:00,-89.94,73700CE,182.25,450.0,180.9,401.9,273.375,True,2024-05-08 11:19:00,0.0,-89.94,106.05062499999998,-91.12,-75.00937500000002
2024-05-15,Wednesday,73194.54,FALSE,09:23:00,13:00:00,280.0,73400CE,315.75,361.6,177.8,206.75,410.475,False,,105.05,73100PE,324.5,530.95,263.7,429.5,421.85,True,2024-05-15 10:06:00,-101.41,73400CE,239.1,287.1,177.8,206.75,358.65,False,,0.0,-101.41,72.703125,32.35,3.643125000000005
