Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:44:00,"('72300CE', '72300PE')",793.05,False,,-22.613125000000046,-22.613125000000046
2024-01-09,Tuesday,FALSE,09:44:00,"('71700CE', '71700PE')",748.7,False,,9.741250000000022,9.741250000000022
2024-01-16,Tuesday,FALSE,09:44:00,"('73200CE', '73200PE')",870.35,False,,81.870625,81.870625
2024-01-20,Saturday,FALSE,09:44:00,"('71900CE', '71900PE')",1013.9,False,,62.07625,62.07625
2024-01-30,Tuesday,FALSE,09:44:00,"('72100CE', '72100PE')",1417.05,False,,4.786874999999771,4.786874999999771
2024-02-06,Tuesday,FALSE,09:44:00,"('72000CE', '72000PE')",1194.25,False,,74.2218750000001,74.2218750000001
2024-02-13,Tuesday,FALSE,09:44:00,"('71300CE', '71300PE')",1106.3000000000002,False,,84.07125000000009,84.07125000000009
2024-02-20,Tuesday,FALSE,09:44:00,"('72700CE', '72700PE')",1059.85,False,,34.201874999999816,34.201874999999816
2024-02-27,Tuesday,FALSE,09:44:00,"('72900CE', '72900PE')",1095.0,False,,82.91249999999991,82.91249999999991
2024-03-04,Monday,FALSE,09:44:00,"('73900CE', '73900PE')",1018.4499999999999,False,,144.51937499999988,144.51937499999988
2024-03-12,Tuesday,FALSE,09:44:00,"('74000CE', '74000PE')",866.0,False,,6.025000000000022,6.025000000000022
2024-03-19,Tuesday,FALSE,09:44:00,"('72600CE', '72600PE')",913.7,False,,-29.871249999999932,-29.871249999999932
2024-04-02,Tuesday,FALSE,09:44:00,"('74100CE', '74100PE')",818.9,False,,73.51374999999989,73.51374999999989
2024-04-08,Monday,FALSE,09:44:00,"('74600CE', '74600PE')",931.1500000000001,False,,59.060625000000044,59.060625000000044
2024-04-15,Monday,FALSE,09:44:00,"('73600CE', '73600PE')",1103.05,False,,185.461875,185.461875
2024-04-23,Tuesday,FALSE,09:44:00,"('73800CE', '73800PE')",799.75,False,,18.453125000000043,18.453125000000043
