Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:34:00,"('21750CE', '21750PE')",194.7,False,,8.802999999999972,8.802999999999972
2024-01-09,Tuesday,FALSE,09:34:00,"('21650CE', '21650PE')",173.35000000000002,False,,-3.333499999999966,-3.333499999999966
2024-01-16,Tuesday,FALSE,09:34:00,"('22050CE', '22050PE')",209.25,False,,31.1575,31.1575
2024-01-23,Tuesday,FALSE,09:34:00,"('21750CE', '21750PE')",210.10000000000002,True,14:00:00,-264.95099999999996,-264.95099999999996
2024-01-30,Tuesday,FALSE,09:34:00,"('21750CE', '21750PE')",366.95000000000005,False,,37.63050000000001,37.63050000000001
2024-02-06,Tuesday,FALSE,09:34:00,"('21800CE', '21800PE')",278.65,False,,-1.1865000000000339,-1.1865000000000339
2024-02-13,Tuesday,FALSE,09:34:00,"('21600CE', '21600PE')",274.15,False,,10.808499999999954,10.808499999999954
2024-02-20,Tuesday,FALSE,09:34:00,"('22050CE', '22050PE')",254.45000000000002,False,,-11.544499999999971,-11.544499999999971
2024-02-27,Tuesday,FALSE,09:34:00,"('22150CE', '22150PE')",262.75,False,,43.77249999999998,43.77249999999998
2024-03-05,Tuesday,FALSE,09:34:00,"('22350CE', '22350PE')",231.3,False,,42.837,42.837
2024-03-12,Tuesday,FALSE,09:34:00,"('22400CE', '22400PE')",217.45,False,,19.175499999999964,19.175499999999964
2024-03-19,Tuesday,FALSE,09:34:00,"('21950CE', '21950PE')",251.55,False,,16.534500000000012,16.534500000000012
2024-03-26,Tuesday,FALSE,09:34:00,"('22100CE', '22100PE')",224.25,False,,38.45749999999999,38.45749999999999
2024-04-02,Tuesday,FALSE,09:34:00,"('22500CE', '22500PE')",210.75,False,,35.49249999999999,35.49249999999999
2024-04-08,Monday,FALSE,09:34:00,"('22600CE', '22600PE')",205.9,False,,4.5910000000000055,4.5910000000000055
2024-04-15,Monday,FALSE,09:34:00,"('22350CE', '22350PE')",253.9,False,,45.56099999999999,45.56099999999999
2024-04-23,Tuesday,FALSE,09:34:00,"('22350CE', '22350PE')",211.64999999999998,False,,32.43349999999998,32.43349999999998
2024-04-29,Monday,FALSE,09:34:00,"('22550CE', '22550PE')",226.65,False,,-7.816500000000012,-7.816500000000012
2024-05-07,Tuesday,FALSE,09:34:00,"('22500CE', '22500PE')",240.7,False,,-34.20700000000001,-34.20700000000001
2024-05-14,Tuesday,FALSE,09:34:00,"('22100CE', '22100PE')",243.2,False,,17.417999999999967,17.417999999999967
2024-05-21,Tuesday,FALSE,09:34:00,"('22500CE', '22500PE')",241.5,False,,33.48499999999998,33.48499999999998
2024-05-28,Tuesday,FALSE,09:34:00,"('23000CE', '23000PE')",256.79999999999995,False,,30.431999999999945,30.431999999999945
2024-06-04,Tuesday,FALSE,09:34:00,"('22550CE', '22550PE')",883.8,False,,8.711999999999955,8.711999999999955
2024-06-11,Tuesday,FALSE,09:34:00,"('23250CE', '23250PE')",296.35,False,,64.88650000000003,64.88650000000003
2024-06-18,Tuesday,FALSE,09:34:00,"('23550CE', '23550PE')",198.95,False,,23.46049999999999,23.46049999999999
2024-06-25,Tuesday,FALSE,09:34:00,"('23600CE', '23600PE')",214.2,False,,-25.892,-25.892
2024-07-02,Tuesday,FALSE,09:34:00,"('24150CE', '24150PE')",241.85,False,,34.481500000000004,34.481500000000004
2024-07-09,Tuesday,FALSE,09:34:00,"('24350CE', '24350PE')",191.14999999999998,False,,0.3884999999999832,0.3884999999999832
2024-07-15,Monday,FALSE,09:34:00,"('24550CE', '24550PE')",218.0,False,,9.420000000000023,9.420000000000023
2024-07-23,Tuesday,FALSE,09:34:00,"('24500CE', '24500PE')",432.55,False,,201.1245,201.1245
2024-07-30,Tuesday,FALSE,09:34:00,"('24900CE', '24900PE')",222.15,False,,33.47850000000002,33.47850000000002
2024-08-06,Tuesday,FALSE,09:34:00,"('24300CE', '24300PE')",300.15,False,,-47.80150000000001,-47.80150000000001
2024-08-12,Monday,FALSE,09:34:00,"('24300CE', '24300PE')",276.65,False,,36.68349999999999,36.68349999999999
2024-08-20,Tuesday,FALSE,09:34:00,"('24650CE', '24650PE')",191.55,False,,14.184500000000023,14.184500000000023
2024-08-27,Tuesday,FALSE,09:34:00,"('25000CE', '25000PE')",190.85000000000002,False,,30.541500000000045,30.541500000000045
2024-09-03,Tuesday,FALSE,09:34:00,"('25250CE', '25250PE')",192.39999999999998,False,,15.625999999999983,15.625999999999983
2024-09-10,Tuesday,FALSE,09:34:00,"('24950CE', '24950PE')",186.25,False,,3.587499999999989,3.587499999999989
2024-09-17,Tuesday,FALSE,09:34:00,"('25400CE', '25400PE')",208.95,False,,7.1104999999999885,7.1104999999999885
