Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,72112.62,FALSE,09:38:00,280.0,72600,280.9,593.0,248.5,253.4,71800,287.2,302.1,139.55,261.35,-9.34,-31.6,22.26,-9.34
2024-01-08,Monday,71917.06,FALSE,09:38:00,280.0,72200,293.55,383.65,116.15,121.9,71700,304.4,625.0,210.8,588.3,-67.27,-33.02,-34.25,-67.27
2024-01-15,Monday,73246.96,FALSE,09:38:00,280.0,73700,291.5,315.65,193.1,296.2,72700,294.75,398.2,213.4,216.4,-41.5,-8.34,-33.16,-41.5
2024-01-29,Monday,71244.59,FALSE,09:38:00,280.0,72600,283.6,519.2,268.0,455.4,70100,277.5,285.25,138.3,141.4,100.72,-31.91,132.63,100.72
2024-02-05,Monday,72136.8,FALSE,09:38:00,280.0,73200,290.0,330.65,127.9,132.5,71100,302.0,425.4,199.7,356.95,-66.6,-32.62,-33.98,-66.6
2024-02-12,Monday,71650.67,FALSE,09:38:00,280.0,72400,308.65,309.1,145.0,156.5,71000,315.25,618.5,311.25,462.9,112.82,148.29,-35.47,112.82
2024-02-19,Monday,72521.33,FALSE,09:38:00,280.0,73100,315.35,463.45,241.55,336.4,71800,302.6,364.15,197.4,239.4,-69.52,-35.48,-34.04,-69.52
2024-02-26,Monday,72999.48,FALSE,09:38:00,280.0,73800,302.05,340.6,212.0,218.6,72300,289.15,380.0,242.0,300.35,-66.51,-33.98,-32.53,-66.51
2024-03-11,Monday,73998.98,FALSE,09:38:00,280.0,74500,296.75,301.85,144.05,147.4,73500,287.5,433.75,273.2,403.45,113.3,145.64,-32.34,113.3
2024-03-18,Monday,72542.4,FALSE,09:38:00,280.0,73300,278.75,394.0,202.05,262.85,71900,281.55,348.0,132.3,166.9,-63.03,-31.36,-31.67,-63.03
2024-04-01,Monday,74197.16,FALSE,09:38:00,280.0,74800,281.8,285.0,137.55,164.0,73700,288.0,335.0,239.55,266.15,81.88,114.28,-32.4,81.88
2024-04-22,Monday,73412.48,FALSE,09:38:00,280.0,73800,312.8,415.8,279.0,413.4,72900,324.25,400.15,206.85,207.95,-71.67,-35.19,-36.48,-71.67
2024-05-06,Monday,74186.99,FALSE,09:38:00,280.0,74700,296.8,338.7,192.0,216.25,73700,311.9,436.45,252.9,352.3,-68.48,-33.39,-35.09,-68.48
2024-05-13,Monday,72069.58,FALSE,09:38:00,280.0,72800,317.35,585.0,232.5,562.05,71500,300.3,364.6,97.3,99.05,-69.48,-35.7,-33.78,-69.48
2024-05-27,Monday,75535.5,FALSE,09:38:00,300.0,76100,314.35,518.85,211.5,281.3,75200,330.85,449.5,191.4,332.75,-72.58,-35.36,-37.22,-72.58
2024-06-03,Monday,75934.96,FALSE,09:38:00,300.0,78000,484.0,799.0,370.6,799.0,73500,331.85,331.0,222.75,263.2,10.05,-54.45,64.5,10.05
2024-06-10,Monday,76633.88,FALSE,09:38:00,300.0,78000,303.45,362.8,155.05,156.35,75500,311.95,364.75,206.35,297.45,-69.23,-34.14,-35.09,-69.23
2024-06-24,Monday,76885.54,FALSE,09:38:00,300.0,77300,322.95,555.0,283.55,496.95,76500,324.75,359.2,185.85,192.85,-72.86,-36.33,-36.53,-72.86
2024-07-01,Monday,79185.86,FALSE,09:38:00,300.0,79700,322.85,410.5,302.3,382.95,78700,338.15,350.3,228.0,249.0,48.6,-36.32,84.92,48.6
2024-07-08,Monday,79963.98,FALSE,09:38:00,300.0,80200,340.35,367.65,253.65,335.8,79800,350.1,461.05,296.5,337.0,-39.09,0.3,-39.39,-39.09
2024-07-22,Monday,80457.87,FALSE,09:38:00,320.0,81800,336.1,437.65,318.15,358.95,79200,328.75,357.9,237.2,332.0,-45.17,-37.81,-7.36,-45.17
2024-07-29,Monday,81674.65,FALSE,09:38:00,320.0,82000,328.35,455.7,204.8,239.45,81300,330.0,557.35,234.0,420.5,-74.07,-36.94,-37.13,-74.07
2024-08-05,Monday,79429.5,FALSE,09:38:00,300.0,80300,348.3,450.6,232.9,260.15,78500,338.6,1232.55,242.0,678.7,-77.27,-39.18,-38.09,-77.27
2024-08-19,Monday,80551.61,FALSE,09:38:00,320.0,80800,348.8,387.6,263.65,291.05,80200,351.5,450.0,297.0,333.2,-78.78,-39.24,-39.54,-78.78
2024-08-26,Monday,81577.67,FALSE,09:38:00,320.0,81800,351.0,520.0,347.55,403.95,81400,348.1,350.0,248.0,263.0,41.26,-39.49,80.75,41.26
2024-09-02,Monday,82527.43,FALSE,09:38:00,320.0,82800,342.0,364.6,249.75,269.45,82400,352.55,438.25,305.0,353.55,28.62,68.28,-39.66,28.62
2024-09-09,Monday,81143.1,FALSE,09:38:00,320.0,81500,332.2,467.25,301.0,439.4,80900,351.0,369.4,175.7,190.05,119.19,-37.37,156.56,119.19
2024-09-16,Monday,83098.68,FALSE,09:38:00,320.0,83300,339.05,392.5,271.6,311.2,82900,352.15,477.5,308.95,353.25,-77.76,-38.14,-39.62,-77.76
2024-09-23,Monday,84802.52,FALSE,09:38:00,320.0,85300,327.6,351.0,236.5,262.3,84100,321.9,334.25,244.25,255.25,123.83,61.2,62.63,123.83
2024-10-07,Monday,81925.69,FALSE,09:38:00,320.0,82800,330.3,356.6,150.95,179.4,81200,327.4,867.9,296.55,595.05,109.94,146.77,-36.83,109.94
2024-10-14,Monday,81654.23,FALSE,09:38:00,320.0,82000,328.1,531.3,315.85,462.95,81400,315.5,336.75,178.25,207.9,66.75,-36.91,103.66,66.75
2024-10-21,Monday,81156.46,FALSE,09:38:00,320.0,81600,316.25,434.2,213.75,249.45,80800,333.7,535.25,221.1,349.65,-73.12,-35.58,-37.54,-73.12
2024-11-04,Monday,79048.47,FALSE,09:38:00,300.0,80000,324.0,334.0,198.0,269.5,78000,316.15,731.25,300.1,370.65,14.88,50.45,-35.57,14.88
2024-11-25,Monday,80347.52,FALSE,09:38:00,320.0,81100,344.15,358.0,145.5,212.5,79700,354.6,648.0,268.1,330.7,87.46,127.35,-39.89,87.46
2024-12-02,Monday,79654.15,FALSE,09:38:00,300.0,80400,319.45,681.05,290.0,585.8,79000,306.65,350.45,190.5,218.5,-70.44,-35.94,-34.5,-70.44
2024-12-09,Monday,81577.13,FALSE,09:38:00,320.0,82300,350.6,405.25,269.8,302.6,80800,339.35,394.6,240.0,295.25,-77.62,-39.44,-38.18,-77.62
2024-12-16,Monday,81866.48,FALSE,09:38:00,320.0,82600,327.6,441.85,295.45,318.3,81200,340.15,541.5,240.15,328.95,-75.13,-36.86,-38.27,-75.13
2024-12-30,Monday,78467.03,FALSE,09:38:00,300.0,79000,304.75,667.95,245.6,291.3,78100,316.65,515.5,173.4,339.0,-69.9,-34.28,-35.62,-69.9
