Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-03,Wednesday,21663.6,FALSE,09:46:00,84.0,21550,93.35,112.8,29.0,36.5,21600,93.3,136.65,57.5,109.55,-20.53,-29.87,-10.27,-14.94,-10.26,-14.93,-50.400000000000006
2024-01-10,Wednesday,21586.4,FALSE,09:46:00,84.0,21500,100.25,200.5,58.0,176.25,21550,89.25,129.55,16.8,17.7,-20.85,-30.32,-11.03,-16.04,-9.82,-14.28,-51.17
2024-01-17,Wednesday,21832.05,FALSE,09:46:00,84.0,21800,102.75,108.05,11.6,13.75,21850,99.75,313.75,88.9,289.4,77.0,0.0,87.97,0.0,-10.97,0.0,77.0
2024-01-24,Wednesday,21325.1,FALSE,09:46:00,84.0,21350,100.3,180.8,48.75,166.75,21300,97.45,150.85,16.7,20.2,-21.75,-31.64,-11.03,-16.05,-10.72,-15.59,-53.39
2024-01-31,Wednesday,21697.85,FALSE,09:46:00,84.0,21700,102.35,166.0,83.3,140.65,21500,97.85,113.55,37.1,47.7,-22.02,-15.66,-11.26,0.0,-10.76,-15.66,-37.68
2024-02-07,Wednesday,22037.0,FALSE,09:46:00,88.0,22000,102.05,114.25,35.35,57.95,21950,92.3,167.4,63.5,68.9,-21.38,24.68,-11.23,43.08,-10.15,-18.4,3.3000000000000007
2024-02-14,Wednesday,21626.0,FALSE,09:46:00,84.0,21550,95.8,381.3,90.3,338.8,21550,95.55,101.5,9.1,9.85,74.2,-15.33,-10.54,-15.33,84.74,0.0,58.870000000000005
2024-02-21,Wednesday,22260.0,FALSE,09:46:00,88.0,22200,112.05,118.0,14.65,17.45,22250,111.0,291.95,79.05,267.8,81.27,-17.76,93.48,0.0,-12.21,-17.76,63.50999999999999
2024-02-28,Wednesday,22207.65,FALSE,09:46:00,88.0,22200,99.75,104.1,13.25,13.6,22200,91.55,326.6,79.2,311.55,75.08,-14.65,85.15,0.0,-10.07,-14.65,60.43
2024-03-06,Wednesday,22445.0,FALSE,09:46:00,88.0,22350,91.45,199.6,36.75,177.85,22350,91.45,162.8,19.95,21.2,-20.12,-14.63,-10.06,0.0,-10.06,-14.63,-34.75
2024-03-13,Wednesday,22418.3,FALSE,09:46:00,88.0,22350,102.55,105.4,5.75,5.75,22400,113.1,504.05,98.85,459.4,83.33,-18.1,95.77,0.0,-12.44,-18.1,65.22999999999999
2024-03-20,Wednesday,21941.7,FALSE,09:46:00,84.0,21850,109.7,132.0,43.25,77.75,21900,105.1,209.5,61.3,98.1,-23.63,36.8,-12.07,30.85,-11.56,5.95,13.169999999999998
2024-03-27,Wednesday,22152.0,FALSE,09:46:00,88.0,22100,114.2,153.9,80.95,114.95,22200,107.8,112.35,58.0,58.8,35.36,-18.27,-12.56,-18.27,47.92,0.0,17.09
2024-04-03,Wednesday,22468.0,FALSE,09:46:00,88.0,22300,96.9,241.1,88.35,149.7,22400,109.6,115.85,23.6,45.25,52.59,0.0,-10.66,0.0,63.25,0.0,52.59
2024-04-09,Tuesday,22809.0,FALSE,09:46:00,88.0,22700,102.9,124.95,34.75,43.0,22800,99.9,182.35,75.0,148.4,-22.31,42.89,-11.32,58.87,-10.99,-15.98,20.580000000000002
2024-04-16,Tuesday,22222.05,FALSE,09:46:00,88.0,22150,109.7,123.75,51.3,93.45,22200,100.7,161.0,75.9,86.4,-23.15,-0.96,-12.07,15.15,-11.08,-16.11,-24.11
2024-04-24,Wednesday,22416.25,FALSE,09:46:00,88.0,22350,117.0,168.85,84.15,101.85,22500,118.2,139.75,74.6,103.75,-25.87,27.25,-12.87,13.98,-13.0,13.27,1.379999999999999
2024-04-30,Tuesday,22797.05,FALSE,09:46:00,88.0,22700,103.0,138.85,46.25,51.65,22750,101.7,145.4,57.1,131.75,-22.52,-16.48,-11.33,-16.48,-11.19,0.0,-39.0
2024-05-08,Wednesday,22369.05,FALSE,09:46:00,88.0,22250,111.25,192.0,63.75,105.5,22300,112.7,166.6,41.25,63.55,-24.64,-35.83,-12.24,-17.8,-12.4,-18.03,-60.47
2024-05-15,Wednesday,22368.7,FALSE,09:46:00,88.0,22250,111.7,114.0,37.3,48.9,22350,120.0,243.9,116.5,166.0,48.48,0.0,61.68,0.0,-13.2,0.0,48.48
2024-05-22,Wednesday,22556.55,FALSE,09:46:00,88.0,22500,91.45,169.0,89.3,152.55,22500,103.1,107.6,29.25,31.8,60.21,0.0,-10.06,0.0,70.27,0.0,60.21
