Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,21826.75,FALSE,09:28:00,84.0,21750,106.35,231.5,88.0,90.35,21700,108.15,114.15,36.15,84.95,10.42,-11.7,22.12,10.42
2024-01-08,Monday,21791.55,FALSE,09:28:00,84.0,21750,94.0,97.65,26.4,26.7,21700,85.35,228.0,79.95,218.4,56.97,66.36,-9.39,56.97
2024-01-15,Monday,22095.2,FALSE,09:28:00,88.0,22150,87.65,101.75,54.3,93.5,22000,88.9,135.0,62.35,63.65,-19.42,-9.64,-9.78,-19.42
2024-01-20,Saturday,21724.0,FALSE,09:28:00,84.0,21800,99.1,99.35,49.1,61.4,21650,99.95,179.9,99.95,146.2,25.72,36.71,-10.99,25.72
2024-01-29,Monday,21705.85,FALSE,09:28:00,84.0,21850,95.1,152.0,82.6,143.55,21400,98.95,109.15,46.7,48.6,-21.34,-10.46,-10.88,-21.34
2024-02-05,Monday,21961.1,FALSE,09:28:00,84.0,22050,91.75,125.0,35.75,40.65,21750,97.4,182.2,64.7,147.35,-20.8,-10.09,-10.71,-20.8
2024-02-12,Monday,21856.6,FALSE,09:28:00,84.0,21900,98.1,107.7,38.1,44.5,21700,104.65,216.55,92.8,171.55,41.11,52.62,-11.51,41.11
2024-02-19,Monday,22119.1,FALSE,09:28:00,88.0,22150,102.8,175.0,78.5,114.05,21950,99.1,126.0,51.7,71.8,-22.21,-11.31,-10.9,-22.21
2024-02-26,Monday,22204.35,FALSE,09:28:00,88.0,22300,97.5,108.65,58.6,64.95,22100,99.45,151.9,88.45,113.75,-21.67,-10.73,-10.94,-21.67
2024-03-04,Monday,22506.55,FALSE,09:28:00,88.0,22500,96.25,103.65,65.0,73.9,22300,95.6,110.0,74.35,84.3,10.87,21.39,-10.52,10.87
2024-03-11,Monday,22563.5,FALSE,09:28:00,88.0,22550,98.8,100.9,38.55,41.35,22400,89.4,157.95,82.85,140.65,46.63,56.46,-9.83,46.63
2024-03-18,Monday,22115.6,FALSE,09:28:00,88.0,22150,93.05,127.5,57.05,79.3,21950,99.55,149.85,50.55,74.05,-21.19,-10.24,-10.95,-21.19
2024-03-22,Friday,21966.0,FALSE,09:28:00,84.0,22050,101.2,264.3,97.25,183.35,21850,92.6,100.8,23.3,32.55,47.99,-11.13,59.12,47.99
2024-04-01,Monday,22602.65,FALSE,09:28:00,88.0,22550,107.45,127.55,66.55,77.45,22450,103.7,117.3,81.1,91.0,-23.23,-11.82,-11.41,-23.23
2024-04-05,Friday,22540.0,FALSE,09:28:00,88.0,22550,98.95,119.95,87.9,112.45,22400,103.65,108.7,57.65,61.45,30.28,-10.88,41.16,30.28
2024-04-12,Friday,22760.0,FALSE,09:28:00,88.0,22750,111.45,114.5,43.0,46.5,22700,116.05,209.2,107.2,190.95,51.07,63.84,-12.77,51.07
2024-04-22,Monday,22225.6,FALSE,09:28:00,88.0,22300,96.75,155.9,83.0,154.65,22150,97.35,119.8,44.2,44.55,-21.35,-10.64,-10.71,-21.35
2024-04-26,Friday,22690.0,FALSE,09:28:00,88.0,22700,94.8,95.7,40.6,49.95,22500,86.55,150.45,83.5,123.55,34.38,43.9,-9.52,34.38
2024-05-06,Monday,22657.9,FALSE,09:28:00,88.0,22650,106.95,118.0,45.65,55.2,22550,111.25,202.3,97.55,165.65,-24.0,-11.76,-12.24,-24.0
2024-05-13,Monday,22043.1,FALSE,09:28:00,88.0,22100,89.45,151.0,42.7,135.05,21800,86.55,136.0,24.5,24.65,-19.36,-9.84,-9.52,-19.36
2024-05-17,Friday,22432.0,FALSE,09:28:00,88.0,22500,97.45,137.45,83.25,114.85,22250,99.4,108.0,50.65,54.15,33.54,-10.72,44.26,33.54
2024-05-27,Monday,23034.9,FALSE,09:28:00,92.0,23100,111.35,181.95,58.2,85.95,22950,111.1,149.85,56.6,108.4,-24.47,-12.25,-12.22,-24.47
2024-06-03,Monday,23268.6,FALSE,09:28:00,92.0,23950,99.85,155.85,54.0,155.55,22450,97.15,106.7,71.85,80.25,4.95,-10.98,15.93,4.95
2024-06-10,Monday,23395.8,FALSE,09:28:00,92.0,23600,104.5,104.7,38.55,39.45,23150,101.2,171.0,87.45,149.15,52.87,64.0,-11.13,52.87
2024-06-14,Friday,23368.0,FALSE,09:28:00,92.0,23400,111.7,174.9,103.9,145.4,23300,111.6,118.0,53.45,57.0,41.19,-12.29,53.48,41.19
2024-06-24,Monday,23389.45,FALSE,09:28:00,92.0,23450,97.45,198.35,76.85,177.8,23300,87.6,110.7,39.35,39.8,-20.36,-10.72,-9.64,-20.36
2024-07-01,Monday,24114.3,FALSE,09:28:00,96.0,24100,117.4,169.5,109.75,152.75,24000,115.15,121.2,61.75,69.2,31.89,-12.91,44.8,31.89
2024-07-08,Monday,24367.5,FALSE,09:28:00,96.0,24350,102.15,109.05,65.85,98.7,24300,103.25,144.6,76.65,87.0,-8.93,2.43,-11.36,-8.93
2024-07-12,Friday,24453.3,FALSE,09:28:00,96.0,24500,98.85,191.0,68.1,125.65,24400,100.15,128.7,58.75,70.4,-21.89,-10.87,-11.02,-21.89
