Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,72132.46,FALSE,09:48:00,280.0,72600,302.35,593.0,248.5,253.4,71900,306.45,322.5,158.3,292.0,-23.39,-34.01,10.62,-23.39
2024-01-08,Monday,71851.32,FALSE,09:48:00,280.0,72100,312.65,437.5,137.05,143.95,71700,321.6,625.0,210.8,588.3,-71.35,-35.17,-36.18,-71.35
2024-01-15,Monday,73118.1,FALSE,09:48:00,280.0,73500,318.35,414.85,254.4,389.3,72700,325.0,398.2,213.4,216.4,-72.37,-35.81,-36.56,-72.37
2024-01-29,Monday,71281.95,FALSE,09:48:00,280.0,72500,313.6,559.85,297.1,492.45,70400,336.8,343.8,168.4,171.05,126.26,-35.28,161.54,126.26
2024-02-05,Monday,72233.66,FALSE,09:48:00,280.0,73100,313.65,367.7,141.2,148.25,71300,331.4,500.0,238.9,426.0,-72.57,-35.29,-37.28,-72.57
2024-02-12,Monday,71465.65,FALSE,09:48:00,280.0,72300,294.65,299.6,165.55,177.95,70800,299.9,529.0,279.3,383.05,79.28,113.02,-33.74,79.28
2024-02-19,Monday,72426.46,FALSE,09:48:00,280.0,73000,311.55,514.3,273.35,381.6,71700,297.55,335.8,177.1,212.9,-68.52,-35.05,-33.47,-68.52
2024-02-26,Monday,73057.32,FALSE,09:48:00,280.0,73900,283.75,286.4,184.5,192.3,72400,299.6,417.9,269.55,333.7,54.19,87.9,-33.71,54.19
2024-03-11,Monday,74009.4,FALSE,09:48:00,280.0,74500,293.3,300.2,144.05,147.4,73500,281.65,433.75,273.25,403.45,110.54,142.23,-31.69,110.54
2024-03-18,Monday,72424.97,FALSE,09:48:00,280.0,73100,303.65,489.2,259.1,338.9,71800,310.0,314.0,117.55,147.9,124.06,-34.16,158.22,124.06
2024-04-01,Monday,74121.08,FALSE,09:48:00,280.0,74600,316.15,342.0,192.5,230.05,73700,300.75,321.9,239.55,266.15,112.99,82.15,30.84,112.99
2024-04-22,Monday,73257.34,FALSE,09:48:00,280.0,73800,290.4,415.8,283.6,413.4,72600,295.0,307.45,154.2,157.35,101.29,-32.67,133.96,101.29
2024-05-06,Monday,74076.13,FALSE,09:48:00,280.0,74700,290.0,338.7,192.0,216.25,73500,283.6,425.85,199.45,275.6,-64.53,-32.62,-31.91,-64.53
2024-05-13,Monday,72075.16,FALSE,09:48:00,280.0,72800,309.1,585.0,232.5,562.05,71500,305.0,364.6,97.3,99.05,-69.08,-34.77,-34.31,-69.08
2024-05-27,Monday,75533.34,FALSE,09:48:00,300.0,76100,308.4,518.85,211.5,281.3,75100,298.9,404.1,173.3,302.75,-68.33,-34.7,-33.63,-68.33
2024-06-03,Monday,75867.12,FALSE,09:48:00,300.0,78000,406.75,799.0,388.4,799.0,73800,330.85,333.25,275.7,300.2,-19.25,-45.76,26.51,-19.25
2024-06-10,Monday,76637.78,FALSE,09:48:00,300.0,77900,325.15,353.1,168.95,171.45,75500,324.85,364.75,206.35,297.45,113.09,149.64,-36.55,113.09
2024-06-24,Monday,76913.84,FALSE,09:48:00,300.0,77300,314.6,555.0,310.0,496.95,76500,326.0,330.0,185.85,192.85,93.69,-35.39,129.08,93.69
2024-07-01,Monday,79236.62,FALSE,09:48:00,300.0,79700,343.75,410.5,302.3,382.95,78700,330.35,334.0,228.0,249.0,38.55,-38.67,77.22,38.55
2024-07-08,Monday,79843.93,FALSE,09:48:00,300.0,80100,339.55,417.1,290.35,382.45,79600,326.5,351.8,229.15,262.75,21.47,-38.2,59.67,21.47
2024-07-22,Monday,80535.88,FALSE,09:48:00,320.0,81900,334.2,404.55,291.45,328.5,79200,333.0,357.9,237.2,332.0,-40.76,-37.6,-3.16,-40.76
2024-07-29,Monday,81653.06,FALSE,09:48:00,320.0,81900,347.05,505.15,232.0,272.0,81300,336.2,557.35,234.0,420.5,-76.86,-39.04,-37.82,-76.86
2024-08-05,Monday,79498.05,FALSE,09:48:00,300.0,80500,297.25,374.85,195.0,216.9,78500,306.1,1232.55,242.0,678.7,-67.88,-33.44,-34.44,-67.88
2024-08-19,Monday,80601.9,FALSE,09:48:00,320.0,80900,332.35,338.6,230.0,253.35,80200,322.15,450.0,297.0,333.2,38.61,74.85,-36.24,38.61
2024-08-26,Monday,81617.45,FALSE,09:48:00,320.0,81900,338.7,463.95,311.45,350.4,81400,324.8,332.9,248.0,263.0,19.64,-38.1,57.74,19.64
2024-09-02,Monday,82607.57,FALSE,09:48:00,320.0,82800,352.0,364.6,249.75,269.45,82400,342.65,438.25,305.0,353.55,39.6,78.15,-38.55,39.6
2024-09-09,Monday,81236.59,FALSE,09:48:00,320.0,81600,332.6,417.25,263.2,386.85,80900,318.5,369.4,175.7,190.05,-73.25,-37.42,-35.83,-73.25
2024-09-16,Monday,83122.41,FALSE,09:48:00,320.0,83300,360.35,375.0,271.6,311.2,82900,346.75,477.5,308.95,353.25,5.64,44.65,-39.01,5.64
2024-09-23,Monday,84817.14,FALSE,09:48:00,320.0,85300,321.9,351.0,236.5,262.3,84200,339.05,357.1,268.35,282.0,108.39,55.58,52.81,108.39
2024-10-07,Monday,81830.99,FALSE,09:48:00,320.0,82700,328.65,395.8,162.0,198.4,81100,325.65,814.15,274.9,561.15,-73.61,-36.97,-36.64,-73.61
2024-10-14,Monday,81834.87,FALSE,09:48:00,320.0,82200,329.55,421.35,296.15,356.45,81600,312.45,321.1,229.0,263.7,7.77,-37.07,44.84,7.77
2024-10-21,Monday,81016.39,FALSE,09:48:00,320.0,81400,349.4,534.0,271.4,316.8,80600,334.15,445.4,177.75,281.4,-76.9,-39.31,-37.59,-76.9
2024-11-04,Monday,78891.87,FALSE,09:48:00,300.0,80000,302.5,308.8,198.0,269.5,77700,301.9,609.3,264.5,289.6,-4.74,29.22,-33.96,-4.74
2024-11-25,Monday,80305.63,FALSE,09:48:00,320.0,81000,335.9,373.1,163.45,237.9,79600,335.65,598.8,245.0,293.7,-75.55,-37.79,-37.76,-75.55
2024-12-02,Monday,79728.68,FALSE,09:48:00,300.0,80500,323.0,625.95,266.6,534.65,79100,327.5,380.65,208.0,238.0,-73.18,-36.34,-36.84,-73.18
2024-12-09,Monday,81634.7,FALSE,09:48:00,320.0,82400,331.2,368.65,242.5,275.0,80800,327.55,394.6,240.0,295.25,-74.11,-37.26,-36.85,-74.11
