Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-03,Wednesday,21664.95,FALSE,09:50:00,84.0,21550,93.2,112.8,29.0,36.5,21600,90.55,136.65,57.5,109.55,-20.21,-29.4,-10.25,-14.91,-9.96,-14.49,-49.61
2024-01-10,Wednesday,21601.75,FALSE,09:50:00,84.0,21500,107.3,200.5,58.0,176.25,21600,111.9,164.65,26.35,27.9,-24.11,-35.07,-11.8,-17.17,-12.31,-17.9,-59.18
2024-01-17,Wednesday,21841.9,FALSE,09:50:00,84.0,21800,105.6,107.85,11.6,13.75,21850,92.7,313.75,88.9,289.4,80.59,0.0,90.79,0.0,-10.2,0.0,80.59
2024-01-24,Wednesday,21317.05,FALSE,09:50:00,84.0,21350,93.95,180.8,48.75,166.75,21300,101.6,150.85,16.7,20.2,-21.51,-31.29,-10.33,-15.03,-11.18,-16.26,-52.8
2024-01-31,Wednesday,21693.2,FALSE,09:50:00,84.0,21700,100.25,166.0,83.3,140.65,21500,98.6,113.55,37.1,47.7,-21.88,-34.85,-11.03,-16.04,-10.85,-18.81,-56.730000000000004
2024-02-07,Wednesday,22038.5,FALSE,09:50:00,88.0,22000,101.3,114.25,35.35,57.95,22000,110.05,203.3,87.2,96.6,-23.25,24.73,-11.14,42.34,-12.11,-17.61,1.4800000000000004
2024-02-14,Wednesday,21630.0,FALSE,09:50:00,84.0,21550,96.1,381.3,93.7,338.8,21550,93.3,95.0,9.1,9.85,71.95,-15.38,-10.57,-15.38,82.52,0.0,56.57
2024-02-21,Wednesday,22262.5,FALSE,09:50:00,88.0,22200,111.7,118.0,14.65,17.45,22250,110.1,291.95,79.05,267.8,81.02,-17.62,93.13,0.0,-12.11,-17.62,63.39999999999999
2024-02-28,Wednesday,22200.0,FALSE,09:50:00,88.0,22200,94.1,104.1,13.25,13.6,22200,93.5,326.6,79.2,311.55,-20.64,64.6,-10.35,79.56,-10.29,-14.96,43.959999999999994
2024-03-06,Wednesday,22432.4,FALSE,09:50:00,88.0,22300,110.95,243.8,53.75,222.65,22400,123.1,199.8,26.85,29.25,-25.74,-37.45,-12.2,-17.75,-13.54,-19.7,-63.19
2024-03-13,Wednesday,22415.0,FALSE,09:50:00,88.0,22350,101.5,104.6,5.75,5.75,22400,113.6,504.05,98.85,459.4,82.24,-18.18,94.74,0.0,-12.5,-18.18,64.06
2024-03-20,Wednesday,21942.95,FALSE,09:50:00,84.0,21850,111.0,132.0,43.25,77.75,21900,100.85,209.5,61.3,98.1,-23.3,16.0,-12.21,32.14,-11.09,-16.14,-7.300000000000001
2024-03-27,Wednesday,22150.35,FALSE,09:50:00,88.0,22100,113.9,153.9,80.95,114.95,22200,106.25,112.35,58.0,58.8,33.86,-18.22,-12.53,-18.22,46.39,0.0,15.64
2024-04-03,Wednesday,22467.5,FALSE,09:50:00,88.0,22300,95.95,241.1,94.7,149.7,22400,107.25,108.25,23.6,45.25,50.38,0.0,-10.55,0.0,60.93,0.0,50.38
2024-04-09,Tuesday,22818.55,FALSE,09:50:00,88.0,22700,108.85,124.95,34.75,43.0,22850,123.4,227.35,101.85,192.4,-25.54,64.76,-11.97,64.76,-13.57,0.0,39.220000000000006
2024-04-16,Tuesday,22215.05,FALSE,09:50:00,88.0,22150,103.5,123.75,51.3,93.45,22200,104.25,161.0,75.9,86.4,-22.86,-7.66,-11.39,9.02,-11.47,-16.68,-30.52
2024-04-24,Wednesday,22434.95,FALSE,09:50:00,88.0,22400,93.55,129.85,56.55,67.6,22500,107.7,139.75,74.6,103.75,-22.14,-32.2,-10.29,-14.97,-11.85,-17.23,-54.34
2024-04-30,Tuesday,22813.0,FALSE,09:50:00,88.0,22700,112.85,138.85,46.25,51.65,22800,119.0,182.05,76.4,167.6,-25.5,-37.1,-12.41,-18.06,-13.09,-19.04,-62.6
2024-05-08,Wednesday,22348.0,FALSE,09:50:00,88.0,22250,99.5,192.0,63.75,105.5,22250,96.45,135.0,29.65,44.2,-21.56,-31.35,-10.95,-15.92,-10.61,-15.43,-52.91
2024-05-15,Wednesday,22360.85,FALSE,09:50:00,88.0,22250,107.5,110.8,37.3,48.9,22300,96.0,203.3,91.3,128.05,46.96,0.0,57.52,0.0,-10.56,0.0,46.96
2024-05-22,Wednesday,22566.05,FALSE,09:50:00,88.0,22500,95.2,169.0,90.5,152.55,22500,101.6,107.6,29.25,31.8,58.31,0.0,-10.47,0.0,68.78,0.0,58.31
2024-05-29,Wednesday,22824.2,FALSE,09:50:00,88.0,22800,111.35,125.3,49.25,52.0,22850,115.1,182.6,91.9,151.25,-24.91,39.82,-12.25,58.24,-12.66,-18.42,14.91
2024-06-05,Wednesday,21961.05,FALSE,09:50:00,84.0,22100,90.45,550.15,66.6,443.6,21550,93.5,115.2,6.5,6.85,-20.24,-14.96,-9.95,0.0,-10.29,-14.96,-35.2
2024-06-12,Wednesday,23394.0,FALSE,09:50:00,92.0,23350,114.2,164.75,64.3,73.5,23400,107.75,142.8,66.9,128.35,-24.41,-35.51,-12.56,-18.27,-11.85,-17.24,-59.92
2024-06-19,Wednesday,23582.2,FALSE,09:50:00,92.0,23550,94.8,178.0,39.75,54.7,23600,96.95,219.15,52.5,131.35,-21.09,23.64,-10.43,39.15,-10.66,-15.51,2.5500000000000007
2024-06-26,Wednesday,23705.7,FALSE,09:50:00,92.0,23700,92.75,227.8,82.3,183.2,23700,91.75,101.55,19.35,21.95,-20.29,54.04,-10.2,-14.84,-10.09,68.88,33.75
2024-07-03,Wednesday,24355.05,FALSE,09:50:00,96.0,24250,124.25,138.5,75.6,98.7,24350,118.85,156.85,100.6,107.3,-26.74,5.29,-13.67,24.31,-13.07,-19.02,-21.45
2024-07-10,Wednesday,24447.55,FALSE,09:50:00,96.0,24350,106.7,107.4,25.55,48.85,24450,100.35,313.2,99.75,159.75,45.74,-16.06,56.78,0.0,-11.04,-16.06,29.680000000000003
2024-07-16,Tuesday,24639.75,FALSE,09:50:00,96.0,24600,108.5,137.7,77.85,83.85,24650,95.35,101.45,63.35,73.1,9.36,23.57,-11.94,23.57,21.3,0.0,32.93
2024-07-24,Wednesday,24365.0,FALSE,09:50:00,96.0,24350,115.55,183.5,64.8,116.25,24400,127.35,186.25,60.25,69.95,-26.72,-38.87,-12.71,-18.49,-14.01,-20.38,-65.59
2024-07-31,Wednesday,24944.55,FALSE,09:50:00,96.0,24850,122.15,174.9,117.75,159.9,24950,116.7,122.7,68.3,71.45,30.64,-19.54,-13.44,-19.54,44.08,0.0,11.100000000000001
2024-08-07,Wednesday,24262.0,FALSE,09:50:00,96.0,24250,102.15,189.0,70.4,134.15,24200,94.75,114.7,33.75,43.4,-21.66,-31.5,-11.24,-16.34,-10.42,-15.16,-53.16
2024-08-13,Tuesday,24370.0,FALSE,09:50:00,96.0,24350,104.85,110.5,21.7,24.1,24350,98.5,274.75,89.5,222.05,68.86,-15.76,79.7,0.0,-10.84,-15.76,53.1
2024-08-21,Wednesday,24744.0,FALSE,09:50:00,96.0,24650,124.25,159.15,91.15,139.7,24800,122.15,151.2,67.8,75.1,-27.11,-39.42,-13.67,-19.88,-13.44,-19.54,-66.53
2024-08-28,Wednesday,25031.0,FALSE,09:50:00,100.0,24950,122.5,216.5,99.0,125.0,25100,107.9,128.3,44.9,84.75,-25.34,2.47,-13.47,-19.6,-11.87,22.07,-22.87
2024-09-04,Wednesday,25196.7,FALSE,09:50:00,100.0,25050,116.15,177.8,97.4,150.4,25150,105.25,120.3,50.95,55.3,-24.36,30.32,-12.78,-18.58,-11.58,48.9,5.960000000000001
2024-09-11,Wednesday,25077.85,FALSE,09:50:00,100.0,24950,118.4,176.5,35.8,48.6,25100,122.85,257.0,71.2,210.85,-26.53,-38.6,-13.02,-18.94,-13.51,-19.66,-65.13
2024-09-18,Wednesday,25474.85,FALSE,09:50:00,100.0,25400,123.3,153.2,65.8,89.6,25500,131.1,264.5,100.4,198.8,-27.98,-40.71,-13.56,-19.73,-14.42,-20.98,-68.69
2024-09-25,Wednesday,25945.0,FALSE,09:50:00,100.0,25900,111.95,152.0,72.35,126.25,26000,116.7,157.85,56.4,64.25,-25.15,-18.67,-12.31,0.0,-12.84,-18.67,-43.82
2024-10-01,Tuesday,26010.05,FALSE,09:50:00,104.0,25850,109.15,111.9,43.85,56.55,25900,111.25,204.9,99.3,119.65,39.27,-17.8,51.51,0.0,-12.24,-17.8,21.470000000000002
2024-10-09,Wednesday,25196.05,FALSE,09:50:00,100.0,25100,107.9,185.9,29.4,41.2,25000,104.05,136.0,29.0,88.45,-23.32,-2.7,-11.87,-17.26,-11.45,14.56,-26.02
2024-10-16,Wednesday,25155.55,FALSE,09:50:00,100.0,25000,130.1,149.0,47.6,52.65,25150,127.4,263.35,106.95,190.0,-28.32,55.77,-14.31,76.15,-14.01,-20.38,27.450000000000003
2024-10-23,Wednesday,24551.85,FALSE,09:50:00,96.0,24500,123.95,188.8,43.9,46.45,24500,112.2,139.7,53.3,114.85,-25.97,-41.56,-13.63,-19.83,-12.34,-21.73,-67.53
2024-10-30,Wednesday,24402.75,FALSE,09:50:00,96.0,24350,123.75,195.0,67.7,89.55,24450,121.65,164.45,51.65,114.85,-26.99,-14.22,-13.61,-19.8,-13.38,5.58,-41.21
2024-11-06,Wednesday,24480.55,FALSE,09:50:00,96.0,24400,93.3,179.65,53.0,115.45,24350,104.15,163.5,26.0,37.5,-21.72,-31.59,-10.26,-14.93,-11.46,-16.66,-53.31
2024-11-13,Wednesday,23810.0,FALSE,09:50:00,92.0,23750,111.0,139.35,19.1,35.25,23750,117.25,256.0,84.7,163.5,-25.11,-36.52,-12.21,-17.76,-12.9,-18.76,-61.63
2024-11-19,Tuesday,23716.35,FALSE,09:50:00,92.0,23650,109.1,183.0,35.45,37.9,23700,119.35,289.15,58.85,260.15,-25.13,70.11,-12.0,70.11,-13.13,0.0,44.980000000000004
2024-11-27,Wednesday,24225.95,FALSE,09:50:00,96.0,24200,107.75,213.35,69.6,140.0,24250,102.75,129.45,38.75,48.75,-23.15,-16.44,-11.85,0.0,-11.3,-16.44,-39.59
2024-12-04,Wednesday,24637.0,FALSE,09:50:00,96.0,24550,114.4,127.0,46.7,75.25,24550,124.65,268.2,107.0,168.9,-26.29,18.07,-12.58,38.01,-13.71,-19.94,-8.219999999999999
2024-12-11,Wednesday,24676.75,FALSE,09:50:00,96.0,24550,109.55,177.1,104.0,121.45,24600,99.55,99.85,40.8,45.6,40.9,-13.0,-12.05,-13.0,52.95,0.0,27.9
2024-12-18,Wednesday,24438.9,FALSE,09:50:00,96.0,24400,96.7,96.6,24.55,33.05,24400,106.95,260.35,107.45,219.4,50.92,0.0,62.68,0.0,-11.76,0.0,50.92
2024-12-24,Tuesday,23779.95,FALSE,09:50:00,92.0,23750,103.45,173.35,60.3,80.2,23800,97.65,107.35,49.5,77.5,7.79,-16.55,-11.38,-16.55,19.17,0.0,-8.760000000000002
