Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-05,Friday,21809.3,FALSE,09:50:00,84.0,21800,91.5,96.0,47.3,70.7,21700,94.15,160.0,82.0,94.0,9.52,19.88,-10.36,9.52
2024-01-12,Friday,21784.0,FALSE,09:50:00,84.0,21850,86.2,218.8,82.45,185.7,21650,82.8,84.45,40.05,40.65,31.84,-9.48,41.32,31.84
2024-01-19,Friday,21629.35,FALSE,09:50:00,84.0,21800,87.15,108.4,69.7,91.85,21450,84.2,105.85,55.3,61.9,-18.85,-9.59,-9.26,-18.85
2024-02-02,Friday,22037.9,FALSE,09:50:00,88.0,22100,106.9,202.5,60.95,61.9,21850,101.45,164.4,66.3,141.6,-22.92,-11.76,-11.16,-22.92
2024-02-09,Friday,21775.75,FALSE,09:50:00,84.0,21950,87.45,96.25,62.1,80.6,21500,88.5,131.25,50.4,53.95,-19.36,-9.62,-9.74,-19.36
2024-02-16,Friday,22051.0,FALSE,09:50:00,88.0,22150,97.9,134.0,94.25,100.05,21850,94.05,95.6,64.45,80.8,1.54,-10.77,12.31,1.54
2024-02-23,Friday,22272.3,FALSE,09:50:00,88.0,22400,107.05,118.2,65.5,67.6,22150,111.75,124.8,86.15,116.8,-24.07,-11.78,-12.29,-24.07
2024-03-01,Friday,22274.05,FALSE,09:50:00,88.0,22350,90.85,173.3,90.9,155.55,22000,92.25,92.65,49.55,52.65,28.69,-9.99,38.68,28.69
2024-03-15,Friday,22077.35,FALSE,09:50:00,88.0,22150,105.15,117.2,73.95,104.6,21900,111.9,137.25,65.05,70.65,-23.88,-11.57,-12.31,-23.88
2024-04-19,Friday,21884.0,FALSE,09:50:00,84.0,22050,98.1,233.25,82.45,194.6,21650,96.45,104.3,36.45,43.5,41.2,-10.79,51.99,41.2
2024-05-03,Friday,22871.6,FALSE,09:50:00,88.0,22900,89.75,91.0,22.7,25.45,22700,94.4,358.35,92.0,257.35,53.02,63.4,-10.38,53.02
2024-05-10,Friday,22157.75,FALSE,09:50:00,88.0,22250,97.85,120.9,57.0,70.55,21950,104.7,138.8,76.75,98.6,-22.28,-10.76,-11.52,-22.28
2024-05-24,Friday,22988.55,FALSE,09:50:00,88.0,23150,101.1,121.85,80.2,87.75,22800,99.65,109.7,60.5,74.75,-22.08,-11.12,-10.96,-22.08
2024-05-31,Friday,22715.35,FALSE,09:50:00,88.0,23450,100.0,129.9,75.1,121.05,21600,98.45,155.25,87.0,136.6,-21.83,-11.0,-10.83,-21.83
2024-06-07,Friday,22950.7,FALSE,09:50:00,88.0,23250,93.75,255.5,86.25,235.0,22500,90.0,93.25,30.6,31.8,46.99,-10.31,57.3,46.99
2024-06-21,Friday,23585.0,FALSE,09:50:00,92.0,23650,104.6,118.35,53.05,58.7,23500,100.7,185.45,82.35,138.5,-22.59,-11.51,-11.08,-22.59
2024-06-28,Friday,24226.8,FALSE,09:50:00,96.0,24300,105.85,109.4,48.75,55.8,24000,104.65,142.55,85.0,119.0,37.48,48.99,-11.51,37.48
2024-07-05,Friday,24272.05,FALSE,09:50:00,96.0,24300,96.65,167.0,82.75,138.75,24150,98.25,114.45,42.3,53.45,-21.44,-10.63,-10.81,-21.44
2024-07-19,Friday,24725.55,FALSE,09:50:00,96.0,25000,107.45,115.1,65.15,69.4,24400,107.1,188.0,99.2,172.65,25.2,36.98,-11.78,25.2
2024-07-26,Friday,24570.3,FALSE,09:50:00,96.0,24600,109.9,340.9,105.75,306.35,24450,109.15,112.7,25.9,31.05,64.92,-12.09,77.01,64.92
2024-08-02,Friday,24783.75,FALSE,09:50:00,96.0,24850,108.9,135.3,69.0,81.9,24600,106.6,144.0,64.3,117.6,-23.71,-11.98,-11.73,-23.71
2024-08-16,Friday,24355.1,FALSE,09:50:00,96.0,24400,118.0,255.35,79.2,244.15,24250,109.15,179.55,38.55,41.2,-24.99,-12.98,-12.01,-24.99
2024-08-23,Friday,24812.25,FALSE,09:50:00,96.0,24850,113.15,150.45,112.0,136.2,24750,106.0,109.0,68.15,84.65,7.84,-12.45,20.29,7.84
2024-08-30,Friday,25323.1,FALSE,09:50:00,100.0,25300,115.55,127.95,96.0,124.05,25200,108.15,128.0,71.8,73.65,-24.61,-12.71,-11.9,-24.61
2024-09-06,Friday,25049.6,FALSE,09:50:00,100.0,25100,102.55,110.9,57.15,62.45,24900,112.9,219.15,103.75,171.55,26.65,39.07,-12.42,26.65
2024-09-13,Friday,25369.0,FALSE,09:50:00,100.0,25400,112.35,139.5,91.9,99.8,25250,104.15,120.35,76.55,91.4,-23.82,-12.36,-11.46,-23.82
2024-09-20,Friday,25510.0,FALSE,09:50:00,100.0,25600,105.75,292.15,104.2,258.95,25400,109.35,112.0,48.6,50.05,46.58,-11.63,58.21,46.58
2024-10-04,Friday,25442.6,FALSE,09:50:00,100.0,25450,112.0,224.0,36.7,41.5,25100,109.05,244.0,70.6,202.75,-24.32,-12.32,-12.0,-24.32
2024-10-11,Friday,25129.35,FALSE,09:50:00,100.0,25150,102.4,109.25,60.25,66.05,24900,102.85,153.2,91.35,116.65,24.02,35.33,-11.31,24.02
2024-10-18,Friday,24758.0,FALSE,09:50:00,96.0,24850,99.0,199.8,76.2,165.65,24550,97.35,121.4,34.35,38.75,-21.6,-10.89,-10.71,-21.6
2024-10-25,Friday,24300.7,FALSE,09:50:00,96.0,24450,100.8,106.55,32.45,58.25,24100,98.3,181.3,86.0,104.7,30.73,41.54,-10.81,30.73
2024-11-08,Friday,24337.1,FALSE,09:50:00,96.0,24450,96.25,95.2,33.75,39.9,24050,97.65,133.35,87.75,109.7,44.65,55.39,-10.74,44.65
2024-11-22,Friday,23468.8,FALSE,09:50:00,92.0,23650,101.45,416.2,91.6,340.85,23200,95.45,110.3,36.9,41.25,-21.66,-11.16,-10.5,-21.66
2024-11-29,Friday,24200.05,FALSE,09:50:00,96.0,24300,103.1,134.85,78.45,100.0,23850,104.65,133.0,44.35,50.0,-22.85,-11.34,-11.51,-22.85
2024-12-06,Friday,24801.85,FALSE,09:50:00,96.0,25000,109.0,117.85,60.0,64.7,24400,106.85,135.0,67.05,74.1,31.46,43.21,-11.75,31.46
2024-12-13,Friday,24441.4,FALSE,09:50:00,96.0,24550,101.05,306.6,64.9,299.95,24200,93.35,208.0,16.2,16.65,-21.39,-11.12,-10.27,-21.39
2024-12-27,Friday,24064.95,FALSE,09:50:00,96.0,24050,104.75,124.6,57.35,65.5,23800,107.4,125.75,83.5,105.55,-23.33,-11.52,-11.81,-23.33
