Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,21831.3,FALSE,09:34:00,84.0,21800,85.65,194.0,65.7,67.8,21650,84.85,91.85,28.2,65.9,8.68,-9.42,18.1,8.68
2024-01-08,Monday,21751.95,FALSE,09:34:00,84.0,21700,101.25,121.4,35.8,36.2,21700,103.1,228.0,79.95,218.4,-22.48,-11.14,-11.34,-22.48
2024-01-15,Monday,22083.4,FALSE,09:34:00,88.0,22100,104.95,129.85,71.25,120.75,22050,114.55,160.85,77.2,79.1,-24.14,-11.54,-12.6,-24.14
2024-01-20,Saturday,21704.9,FALSE,09:34:00,84.0,21800,94.0,99.0,49.1,61.4,21600,92.5,151.25,82.0,121.2,21.48,31.66,-10.18,21.48
2024-01-29,Monday,21701.8,FALSE,09:34:00,84.0,21850,94.15,152.0,84.75,143.55,21400,100.55,109.15,46.7,48.6,40.58,-10.36,50.94,40.58
2024-02-05,Monday,21933.05,FALSE,09:34:00,84.0,22000,96.25,147.45,44.15,50.25,21700,90.0,154.8,52.65,123.25,-20.49,-10.59,-9.9,-20.49
2024-02-12,Monday,21869.4,FALSE,09:34:00,84.0,21900,101.45,107.7,38.1,44.5,21700,98.9,216.55,92.8,171.55,45.06,55.94,-10.88,45.06
2024-02-19,Monday,22126.1,FALSE,09:34:00,88.0,22150,107.3,175.0,78.5,114.05,22000,116.5,148.95,62.25,87.0,-24.62,-11.8,-12.82,-24.62
2024-02-26,Monday,22193.1,FALSE,09:34:00,88.0,22300,92.15,108.65,58.6,64.95,22050,85.75,128.55,71.85,93.2,-19.57,-10.14,-9.43,-19.57
2024-03-04,Monday,22495.0,FALSE,09:34:00,88.0,22500,92.25,103.65,65.0,73.9,22300,100.35,110.0,74.35,84.3,4.9,-10.15,15.05,4.9
2024-03-11,Monday,22551.1,FALSE,09:34:00,88.0,22550,93.4,94.0,38.55,41.35,22400,89.9,157.95,86.75,140.65,41.23,51.12,-9.89,41.23
2024-03-18,Monday,22052.95,FALSE,09:34:00,88.0,22100,91.05,155.35,73.0,100.9,21850,90.25,107.0,31.25,46.0,-19.95,-10.02,-9.93,-19.95
2024-03-22,Friday,21980.0,FALSE,09:34:00,84.0,22050,102.95,264.3,97.25,183.35,21900,104.05,106.1,28.55,40.1,51.59,-11.32,62.91,51.59
2024-04-01,Monday,22619.8,FALSE,09:34:00,88.0,22600,91.3,103.0,49.6,57.7,22450,95.85,117.3,81.1,91.0,-20.58,-10.04,-10.54,-20.58
