Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,21820.0,FALSE,09:40:00,84.0,21750,101.5,231.5,88.0,90.35,21700,110.25,110.6,36.15,84.95,13.03,-11.17,24.2,13.03
2024-01-08,Monday,21720.8,FALSE,09:40:00,84.0,21700,88.85,121.4,35.8,36.2,21650,99.85,190.45,61.45,180.6,-20.75,-9.77,-10.98,-20.75
2024-01-15,Monday,22083.7,FALSE,09:40:00,88.0,22100,105.35,129.85,71.25,120.75,22050,114.0,160.85,77.2,79.1,-24.13,-11.59,-12.54,-24.13
2024-01-20,Saturday,21695.25,FALSE,09:40:00,84.0,21800,92.35,99.0,49.1,61.4,21600,97.95,151.25,85.35,121.2,19.26,30.03,-10.77,19.26
2024-01-29,Monday,21697.55,FALSE,09:40:00,84.0,21850,94.35,152.0,84.75,143.55,21350,90.55,93.3,39.15,40.9,38.36,-10.38,48.74,38.36
2024-02-05,Monday,21977.3,FALSE,09:40:00,84.0,22050,97.5,125.0,35.75,40.65,21750,93.05,182.2,64.7,147.35,-20.97,-10.73,-10.24,-20.97
2024-02-12,Monday,21827.6,FALSE,09:40:00,84.0,21850,105.4,113.5,49.15,57.3,21650,98.7,187.5,90.4,144.95,36.19,47.05,-10.86,36.19
2024-02-19,Monday,22114.05,FALSE,09:40:00,88.0,22150,103.0,175.0,78.5,114.05,21950,99.25,126.0,51.7,71.8,-22.25,-11.33,-10.92,-22.25
2024-02-26,Monday,22202.95,FALSE,09:40:00,88.0,22300,95.5,108.65,58.6,64.95,22100,99.75,151.9,88.45,113.75,-21.48,-10.51,-10.97,-21.48
2024-03-04,Monday,22478.85,FALSE,09:40:00,88.0,22450,109.1,129.85,85.45,96.15,22300,107.75,109.3,74.35,84.3,10.37,-12.0,22.37,10.37
2024-03-11,Monday,22536.0,FALSE,09:40:00,88.0,22550,88.95,93.3,38.55,41.35,22400,93.45,157.95,86.75,140.65,36.43,46.71,-10.28,36.43
2024-03-18,Monday,22043.0,FALSE,09:40:00,88.0,22100,88.7,155.35,73.0,100.9,21850,96.3,107.0,31.25,46.0,-20.35,-9.76,-10.59,-20.35
2024-03-22,Friday,22005.6,FALSE,09:40:00,88.0,22100,89.15,225.75,76.95,149.9,21900,90.7,102.85,28.55,40.1,-19.79,-9.81,-9.98,-19.79
2024-04-01,Monday,22617.55,FALSE,09:40:00,88.0,22600,89.25,94.9,49.6,57.7,22450,96.25,117.3,81.1,91.0,20.07,30.66,-10.59,20.07
2024-04-05,Friday,22536.25,FALSE,09:40:00,88.0,22550,98.25,119.95,87.9,112.45,22400,103.65,106.75,57.65,61.45,30.35,-10.81,41.16,30.35
2024-04-12,Friday,22754.55,FALSE,09:40:00,88.0,22750,104.0,105.5,43.0,46.5,22650,98.0,176.55,86.3,159.75,45.68,56.46,-10.78,45.68
2024-04-22,Monday,22238.2,FALSE,09:40:00,88.0,22300,100.85,155.9,83.0,154.65,22150,93.4,119.8,44.2,44.55,-21.36,-11.09,-10.27,-21.36
2024-04-26,Friday,22695.0,FALSE,09:40:00,88.0,22700,93.65,93.8,40.6,49.95,22500,86.05,150.45,85.6,123.55,33.29,42.76,-9.47,33.29
2024-05-06,Monday,22572.0,FALSE,09:40:00,88.0,22600,97.45,118.05,58.7,70.05,22400,99.95,122.05,64.1,90.6,-21.71,-10.72,-10.99,-21.71
2024-05-13,Monday,21988.0,FALSE,09:40:00,84.0,22050,88.7,180.85,54.6,164.05,21750,88.75,114.2,19.45,19.55,-19.52,-9.76,-9.76,-19.52
2024-05-17,Friday,22422.0,FALSE,09:40:00,88.0,22500,92.2,137.45,83.25,114.85,22200,84.2,90.7,41.65,44.7,28.52,-10.14,38.66,28.52
2024-05-27,Monday,23047.6,FALSE,09:40:00,92.0,23150,93.75,152.0,45.1,67.4,22950,103.45,149.85,56.6,108.4,-21.69,-10.31,-11.38,-21.69
2024-06-03,Monday,23274.8,FALSE,09:40:00,92.0,23750,95.85,197.7,73.75,197.7,22550,96.1,121.3,84.05,93.2,-21.11,-10.54,-10.57,-21.11
