Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-04,Thursday,21694.0,TRUE,09:32:00,84.0,21500,112.4,163.3,98.1,158.6,21700,103.2,115.35,41.0,41.1,-23.71,43.09,-12.36,-17.98,-11.35,61.07,19.380000000000003
2024-01-11,Thursday,21741.75,TRUE,09:32:00,84.0,21600,105.65,114.35,15.8,45.1,21800,113.7,214.6,104.25,154.7,46.98,-24.91,59.49,0.0,-12.51,-24.91,22.069999999999997
2024-01-18,Thursday,21440.05,TRUE,09:32:00,84.0,21300,128.8,229.25,54.6,161.8,21500,111.6,215.65,20.7,37.75,-26.45,-38.47,-14.17,-20.61,-12.28,-17.86,-64.92
2024-01-25,Thursday,21420.0,TRUE,09:32:00,84.0,21350,108.55,112.5,0.25,1.45,21500,109.45,262.2,106.35,149.15,93.97,-17.51,106.01,0.0,-12.04,-17.51,76.46
2024-02-01,Thursday,21810.0,TRUE,09:32:00,84.0,21750,87.4,144.55,0.05,0.05,21700,92.0,133.9,1.55,2.7,-19.73,-28.7,-9.61,-13.98,-10.12,-14.72,-48.43
2024-02-08,Thursday,22073.0,TRUE,09:32:00,88.0,21900,124.8,127.25,0.05,0.1,22100,122.55,445.0,118.6,381.2,109.97,-19.61,123.45,0.0,-13.48,-19.61,90.36
2024-02-15,Thursday,21922.6,TRUE,09:32:00,84.0,21800,108.85,168.8,55.05,110.4,21950,103.7,169.6,25.85,39.2,-23.38,-38.68,-11.97,-22.09,-11.41,-16.59,-62.06
2024-02-22,Thursday,22046.4,TRUE,09:32:00,88.0,21900,116.8,329.0,34.8,317.5,22050,114.1,216.7,0.05,0.1,-25.4,-36.95,-12.85,-18.69,-12.55,-18.26,-62.35
2024-02-29,Thursday,21960.05,TRUE,09:32:00,84.0,21900,108.65,158.4,18.3,84.2,22000,95.55,189.85,13.65,16.05,-22.46,-32.67,-11.95,-17.38,-10.51,-15.29,-55.13
2024-03-07,Thursday,22558.65,TRUE,09:32:00,88.0,22400,100.55,143.65,63.05,93.45,22550,95.85,120.55,41.45,56.4,-21.6,-31.43,-11.06,-16.09,-10.54,-15.34,-53.03
2024-03-14,Thursday,22109.0,TRUE,09:32:00,88.0,21950,95.55,279.65,75.95,196.25,22050,108.15,109.4,0.05,0.05,96.51,-15.29,-10.51,-15.29,107.02,0.0,81.22
2024-03-21,Thursday,22070.8,TRUE,09:32:00,88.0,21900,112.85,180.0,60.15,112.25,22100,121.4,170.0,47.05,87.6,-25.76,-37.48,-12.41,-18.06,-13.35,-19.42,-63.239999999999995
2024-03-28,Thursday,22234.0,TRUE,09:32:00,88.0,22150,102.85,383.9,101.2,177.8,22300,89.7,90.3,0.1,0.1,77.39,0.0,-11.31,0.0,88.7,0.0,77.39
2024-04-04,Thursday,22578.25,TRUE,09:32:00,88.0,22400,109.5,195.35,22.1,114.45,22550,106.35,285.3,15.2,35.5,-23.75,-34.54,-12.05,-17.52,-11.7,-17.02,-58.29
2024-04-10,Wednesday,22787.15,TRUE,09:32:00,88.0,22600,125.0,164.8,90.0,153.75,22800,111.55,135.2,36.2,46.25,-26.02,-37.85,-13.75,-20.0,-12.27,-17.85,-63.870000000000005
2024-04-18,Thursday,22251.3,TRUE,09:32:00,88.0,22150,102.1,174.0,0.05,0.1,22300,89.9,392.25,29.15,305.25,-21.12,-30.72,-11.23,-16.34,-9.89,-14.38,-51.84
2024-04-25,Thursday,22351.25,TRUE,09:32:00,88.0,22250,121.7,401.9,120.4,321.65,22450,118.5,167.7,0.1,0.3,-26.43,-19.53,-13.39,0.0,-13.04,-19.53,-45.96
2024-05-02,Thursday,22718.0,TRUE,09:32:00,88.0,22550,131.95,200.25,96.05,98.55,22750,115.95,131.0,44.4,101.3,-27.26,-17.62,-14.51,-21.11,-12.75,3.49,-44.88
2024-05-09,Thursday,22356.3,TRUE,09:32:00,88.0,22200,98.6,105.15,0.05,0.05,22300,99.05,352.7,88.0,342.8,86.66,-15.85,97.56,0.0,-10.9,-15.85,70.81
2024-05-16,Thursday,22351.0,TRUE,09:32:00,88.0,22200,103.45,218.9,3.15,204.25,22300,90.05,264.0,0.05,0.1,-21.29,-37.27,-11.38,-22.86,-9.91,-14.41,-58.56
2024-05-23,Thursday,22658.7,TRUE,09:32:00,88.0,22550,101.0,427.65,100.65,417.45,22650,92.25,91.3,0.05,0.05,80.17,0.0,-11.11,0.0,91.28,0.0,80.17
2024-05-30,Thursday,22630.9,TRUE,09:32:00,88.0,22600,99.85,100.65,0.05,0.05,22650,94.5,238.5,67.15,160.3,88.41,-19.57,98.8,0.0,-10.39,-19.57,68.84
2024-06-06,Thursday,22800.7,TRUE,09:32:00,88.0,22750,108.4,172.0,7.65,71.35,22700,103.5,130.7,0.05,0.05,-23.31,19.41,-11.92,35.97,-11.39,-16.56,-3.8999999999999986
2024-06-13,Thursday,23431.95,TRUE,09:32:00,92.0,23350,99.4,100.85,27.1,48.95,23500,107.6,163.0,88.2,100.6,37.62,-17.22,49.46,0.0,-11.84,-17.22,20.4
2024-06-20,Thursday,23521.55,TRUE,09:32:00,92.0,23450,105.7,182.85,55.5,116.8,23550,92.9,168.4,0.05,0.05,-21.85,-36.94,-11.63,-22.08,-10.22,-14.86,-58.79
2024-06-27,Thursday,23811.4,TRUE,09:32:00,92.0,23750,99.55,314.45,90.0,294.65,23850,92.15,105.15,0.05,0.1,-21.09,91.13,-10.95,0.0,-10.14,91.13,70.03999999999999
2024-07-04,Thursday,24422.6,TRUE,09:32:00,96.0,24250,134.1,174.15,41.25,52.1,24500,141.9,215.0,100.1,197.8,-30.36,57.96,-14.75,80.66,-15.61,-22.7,27.6
2024-07-11,Thursday,24357.95,TRUE,09:32:00,96.0,24200,124.55,160.7,29.55,116.1,24400,107.35,240.0,58.0,83.75,-25.51,-9.98,-13.7,7.2,-11.81,-17.18,-35.49
2024-07-18,Thursday,24550.25,TRUE,09:32:00,96.0,24400,147.5,453.5,124.2,402.0,24650,126.6,158.65,0.05,0.1,-30.15,101.63,-16.22,-23.6,-13.93,125.23,71.47999999999999
2024-07-25,Thursday,24254.35,TRUE,09:32:00,96.0,24150,127.9,273.05,109.35,256.0,24350,125.2,142.3,0.05,0.05,-27.84,103.44,-14.07,-20.46,-13.77,123.9,75.6
2024-08-01,Thursday,25108.45,TRUE,09:32:00,100.0,25000,97.4,102.7,1.3,10.25,25150,106.3,185.0,95.65,139.9,74.49,-23.81,86.18,0.0,-11.69,-23.81,50.67999999999999
2024-08-08,Thursday,24281.75,TRUE,09:32:00,96.0,24250,116.0,147.8,0.05,0.15,24300,121.75,239.7,61.15,184.0,-26.15,-38.04,-12.76,-18.56,-13.39,-19.48,-64.19
2024-08-14,Wednesday,24142.0,TRUE,09:32:00,96.0,24050,108.25,142.45,62.1,93.25,24200,97.5,114.8,38.55,56.5,-22.64,22.71,-11.91,-17.32,-10.73,40.03,0.07000000000000028
