Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,21828.3,FALSE,09:24:00,84.0,21800,87.45,194.0,65.7,67.8,21650,86.0,92.25,28.2,65.9,9.62,-9.62,19.24,9.62
2024-01-08,Monday,21809.8,FALSE,09:24:00,84.0,21750,104.9,106.4,26.4,26.7,21750,101.6,269.0,99.85,259.3,65.97,77.15,-11.18,65.97
2024-01-15,Monday,22098.9,FALSE,09:24:00,88.0,22150,92.35,101.75,54.3,93.5,22000,91.55,135.0,62.35,63.65,-20.23,-10.16,-10.07,-20.23
2024-01-20,Saturday,21728.1,FALSE,09:24:00,84.0,21800,100.95,102.0,49.1,61.4,21650,96.5,179.9,95.8,146.2,27.92,38.54,-10.62,27.92
2024-01-29,Monday,21681.75,FALSE,09:24:00,84.0,21800,101.0,177.0,98.9,168.85,21400,101.9,109.15,46.7,48.6,41.17,-11.11,52.28,41.17
2024-02-05,Monday,21948.0,FALSE,09:24:00,84.0,22050,84.9,125.0,35.75,40.65,21700,83.9,154.8,52.65,123.25,-18.57,-9.34,-9.23,-18.57
2024-02-12,Monday,21850.0,FALSE,09:24:00,84.0,21900,95.1,107.7,38.1,44.5,21650,89.45,187.5,77.35,144.95,-20.3,-10.46,-9.84,-20.3
2024-02-19,Monday,22126.5,FALSE,09:24:00,88.0,22150,107.55,175.0,78.5,114.05,22000,113.75,148.95,62.25,87.0,-24.34,-11.83,-12.51,-24.34
2024-02-26,Monday,22207.45,FALSE,09:24:00,88.0,22300,98.95,108.65,58.6,64.95,22100,99.0,151.9,88.45,113.75,22.12,33.01,-10.89,22.12
2024-03-04,Monday,22517.45,FALSE,09:24:00,88.0,22500,100.8,103.65,65.0,73.9,22350,108.1,130.0,90.3,102.15,14.0,25.89,-11.89,14.0
2024-03-11,Monday,22561.95,FALSE,09:24:00,88.0,22550,98.95,104.0,38.55,41.35,22450,108.55,189.7,101.7,170.0,44.67,56.61,-11.94,44.67
2024-03-18,Monday,22098.9,FALSE,09:24:00,88.0,22100,108.1,155.35,73.0,100.9,21950,105.85,149.85,50.55,74.05,-23.53,-11.89,-11.64,-23.53
2024-03-22,Friday,22010.0,FALSE,09:24:00,88.0,22100,89.5,225.75,76.95,149.9,21900,87.05,119.45,28.55,40.1,-19.42,-9.84,-9.58,-19.42
2024-04-01,Monday,22604.6,FALSE,09:24:00,88.0,22550,112.5,127.55,66.55,77.45,22450,104.15,117.3,81.1,91.0,-23.84,-12.38,-11.46,-23.84
2024-04-05,Friday,22544.05,FALSE,09:24:00,88.0,22550,98.75,119.95,87.9,112.45,22400,99.75,108.7,57.65,61.45,26.44,-10.86,37.3,26.44
2024-04-12,Friday,22748.0,FALSE,09:24:00,88.0,22750,104.95,114.5,43.0,46.5,22650,102.3,176.55,86.3,159.75,46.15,57.4,-11.25,46.15
2024-04-22,Monday,22230.95,FALSE,09:24:00,88.0,22300,99.6,155.9,83.0,154.65,22150,97.5,119.8,44.2,44.55,-21.69,-10.96,-10.73,-21.69
2024-04-26,Friday,22677.0,FALSE,09:24:00,88.0,22650,105.8,120.8,54.0,66.0,22550,106.3,177.7,100.55,148.45,-23.33,-11.64,-11.69,-23.33
2024-05-06,Monday,22633.8,FALSE,09:24:00,88.0,22650,97.9,118.0,45.65,55.2,22500,103.25,172.5,79.7,137.15,-22.13,-10.77,-11.36,-22.13
2024-05-13,Monday,22031.45,FALSE,09:24:00,88.0,22050,105.0,180.85,54.6,164.05,21850,106.8,161.35,30.65,30.75,-23.3,-11.55,-11.75,-23.3
2024-05-17,Friday,22438.9,FALSE,09:24:00,88.0,22500,103.85,137.45,83.25,114.85,22250,99.9,108.0,50.65,54.15,33.33,-11.42,44.75,33.33
2024-05-27,Monday,23043.2,FALSE,09:24:00,92.0,23100,115.45,181.95,58.2,85.95,22950,106.25,149.85,56.6,108.4,-24.39,-12.7,-11.69,-24.39
2024-06-03,Monday,23264.0,FALSE,09:24:00,92.0,23900,92.95,165.0,48.05,165.0,22400,94.55,100.35,66.1,74.9,8.48,-10.22,18.7,8.48
2024-06-10,Monday,23376.0,FALSE,09:24:00,92.0,23600,103.3,106.05,38.55,39.45,23100,98.15,150.8,73.4,127.85,52.02,62.82,-10.8,52.02
2024-06-14,Friday,23376.3,FALSE,09:24:00,92.0,23450,95.2,143.7,83.15,116.3,23250,92.35,97.9,43.25,46.4,34.56,-10.47,45.03,34.56
2024-06-24,Monday,23402.0,FALSE,09:24:00,92.0,23450,104.6,198.35,76.85,177.8,23350,103.8,134.35,48.9,49.45,-22.93,-11.51,-11.42,-22.93
2024-07-01,Monday,24113.7,FALSE,09:24:00,96.0,24100,115.25,169.5,109.75,152.75,24000,114.5,121.2,61.75,69.2,31.48,-12.68,44.16,31.48
2024-07-08,Monday,24375.2,FALSE,09:24:00,96.0,24350,108.15,109.05,65.85,98.7,24300,99.55,144.6,76.65,87.0,-2.58,8.37,-10.95,-2.58
2024-07-12,Friday,24419.3,FALSE,09:24:00,96.0,24450,102.4,225.7,88.65,154.75,24350,92.45,105.4,48.15,56.55,-21.43,-11.26,-10.17,-21.43
2024-07-22,Monday,24447.75,FALSE,09:24:00,96.0,24800,98.3,141.55,93.3,102.4,24100,100.2,103.6,60.7,80.0,8.39,-10.81,19.2,8.39
2024-07-29,Monday,24994.65,FALSE,09:24:00,96.0,25000,96.1,136.65,44.75,58.9,24900,99.6,193.9,66.9,131.25,-21.53,-10.57,-10.96,-21.53
2024-08-05,Monday,24270.1,FALSE,09:24:00,96.0,24400,103.8,144.25,52.15,62.35,24050,104.25,373.9,68.35,195.15,-22.89,-11.42,-11.47,-22.89
2024-08-09,Friday,24392.7,FALSE,09:24:00,96.0,24500,107.5,131.1,77.35,87.6,24250,108.6,148.6,84.3,97.0,-23.78,-11.83,-11.95,-23.78
2024-08-19,Monday,24625.2,FALSE,09:24:00,96.0,24650,98.6,106.0,58.55,70.65,24550,98.75,151.0,85.25,100.6,16.1,26.96,-10.86,16.1
2024-08-26,Monday,24906.55,FALSE,09:24:00,96.0,24900,116.0,238.7,116.4,194.1,24900,109.65,109.25,44.25,48.6,47.19,-12.76,59.95,47.19
2024-09-02,Monday,25410.0,FALSE,09:24:00,100.0,25350,113.35,115.85,57.95,65.15,25350,116.9,187.5,110.35,151.05,34.21,47.07,-12.86,34.21
2024-09-09,Monday,24868.15,FALSE,09:24:00,96.0,24900,99.75,151.0,79.45,130.2,24750,109.65,131.75,42.15,45.05,-23.03,-10.97,-12.06,-23.03
2024-09-16,Monday,25419.35,FALSE,09:24:00,100.0,25400,110.25,149.1,90.85,113.9,25350,100.8,127.65,69.8,82.95,-23.22,-12.13,-11.09,-23.22
2024-09-23,Monday,25901.55,FALSE,09:24:00,100.0,25950,118.8,139.0,84.9,102.3,25850,122.0,131.0,86.6,93.15,14.56,-13.07,27.63,14.56
2024-09-27,Friday,26345.9,FALSE,09:24:00,104.0,26300,121.55,141.9,90.75,90.75,26200,126.7,133.6,91.35,111.3,0.76,-13.37,14.13,0.76
2024-10-07,Monday,25263.0,FALSE,09:24:00,100.0,25250,112.5,114.9,35.35,39.85,25000,117.7,357.95,110.4,241.8,58.58,71.53,-12.95,58.58
2024-10-14,Monday,25139.8,FALSE,09:24:00,100.0,25100,106.55,163.7,93.85,133.6,25000,107.35,125.15,51.6,60.15,-23.53,-11.72,-11.81,-23.53
2024-10-21,Monday,24974.0,FALSE,09:24:00,96.0,24950,108.85,108.55,35.55,39.55,24900,115.65,292.9,115.3,222.6,55.49,68.21,-12.72,55.49
2024-10-28,Monday,24278.0,FALSE,09:24:00,96.0,24350,99.85,213.0,65.5,113.6,24200,104.95,167.0,38.0,56.7,-22.52,-10.98,-11.54,-22.52
2024-11-04,Monday,24215.0,FALSE,09:24:00,96.0,24350,100.9,107.4,39.1,60.55,23800,100.25,233.0,87.0,113.0,28.31,39.34,-11.03,28.31
2024-11-11,Monday,24141.0,FALSE,09:24:00,96.0,24150,100.3,258.2,88.7,117.9,23950,91.85,92.6,19.65,46.1,33.8,-11.03,44.83,33.8
2024-11-25,Monday,24308.75,FALSE,09:24:00,96.0,24450,106.55,121.75,40.85,66.75,24150,106.6,174.2,70.5,83.8,-23.45,-11.72,-11.73,-23.45
2024-12-02,Monday,24190.0,FALSE,09:24:00,96.0,24150,110.5,285.0,101.75,248.95,23950,108.9,116.8,45.4,53.5,42.15,-12.16,54.31,42.15
2024-12-09,Monday,24773.6,FALSE,09:24:00,96.0,24850,102.75,103.5,53.7,62.9,24500,96.35,134.8,80.1,100.45,28.22,38.82,-10.6,28.22
2024-12-16,Monday,24778.0,FALSE,09:24:00,96.0,24800,115.75,149.7,93.6,102.85,24650,116.25,204.0,101.1,143.1,-25.52,-12.73,-12.79,-25.52
