Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72060.32,TRUE,09:48:00,280.0,71800,322.55,341.3,81.25,226.1,72400,316.1,558.4,291.05,373.95,56.86,0.0,92.42,0.0,-35.56,0.0,56.86
2024-01-12,Friday,72049.88,TRUE,09:48:00,280.0,71800,281.15,835.6,280.9,769.5,72300,289.3,290.05,0.05,0.05,254.0,0.0,-31.63,0.0,285.63,0.0,254.0
2024-01-19,Friday,71792.18,TRUE,09:48:00,280.0,71500,353.15,404.2,156.25,183.9,72100,361.4,515.75,278.1,416.6,-80.39,106.11,-39.73,164.84,-40.66,-58.73,25.72
2024-01-25,Thursday,70805.65,TRUE,09:48:00,280.0,70600,299.65,335.9,1.85,91.25,71000,318.15,759.2,290.0,310.2,-69.5,173.17,-33.71,169.2,-35.79,3.97,103.66999999999999
2024-02-02,Friday,72331.31,TRUE,09:48:00,280.0,72100,293.95,1186.4,0.1,0.1,72500,282.55,1299.3,31.2,413.75,-64.86,-96.49,-33.07,-47.77,-31.79,-48.72,-161.35
2024-02-09,Friday,71494.44,TRUE,09:48:00,280.0,71400,284.65,478.0,106.0,194.55,71700,317.25,494.5,94.75,105.15,-67.71,-97.81,-32.02,-46.26,-35.69,-51.55,-165.51999999999998
2024-02-16,Friday,72251.21,TRUE,09:48:00,280.0,72100,319.85,461.85,225.0,326.3,72500,319.3,338.0,64.0,74.45,204.88,-51.98,-35.98,-51.98,240.86,0.0,152.9
2024-02-23,Friday,73270.34,TRUE,09:48:00,280.0,73100,314.1,375.0,30.0,42.9,73500,285.75,390.0,195.9,357.3,-67.49,220.84,-35.34,267.27,-32.15,-46.43,153.35000000000002
2024-03-01,Friday,73025.41,TRUE,09:48:00,280.0,73000,335.2,823.1,278.0,746.7,73200,341.65,350.0,0.05,0.1,299.57,-54.47,-37.71,-54.47,337.28,0.0,245.1
2024-03-07,Thursday,74066.39,TRUE,09:48:00,280.0,73800,322.0,489.15,235.85,319.9,74300,301.6,364.8,123.3,180.65,-70.16,-101.33,-36.23,-52.32,-33.93,-49.01,-171.49
2024-03-15,Friday,72778.46,TRUE,09:48:00,280.0,72600,312.75,394.0,13.75,41.35,73100,348.9,583.95,323.2,457.6,-74.43,125.75,-35.18,182.45,-39.25,-56.7,51.31999999999999
2024-03-22,Friday,72383.92,TRUE,09:48:00,280.0,72300,295.85,990.3,264.95,534.05,72600,283.6,296.05,0.05,0.05,246.72,0.0,-33.28,0.0,280.0,0.0,246.72
2024-03-28,Thursday,73524.06,TRUE,09:48:00,280.0,73300,306.0,950.4,199.8,349.75,73800,320.45,329.85,6.15,149.95,132.06,-49.72,-34.43,-49.72,166.49,0.0,82.34
2024-04-05,Friday,74114.28,TRUE,09:48:00,280.0,73900,338.7,408.45,203.9,348.55,74300,333.0,425.0,48.0,51.5,-75.56,-68.19,-38.1,-14.08,-37.46,-54.11,-143.75
2024-04-12,Friday,74642.56,TRUE,09:48:00,280.0,74300,353.5,524.1,0.05,0.1,74800,340.05,999.95,118.6,556.5,-78.03,-112.7,-39.77,-57.44,-38.26,-55.26,-190.73000000000002
2024-04-19,Friday,72045.91,TRUE,09:48:00,280.0,71900,323.2,1217.55,312.0,1189.9,72200,318.4,343.85,0.05,0.1,277.96,-52.52,-36.36,-52.52,314.32,0.0,225.43999999999997
2024-04-26,Friday,74427.17,TRUE,09:48:00,280.0,74200,302.9,304.45,0.05,0.05,74600,333.45,936.05,331.1,874.05,261.55,0.0,299.06,0.0,-37.51,0.0,261.55
2024-05-03,Friday,74997.57,TRUE,09:48:00,280.0,74800,324.85,325.6,0.1,0.2,75200,350.05,1775.95,349.6,1323.1,281.21,0.0,320.59,0.0,-39.38,0.0,281.21
2024-05-10,Friday,72753.2,TRUE,09:48:00,280.0,72600,315.1,470.0,13.65,63.4,73000,292.75,540.0,165.4,335.85,-68.38,-109.75,-35.45,-51.2,-32.93,-58.55,-178.13
2024-05-17,Friday,73528.31,TRUE,09:48:00,280.0,73300,318.9,750.75,298.5,617.0,73700,340.3,356.8,0.05,0.05,300.12,0.0,-35.88,0.0,336.0,0.0,300.12
2024-05-24,Friday,75456.47,TRUE,09:48:00,300.0,75200,327.05,378.65,150.6,208.7,75600,294.0,431.8,88.65,190.85,-69.87,66.49,-36.79,114.26,-33.08,-47.77,-3.3800000000000097
2024-05-31,Friday,74356.34,TRUE,09:48:00,280.0,74300,306.05,318.75,0.05,0.05,74600,311.15,779.6,286.85,635.95,267.17,0.0,302.17,0.0,-35.0,0.0,267.17
2024-06-07,Friday,75446.49,TRUE,09:48:00,300.0,75500,325.5,1347.0,246.3,1194.15,75500,334.7,425.9,0.05,0.05,-74.27,277.58,-36.62,-52.89,-37.65,330.47,203.31
2024-06-14,Friday,76676.08,TRUE,09:48:00,300.0,76400,340.5,633.7,329.45,592.1,77000,371.6,376.0,6.05,7.0,321.65,-55.33,-38.31,-55.33,359.96,0.0,266.32
2024-06-21,Friday,77453.23,TRUE,09:48:00,300.0,77100,393.6,493.7,41.0,112.6,77700,403.8,988.55,260.55,487.3,-89.71,-129.58,-44.28,-63.96,-45.43,-65.62,-219.29000000000002
2024-06-28,Friday,79612.52,TRUE,09:48:00,300.0,79400,314.5,345.85,0.05,0.1,79800,337.3,819.3,290.0,767.25,272.52,-54.81,310.47,0.0,-37.95,-54.81,217.70999999999998
