Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:20:00,15:25:00,21850.05,"('22000CE', '21500PE')",21.55,23.85,45.400000000000006,2024-01-02 09:57:00,42.0,21800CE,53.8,56.35,26.05,28.2,-7.264,25.061999999999998,17.798
2024-01-09,Tuesday,FALSE,09:20:00,15:25:00,21717.05,"('21850CE', '21500PE')",25.25,28.7,53.95,2024-01-09 09:43:00,42.0,21750CE,44.65,83.2,15.95,20.2,-8.632,-13.8415,-22.4735
2024-01-16,Tuesday,FALSE,09:20:00,15:25:00,22080.0,"('22250CE', '21800PE')",31.8,33.1,64.9,,44.0,,,,,,21.401000000000003,0.0,21.401000000000003
2024-01-23,Tuesday,FALSE,09:20:00,15:25:00,21773.5,"('22000CE', '21500PE')",26.55,24.5,51.05,2024-01-23 09:59:00,42.0,21850CE,53.3,53.4,6.5,7.0,-8.168,45.766999999999996,37.599
2024-01-30,Tuesday,FALSE,09:20:00,15:25:00,21889.25,"('22300CE', '21200PE')",26.15,23.85,50.0,2024-01-30 09:28:00,42.0,22100CE,52.1,65.95,11.0,12.1,-8.0,39.479,31.479
2024-02-06,Tuesday,FALSE,09:20:00,15:25:00,21803.0,"('22150CE', '21300PE')",22.5,23.85,46.35,2024-02-06 12:36:00,42.0,21700PE,51.25,61.45,39.75,41.0,-7.4159999999999995,9.7375,2.3215000000000012
2024-02-13,Tuesday,FALSE,09:20:00,15:25:00,21719.05,"('22000CE', '21250PE')",23.7,24.6,48.3,2024-02-13 09:23:00,42.0,21850CE,45.25,80.8,34.4,64.05,-7.727999999999999,-14.0275,-21.755499999999998
2024-02-20,Tuesday,FALSE,09:20:00,15:25:00,22108.25,"('22350CE', '21700PE')",26.7,29.0,55.7,,44.0,,,,,,-1.2069999999999985,0.0,-1.2069999999999985
2024-02-27,Tuesday,FALSE,09:20:00,15:25:00,22109.25,"('22400CE', '21750PE')",29.05,25.95,55.0,,44.0,,,,,,15.799999999999994,0.0,15.799999999999994
2024-03-05,Tuesday,FALSE,09:20:00,15:25:00,22460.0,"('22600CE', '22050PE')",27.4,30.25,57.65,,44.0,,,,,,25.8235,0.0,25.8235
2024-03-12,Tuesday,FALSE,09:20:00,15:25:00,22442.9,"('22650CE', '22100PE')",22.3,25.85,48.150000000000006,2024-03-12 09:37:00,44.0,22250PE,44.5,82.8,30.3,50.95,-7.704000000000001,-13.795,-21.499000000000002
2024-03-19,Tuesday,FALSE,09:20:00,15:25:00,22038.7,"('22250CE', '21650PE')",30.0,27.15,57.15,2024-03-19 10:22:00,44.0,22050CE,55.2,62.3,27.45,29.65,-9.144,24.998000000000005,15.854000000000005
2024-03-26,Tuesday,FALSE,09:20:00,15:25:00,22103.2,"('22350CE', '21750PE')",25.4,25.35,50.75,,44.0,,,,,,24.7925,0.0,24.7925
2024-04-02,Tuesday,FALSE,09:20:00,15:25:00,22551.65,"('22650CE', '22150PE')",26.05,23.05,49.1,2024-04-02 09:32:00,44.0,22350PE,53.65,81.3,41.05,42.8,-7.856,-16.6315,-24.487499999999997
2024-04-08,Monday,FALSE,09:20:00,15:25:00,22634.8,"('22800CE', '22250PE')",23.4,22.45,45.849999999999994,2024-04-08 09:39:00,44.0,22450PE,44.7,51.4,22.25,28.1,-7.3359999999999985,16.153000000000002,8.817000000000004
2024-04-15,Monday,FALSE,09:20:00,15:25:00,22431.2,"('22700CE', '22000PE')",25.2,26.3,51.5,,44.0,,,,,,17.185000000000002,0.0,17.185000000000002
2024-04-23,Tuesday,FALSE,09:20:00,15:25:00,22393.6,"('22600CE', '22100PE')",25.2,24.85,50.05,,44.0,,,,,,17.449499999999997,0.0,17.449499999999997
2024-04-29,Monday,FALSE,09:20:00,15:25:00,22630.95,"('22800CE', '22250PE')",26.95,26.65,53.599999999999994,2024-04-29 14:23:00,44.0,22500PE,48.65,54.65,42.25,46.5,-8.575999999999999,1.6634999999999986,-6.9125
2024-05-07,Tuesday,FALSE,09:20:00,15:25:00,22540.0,"('22800CE', '22100PE')",22.3,22.35,44.650000000000006,2024-05-07 10:36:00,44.0,22550CE,47.55,48.25,23.0,31.45,-7.144000000000001,15.624499999999998,8.480499999999996
2024-05-14,Tuesday,FALSE,09:20:00,15:25:00,22223.2,"('22450CE', '21800PE')",22.85,24.45,47.3,,44.0,,,,,,16.177,0.0,16.177
2024-05-21,Tuesday,FALSE,09:20:00,15:25:00,22548.0,"('22750CE', '22150PE')",31.25,29.55,60.8,,44.0,,,,,,21.892,0.0,21.892
2024-05-28,Tuesday,FALSE,09:20:00,15:25:00,23001.35,"('23300CE', '22600PE')",28.5,26.3,54.8,,46.0,,,,,,19.651999999999997,0.0,19.651999999999997
2024-06-04,Tuesday,FALSE,09:20:00,15:25:00,22904.65,"('24700CE', '20950PE')",34.45,26.25,60.7,2024-06-04 09:22:00,44.0,24300CE,46.25,84.7,16.45,18.9,-9.712,-14.3375,-24.049500000000002
2024-06-11,Tuesday,FALSE,09:20:00,15:25:00,23280.0,"('23700CE', '22750PE')",24.75,25.3,50.05,,46.0,,,,,,33.049499999999995,0.0,33.049499999999995
2024-06-18,Tuesday,FALSE,09:20:00,15:25:00,23555.0,"('23750CE', '23300PE')",24.1,27.8,51.900000000000006,,46.0,,,,,,12.031000000000004,0.0,12.031000000000004
2024-06-25,Tuesday,FALSE,09:20:00,15:25:00,23581.35,"('23800CE', '23300PE')",27.9,30.55,58.45,2024-06-25 12:40:00,46.0,23500PE,46.65,51.75,32.55,33.9,-9.352,12.2835,2.9314999999999998
2024-07-02,Tuesday,FALSE,09:20:00,15:25:00,24233.85,"('24450CE', '23850PE')",24.45,26.3,50.75,2024-07-02 09:44:00,48.0,24250CE,63.1,96.15,40.95,55.85,-8.12,-19.561,-27.680999999999997
2024-07-09,Tuesday,FALSE,09:20:00,15:25:00,24397.3,"('24550CE', '24150PE')",27.45,29.95,57.4,,48.0,,,,,,6.776000000000002,0.0,6.776000000000002
2024-07-15,Monday,FALSE,09:20:00,15:25:00,24562.9,"('24800CE', '24250PE')",27.05,28.1,55.150000000000006,,48.0,,,,,,13.848500000000005,0.0,13.848500000000005
2024-07-23,Tuesday,FALSE,09:20:00,15:25:00,24515.45,"('25250CE', '23550PE')",24.45,24.45,48.9,2024-07-23 09:26:00,48.0,25050CE,49.0,69.55,5.75,6.45,-7.823999999999999,-15.19,-23.014
2024-07-30,Tuesday,FALSE,09:20:00,15:25:00,24886.5,"('25100CE', '24550PE')",25.8,26.3,52.1,2024-07-30 10:59:00,48.0,24800PE,48.4,72.6,38.1,63.0,-8.336,-15.004,-23.34
2024-08-06,Tuesday,FALSE,09:20:00,15:25:00,24352.2,"('24700CE', '23750PE')",28.35,27.95,56.3,2024-08-06 10:37:00,48.0,24400CE,59.45,88.1,18.85,24.45,-9.008,-18.4295,-27.4375
2024-08-12,Monday,FALSE,09:20:00,15:25:00,24360.6,"('24650CE', '23800PE')",26.6,27.4,54.0,2024-08-12 11:16:00,48.0,24250PE,50.25,106.75,47.4,78.85,-8.64,-15.577499999999999,-24.2175
2024-08-20,Tuesday,FALSE,09:20:00,15:25:00,24641.75,"('24800CE', '24400PE')",30.0,31.05,61.05,2024-08-20 09:59:00,48.0,24600PE,52.0,64.25,38.9,49.85,-9.767999999999999,1.6299999999999986,-8.138
2024-08-27,Tuesday,FALSE,09:20:00,15:25:00,25030.95,"('25200CE', '24800PE')",30.55,27.15,57.7,,50.0,,,,,,21.173,0.0,21.173
2024-09-03,Tuesday,FALSE,09:20:00,15:25:00,25333.4,"('25450CE', '25050PE')",29.15,31.3,60.45,,50.0,,,,,,15.1455,0.0,15.1455
2024-09-10,Tuesday,FALSE,09:20:00,15:25:00,25022.05,"('25150CE', '24800PE')",33.0,35.55,68.55,2024-09-10 09:46:00,50.0,25000CE,64.75,167.4,50.1,105.5,-10.967999999999998,-20.0725,-31.0405
2024-09-17,Tuesday,FALSE,09:20:00,15:25:00,25408.65,"('25600CE', '25050PE')",27.15,24.6,51.75,,50.0,,,,,,4.932500000000003,0.0,4.932500000000003
2024-09-24,Tuesday,FALSE,09:20:00,15:25:00,25930.05,"('26200CE', '25550PE')",25.7,24.9,50.599999999999994,,50.0,,,,,,18.39399999999999,0.0,18.39399999999999
2024-09-30,Monday,FALSE,09:20:00,15:25:00,26233.65,"('26350CE', '25800PE')",35.95,31.65,67.6,2024-09-30 09:51:00,52.0,26150CE,62.0,73.45,26.0,29.2,-10.815999999999999,32.18,21.364
2024-10-08,Tuesday,FALSE,09:20:00,15:25:00,24985.5,"('25350CE', '24050PE')",26.5,26.25,52.75,,48.0,,,,,,21.2725,0.0,21.2725
2024-10-15,Tuesday,FALSE,09:20:00,15:25:00,25277.0,"('25400CE', '24950PE')",28.05,25.1,53.150000000000006,2024-10-15 09:49:00,50.0,25250CE,56.4,59.4,21.1,28.3,-8.504,27.535999999999998,19.031999999999996
2024-10-22,Tuesday,FALSE,09:20:00,15:25:00,24893.5,"('25100CE', '24550PE')",26.2,27.8,54.0,2024-10-22 10:17:00,48.0,24850CE,60.9,66.65,15.1,16.75,-8.64,43.541,34.900999999999996
