Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-01,Monday,FALSE,09:56:00,15:25:00,21863.0,"('22050CE', '21450PE')",25.7,25.9,51.599999999999994,2024-01-01 14:45:00,42.0,21750PE,50.05,109.6,45.95,107.6,-8.255999999999998,-15.5155,-23.771499999999996
2024-01-08,Monday,FALSE,09:56:00,15:25:00,21738.4,"('21900CE', '21450PE')",28.0,28.2,56.2,2024-01-08 11:07:00,42.0,21750CE,48.9,58.85,26.4,26.7,-8.991999999999999,21.711,12.719
2024-01-15,Monday,FALSE,09:56:00,15:25:00,22025.25,"('22300CE', '21600PE')",26.9,25.3,52.2,,44.0,,,,,,1.4280000000000028,0.0,1.4280000000000028
2024-01-20,Saturday,FALSE,09:56:00,15:25:00,21705.0,"('22100CE', '21200PE')",22.25,20.4,42.65,,42.0,,,,,,5.123499999999997,0.0,5.123499999999997
2024-01-29,Monday,FALSE,09:56:00,15:25:00,21697.3,"('22150CE', '20900PE')",24.45,25.15,49.599999999999994,2024-01-29 12:59:00,42.0,21250PE,46.25,50.0,28.3,29.6,-7.935999999999998,16.1875,8.251500000000002
2024-02-05,Monday,FALSE,09:56:00,15:25:00,22010.9,"('22400CE', '21450PE')",25.5,26.9,52.4,2024-02-05 14:45:00,44.0,22000CE,44.4,63.4,44.55,50.25,-8.384,-13.764,-22.148
2024-02-12,Monday,FALSE,09:56:00,15:25:00,21806.5,"('22100CE', '21300PE')",24.55,25.9,50.45,2024-02-12 12:57:00,42.0,21900CE,50.15,59.85,38.1,44.5,-8.072,5.1484999999999985,-2.9235000000000007
2024-02-19,Monday,FALSE,09:56:00,15:25:00,22062.0,"('22400CE', '21550PE')",22.75,24.5,47.25,2024-02-19 11:14:00,44.0,21850PE,51.0,53.15,35.75,48.35,-7.56,2.139999999999999,-5.420000000000001
2024-02-26,Monday,FALSE,09:56:00,15:25:00,22163.25,"('22550CE', '21700PE')",22.85,23.8,46.650000000000006,,44.0,,,,,,12.583500000000011,0.0,12.583500000000011
2024-03-04,Monday,FALSE,09:56:00,15:25:00,22475.0,"('22700CE', '21900PE')",25.45,24.5,49.95,,44.0,,,,,,13.700500000000003,0.0,13.700500000000003
2024-03-11,Monday,FALSE,09:56:00,15:25:00,22547.65,"('22750CE', '22150PE')",28.15,27.9,56.05,,44.0,,,,,,0.08949999999999148,0.0,0.08949999999999148
2024-03-18,Monday,FALSE,09:56:00,15:25:00,22080.65,"('22350CE', '21600PE')",28.65,28.35,57.0,,44.0,,,,,,19.880000000000003,0.0,19.880000000000003
2024-03-22,Friday,FALSE,09:56:00,15:25:00,22021.0,"('22350CE', '21600PE')",22.9,23.85,46.75,2024-03-22 10:13:00,44.0,21800PE,45.45,45.45,19.25,26.3,-7.48,18.695500000000003,11.215500000000002
2024-04-01,Monday,FALSE,09:56:00,15:25:00,22645.0,"('22850CE', '22200PE')",22.95,25.2,48.15,,44.0,,,,,,14.218499999999995,0.0,14.218499999999995
2024-04-05,Friday,FALSE,09:56:00,15:25:00,22552.45,"('22800CE', '22100PE')",27.3,28.0,55.3,,44.0,,,,,,14.496999999999996,0.0,14.496999999999996
2024-04-12,Friday,FALSE,09:56:00,15:25:00,22711.35,"('22950CE', '22300PE')",25.95,24.25,50.2,,44.0,,,,,,3.2980000000000045,0.0,3.2980000000000045
2024-04-22,Monday,FALSE,09:56:00,15:25:00,22208.2,"('22550CE', '21750PE')",21.5,23.2,44.7,,44.0,,,,,,-5.647000000000003,0.0,-5.647000000000003
2024-04-26,Friday,FALSE,09:56:00,15:25:00,22679.95,"('22900CE', '22150PE')",27.0,25.85,52.85,,44.0,,,,,,8.821500000000002,0.0,8.821500000000002
2024-05-06,Monday,FALSE,09:56:00,15:25:00,22579.4,"('22900CE', '22050PE')",22.95,23.2,46.15,,44.0,,,,,,17.338499999999996,0.0,17.338499999999996
2024-05-13,Monday,FALSE,09:56:00,15:25:00,21948.0,"('22250CE', '21400PE')",27.35,24.6,51.95,2024-05-13 12:36:00,42.0,21800PE,50.8,77.95,24.5,24.65,-8.312000000000001,-15.747999999999998,-24.06
2024-05-17,Friday,FALSE,09:56:00,15:25:00,22448.45,"('22800CE', '21900PE')",22.2,24.15,46.349999999999994,,44.0,,,,,,10.486499999999996,0.0,10.486499999999996
2024-05-27,Monday,FALSE,09:56:00,15:25:00,23010.9,"('23400CE', '22550PE')",25.1,25.25,50.35,2024-05-27 12:19:00,46.0,22900PE,51.75,125.9,46.55,89.9,-8.056000000000001,-16.042499999999997,-24.098499999999998
2024-06-03,Monday,FALSE,09:56:00,15:25:00,23287.0,"('24700CE', '21800PE')",30.25,25.55,55.8,2024-06-03 13:33:00,46.0,22150PE,47.7,60.5,47.4,52.0,-8.927999999999999,-4.7769999999999975,-13.704999999999997
2024-06-10,Monday,FALSE,09:56:00,15:25:00,23268.65,"('23900CE', '22500PE')",26.3,24.8,51.1,,46.0,,,,,,24.289,0.0,24.289
