Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-01,Monday,FALSE,09:44:00,15:25:00,21831.0,"('22050CE', '21400PE')",21.25,23.25,44.5,2024-01-01 14:42:00,42.0,21750PE,51.0,109.6,45.95,107.6,-7.12,-15.809999999999999,-22.93
2024-01-08,Monday,FALSE,09:44:00,15:25:00,21725.4,"('21900CE', '21400PE')",26.05,24.6,50.650000000000006,2024-01-08 11:57:00,42.0,21700CE,52.8,67.25,35.8,36.2,-8.104000000000001,16.071999999999996,7.967999999999995
2024-01-15,Monday,FALSE,09:44:00,15:25:00,22066.45,"('22350CE', '21650PE')",23.2,25.0,48.2,,44.0,,,,,,5.968000000000003,0.0,5.968000000000003
2024-01-20,Saturday,FALSE,09:44:00,15:25:00,21702.65,"('22100CE', '21200PE')",22.1,20.5,42.6,,42.0,,,,,,5.074,0.0,5.074
2024-01-29,Monday,FALSE,09:44:00,15:25:00,21692.6,"('22150CE', '20900PE')",26.4,25.65,52.05,2024-01-29 12:59:00,42.0,21250PE,46.25,50.0,28.3,29.6,-8.328,16.1875,7.859500000000001
2024-02-05,Monday,FALSE,09:44:00,15:25:00,21954.95,"('22350CE', '21400PE')",24.35,25.5,49.85,2024-02-05 09:52:00,42.0,21600PE,45.3,109.8,34.85,84.2,-7.976,-14.042999999999997,-22.019
2024-02-12,Monday,FALSE,09:44:00,15:25:00,21822.55,"('22150CE', '21250PE')",22.35,22.0,44.35,2024-02-12 13:00:00,42.0,21900CE,47.25,59.85,38.1,44.5,-7.096,2.2775,-4.8185
2024-02-19,Monday,FALSE,09:44:00,15:25:00,22099.55,"('22400CE', '21600PE')",26.8,26.65,53.45,2024-02-19 11:14:00,44.0,21850PE,51.0,53.15,35.75,48.35,-8.552,2.139999999999999,-6.412000000000001
2024-02-26,Monday,FALSE,09:44:00,15:25:00,22220.05,"('22550CE', '21850PE')",29.35,32.35,61.7,2024-02-26 09:57:00,44.0,22400CE,50.45,53.0,34.3,37.7,-9.872,12.2455,2.3735
2024-03-04,Monday,FALSE,09:44:00,15:25:00,22499.95,"('22700CE', '21950PE')",29.8,26.9,56.7,,44.0,,,,,,16.483000000000004,0.0,16.483000000000004
2024-03-11,Monday,FALSE,09:44:00,15:25:00,22547.0,"('22750CE', '22150PE')",28.8,28.95,57.75,,44.0,,,,,,1.7724999999999942,0.0,1.7724999999999942
2024-03-18,Monday,FALSE,09:44:00,15:25:00,22042.7,"('22350CE', '21550PE')",26.2,28.25,54.45,,44.0,,,,,,20.4555,0.0,20.4555
2024-03-22,Friday,FALSE,09:44:00,15:25:00,22004.15,"('22300CE', '21650PE')",29.55,31.8,61.35,2024-03-22 10:13:00,44.0,21800PE,45.45,45.45,19.25,26.3,-9.816,18.695500000000003,8.879500000000002
2024-04-01,Monday,FALSE,09:44:00,15:25:00,22603.15,"('22800CE', '22150PE')",27.8,25.85,53.650000000000006,,44.0,,,,,,20.863500000000005,0.0,20.863500000000005
