Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-01,Monday,FALSE,09:50:00,"('21900CE', '21600PE')",113.8,False,,26.211999999999996,26.211999999999996
2024-01-08,Monday,FALSE,09:50:00,"('21800CE', '21500PE')",92.8,False,,-17.128000000000004,-17.128000000000004
2024-01-15,Monday,FALSE,09:50:00,"('22200CE', '21850PE')",114.65,False,,8.253500000000006,8.253500000000006
2024-01-20,Saturday,FALSE,09:50:00,"('21950CE', '21400PE')",91.45,False,,6.635499999999997,6.635499999999997
2024-01-29,Monday,FALSE,09:50:00,"('22000CE', '21150PE')",102.95,False,,-2.0295,-2.0295
2024-02-05,Monday,FALSE,09:50:00,"('22250CE', '21650PE')",110.45,False,,-8.8545,-8.8545
2024-02-12,Monday,FALSE,09:50:00,"('22000CE', '21450PE')",96.3,False,,1.1869999999999914,1.1869999999999914
2024-02-19,Monday,FALSE,09:50:00,"('22250CE', '21750PE')",106.80000000000001,False,,2.4820000000000113,2.4820000000000113
2024-02-26,Monday,FALSE,09:50:00,"('22400CE', '21950PE')",114.19999999999999,False,,13.957999999999995,13.957999999999995
2024-03-04,Monday,FALSE,09:50:00,"('22600CE', '22100PE')",99.9,False,,20.850999999999996,20.850999999999996
2024-03-11,Monday,FALSE,09:50:00,"('22650CE', '22250PE')",98.75,False,,1.9625000000000028,1.9625000000000028
2024-03-18,Monday,FALSE,09:50:00,"('22200CE', '21700PE')",106.6,False,,24.184,24.184
2024-03-22,Friday,FALSE,09:50:00,"('22200CE', '21750PE')",100.55000000000001,False,,-15.705499999999988,-15.705499999999988
2024-04-01,Monday,FALSE,09:50:00,"('22700CE', '22300PE')",99.25,False,,26.70749999999999,26.70749999999999
2024-04-05,Friday,FALSE,09:50:00,"('22700CE', '22200PE')",90.75,False,,16.442499999999995,16.442499999999995
2024-04-12,Friday,FALSE,09:50:00,"('22850CE', '22400PE')",88.55,False,,7.5645000000000024,7.5645000000000024
2024-04-22,Monday,FALSE,09:50:00,"('22400CE', '22000PE')",113.55,False,,-8.535499999999992,-8.535499999999992
2024-04-26,Friday,FALSE,09:50:00,"('22800CE', '22300PE')",95.35,False,,10.7965,10.7965
2024-05-06,Monday,FALSE,09:50:00,"('22750CE', '22150PE')",88.35,False,,28.266499999999997,28.266499999999997
2024-05-13,Monday,FALSE,09:50:00,"('22200CE', '21550PE')",84.45,False,,-11.944499999999994,-11.944499999999994
2024-05-17,Friday,FALSE,09:50:00,"('22600CE', '22050PE')",101.95,False,,5.080500000000009,5.080500000000009
2024-05-27,Monday,FALSE,09:50:00,"('23250CE', '22800PE')",116.85,False,,14.5815,14.5815
2024-06-03,Monday,FALSE,09:50:00,"('24100CE', '22050PE')",93.25,True,15:15:00,-74.23250000000002,-74.23250000000002
2024-06-10,Monday,FALSE,09:50:00,"('23750CE', '22750PE')",94.8,False,,34.102,34.102
2024-06-14,Friday,FALSE,09:50:00,"('23550CE', '23200PE')",120.25,False,,12.697500000000005,12.697500000000005
2024-06-24,Monday,FALSE,09:50:00,"('23550CE', '23200PE')",113.6,False,,-30.085999999999988,-30.085999999999988
2024-07-01,Monday,FALSE,09:50:00,"('24300CE', '23850PE')",108.44999999999999,False,,12.515499999999994,12.515499999999994
2024-07-08,Monday,FALSE,09:50:00,"('24450CE', '24150PE')",107.65,False,,11.323500000000006,11.323500000000006
2024-07-12,Friday,FALSE,09:50:00,"('24600CE', '24300PE')",119.4,False,,-3.3939999999999886,-3.3939999999999886
2024-07-22,Monday,FALSE,09:50:00,"('25050CE', '23950PE')",113.4,False,,6.116,6.116
2024-07-29,Monday,FALSE,09:50:00,"('25100CE', '24750PE')",105.05,False,,3.999499999999997,3.999499999999997
2024-08-05,Monday,FALSE,09:50:00,"('24550CE', '23900PE')",115.55000000000001,True,11:03:00,-88.20550000000001,-88.20550000000001
2024-08-09,Friday,FALSE,09:50:00,"('24700CE', '24050PE')",103.55,False,,22.9645,22.9645
2024-08-19,Monday,FALSE,09:50:00,"('24750CE', '24400PE')",104.25,False,,17.25750000000001,17.25750000000001
2024-08-26,Monday,FALSE,09:50:00,"('25150CE', '24850PE')",100.55,False,,9.044499999999998,9.044499999999998
2024-09-02,Monday,FALSE,09:50:00,"('25450CE', '25150PE')",108.85,False,,15.311499999999992,15.311499999999992
2024-09-09,Monday,FALSE,09:50:00,"('25050CE', '24650PE')",105.7,False,,15.793000000000008,15.793000000000008
2024-09-16,Monday,FALSE,09:50:00,"('25600CE', '25250PE')",100.69999999999999,False,,13.392999999999992,13.392999999999992
2024-09-23,Monday,FALSE,09:50:00,"('26100CE', '25650PE')",119.7,False,,30.703000000000007,30.703000000000007
2024-09-27,Friday,FALSE,09:50:00,"('26500CE', '26050PE')",119.30000000000001,False,,27.457000000000004,27.457000000000004
2024-10-07,Monday,FALSE,09:50:00,"('25350CE', '24700PE')",124.2,False,,-12.391999999999992,-12.391999999999992
2024-10-14,Monday,FALSE,09:50:00,"('25300CE', '24900PE')",106.6,False,,20.733999999999998,20.733999999999998
2024-10-21,Monday,FALSE,09:50:00,"('24900CE', '24450PE')",116.65,False,,29.383500000000012,29.383500000000012
2024-10-28,Monday,FALSE,09:50:00,"('24400CE', '23900PE')",107.35,False,,1.9265,1.9265
2024-11-04,Monday,FALSE,09:50:00,"('24450CE', '23500PE')",104.55000000000001,False,,17.904500000000017,17.904500000000017
2024-11-11,Monday,FALSE,09:50:00,"('24350CE', '23950PE')",117.8,False,,27.72199999999999,27.72199999999999
2024-11-25,Monday,FALSE,09:50:00,"('24600CE', '23950PE')",102.65,False,,29.573499999999996,29.573499999999996
2024-12-02,Monday,FALSE,09:50:00,"('24400CE', '23800PE')",102.4,False,,-34.77399999999997,-34.77399999999997
2024-12-09,Monday,FALSE,09:50:00,"('24950CE', '24300PE')",111.6,False,,23.33399999999999,23.33399999999999
2024-12-16,Monday,FALSE,09:50:00,"('25050CE', '24450PE')",109.1,False,,3.4589999999999828,3.4589999999999828
2024-12-20,Friday,FALSE,09:50:00,"('24500CE', '23400PE')",105.4,False,,-2.2039999999999917,-2.2039999999999917
2024-12-30,Monday,FALSE,09:50:00,"('23950CE', '23600PE')",111.85,False,,-14.918500000000012,-14.918500000000012
