Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-03,Wednesday,FALSE,09:46:00,"('21650CE', '21500PE')",97.15,False,,34.42850000000001,34.42850000000001
2024-01-10,Wednesday,FALSE,09:46:00,"('21600CE', '21450PE')",100.35,False,,-0.15350000000000574,-0.15350000000000574
2024-01-17,Wednesday,FALSE,09:46:00,"('21900CE', '21750PE')",110.75,False,,-96.2075,-96.2075
2024-01-24,Wednesday,FALSE,09:46:00,"('21500CE', '21150PE')",93.05000000000001,False,,14.719500000000005,14.719500000000005
2024-01-31,Wednesday,FALSE,09:46:00,"('21900CE', '21300PE')",85.9,False,,-1.0089999999999915,-1.0089999999999915
2024-02-07,Wednesday,FALSE,09:46:00,"('22150CE', '21800PE')",88.05,False,,48.8195,48.8195
2024-02-14,Wednesday,FALSE,09:46:00,"('21650CE', '21450PE')",107.4,True,14:58:00,-149.124,-149.124
2024-02-21,Wednesday,FALSE,09:46:00,"('22300CE', '22150PE')",131.25,False,,-59.662499999999994,-59.662499999999994
2024-02-28,Wednesday,FALSE,09:46:00,"('22300CE', '22100PE')",108.5,False,,-122.78499999999998,-122.78499999999998
2024-03-06,Wednesday,FALSE,09:46:00,"('22450CE', '22250PE')",99.94999999999999,False,,-11.599500000000008,-11.599500000000008
2024-03-13,Wednesday,FALSE,09:46:00,"('22450CE', '22250PE')",108.25,True,12:24:00,-137.7825,-137.7825
2024-03-20,Wednesday,FALSE,09:46:00,"('22000CE', '21750PE')",89.4,False,,30.156000000000006,30.156000000000006
2024-03-27,Wednesday,FALSE,09:46:00,"('22200CE', '22100PE')",121.8,False,,46.93199999999999,46.93199999999999
2024-04-03,Wednesday,FALSE,09:46:00,"('22400CE', '22300PE')",106.25,False,,10.1875,10.1875
2024-04-09,Tuesday,FALSE,09:46:00,"('22800CE', '22700PE')",103.05,False,,10.169500000000003,10.169500000000003
2024-04-16,Tuesday,FALSE,09:46:00,"('22250CE', '22100PE')",121.1,False,,27.638999999999996,27.638999999999996
2024-04-24,Wednesday,FALSE,09:46:00,"('22450CE', '22400PE')",123.45,False,,33.415499999999994,33.415499999999994
