Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-01,Monday,FALSE,09:34:00,"('21900CE', '21550PE')",103.45,False,,27.9655,27.9655
2024-01-08,Monday,FALSE,09:34:00,"('21800CE', '21600PE')",120.05,False,,-46.500499999999995,-46.500499999999995
2024-01-15,Monday,FALSE,09:34:00,"('22250CE', '21850PE')",96.7,False,,9.933000000000005,9.933000000000005
2024-01-20,Saturday,FALSE,09:34:00,"('21950CE', '21450PE')",97.55,False,,0.6244999999999943,0.6244999999999943
2024-01-29,Monday,FALSE,09:34:00,"('22050CE', '21100PE')",84.25,False,,-3.1424999999999974,-3.1424999999999974
2024-02-05,Monday,FALSE,09:34:00,"('22200CE', '21500PE')",84.05000000000001,False,,7.409500000000014,7.409500000000014
2024-02-12,Monday,FALSE,09:34:00,"('22050CE', '21500PE')",97.05,False,,-6.370500000000006,-6.370500000000006
2024-02-19,Monday,FALSE,09:34:00,"('22300CE', '21800PE')",109.25,False,,14.307500000000006,14.307500000000006
2024-02-26,Monday,FALSE,09:34:00,"('22450CE', '21900PE')",91.25,False,,13.537500000000003,13.537500000000003
2024-03-04,Monday,FALSE,09:34:00,"('22600CE', '22150PE')",114.1,False,,26.508999999999993,26.508999999999993
2024-03-11,Monday,FALSE,09:34:00,"('22650CE', '22300PE')",113.6,False,,-2.2360000000000086,-2.2360000000000086
2024-03-18,Monday,FALSE,09:34:00,"('22250CE', '21700PE')",94.75,False,,27.60250000000001,27.60250000000001
2024-03-22,Friday,FALSE,09:34:00,"('22200CE', '21700PE')",96.85,False,,-15.468500000000015,-15.468500000000015
2024-04-01,Monday,FALSE,09:34:00,"('22700CE', '22350PE')",117.15,False,,30.8285,30.8285
2024-04-05,Friday,FALSE,09:34:00,"('22700CE', '22200PE')",91.85,False,,17.531499999999987,17.531499999999987
2024-04-12,Friday,FALSE,09:34:00,"('22900CE', '22500PE')",101.05000000000001,False,,-5.260499999999986,-5.260499999999986
2024-04-22,Monday,FALSE,09:34:00,"('22400CE', '22000PE')",111.7,False,,-10.366999999999987,-10.366999999999987
2024-04-26,Friday,FALSE,09:34:00,"('22800CE', '22300PE')",93.55000000000001,False,,9.014500000000018,9.014500000000018
2024-05-06,Monday,FALSE,09:34:00,"('22800CE', '22400PE')",112.15,False,,-4.021499999999992,-4.021499999999992
