Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-04,Thursday,TRUE,09:22:00,"('21600CE', '21600PE')",76.19999999999999,False,,16.487999999999992,16.487999999999992
2024-01-11,Thursday,TRUE,09:22:00,"('21700CE', '21700PE')",77.6,False,,21.923999999999996,21.923999999999996
2024-01-18,Thursday,TRUE,09:22:00,"('21450CE', '21400PE')",91.2,False,,77.988,77.988
2024-01-25,Thursday,TRUE,09:22:00,"('21450CE', '21400PE')",107.4,False,,57.026,57.026
2024-02-01,Thursday,TRUE,09:22:00,"('21950CE', '21500PE')",84.85,False,,83.9015,83.9015
2024-02-08,Thursday,TRUE,09:22:00,"('22000CE', '22000PE')",118.35,True,11:04:00,-157.93349999999998,-157.93349999999998
2024-02-15,Thursday,TRUE,09:22:00,"('21900CE', '21850PE')",106.15,False,,94.33850000000001,94.33850000000001
2024-02-22,Thursday,TRUE,09:22:00,"('22050CE', '22000PE')",100.0,False,,-69.4,-69.4
2024-02-29,Thursday,TRUE,09:22:00,"('21950CE', '21850PE')",114.30000000000001,False,,78.90700000000001,78.90700000000001
2024-03-07,Thursday,TRUE,09:22:00,"('22500CE', '22500PE')",110.0,False,,102.4,102.4
2024-03-14,Thursday,TRUE,09:22:00,"('22050CE', '21900PE')",89.44999999999999,False,,-7.894500000000014,-7.894500000000014
2024-03-21,Thursday,TRUE,09:22:00,"('22000CE', '22000PE')",101.95,False,,93.7805,93.7805
2024-03-28,Thursday,TRUE,09:22:00,"('22250CE', '22250PE')",104.0,True,14:10:00,-132.74,-132.74
2024-04-04,Thursday,TRUE,09:22:00,"('22550CE', '22550PE')",109.35,True,10:53:00,-167.4935,-167.4935
2024-04-10,Wednesday,TRUE,09:22:00,"('22700CE', '22700PE')",107.35,False,,52.22649999999999,52.22649999999999
2024-04-18,Thursday,TRUE,09:22:00,"('22250CE', '22250PE')",87.35,True,13:26:00,-136.1735,-136.1735
2024-04-25,Thursday,TRUE,09:22:00,"('22350CE', '22350PE')",105.35,True,14:05:00,-142.8035,-142.8035
2024-05-02,Thursday,TRUE,09:22:00,"('22650CE', '22650PE')",124.5,False,,121.655,121.655
2024-05-09,Thursday,TRUE,09:22:00,"('22300CE', '22200PE')",100.55000000000001,True,15:03:00,-129.3555,-129.3555
2024-05-16,Thursday,TRUE,09:22:00,"('22300CE', '22300PE')",127.75,False,,22.122500000000006,22.122500000000006
2024-05-23,Thursday,TRUE,09:22:00,"('22650CE', '22550PE')",91.94999999999999,True,12:37:00,-130.8195,-130.8195
2024-05-30,Thursday,TRUE,09:22:00,"('22700CE', '22600PE')",121.55,False,,10.184500000000005,10.184500000000005
2024-06-06,Thursday,TRUE,09:22:00,"('22950CE', '22500PE')",92.3,False,,91.277,91.277
2024-06-13,Thursday,TRUE,09:22:00,"('23450CE', '23400PE')",100.1,False,,98.09899999999999,98.09899999999999
2024-06-20,Thursday,TRUE,09:22:00,"('23550CE', '23400PE')",100.9,False,,82.84100000000001,82.84100000000001
2024-06-27,Thursday,TRUE,09:22:00,"('23900CE', '23800PE')",97.19999999999999,False,,-49.222,-49.222
2024-07-04,Thursday,TRUE,09:22:00,"('24350CE', '24350PE')",117.75,False,,68.6725,68.6725
2024-07-11,Thursday,TRUE,09:22:00,"('24350CE', '24350PE')",97.4,False,,62.62600000000001,62.62600000000001
2024-07-18,Thursday,TRUE,09:22:00,"('24550CE', '24550PE')",99.6,True,13:57:00,-128.64600000000002,-128.64600000000002
2024-07-25,Thursday,TRUE,09:22:00,"('24250CE', '24150PE')",97.55000000000001,False,,-59.1255,-59.1255
