Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:28:00,"('21850CE', '21650PE')",111.95,False,,7.230500000000008,7.230500000000008
2024-01-09,Tuesday,FALSE,09:28:00,"('21750CE', '21600PE')",106.45,False,,-14.764500000000004,-14.764500000000004
2024-01-16,Tuesday,FALSE,09:28:00,"('22200CE', '21900PE')",95.45,False,,24.945500000000006,24.945500000000006
2024-01-23,Tuesday,FALSE,09:28:00,"('21900CE', '21600PE')",93.7,True,11:45:00,-125.237,-125.237
2024-01-30,Tuesday,FALSE,09:28:00,"('22150CE', '21250PE')",84.69999999999999,False,,27.102999999999987,27.102999999999987
2024-02-06,Tuesday,FALSE,09:28:00,"('22050CE', '21500PE')",88.85,False,,-0.4385000000000113,-0.4385000000000113
2024-02-13,Tuesday,FALSE,09:28:00,"('21850CE', '21300PE')",90.19999999999999,False,,12.147999999999998,12.147999999999998
2024-02-20,Tuesday,FALSE,09:28:00,"('22250CE', '21850PE')",103.75,False,,-4.087500000000011,-4.087500000000011
2024-02-27,Tuesday,FALSE,09:28:00,"('22350CE', '21900PE')",96.65,False,,30.883499999999994,30.883499999999994
2024-03-05,Tuesday,FALSE,09:28:00,"('22500CE', '22200PE')",114.5,False,,39.40500000000001,39.40500000000001
2024-03-12,Tuesday,FALSE,09:28:00,"('22500CE', '22250PE')",119.05,False,,20.45949999999999,20.45949999999999
2024-03-19,Tuesday,FALSE,09:28:00,"('22150CE', '21750PE')",102.8,False,,15.172000000000002,15.172000000000002
2024-03-26,Tuesday,FALSE,09:28:00,"('22250CE', '21950PE')",110.5,False,,35.04500000000001,35.04500000000001
2024-04-02,Tuesday,FALSE,09:28:00,"('22550CE', '22300PE')",106.05000000000001,False,,28.589500000000005,28.589500000000005
2024-04-08,Monday,FALSE,09:28:00,"('22700CE', '22450PE')",107.3,False,,0.1270000000000029,0.1270000000000029
2024-04-15,Monday,FALSE,09:28:00,"('22600CE', '22150PE')",92.45,False,,27.0255,27.0255
2024-04-23,Tuesday,FALSE,09:28:00,"('22500CE', '22250PE')",107.7,False,,27.423000000000002,27.423000000000002
2024-04-29,Monday,FALSE,09:28:00,"('22700CE', '22400PE')",108.80000000000001,False,,-1.7379999999999916,-1.7379999999999916
2024-05-07,Tuesday,FALSE,09:28:00,"('22700CE', '22300PE')",94.8,False,,-22.04800000000001,-22.04800000000001
2024-05-14,Tuesday,FALSE,09:28:00,"('22300CE', '21900PE')",97.6,False,,18.173999999999992,18.173999999999992
2024-05-21,Tuesday,FALSE,09:28:00,"('22650CE', '22250PE')",101.65,False,,25.7335,25.7335
2024-05-28,Tuesday,FALSE,09:28:00,"('23200CE', '22800PE')",105.44999999999999,False,,20.545499999999993,20.545499999999993
2024-06-04,Tuesday,FALSE,09:28:00,"('24400CE', '20900PE')",102.94999999999999,True,12:25:00,-140.92950000000002,-140.92950000000002
2024-06-11,Tuesday,FALSE,09:28:00,"('23550CE', '22950PE')",96.05,False,,47.939499999999995,47.939499999999995
2024-06-18,Tuesday,FALSE,09:28:00,"('23650CE', '23400PE')",99.4,False,,16.906000000000006,16.906000000000006
2024-06-25,Tuesday,FALSE,09:28:00,"('23700CE', '23400PE')",102.2,False,,-39.62200000000001,-39.62200000000001
2024-07-02,Tuesday,FALSE,09:28:00,"('24300CE', '24000PE')",116.8,False,,25.68200000000001,25.68200000000001
2024-07-09,Tuesday,FALSE,09:28:00,"('24450CE', '24250PE')",109.65,False,,3.9535000000000116,3.9535000000000116
2024-07-15,Monday,FALSE,09:28:00,"('24700CE', '24400PE')",104.75,False,,14.652500000000003,14.652500000000003
2024-07-23,Tuesday,FALSE,09:28:00,"('25050CE', '23850PE')",101.2,False,,86.738,86.738
2024-07-30,Tuesday,FALSE,09:28:00,"('24950CE', '24700PE')",119.19999999999999,False,,18.70799999999999,18.70799999999999
2024-08-06,Tuesday,FALSE,09:28:00,"('24550CE', '24000PE')",111.85,False,,-27.968499999999995,-27.968499999999995
2024-08-12,Monday,FALSE,09:28:00,"('24500CE', '24050PE')",118.65,False,,35.5635,35.5635
2024-08-20,Tuesday,FALSE,09:28:00,"('24700CE', '24550PE')",130.39999999999998,False,,12.745999999999968,12.745999999999968
2024-08-27,Tuesday,FALSE,09:28:00,"('25100CE', '24950PE')",129.0,False,,33.26000000000001,33.26000000000001
2024-09-03,Tuesday,FALSE,09:28:00,"('25350CE', '25200PE')",127.7,False,,19.423000000000002,19.423000000000002
2024-09-10,Tuesday,FALSE,09:28:00,"('25050CE', '24900PE')",122.9,False,,13.321000000000012,13.321000000000012
2024-09-17,Tuesday,FALSE,09:28:00,"('25500CE', '25250PE')",114.15,False,,9.258500000000005,9.258500000000005
2024-09-24,Tuesday,FALSE,09:28:00,"('26050CE', '25800PE')",130.85,False,,33.891499999999986,33.891499999999986
2024-09-30,Monday,FALSE,09:28:00,"('26250CE', '25900PE')",108.45,False,,-57.634499999999996,-57.634499999999996
2024-10-08,Tuesday,FALSE,09:28:00,"('25150CE', '24400PE')",116.05,False,,28.489499999999992,28.489499999999992
2024-10-15,Tuesday,FALSE,09:28:00,"('25250CE', '25100PE')",133.2,False,,-16.982000000000006,-16.982000000000006
2024-10-22,Tuesday,FALSE,09:28:00,"('24950CE', '24650PE')",108.65,False,,-115.48649999999998,-115.48649999999998
2024-10-29,Tuesday,FALSE,09:28:00,"('24450CE', '24100PE')",105.6,False,,-12.15600000000001,-12.15600000000001
2024-11-05,Tuesday,FALSE,09:28:00,"('24350CE', '23500PE')",105.15,False,,-1.0014999999999887,-1.0014999999999887
2024-11-12,Tuesday,FALSE,09:28:00,"('24300CE', '24050PE')",125.35,False,,-106.20350000000002,-106.20350000000002
2024-11-18,Monday,FALSE,09:28:00,"('23700CE', '23200PE')",109.65,False,,40.75350000000001,40.75350000000001
2024-11-26,Tuesday,FALSE,09:28:00,"('24500CE', '24050PE')",101.2,False,,28.787999999999997,28.787999999999997
2024-12-03,Tuesday,FALSE,09:28:00,"('24550CE', '23950PE')",107.45,False,,5.375500000000002,5.375500000000002
2024-12-10,Tuesday,FALSE,09:28:00,"('24800CE', '24400PE')",114.15,False,,22.15850000000001,22.15850000000001
2024-12-17,Tuesday,FALSE,09:28:00,"('24950CE', '24300PE')",99.25,False,,-0.6425000000000057,-0.6425000000000057
2024-12-23,Monday,FALSE,09:28:00,"('24000CE', '23500PE')",117.5,False,,61.475,61.475
