Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-05,Friday,72065.08,TRUE,09:25:00,13:00:00,280.0,71800CE,331.1,351.85,146.4,155.35,413.875,False,,171.61,72400PE,313.45,500.0,291.05,471.2,391.8125,True,2024-01-05 10:43:00,-82.28,71800CE,237.25,249.25,146.4,155.35,355.875,False,,0.0,-82.28,89.71125000000002,81.9,89.33125000000003
2024-01-12,Friday,72003.11,TRUE,09:25:00,13:00:00,280.0,71700CE,320.0,770.0,296.4,750.95,400.0,True,2024-01-12 09:44:00,-84.0,72300PE,341.0,375.9,36.0,37.9,426.25,False,,298.84,72300PE,289.2,302.05,36.0,37.9,433.79999999999995,False,,0.0,-84.0,47.53750000000001,251.3,214.83750000000003
2024-01-19,Friday,71807.15,TRUE,09:25:00,13:00:00,280.0,71600CE,333.95,368.75,96.5,132.65,417.4375,False,,197.13,72100PE,308.3,515.75,267.0,417.3,385.375,True,2024-01-19 09:32:00,-80.93,71600CE,303.2,351.0,96.5,132.65,454.79999999999995,False,,0.0,-80.93,26.575625,170.55,116.195625
2024-01-25,Thursday,70782.36,TRUE,09:25:00,13:00:00,280.0,70700CE,282.75,404.75,22.45,29.15,353.4375,True,2024-01-25 09:27:00,-74.22,70900PE,285.65,667.55,159.3,481.35,357.0625,True,2024-01-25 10:17:00,-74.98,70900PE,206.65,667.55,159.3,481.35,309.975,True,2024-01-25 09:45:00,0.0,-74.22,75.42937499999996,-103.33,-102.12062500000003
2024-02-02,Friday,72463.05,TRUE,09:25:00,13:00:00,280.0,72300CE,313.9,995.25,112.1,150.9,392.375,True,2024-02-02 11:13:00,-82.4,72700PE,291.35,1840.3,56.65,544.4,364.1875,True,2024-02-02 09:36:00,-76.48,72300CE,240.45,995.25,112.1,150.9,360.67499999999995,True,2024-02-02 11:13:00,0.0,-76.48,69.52624999999999,-120.22,-127.17375000000001
2024-02-09,Friday,71494.39,TRUE,09:25:00,13:00:00,280.0,71400CE,334.75,478.0,126.35,154.4,418.4375,True,2024-02-09 09:28:00,-87.87,71700PE,344.1,494.5,142.2,239.05,430.125,True,2024-02-09 09:40:00,-90.33,71700PE,289.0,494.5,142.2,239.05,433.5,True,2024-02-09 09:40:00,0.0,-87.87,50.79875000000002,-144.5,-181.57125
2024-02-16,Friday,72292.62,TRUE,09:25:00,13:00:00,280.0,72200CE,281.55,600.0,190.4,264.25,351.9375,True,2024-02-16 09:29:00,-73.91,72400PE,306.2,345.0,70.7,76.05,382.75,False,,226.32,72400PE,285.95,307.5,70.7,76.05,428.92499999999995,False,,0.0,-73.91,16.4225,209.9,152.41250000000002
2024-02-23,Friday,73235.26,TRUE,09:25:00,13:00:00,280.0,73100CE,318.55,375.0,170.15,230.65,398.1875,False,,83.92,73500PE,328.0,402.75,195.9,230.7,410.0,False,,93.2,,,,,,,False,,177.12,0.0,0.0,0.0,177.12
2024-03-01,Friday,72921.58,TRUE,09:25:00,13:00:00,280.0,72800CE,325.0,945.9,285.85,819.0,406.25,True,2024-03-01 09:34:00,-85.31,73100PE,336.05,372.8,27.15,34.4,420.0625,False,,297.45,73100PE,329.45,336.55,27.15,34.4,494.17499999999995,False,,0.0,-85.31,2.3993750000000222,295.05,212.13937500000003
2024-03-07,Thursday,74136.45,TRUE,09:25:00,13:00:00,280.0,73900CE,347.25,399.0,165.65,233.6,434.0625,False,,109.31,74400PE,347.55,456.2,207.1,305.65,434.4375,True,2024-03-07 10:44:00,-91.23,73900CE,192.75,399.0,165.65,233.6,289.125,True,2024-03-07 11:03:00,0.0,-91.23,150.159375,-96.38,-37.45062499999999
2024-03-15,Friday,72960.01,TRUE,09:25:00,13:00:00,280.0,72800CE,308.75,344.55,19.35,33.15,385.9375,False,,271.74,73200PE,339.3,682.85,301.35,602.35,424.125,True,2024-03-15 09:35:00,-89.07,72800CE,213.7,214.5,19.35,33.15,320.54999999999995,False,,0.0,-89.07,91.19062500000001,180.55,182.67062500000003
2024-03-22,Friday,72345.67,TRUE,09:25:00,13:00:00,280.0,72200CE,322.45,805.55,219.3,716.3,403.0625,True,2024-03-22 09:36:00,-84.64,72600PE,327.05,500.0,21.2,22.4,408.8125,True,2024-03-22 09:26:00,-85.85,72200CE,270.0,805.55,219.3,716.3,405.0,True,2024-03-22 09:36:00,0.0,-85.85,48.41937499999999,-135.0,-172.43062500000002
2024-03-28,Thursday,73304.25,TRUE,09:25:00,13:00:00,280.0,73200CE,281.1,871.35,237.0,758.45,351.375,True,2024-03-28 09:48:00,-73.79,73600PE,301.0,334.2,30.7,37.15,376.25,False,,260.09,73600PE,185.8,189.5,30.7,37.15,278.70000000000005,False,,0.0,-73.79,111.43749999999999,148.65,186.29749999999999
2024-04-05,Friday,74130.24,TRUE,09:25:00,13:00:00,280.0,73900CE,340.45,454.45,203.9,268.7,425.5625,True,2024-04-05 09:43:00,-89.37,74300PE,352.35,425.0,158.3,184.45,440.4375,False,,163.5,74300PE,348.25,425.0,158.3,184.45,522.375,False,,0.0,-89.37,-0.3043749999999781,163.8,74.12562500000003
2024-04-12,Friday,74905.2,TRUE,09:25:00,13:00:00,280.0,74600CE,330.05,360.4,78.4,101.65,412.5625,False,,224.27,75100PE,329.65,1276.0,281.35,699.3,412.0625,True,2024-04-12 09:41:00,-86.53,74600CE,267.6,282.05,78.4,101.65,401.40000000000003,False,,0.0,-86.53,58.32437499999999,165.95,137.744375
