Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-02,Tuesday,21858.85,FALSE,09:44:00,63.0,21800,79.45,82.0,26.05,28.2,21750,87.95,212.3,86.3,142.55,31.99,0.0,50.46,0.0,-18.47,0.0,31.99
2024-01-09,Tuesday,21685.5,FALSE,09:44:00,63.0,21650,81.35,144.35,33.85,44.0,21600,77.0,120.55,35.85,99.95,-33.25,36.54,-17.08,36.54,-16.17,0.0,3.289999999999999
2024-01-16,Tuesday,22085.0,FALSE,09:44:00,66.0,22100,87.8,113.35,42.9,56.1,22050,95.9,147.4,68.65,98.5,-38.58,-29.39,-18.44,-14.05,-20.14,-15.34,-67.97
2024-01-23,Tuesday,21767.45,FALSE,09:44:00,63.0,21850,66.85,69.25,6.5,7.0,21700,74.2,558.35,70.8,497.35,43.6,0.0,59.18,0.0,-15.58,0.0,43.6
2024-01-30,Tuesday,21896.05,FALSE,09:44:00,63.0,22100,65.25,65.0,11.0,12.1,21500,67.55,144.85,64.05,120.3,38.31,-10.81,52.5,0.0,-14.19,-10.81,27.5
2024-02-06,Tuesday,21885.0,FALSE,09:44:00,63.0,22000,66.55,102.8,45.85,93.0,21650,72.95,85.45,31.45,32.6,25.64,0.0,-13.98,0.0,39.62,0.0,25.64
2024-02-13,Tuesday,21698.75,FALSE,09:44:00,63.0,21750,78.95,129.75,61.5,107.95,21500,82.5,95.5,29.8,35.9,29.2,-12.63,-16.58,-12.63,45.78,0.0,16.57
2024-02-20,Tuesday,22145.95,FALSE,09:44:00,66.0,22200,80.15,114.6,57.15,108.9,22000,87.3,117.2,44.25,45.65,-35.16,27.96,-16.83,-12.82,-18.33,40.78,-7.199999999999996
2024-02-27,Tuesday,22135.0,FALSE,09:44:00,66.0,22250,77.6,103.5,59.7,77.55,22000,75.85,84.35,34.05,40.85,17.94,-12.42,-16.3,-12.42,34.24,0.0,5.520000000000001
2024-03-05,Tuesday,22464.75,FALSE,09:44:00,66.0,22450,70.6,87.0,30.05,49.5,22250,72.0,110.4,44.85,54.0,-29.95,8.87,-14.83,20.39,-15.12,-11.52,-21.08
2024-03-12,Tuesday,22508.95,FALSE,09:44:00,66.0,22500,85.4,94.5,40.5,46.45,22400,87.35,155.65,69.65,108.65,19.76,-13.98,38.1,0.0,-18.34,-13.98,5.780000000000001
2024-03-19,Tuesday,22048.9,FALSE,09:44:00,66.0,22100,70.15,70.3,20.2,21.7,21850,68.75,136.25,68.4,116.85,33.31,0.0,47.75,0.0,-14.44,0.0,33.31
2024-03-26,Tuesday,22074.55,FALSE,09:44:00,66.0,22150,74.2,96.7,57.3,65.5,21950,66.35,70.15,36.2,44.7,5.41,-11.87,-15.58,-11.87,20.99,0.0,-6.459999999999999
2024-04-02,Tuesday,22593.85,FALSE,09:44:00,66.0,22550,68.7,69.7,33.75,46.3,22400,70.7,104.9,57.3,60.0,6.86,-11.31,21.71,0.0,-14.85,-11.31,-4.45
2024-04-08,Monday,22688.95,FALSE,09:44:00,66.0,22650,87.6,130.45,73.8,107.0,22600,94.2,106.65,50.0,59.85,15.01,0.0,-18.4,0.0,33.41,0.0,15.01
2024-04-15,Monday,22378.75,FALSE,09:44:00,66.0,22450,74.85,131.3,43.7,49.65,22200,72.45,72.6,31.1,57.55,-1.54,24.45,-15.72,24.45,14.18,0.0,22.91
2024-04-23,Tuesday,22380.5,FALSE,09:44:00,66.0,22450,70.05,78.65,46.4,47.55,22300,71.45,82.7,44.0,63.2,29.34,0.0,21.8,0.0,7.54,0.0,29.34
2024-04-29,Monday,22611.0,FALSE,09:44:00,66.0,22650,66.1,119.4,52.8,106.3,22450,75.6,97.8,34.5,38.0,-29.76,36.84,-13.88,0.0,-15.88,36.84,7.080000000000002
2024-05-07,Tuesday,22553.6,FALSE,09:44:00,66.0,22600,67.7,71.4,17.75,24.0,22350,66.85,190.0,63.05,129.95,28.98,0.0,43.02,0.0,-14.04,0.0,28.98
2024-05-14,Tuesday,22222.1,FALSE,09:44:00,66.0,22250,68.7,118.6,47.25,85.35,22000,64.35,87.25,23.65,26.9,-27.94,-10.3,-14.43,0.0,-13.51,-10.3,-38.24
2024-05-21,Tuesday,22538.2,FALSE,09:44:00,66.0,22600,66.1,109.75,51.25,68.7,22350,67.3,75.85,30.1,41.75,11.0,-10.58,-13.88,-10.58,24.88,0.0,0.41999999999999993
2024-05-28,Tuesday,23000.7,FALSE,09:44:00,69.0,23100,81.75,92.3,40.25,43.2,22900,89.65,115.75,72.1,96.0,18.9,-14.34,37.73,0.0,-18.83,-14.34,4.559999999999999
2024-06-04,Tuesday,22679.0,FALSE,09:44:00,66.0,24450,67.2,68.7,14.25,15.95,21000,66.6,296.25,27.35,49.95,36.59,-10.66,50.58,0.0,-13.99,-10.66,25.930000000000003
2024-06-11,Tuesday,23270.0,FALSE,09:44:00,69.0,23400,76.9,136.95,52.65,56.6,23050,74.65,75.35,27.3,43.05,14.7,-12.3,-16.15,-12.3,30.85,0.0,2.3999999999999986
2024-06-18,Tuesday,23583.0,FALSE,09:44:00,69.0,23600,84.0,96.5,53.5,67.2,23550,84.0,101.85,70.0,80.9,-1.68,-13.44,15.96,0.0,-17.64,-13.44,-15.12
2024-06-25,Tuesday,23594.0,FALSE,09:44:00,69.0,23650,79.95,164.15,67.3,150.55,23550,86.05,96.6,39.65,41.25,27.15,0.0,-16.79,0.0,43.94,0.0,27.15
2024-07-02,Tuesday,24165.3,FALSE,09:44:00,72.0,24200,81.65,123.0,55.55,76.5,24000,79.0,88.6,37.8,50.9,10.16,4.33,-17.15,4.33,27.31,0.0,14.49
2024-07-09,Tuesday,24426.05,FALSE,09:44:00,72.0,24400,89.05,132.0,78.15,107.1,24350,79.0,85.9,40.9,48.25,11.26,0.0,-18.7,0.0,29.96,0.0,11.26
2024-07-15,Monday,24560.05,FALSE,09:44:00,72.0,24600,86.55,122.35,76.7,102.0,24500,86.8,95.95,51.55,57.65,10.1,-13.85,-18.18,-13.85,28.28,0.0,-3.75
2024-07-23,Tuesday,24484.9,FALSE,09:44:00,72.0,24900,75.1,98.35,12.0,13.4,24000,78.05,157.0,9.7,12.6,-32.16,48.46,-15.77,60.95,-16.39,-12.49,16.300000000000004
2024-07-30,Tuesday,24942.9,FALSE,09:44:00,72.0,24950,85.05,117.2,56.95,61.4,24850,89.7,115.45,49.65,80.75,-36.7,-5.56,-17.86,-13.61,-18.84,8.05,-42.260000000000005
2024-08-06,Tuesday,24300.0,FALSE,09:44:00,72.0,24400,90.95,123.55,18.85,24.45,24100,84.55,224.6,57.25,172.3,-36.86,52.06,-19.1,65.59,-17.76,-13.53,15.200000000000003
2024-08-12,Monday,24329.5,FALSE,09:44:00,72.0,24400,85.2,190.0,64.0,87.45,24150,83.55,108.35,31.7,51.15,-35.44,28.46,-17.89,-3.1,-17.55,31.56,-6.979999999999997
2024-08-20,Tuesday,24693.0,FALSE,09:44:00,72.0,24700,84.3,127.9,74.25,79.9,24650,82.55,86.95,52.45,67.7,-3.68,-13.49,-17.7,-13.49,14.02,0.0,-17.17
2024-08-27,Tuesday,25004.55,FALSE,09:44:00,75.0,25000,94.65,144.0,85.4,86.3,25000,91.4,97.65,48.75,72.1,-1.49,-15.14,-19.88,-15.14,18.39,0.0,-16.63
2024-09-03,Tuesday,25352.55,FALSE,09:44:00,75.0,25300,84.95,106.0,72.05,73.95,25250,80.95,92.15,59.4,73.85,-11.55,10.15,-17.84,10.15,6.29,0.0,-1.4000000000000004
2024-09-10,Tuesday,24990.05,FALSE,09:44:00,72.0,25000,68.6,167.4,50.1,105.5,24900,79.7,122.95,22.45,29.85,-31.15,38.07,-14.41,-10.98,-16.74,49.05,6.920000000000002
2024-09-17,Tuesday,25423.35,FALSE,09:44:00,75.0,25400,98.55,128.75,82.3,107.2,25350,89.25,109.2,62.0,73.55,-39.44,-0.96,-20.7,-15.77,-18.74,14.81,-40.4
2024-09-24,Tuesday,25961.1,FALSE,09:44:00,75.0,26000,95.3,111.55,59.45,69.7,25900,91.2,99.15,59.3,78.05,36.89,0.0,24.65,0.0,12.24,0.0,36.89
2024-09-30,Monday,26182.45,FALSE,09:44:00,78.0,26100,97.1,96.9,33.8,36.65,26000,98.9,252.65,98.6,208.7,38.71,0.0,59.48,0.0,-20.77,0.0,38.71
2024-10-08,Tuesday,24978.6,FALSE,09:44:00,72.0,25050,76.85,137.6,62.0,109.3,24500,73.8,74.8,21.55,23.75,33.17,-12.3,-16.14,-12.3,49.31,0.0,20.87
2024-10-15,Tuesday,25255.85,FALSE,09:44:00,75.0,25200,84.85,85.5,29.6,39.5,25150,89.1,214.35,88.4,152.0,25.79,0.0,44.5,0.0,-18.71,0.0,25.79
2024-10-22,Tuesday,24897.9,FALSE,09:44:00,72.0,24900,85.95,101.1,11.8,12.75,24800,81.4,360.0,66.1,333.2,55.25,0.0,72.34,0.0,-17.09,0.0,55.25
2024-10-29,Tuesday,24241.15,FALSE,09:44:00,72.0,24300,91.9,228.0,64.6,204.2,24150,87.95,121.0,14.75,18.75,-37.77,-14.07,-19.3,0.0,-18.47,-14.07,-51.84
2024-11-05,Tuesday,24090.0,FALSE,09:44:00,72.0,24200,84.3,164.5,60.55,144.75,23650,82.1,113.5,25.9,33.35,-34.94,34.44,-17.7,-13.49,-17.24,47.93,-0.5
2024-11-12,Tuesday,24221.0,FALSE,09:44:00,72.0,24250,73.7,109.95,17.2,17.85,24050,77.05,220.75,41.1,216.3,-31.66,-11.79,-15.48,-11.79,-16.18,0.0,-43.45
2024-11-18,Monday,23409.0,FALSE,09:44:00,69.0,23500,80.5,182.35,69.0,99.25,23200,80.8,84.4,23.8,36.8,26.29,-12.88,-16.9,-12.88,43.19,0.0,13.409999999999998
2024-11-26,Tuesday,24261.0,FALSE,09:44:00,72.0,24400,72.2,74.5,28.75,38.65,24100,72.8,108.15,46.8,64.4,17.54,-11.65,32.83,0.0,-15.29,-11.65,5.889999999999999
