Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-05,Friday,21809.65,FALSE,09:40:00,63.0,21850,70.25,74.5,35.0,53.3,21650,75.85,132.9,64.45,73.85,0.32,16.25,-15.93,0.32
2024-01-12,Friday,21771.0,FALSE,09:40:00,63.0,21850,80.0,218.8,79.8,185.7,21650,85.15,86.05,40.05,40.65,26.85,-16.8,43.65,26.85
2024-01-19,Friday,21674.0,FALSE,09:40:00,63.0,21900,69.15,71.5,44.8,59.85,21450,72.6,105.85,55.3,61.9,-6.64,8.61,-15.25,-6.64
2024-02-02,Friday,22035.0,FALSE,09:40:00,66.0,22200,71.4,149.2,38.0,39.15,21750,73.65,122.9,48.0,101.45,-30.46,-14.99,-15.47,-30.46
2024-02-09,Friday,21795.45,FALSE,09:40:00,63.0,22000,76.25,81.9,50.05,64.5,21450,71.15,113.8,41.8,44.75,-3.95,10.99,-14.94,-3.95
2024-02-16,Friday,22084.4,FALSE,09:40:00,66.0,22250,75.35,92.45,60.05,64.65,21800,73.55,82.95,54.0,68.05,-11.06,-15.82,4.76,-11.06
2024-02-23,Friday,22284.0,FALSE,09:40:00,66.0,22500,70.85,78.25,38.1,40.05,22000,65.4,77.35,51.15,66.85,27.99,30.09,-2.1,27.99
2024-03-01,Friday,22257.95,FALSE,09:40:00,66.0,22400,66.4,145.7,66.2,129.55,21900,68.75,68.65,36.0,37.9,16.22,-13.94,30.16,16.22
2024-03-15,Friday,22094.2,FALSE,09:40:00,66.0,22250,77.35,81.85,47.1,67.3,21800,80.0,99.3,41.9,46.0,-7.52,9.28,-16.8,-7.52
2024-04-19,Friday,21864.05,FALSE,09:40:00,63.0,22100,74.55,200.65,66.35,164.1,21550,78.9,80.6,28.4,34.5,27.95,-15.66,43.61,27.95
2024-05-03,Friday,22865.65,FALSE,09:40:00,66.0,22950,69.05,71.95,18.1,19.8,22600,64.6,284.2,62.4,192.05,34.99,48.56,-13.57,34.99
2024-05-10,Friday,22127.0,FALSE,09:40:00,66.0,22300,71.85,99.5,44.95,55.75,21800,74.95,86.2,44.95,55.85,3.26,-15.09,18.35,3.26
2024-05-24,Friday,22982.8,FALSE,09:40:00,66.0,23250,69.35,82.0,51.05,55.55,22650,64.65,67.6,35.95,44.2,32.91,13.11,19.8,32.91
2024-05-31,Friday,22750.8,FALSE,09:40:00,66.0,23800,69.5,83.4,47.3,81.1,21500,71.0,137.25,70.95,121.3,-29.5,-14.59,-14.91,-29.5
2024-06-07,Friday,22972.15,FALSE,09:40:00,66.0,23350,76.95,199.0,62.35,181.05,22450,78.7,82.85,27.2,28.3,33.45,-16.16,49.61,33.45
2024-06-21,Friday,23613.3,FALSE,09:40:00,69.0,23750,73.3,74.15,30.65,34.8,23450,74.45,161.0,67.0,114.65,22.14,37.77,-15.63,22.14
2024-06-28,Friday,24220.0,FALSE,09:40:00,72.0,24350,84.65,92.25,38.3,44.0,23900,78.85,103.95,60.65,83.6,23.24,39.8,-16.56,23.24
2024-07-05,Friday,24271.5,FALSE,09:40:00,72.0,24350,77.2,137.0,64.9,111.95,24050,70.45,76.0,26.8,33.75,19.79,-16.21,36.0,19.79
2024-07-19,Friday,24766.4,FALSE,09:40:00,72.0,25150,72.7,73.65,41.05,42.9,24300,74.0,149.45,72.9,136.95,13.53,29.07,-15.54,13.53
2024-07-26,Friday,24572.45,FALSE,09:40:00,72.0,24650,89.0,301.0,84.4,267.5,24400,95.05,95.8,21.9,25.9,49.51,-18.69,68.2,49.51
2024-08-02,Friday,24826.95,FALSE,09:40:00,72.0,24950,83.55,89.85,44.0,51.6,24600,86.45,144.0,64.3,117.6,12.96,31.11,-18.15,12.96
2024-08-16,Friday,24383.25,FALSE,09:40:00,72.0,24500,85.8,184.0,49.6,174.8,24200,81.7,155.25,32.3,34.6,-35.18,-18.02,-17.16,-35.18
2024-08-23,Friday,24802.0,FALSE,09:40:00,72.0,24950,73.2,98.5,68.2,89.05,24650,77.0,80.95,43.2,55.15,5.71,-15.37,21.08,5.71
2024-08-30,Friday,25328.4,FALSE,09:40:00,75.0,25400,76.6,78.75,58.35,74.15,25150,86.15,105.0,57.6,59.2,-16.41,1.68,-18.09,-16.41
