Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72084.63,TRUE,09:40:00,210.0,71900,241.25,253.1,21.35,125.75,72300,236.4,463.25,207.9,274.0,62.24,0.0,112.48,0.0,-50.24,0.0,62.24
2024-01-12,Friday,72042.08,TRUE,09:40:00,210.0,71800,245.95,835.6,242.5,769.5,72200,245.6,248.8,0.05,0.05,190.22,0.0,-52.26,0.0,242.48,0.0,190.22
2024-01-19,Friday,71868.65,TRUE,09:40:00,210.0,71800,202.2,205.0,0.05,0.05,72000,228.15,430.0,201.0,316.55,151.14,-37.07,199.62,0.0,-48.48,-37.07,114.07
2024-01-25,Thursday,70834.07,TRUE,09:40:00,210.0,70800,241.9,259.8,0.3,0.65,71000,269.5,759.2,243.1,310.2,180.96,0.0,238.23,0.0,-57.27,0.0,180.96
2024-02-02,Friday,72453.89,TRUE,09:40:00,210.0,72300,258.0,995.25,0.05,0.05,72600,246.4,1518.65,42.0,513.65,-107.18,-81.96,-54.82,-41.92,-52.36,-40.04,-189.14
2024-02-09,Friday,71449.4,TRUE,09:40:00,210.0,71500,225.4,349.0,30.0,94.7,71500,237.7,375.0,0.05,0.05,-98.41,198.05,-47.9,-36.63,-50.51,234.68,99.64000000000001
2024-02-16,Friday,72373.95,TRUE,09:40:00,210.0,72300,243.3,304.0,102.65,125.6,72400,234.25,274.0,0.05,0.05,179.57,61.46,-51.7,61.46,231.27,0.0,241.03
2024-02-23,Friday,73293.22,TRUE,09:40:00,210.0,73200,267.25,300.0,0.05,0.05,73500,272.75,390.0,195.9,357.3,205.9,-44.32,263.86,0.0,-57.96,-44.32,161.58
2024-03-01,Friday,72958.63,TRUE,09:40:00,210.0,73100,221.6,723.1,214.05,645.85,72900,229.35,229.15,0.05,0.15,179.24,-36.01,-47.09,-36.01,226.33,0.0,143.23000000000002
2024-03-07,Thursday,74068.73,TRUE,09:40:00,210.0,73900,257.4,399.0,159.25,219.2,74200,226.3,320.0,52.0,80.7,-102.79,88.8,-54.7,-53.97,-48.09,142.77,-13.990000000000009
