Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-05,Friday,21808.3,FALSE,09:44:00,63.0,21850,69.0,74.5,35.0,53.3,21650,75.75,132.9,64.45,73.85,-0.9,15.01,-15.91,-0.9
2024-01-12,Friday,21780.0,FALSE,09:44:00,63.0,21900,64.45,185.0,62.6,153.6,21600,68.6,69.5,33.5,34.1,20.28,-13.53,33.81,20.28
2024-01-19,Friday,21647.0,FALSE,09:44:00,63.0,21850,77.05,88.6,56.1,74.35,21450,79.95,105.85,55.3,61.9,-14.86,1.93,-16.79,-14.86
2024-02-02,Friday,22037.0,FALSE,09:44:00,66.0,22200,72.25,149.2,38.0,39.15,21750,73.5,122.9,48.0,101.45,-30.61,-15.17,-15.44,-30.61
2024-02-09,Friday,21814.35,FALSE,09:44:00,63.0,22050,65.7,67.15,40.4,51.25,21450,65.1,113.8,41.8,44.75,0.12,13.79,-13.67,0.12
2024-02-16,Friday,22066.35,FALSE,09:44:00,66.0,22200,84.7,111.9,75.9,81.0,21800,76.4,82.95,54.0,68.05,-10.2,-17.79,7.59,-10.2
2024-02-23,Friday,22279.0,FALSE,09:44:00,66.0,22500,70.65,78.25,38.1,40.05,22000,66.7,77.35,51.15,66.85,29.07,29.89,-0.82,29.07
2024-03-01,Friday,22275.15,FALSE,09:44:00,66.0,22400,75.5,145.7,69.5,129.55,21950,78.4,81.15,42.3,44.85,16.92,-15.85,32.77,16.92
2024-03-15,Friday,22100.95,FALSE,09:44:00,66.0,22250,76.45,81.85,47.1,67.3,21800,74.45,99.3,41.9,46.0,-7.24,8.39,-15.63,-7.24
2024-04-19,Friday,21864.3,FALSE,09:44:00,63.0,22100,73.6,200.65,66.35,164.1,21550,77.35,80.45,28.4,34.5,26.62,-15.46,42.08,26.62
2024-05-03,Friday,22873.4,FALSE,09:44:00,66.0,22950,70.4,71.95,18.1,19.8,22600,64.3,284.2,62.4,192.05,36.4,49.9,-13.5,36.4
2024-05-10,Friday,22154.45,FALSE,09:44:00,66.0,22300,78.5,99.5,44.95,55.75,21850,76.8,101.45,53.8,67.55,-32.61,-16.48,-16.13,-32.61
2024-05-24,Friday,23001.25,FALSE,09:44:00,69.0,23250,74.05,82.0,51.05,55.55,22700,70.6,79.25,42.7,52.7,34.95,17.76,17.19,34.95
2024-05-31,Friday,22741.0,FALSE,09:44:00,66.0,23700,73.7,94.6,53.85,90.65,21500,76.7,137.25,74.2,121.3,-31.59,-15.48,-16.11,-31.59
2024-06-07,Friday,22972.3,FALSE,09:44:00,66.0,23350,74.45,199.0,62.35,181.05,22450,77.35,82.85,27.2,28.3,32.65,-15.63,48.28,32.65
2024-06-21,Friday,23590.85,FALSE,09:44:00,69.0,23700,85.45,94.5,40.75,45.4,23450,81.15,161.0,67.0,114.65,22.16,39.2,-17.04,22.16
2024-06-28,Friday,24218.05,FALSE,09:44:00,72.0,24350,85.15,90.15,38.3,44.0,23950,90.85,122.2,71.85,100.45,21.22,40.3,-19.08,21.22
2024-07-05,Friday,24289.2,FALSE,09:44:00,72.0,24350,84.8,137.0,64.9,111.95,24100,77.75,94.1,33.75,42.65,-34.14,-17.81,-16.33,-34.14
2024-07-19,Friday,24760.3,FALSE,09:44:00,72.0,25150,72.7,71.95,41.05,42.9,24300,74.85,149.45,74.85,136.95,13.35,29.07,-15.72,13.35
2024-07-26,Friday,24571.95,FALSE,09:44:00,72.0,24650,89.25,301.0,85.1,267.5,24400,93.5,94.8,21.9,25.9,47.92,-18.74,66.66,47.92
2024-08-02,Friday,24791.9,FALSE,09:44:00,72.0,24950,74.45,89.85,44.0,51.6,24500,76.6,104.35,43.8,83.45,-31.72,-15.63,-16.09,-31.72
2024-08-16,Friday,24360.0,FALSE,09:44:00,72.0,24500,78.95,184.0,49.6,174.8,24150,74.9,134.0,27.15,29.1,-32.31,-16.58,-15.73,-32.31
2024-08-23,Friday,24800.8,FALSE,09:44:00,72.0,24950,72.8,98.5,68.2,89.05,24650,76.35,78.6,43.2,55.15,5.15,-15.29,20.44,5.15
