Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,72136.06,FALSE,09:46:00,210.0,72800,225.25,472.35,180.9,184.7,71600,212.55,227.35,108.85,205.05,-43.03,-47.87,4.84,-43.03
2024-01-08,Monday,71859.32,FALSE,09:46:00,210.0,72300,233.85,332.55,97.7,104.15,71500,246.05,506.95,159.95,473.55,-101.98,-49.69,-52.29,-101.98
2024-01-15,Monday,73190.02,FALSE,09:46:00,210.0,73800,240.4,271.0,167.3,254.95,72500,248.45,325.75,171.55,176.55,-70.35,-17.55,-52.8,-70.35
2024-01-29,Monday,71281.22,FALSE,09:46:00,210.0,72900,222.3,411.7,193.15,350.15,69900,229.4,238.3,122.45,126.85,52.44,-47.24,99.68,52.44
2024-02-05,Monday,72185.84,FALSE,09:46:00,210.0,73400,231.4,267.0,103.75,110.45,71000,266.5,391.1,182.05,327.75,61.43,118.06,-56.63,61.43
2024-02-12,Monday,71422.79,FALSE,09:46:00,210.0,72500,220.4,233.3,127.35,136.7,70400,224.65,372.25,180.0,260.8,33.21,80.95,-47.74,33.21
2024-02-19,Monday,72440.19,FALSE,09:46:00,210.0,73300,215.85,368.0,186.05,259.05,71400,213.65,247.6,126.0,155.15,9.96,-45.87,55.83,9.96
2024-02-26,Monday,73072.25,FALSE,09:46:00,210.0,74100,232.95,233.65,142.8,145.55,72200,236.35,349.05,216.9,270.35,34.27,84.49,-50.22,34.27
2024-03-11,Monday,74012.34,FALSE,09:46:00,210.0,74700,224.1,228.0,104.95,108.15,73300,221.65,349.0,215.35,325.0,66.05,113.15,-47.1,66.05
2024-03-18,Monday,72476.63,FALSE,09:46:00,210.0,73400,233.8,351.55,175.45,223.8,71600,236.4,258.45,91.7,116.2,67.56,-49.68,117.24,67.56
2024-04-01,Monday,74130.22,FALSE,09:46:00,210.0,74900,217.3,239.4,116.15,138.1,73400,214.45,227.75,163.65,182.05,106.2,76.48,29.72,106.2
