Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-05,Friday,21808.5,FALSE,09:38:00,63.0,21850,69.9,74.5,35.0,53.3,21650,76.1,132.9,64.45,73.85,-0.08,15.9,-15.98,-0.08
2024-01-12,Friday,21766.0,FALSE,09:38:00,63.0,21850,78.6,218.8,77.15,185.7,21650,86.65,88.3,40.05,40.65,28.62,-16.51,45.13,28.62
2024-01-19,Friday,21674.85,FALSE,09:38:00,63.0,21900,68.2,71.5,44.8,59.85,21450,72.15,105.85,55.3,61.9,-7.48,7.67,-15.15,-7.48
2024-02-02,Friday,22029.6,FALSE,09:38:00,66.0,22200,70.65,149.2,38.0,39.15,21750,75.55,122.9,48.0,101.45,-30.71,-14.84,-15.87,-30.71
2024-02-09,Friday,21810.0,FALSE,09:38:00,63.0,22050,66.1,67.35,40.4,51.25,21450,65.45,113.8,41.8,44.75,0.45,14.19,-13.74,0.45
2024-02-16,Friday,22069.95,FALSE,09:38:00,66.0,22250,67.3,92.45,60.05,64.65,21800,75.2,82.95,54.0,68.05,-7.73,-14.13,6.4,-7.73
2024-02-23,Friday,22278.0,FALSE,09:38:00,66.0,22500,69.65,78.25,38.1,40.05,22000,65.75,77.35,51.15,66.85,27.14,28.9,-1.76,27.14
2024-03-01,Friday,22248.35,FALSE,09:38:00,66.0,22350,80.5,173.3,80.5,155.55,21950,83.95,84.9,42.3,44.85,21.36,-16.9,38.26,21.36
2024-03-15,Friday,22113.0,FALSE,09:38:00,66.0,22250,81.55,82.2,47.1,67.3,21850,81.7,117.2,52.6,57.05,-3.73,13.43,-17.16,-3.73
2024-04-19,Friday,21877.9,FALSE,09:38:00,63.0,22150,65.0,171.15,53.1,136.6,21500,66.75,70.7,25.35,30.8,21.63,-13.65,35.28,21.63
2024-05-03,Friday,22868.6,FALSE,09:38:00,66.0,22950,69.2,71.95,18.1,19.8,22600,64.75,284.2,62.4,192.05,35.11,48.71,-13.6,35.11
2024-05-10,Friday,22119.5,FALSE,09:38:00,66.0,22300,70.85,99.5,44.95,55.75,21750,65.55,72.8,37.2,46.05,3.96,-14.88,18.84,3.96
2024-05-24,Friday,22994.9,FALSE,09:38:00,66.0,23250,74.05,82.0,51.05,55.55,22700,72.05,79.3,42.7,52.7,36.39,17.76,18.63,36.39
2024-05-31,Friday,22753.45,FALSE,09:38:00,66.0,23750,71.55,88.7,50.1,86.4,21500,70.2,137.25,67.2,121.3,-29.77,-15.03,-14.74,-29.77
2024-06-07,Friday,22973.0,FALSE,09:38:00,66.0,23400,66.55,173.6,52.4,156.9,22400,69.0,73.3,24.5,25.4,28.93,-13.98,42.91,28.93
2024-06-21,Friday,23615.0,FALSE,09:38:00,69.0,23750,75.6,76.7,30.65,34.8,23450,73.25,161.0,67.0,114.65,24.66,40.04,-15.38,24.66
2024-06-28,Friday,24198.0,FALSE,09:38:00,72.0,24350,76.4,92.25,38.3,44.0,23850,71.55,88.4,51.35,69.45,-31.07,-16.04,-15.03,-31.07
2024-07-05,Friday,24259.5,FALSE,09:38:00,72.0,24350,74.05,137.0,64.9,111.95,24050,73.5,76.0,26.8,33.75,23.47,-15.55,39.02,23.47
2024-07-19,Friday,24766.0,FALSE,09:38:00,72.0,25100,85.25,87.55,48.0,50.6,24350,84.0,167.65,82.4,153.65,16.16,33.8,-17.64,16.16
2024-07-26,Friday,24566.6,FALSE,09:38:00,72.0,24650,85.85,301.0,84.0,267.5,24350,78.85,80.5,18.55,21.45,38.58,-18.03,56.61,38.58
2024-08-02,Friday,24839.0,FALSE,09:38:00,72.0,24950,86.0,89.85,44.0,51.6,24600,81.1,144.0,64.3,117.6,16.51,33.54,-17.03,16.51
2024-08-16,Friday,24390.0,FALSE,09:38:00,72.0,24500,90.15,184.0,49.6,174.8,24250,93.95,179.55,38.55,41.2,-38.66,-18.93,-19.73,-38.66
2024-08-23,Friday,24803.25,FALSE,09:38:00,72.0,24950,73.1,98.5,68.2,89.05,24650,74.35,80.95,43.2,55.15,3.11,-15.35,18.46,3.11
2024-08-30,Friday,25315.0,FALSE,09:38:00,75.0,25350,92.85,101.65,76.2,97.1,25150,92.8,105.0,57.6,59.2,27.49,-5.18,32.67,27.49
2024-09-06,Friday,25127.85,FALSE,09:38:00,75.0,25200,84.95,87.25,36.0,39.35,24950,91.1,249.45,86.25,198.85,25.62,44.75,-19.13,25.62
2024-09-13,Friday,25349.45,FALSE,09:38:00,75.0,25450,82.9,114.2,72.15,77.85,25150,81.0,86.5,51.6,61.35,1.43,-17.41,18.84,1.43
2024-09-20,Friday,25479.85,FALSE,09:38:00,75.0,25650,76.95,255.45,73.25,220.75,25250,81.45,87.15,34.4,37.15,27.33,-16.16,43.49,27.33
2024-10-04,Friday,25402.35,FALSE,09:38:00,75.0,25500,83.25,193.3,30.6,34.5,24900,85.2,153.3,46.0,123.0,-35.37,-17.48,-17.89,-35.37
2024-10-11,Friday,25086.45,FALSE,09:38:00,75.0,25150,88.25,109.25,60.25,66.05,24800,86.05,112.75,65.15,82.45,-36.6,-18.53,-18.07,-36.6
2024-10-18,Friday,24720.4,FALSE,09:38:00,72.0,24850,89.55,199.8,76.2,165.65,24450,82.15,91.65,24.25,27.4,35.12,-18.81,53.93,35.12
2024-10-25,Friday,24373.0,FALSE,09:38:00,72.0,24550,81.6,81.3,20.5,35.55,24150,82.1,208.6,82.25,122.75,27.99,45.23,-17.24,27.99
2024-11-08,Friday,24256.25,FALSE,09:38:00,72.0,24400,82.1,137.6,43.6,51.6,23900,82.55,84.35,49.15,64.6,-0.12,-17.24,17.12,-0.12
2024-11-22,Friday,23541.9,FALSE,09:38:00,69.0,23800,72.9,307.2,49.05,240.8,23200,72.45,110.3,36.9,41.25,-30.52,-15.31,-15.21,-30.52
2024-11-29,Friday,24184.4,FALSE,09:38:00,72.0,24350,81.1,114.2,64.75,81.25,23750,84.6,102.45,31.65,34.95,-34.8,-17.03,-17.77,-34.8
2024-12-06,Friday,24786.15,FALSE,09:38:00,72.0,25100,82.9,86.25,39.3,41.95,24250,83.5,93.0,40.6,45.15,77.64,40.12,37.52,77.64
2024-12-13,Friday,24445.05,FALSE,09:38:00,72.0,24650,72.6,235.9,46.05,227.1,24150,79.2,184.05,13.75,14.15,-31.88,-15.25,-16.63,-31.88
2024-12-27,Friday,23984.75,FALSE,09:38:00,69.0,24050,80.8,124.6,57.35,65.5,23600,74.35,74.0,41.35,49.75,6.89,-16.97,23.86,6.89
