Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72057.73,TRUE,09:24:00,210.0,71900,245.1,266.85,21.35,125.75,72300,231.3,463.25,207.9,274.0,67.14,0.0,116.29,0.0,-49.15,0.0,67.14
2024-01-12,Friday,72017.13,TRUE,09:24:00,210.0,71800,233.0,835.6,218.35,769.5,72200,263.85,295.0,0.05,0.05,210.99,0.0,-49.51,0.0,260.5,0.0,210.99
2024-01-19,Friday,71808.06,TRUE,09:24:00,210.0,71800,204.2,223.15,0.05,0.05,72000,235.25,430.0,201.0,316.55,151.61,-38.23,201.6,0.0,-49.99,-38.23,113.38000000000002
2024-01-25,Thursday,70753.95,TRUE,09:24:00,210.0,70800,223.95,337.15,0.3,0.65,70700,224.35,499.65,10.0,10.85,-95.26,-72.85,-47.59,-36.39,-47.67,-36.46,-168.11
2024-02-02,Friday,72486.94,TRUE,09:24:00,210.0,72500,218.15,812.8,0.05,0.05,72600,212.6,1518.65,42.0,513.65,-91.54,-70.0,-46.36,-35.45,-45.18,-34.55,-161.54000000000002
2024-02-09,Friday,71533.45,TRUE,09:24:00,210.0,71600,245.55,300.0,0.15,0.15,71600,264.0,419.3,3.85,5.6,-108.28,-91.24,-52.18,-39.9,-56.1,-51.34,-199.51999999999998
2024-02-16,Friday,72307.04,TRUE,09:24:00,210.0,72300,217.1,500.0,102.65,125.6,72200,210.6,236.95,0.05,0.05,161.79,-35.28,-46.13,-35.28,207.92,0.0,126.50999999999999
2024-02-23,Friday,73261.7,TRUE,09:24:00,210.0,73200,249.35,300.0,0.05,0.05,73400,262.5,337.95,130.0,256.95,-108.77,-83.18,-52.99,-40.52,-55.78,-42.66,-191.95
2024-03-01,Friday,72886.21,TRUE,09:24:00,210.0,72900,231.8,980.0,229.45,845.7,72900,243.2,260.0,0.05,0.15,190.75,-37.67,-49.26,-37.67,240.01,0.0,153.07999999999998
2024-03-07,Thursday,74123.44,TRUE,09:24:00,210.0,74000,267.15,335.0,67.0,119.05,74300,285.25,364.8,123.3,180.65,-117.39,68.72,-56.77,115.07,-60.62,-46.35,-48.67
2024-03-15,Friday,72933.59,TRUE,09:24:00,210.0,72900,220.35,280.0,0.05,0.05,73000,227.2,486.45,185.0,358.1,-95.1,217.55,-46.82,217.55,-48.28,0.0,122.45000000000002
2024-03-22,Friday,72405.6,TRUE,09:24:00,210.0,72400,233.25,970.5,140.0,434.25,72600,251.45,500.0,0.05,0.05,-103.0,-78.76,-49.57,-37.9,-53.43,-40.86,-181.76
2024-03-28,Thursday,73302.04,TRUE,09:24:00,210.0,73300,216.9,950.4,174.5,349.75,73500,230.4,263.05,0.05,0.1,181.33,-35.25,-46.09,-35.25,227.42,0.0,146.08
2024-04-05,Friday,74093.56,TRUE,09:24:00,210.0,74000,238.45,331.95,138.7,248.4,74100,244.65,298.7,0.05,0.05,-102.66,236.81,-50.67,-38.75,-51.99,275.56,134.15
2024-04-12,Friday,74887.93,TRUE,09:24:00,210.0,74700,243.65,287.95,0.05,0.1,75000,269.7,1317.4,213.6,756.5,183.19,-43.83,240.5,0.0,-57.31,-43.83,139.36
2024-04-19,Friday,72046.89,TRUE,09:24:00,210.0,72200,250.75,931.65,141.7,885.75,71900,262.3,289.0,0.05,0.1,205.64,-40.75,-53.28,-40.75,258.92,0.0,164.89
2024-04-26,Friday,74404.74,TRUE,09:24:00,210.0,74300,232.85,268.8,0.05,0.1,74400,208.7,712.7,174.9,674.4,185.49,-33.91,229.84,0.0,-44.35,-33.91,151.58
2024-05-03,Friday,75063.57,TRUE,09:24:00,225.0,74900,279.0,333.3,0.1,0.1,75100,260.8,1690.0,212.0,1226.45,219.99,-42.38,275.41,0.0,-55.42,-42.38,177.61
2024-05-10,Friday,72522.32,TRUE,09:24:00,210.0,72600,211.35,470.0,13.65,63.4,72600,232.8,232.2,0.05,0.05,184.93,-34.34,-44.91,-34.34,229.84,0.0,150.59
2024-05-17,Friday,73506.49,TRUE,09:24:00,210.0,73400,254.35,651.85,201.95,514.45,73500,256.7,270.2,0.05,0.05,199.39,-41.33,-54.05,-41.33,253.44,0.0,158.06
2024-05-24,Friday,75469.92,TRUE,09:24:00,225.0,75400,267.6,309.7,8.6,8.9,75600,290.15,431.8,88.65,190.85,193.7,-47.15,255.36,0.0,-61.66,-47.15,146.54999999999998
2024-05-31,Friday,74372.94,TRUE,09:24:00,210.0,74500,256.25,298.0,0.05,0.05,74400,242.3,579.7,150.4,438.55,201.51,-39.37,253.0,0.0,-51.49,-39.37,162.14
2024-06-07,Friday,75390.97,TRUE,09:24:00,225.0,75700,234.9,1144.0,180.6,994.5,75100,241.6,263.35,0.05,0.05,188.61,-38.17,-49.92,-38.17,238.53,0.0,150.44
2024-06-14,Friday,76618.65,TRUE,09:24:00,225.0,76500,239.15,535.0,162.3,492.6,76600,222.4,242.85,0.05,0.05,168.75,0.0,-50.82,0.0,219.57,0.0,168.75
2024-06-21,Friday,77574.97,TRUE,09:24:00,225.0,77400,264.0,370.7,0.05,0.05,77600,253.3,891.75,153.35,387.0,-109.93,-84.06,-56.1,-42.9,-53.83,-41.16,-193.99
2024-06-28,Friday,79465.02,TRUE,09:24:00,225.0,79500,232.9,300.0,0.05,0.05,79500,223.4,520.35,92.45,469.4,-96.96,-74.15,-49.49,-37.85,-47.47,-36.3,-171.11
2024-07-05,Friday,79599.55,TRUE,09:24:00,225.0,79500,231.35,517.05,87.3,497.55,79600,230.4,251.7,0.05,0.1,178.26,-37.59,-49.16,-37.59,227.42,0.0,140.67
2024-07-12,Friday,80039.34,TRUE,09:24:00,240.0,79900,291.6,1222.45,189.5,617.25,80200,261.15,509.2,0.05,0.15,-117.45,-89.82,-61.96,-47.38,-55.49,-42.44,-207.26999999999998
2024-07-19,Friday,81293.7,TRUE,09:24:00,240.0,81200,279.65,330.6,0.05,0.05,81300,285.2,703.0,182.35,697.1,215.5,-46.34,276.1,0.0,-60.6,-46.34,169.16
2024-07-26,Friday,80208.85,TRUE,09:24:00,240.0,80100,293.4,1275.1,231.0,1227.15,80400,287.45,407.3,0.05,0.1,-123.43,283.76,-62.35,0.0,-61.08,283.76,160.32999999999998
2024-08-02,Friday,81283.52,TRUE,09:24:00,240.0,81200,258.2,324.05,0.05,0.05,81300,279.35,597.85,144.6,318.65,-114.23,209.53,-54.87,254.92,-59.36,-45.39,95.3
2024-08-09,Friday,79681.2,TRUE,09:24:00,225.0,79700,233.15,400.45,6.15,7.7,79700,240.5,255.0,0.05,0.05,187.9,-37.89,-49.54,-37.89,237.44,0.0,150.01
2024-08-16,Friday,79920.6,TRUE,09:24:00,225.0,79900,246.7,569.25,44.3,537.4,80000,229.2,789.95,0.05,0.1,-101.12,186.15,-52.42,-40.09,-48.7,226.24,85.03
2024-08-23,Friday,81085.34,TRUE,09:24:00,240.0,80900,283.15,319.7,125.7,186.0,81200,266.25,371.3,83.4,113.8,37.03,149.12,93.61,0.0,-56.58,149.12,186.15
2024-08-30,Friday,82417.5,TRUE,09:24:00,240.0,82400,241.05,300.0,0.05,0.1,82500,240.1,450.0,94.2,135.4,-102.24,198.92,-51.22,237.94,-51.02,-39.02,96.67999999999999
2024-09-06,Friday,81991.66,TRUE,09:24:00,240.0,81900,266.45,514.3,0.1,0.15,82200,284.75,1115.0,176.7,1019.1,-117.13,262.97,-56.62,262.97,-60.51,0.0,145.84000000000003
2024-09-13,Friday,82757.78,TRUE,09:24:00,240.0,82600,280.45,410.5,200.0,292.45,82900,295.65,346.9,3.1,7.85,224.5,-45.57,-59.6,-45.57,284.1,0.0,178.93
2024-09-20,Friday,83391.62,TRUE,09:24:00,240.0,83300,282.0,1350.1,154.25,1251.55,83500,306.65,479.45,0.25,0.3,-125.08,-95.65,-59.92,-45.82,-65.16,-49.83,-220.73000000000002
2024-09-27,Friday,85857.5,TRUE,09:24:00,255.0,85700,291.0,395.0,0.1,0.15,86000,264.65,434.2,96.0,426.7,-118.08,-90.3,-61.84,-47.29,-56.24,-43.01,-208.38
2024-10-04,Friday,82152.53,TRUE,09:24:00,240.0,82100,278.6,1383.65,0.1,0.1,82200,268.35,574.25,39.8,512.35,-116.22,-88.88,-59.2,-45.27,-57.02,-43.61,-205.1
2024-10-11,Friday,81458.08,TRUE,09:24:00,240.0,81300,257.15,369.4,81.2,82.0,81600,293.25,292.45,103.1,217.8,17.14,-41.79,-54.64,-41.79,71.78,0.0,-24.65
2024-10-18,Friday,80441.38,TRUE,09:24:00,240.0,80400,245.75,950.55,200.6,828.8,80600,249.15,300.0,0.05,0.05,-105.16,303.66,-52.22,0.0,-52.94,303.66,198.50000000000003
2024-10-25,Friday,80077.76,TRUE,09:24:00,240.0,79900,272.9,413.0,0.05,0.05,80200,262.2,1047.2,166.8,794.6,-113.71,-86.96,-57.99,-44.35,-55.72,-42.61,-200.67
2024-10-31,Thursday,79746.84,TRUE,09:24:00,225.0,79700,246.8,255.8,0.1,0.15,79900,262.35,590.8,161.7,508.45,187.81,-42.63,243.56,0.0,-55.75,-42.63,145.18
2024-11-08,Friday,79202.07,TRUE,09:24:00,225.0,79300,244.55,628.1,105.2,186.5,79100,237.65,236.2,0.05,0.05,182.66,-39.74,-51.97,-39.74,234.63,0.0,142.92
