Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-05,Friday,21805.2,FALSE,09:36:00,63.0,21850,69.15,74.5,35.0,53.3,21600,61.25,108.9,50.25,57.3,2.3,15.16,-12.86,2.3
2024-01-12,Friday,21763.5,FALSE,09:36:00,63.0,21850,77.25,218.8,75.45,185.7,21600,70.9,72.75,33.5,34.1,19.87,-16.22,36.09,19.87
2024-01-19,Friday,21656.25,FALSE,09:36:00,63.0,21900,64.85,71.5,44.8,59.85,21400,64.6,89.6,45.7,51.2,-9.22,4.35,-13.57,-9.22
2024-02-02,Friday,22016.9,FALSE,09:36:00,66.0,22150,82.7,174.8,48.3,49.2,21750,77.55,122.9,48.0,101.45,-33.66,-17.37,-16.29,-33.66
2024-02-09,Friday,21838.1,FALSE,09:36:00,63.0,22050,73.0,72.55,40.4,51.25,21500,69.55,131.25,50.4,53.95,6.41,21.02,-14.61,6.41
2024-02-16,Friday,22071.7,FALSE,09:36:00,66.0,22250,67.8,92.45,60.05,64.65,21800,74.9,82.95,54.0,68.05,-8.14,-14.24,6.1,-8.14
2024-02-23,Friday,22262.0,FALSE,09:36:00,66.0,22500,66.5,78.25,38.1,40.05,22000,70.85,77.35,51.15,66.85,29.07,25.78,3.29,29.07
2024-03-01,Friday,22249.8,FALSE,09:36:00,66.0,22350,81.95,173.3,80.0,155.55,21950,84.45,84.9,42.3,44.85,21.55,-17.21,38.76,21.55
2024-03-15,Friday,22119.8,FALSE,09:36:00,66.0,22300,67.0,67.1,37.2,52.5,21800,65.3,99.3,41.9,46.0,0.12,13.83,-13.71,0.12
2024-04-19,Friday,21875.0,FALSE,09:36:00,63.0,22150,63.85,171.15,53.1,136.6,21500,68.85,70.7,25.35,30.8,23.95,-13.41,37.36,23.95
2024-05-03,Friday,22874.9,FALSE,09:36:00,66.0,22950,70.5,71.95,18.1,19.8,22650,76.95,320.25,76.0,223.95,33.84,50.0,-16.16,33.84
2024-05-10,Friday,22137.0,FALSE,09:36:00,66.0,22300,73.8,99.5,44.95,55.75,21800,72.15,86.2,44.95,55.85,0.08,-15.5,15.58,0.08
2024-05-24,Friday,23000.0,FALSE,09:36:00,69.0,23250,74.5,82.0,51.05,55.55,22700,71.8,79.3,42.7,52.7,36.58,18.2,18.38,36.58
2024-05-31,Friday,22741.05,FALSE,09:36:00,66.0,23850,67.65,79.0,44.85,76.85,21400,78.6,121.75,54.9,106.35,-26.39,-9.88,-16.51,-26.39
2024-06-07,Friday,22951.5,FALSE,09:36:00,66.0,23350,73.1,199.0,62.35,181.05,22400,72.75,73.8,24.5,25.4,31.27,-15.35,46.62,31.27
2024-06-21,Friday,23617.0,FALSE,09:36:00,69.0,23750,76.25,78.1,30.65,34.8,23450,72.65,161.0,67.0,114.65,25.43,40.69,-15.26,25.43
2024-06-28,Friday,24180.65,FALSE,09:36:00,72.0,24300,80.0,111.65,48.75,55.8,23850,74.25,88.4,51.35,69.45,-12.74,-16.8,4.06,-12.74
2024-07-05,Friday,24263.95,FALSE,09:36:00,72.0,24350,75.1,137.0,64.9,111.95,24050,72.9,76.0,26.8,33.75,22.65,-15.77,38.42,22.65
2024-07-19,Friday,24762.45,FALSE,09:36:00,72.0,25100,84.9,87.55,48.0,50.6,24350,84.45,167.65,81.75,153.65,15.72,33.45,-17.73,15.72
2024-07-26,Friday,24551.0,FALSE,09:36:00,72.0,24650,82.2,301.0,82.2,267.5,24350,82.2,82.75,18.55,21.45,42.67,-17.26,59.93,42.67
2024-08-02,Friday,24850.0,FALSE,09:36:00,72.0,24950,86.45,89.85,44.0,51.6,24600,79.2,144.0,64.3,117.6,17.36,33.99,-16.63,17.36
2024-08-16,Friday,24412.5,FALSE,09:36:00,72.0,24550,80.4,153.0,38.65,144.65,24250,85.2,179.55,38.55,41.2,-34.77,-16.88,-17.89,-34.77
2024-08-23,Friday,24829.0,FALSE,09:36:00,72.0,24950,79.95,98.5,68.2,89.05,24700,80.45,98.05,54.3,68.35,-33.68,-16.79,-16.89,-33.68
