Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-03,Wednesday,21700.1,FALSE,09:26:00,63.0,21650,60.8,68.5,10.65,12.1,21600,72.75,136.65,57.5,109.55,32.81,-11.64,48.09,0.0,-15.28,-11.64,21.17
2024-01-10,Wednesday,21582.6,FALSE,09:26:00,63.0,21550,64.4,156.4,38.8,132.25,21500,71.35,127.6,11.05,11.3,-28.5,-21.72,-13.52,-10.3,-14.98,-11.42,-50.22
2024-01-17,Wednesday,21780.45,FALSE,09:26:00,63.0,21800,87.9,113.2,11.6,13.75,21750,78.15,221.0,49.4,199.85,-34.87,73.27,-18.46,73.27,-16.41,0.0,38.4
2024-01-24,Wednesday,21222.5,FALSE,09:26:00,63.0,21350,64.9,180.8,48.75,166.75,21100,73.45,73.05,6.1,6.85,52.24,-10.38,-13.63,-10.38,65.87,0.0,41.86
2024-01-31,Wednesday,21612.0,FALSE,09:26:00,63.0,21700,72.4,166.0,71.2,140.65,21300,72.4,73.25,14.85,19.75,36.73,0.0,-15.2,0.0,51.93,0.0,36.73
2024-02-07,Wednesday,22060.75,FALSE,09:26:00,66.0,22100,69.5,77.55,17.1,26.15,21900,66.3,134.9,45.05,47.4,28.74,-10.61,42.66,0.0,-13.92,-10.61,18.13
2024-02-14,Wednesday,21620.0,FALSE,09:26:00,63.0,21600,75.65,333.4,67.35,291.9,21500,83.95,92.2,6.85,7.7,59.52,-12.1,-15.89,-12.1,75.41,0.0,47.42
2024-02-21,Wednesday,22244.75,FALSE,09:26:00,66.0,22250,81.25,90.2,9.55,11.2,22150,75.95,204.6,41.6,182.4,53.29,-12.15,69.24,0.0,-15.95,-12.15,41.14
2024-02-28,Wednesday,22201.3,FALSE,09:26:00,66.0,22250,74.2,78.25,9.5,9.75,22150,75.45,281.45,59.85,267.3,47.87,0.0,63.71,0.0,-15.84,0.0,47.87
2024-03-06,Wednesday,22413.65,FALSE,09:26:00,66.0,22350,72.75,199.6,36.75,177.85,22300,81.5,129.9,15.05,15.7,-32.39,-24.68,-15.28,-11.64,-17.11,-13.04,-57.07
2024-03-13,Wednesday,22448.0,FALSE,09:26:00,66.0,22400,85.7,87.85,4.3,4.4,22350,78.2,455.0,75.3,411.75,64.02,-12.51,80.44,0.0,-16.42,-12.51,51.51
2024-03-20,Wednesday,21956.55,FALSE,09:26:00,63.0,21950,70.1,72.05,22.8,36.0,21850,75.05,172.0,43.3,71.6,17.64,-12.01,33.4,0.0,-15.76,-12.01,5.630000000000001
2024-03-27,Wednesday,22109.0,FALSE,09:26:00,66.0,22100,86.85,153.9,80.95,114.95,22100,79.85,79.45,23.1,24.35,36.46,-13.9,-18.24,-13.9,54.7,0.0,22.560000000000002
2024-04-03,Wednesday,22459.9,FALSE,09:26:00,66.0,22300,94.95,241.1,88.35,149.7,22350,86.3,87.95,15.45,28.15,37.35,0.0,-19.94,0.0,57.29,0.0,37.35
2024-04-09,Tuesday,22771.0,FALSE,09:26:00,66.0,22700,84.7,124.95,34.75,43.0,22700,75.2,106.6,39.45,78.6,-33.58,28.82,-17.79,40.85,-15.79,-12.03,-4.759999999999998
2024-04-16,Tuesday,22238.05,FALSE,09:26:00,66.0,22250,69.8,73.85,22.85,43.2,22150,78.15,128.0,56.0,65.05,9.49,-12.5,25.9,0.0,-16.41,-12.5,-3.01
2024-04-24,Wednesday,22412.9,FALSE,09:26:00,66.0,22400,84.35,129.85,56.55,67.6,22450,94.25,102.25,53.2,71.0,4.6,15.91,-17.71,15.91,22.31,0.0,20.509999999999998
2024-04-30,Tuesday,22760.0,FALSE,09:26:00,66.0,22700,79.75,138.85,46.25,51.65,22650,75.3,88.3,32.55,77.1,-19.3,-12.76,-16.75,-12.76,-2.55,0.0,-32.06
