Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-04,Thursday,21699.5,TRUE,09:50:00,63.0,21550,69.3,114.0,56.7,108.65,21650,58.35,71.95,0.05,0.05,-26.8,57.72,-14.55,0.0,-12.25,57.72,30.919999999999998
2024-01-11,Thursday,21728.6,TRUE,09:50:00,63.0,21600,92.85,98.35,15.8,45.1,21750,82.35,165.0,71.0,104.65,29.53,-13.18,46.82,0.0,-17.29,-13.18,16.35
2024-01-18,Thursday,21369.05,TRUE,09:50:00,63.0,21300,78.9,229.25,54.6,161.8,21400,86.15,128.8,0.05,0.05,-34.66,85.24,-16.57,0.0,-18.09,85.24,50.58
2024-01-25,Thursday,21391.1,TRUE,09:50:00,63.0,21350,85.35,90.55,0.25,1.45,21450,96.25,216.6,89.1,99.15,62.84,-15.4,83.05,0.0,-20.21,-15.4,47.440000000000005
2024-02-01,Thursday,21829.9,TRUE,09:50:00,63.0,21800,67.75,117.9,0.05,0.05,21700,69.4,133.9,1.55,2.7,-28.8,-21.94,-14.23,-10.84,-14.57,-11.1,-50.74
2024-02-08,Thursday,22033.0,TRUE,09:50:00,66.0,21900,89.85,116.2,0.05,0.1,22000,85.45,345.6,52.75,281.7,-36.81,75.18,-18.87,88.85,-17.94,-13.67,38.370000000000005
2024-02-15,Thursday,21928.55,TRUE,09:50:00,63.0,21850,78.65,122.0,26.9,60.8,21950,90.7,169.6,25.85,39.2,-35.57,-27.09,-16.52,-12.58,-19.05,-14.51,-62.66
2024-02-22,Thursday,22098.7,TRUE,09:50:00,66.0,22000,82.6,229.0,8.25,218.4,22100,97.35,263.2,0.05,0.05,-37.79,-28.8,-17.35,-13.22,-20.44,-15.58,-66.59
2024-02-29,Thursday,21939.35,TRUE,09:50:00,63.0,21950,63.65,120.0,2.5,34.2,21950,77.35,152.7,0.05,0.1,-29.61,-22.56,-13.37,-10.18,-16.24,-12.38,-52.17
2024-03-07,Thursday,22563.05,TRUE,09:50:00,66.0,22400,94.8,143.65,63.05,93.45,22550,92.8,120.55,41.45,56.4,-39.4,20.3,-19.91,-15.17,-19.49,35.47,-19.099999999999998
2024-03-14,Thursday,22120.6,TRUE,09:50:00,66.0,21950,98.1,279.65,75.95,196.25,22050,87.8,101.3,0.05,0.05,66.27,-15.7,-20.6,-15.7,86.87,0.0,50.56999999999999
2024-03-21,Thursday,22068.55,TRUE,09:50:00,66.0,21900,101.35,180.0,60.15,112.25,22050,84.75,120.15,20.85,37.6,-39.08,-29.78,-21.28,-16.22,-17.8,-13.56,-68.86
2024-03-28,Thursday,22318.6,TRUE,09:50:00,66.0,22250,99.75,283.05,32.8,77.5,22400,100.75,136.05,2.2,73.2,-42.11,-32.08,-20.95,-15.96,-21.16,-16.12,-74.19
2024-04-04,Thursday,22576.55,TRUE,09:50:00,66.0,22400,91.2,195.35,22.1,114.45,22500,80.35,238.35,0.05,0.1,-36.02,64.86,-19.15,-14.59,-16.87,79.45,28.839999999999996
2024-04-10,Wednesday,22788.95,TRUE,09:50:00,66.0,22650,88.9,115.0,48.55,103.75,22800,99.55,135.2,36.2,46.25,-39.58,-15.93,-18.67,0.0,-20.91,-15.93,-55.51
2024-04-18,Thursday,22209.05,TRUE,09:50:00,66.0,22100,106.75,220.8,0.05,0.05,22250,90.9,350.35,16.4,255.25,-41.51,-38.06,-22.42,-17.08,-19.09,-20.98,-79.57
2024-04-25,Thursday,22395.4,TRUE,09:50:00,66.0,22350,83.25,301.7,54.95,221.9,22450,86.0,167.7,0.1,0.3,-35.54,-32.85,-17.48,-13.32,-18.06,-19.53,-68.39
