Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-02,Tuesday,72181.65,FALSE,09:48:00,210.0,72700,221.0,220.0,90.0,98.55,71800,215.1,540.3,215.05,336.0,73.98,119.69,-45.71,73.98
2024-01-09,Tuesday,71676.56,FALSE,09:48:00,210.0,72100,216.7,362.8,86.7,120.55,71400,218.5,375.75,125.0,332.25,-92.48,-46.05,-46.43,-92.48
2024-01-16,Tuesday,73321.33,FALSE,09:48:00,210.0,73800,216.05,243.5,98.8,125.15,72700,225.35,334.15,185.0,231.0,40.31,88.2,-47.89,40.31
2024-01-20,Saturday,71722.74,FALSE,09:48:00,210.0,72600,231.35,240.75,105.65,130.1,71100,225.0,324.15,165.15,245.55,50.55,98.36,-47.81,50.55
2024-01-30,Tuesday,71858.95,FALSE,09:48:00,210.0,73400,223.15,222.85,74.0,83.5,70400,219.15,319.65,179.35,280.55,90.29,136.86,-46.57,90.29
2024-02-06,Tuesday,71999.06,FALSE,09:48:00,210.0,73000,216.75,259.2,146.0,218.0,70800,214.2,260.6,127.2,131.45,-49.48,-3.96,-45.52,-49.48
2024-02-13,Tuesday,71150.99,FALSE,09:48:00,210.0,72000,248.85,348.2,197.7,291.4,70300,233.0,244.75,101.75,119.15,58.06,-52.88,110.94,58.06
2024-02-20,Tuesday,72674.92,FALSE,09:48:00,210.0,73400,219.65,316.05,181.5,299.95,71700,213.7,249.2,113.9,117.7,46.65,-46.68,93.33,46.65
2024-02-27,Tuesday,72841.52,FALSE,09:48:00,210.0,73600,268.1,341.85,216.1,267.5,72000,220.35,241.75,135.9,144.25,16.38,-56.97,73.35,16.38
2024-03-04,Monday,73771.69,FALSE,09:48:00,210.0,74500,225.3,272.25,154.9,171.2,73000,229.6,237.0,150.8,165.65,13.2,-47.88,61.08,13.2
2024-03-12,Tuesday,73881.55,FALSE,09:48:00,210.0,74400,237.3,273.6,118.85,180.05,73400,230.55,415.65,183.25,270.55,5.29,54.28,-48.99,5.29
2024-03-19,Tuesday,72415.19,FALSE,09:48:00,210.0,73100,225.85,231.2,95.6,99.55,71900,219.45,371.75,212.3,327.0,76.85,123.48,-46.63,76.85
2024-04-02,Tuesday,73966.9,FALSE,09:48:00,210.0,74400,233.5,245.45,166.5,214.6,73600,247.25,301.35,192.9,198.3,-36.56,15.98,-52.54,-36.56
2024-04-08,Monday,74619.46,FALSE,09:48:00,210.0,75100,239.95,296.4,210.0,239.85,74000,249.55,267.1,162.0,188.1,7.34,-50.99,58.33,7.34
2024-04-15,Monday,73493.09,FALSE,09:48:00,210.0,74300,226.65,323.6,139.5,144.85,72600,236.9,240.0,114.8,183.45,2.33,-48.16,50.49,2.33
2024-04-23,Tuesday,73776.38,FALSE,09:48:00,210.0,74200,214.45,249.25,189.3,196.15,73200,208.25,208.4,145.3,187.55,33.72,15.62,18.1,33.72
2024-04-29,Monday,74044.5,FALSE,09:48:00,210.0,74800,214.1,400.0,195.6,336.25,73600,208.9,242.55,126.15,137.6,23.19,-45.5,68.69,23.19
2024-05-07,Tuesday,73942.11,FALSE,09:48:00,210.0,74600,208.35,205.75,90.1,126.0,73400,218.75,511.0,227.9,365.85,33.27,79.75,-46.48,33.27
2024-05-14,Tuesday,72847.29,FALSE,09:48:00,210.0,73500,217.0,347.2,176.4,258.2,72200,216.7,251.6,104.0,117.1,50.78,-46.11,96.89,50.78
2024-05-21,Tuesday,73857.02,FALSE,09:48:00,210.0,74600,234.6,290.75,193.8,209.5,73300,236.45,250.9,117.2,165.25,18.39,-49.85,68.24,18.39
2024-05-28,Tuesday,75476.57,FALSE,09:48:00,225.0,76200,233.6,255.45,147.35,155.85,74900,236.2,297.5,206.05,256.3,24.64,74.83,-50.19,24.64
2024-06-04,Tuesday,74827.67,FALSE,09:48:00,210.0,79500,221.6,258.2,52.55,66.1,71000,382.0,2099.95,160.1,795.0,71.56,152.73,-81.17,71.56
2024-06-11,Tuesday,76492.38,FALSE,09:48:00,225.0,77400,236.65,301.65,150.05,163.05,75600,235.95,240.15,110.15,158.8,23.91,-50.29,74.2,23.91
2024-06-18,Tuesday,77341.09,FALSE,09:48:00,225.0,77700,238.25,249.6,161.55,185.55,76900,242.1,282.8,216.95,236.55,52.24,49.72,2.52,52.24
2024-06-25,Tuesday,77595.61,FALSE,09:48:00,225.0,78000,229.3,421.5,195.95,397.75,77000,234.1,263.15,128.1,140.0,42.44,-48.73,91.17,42.44
2024-07-02,Tuesday,79336.2,FALSE,09:48:00,225.0,79900,247.4,343.6,187.55,238.3,78700,233.95,263.9,148.0,175.25,3.21,-52.57,55.78,3.21
2024-07-09,Tuesday,80130.97,FALSE,09:48:00,240.0,80400,271.05,387.75,258.35,340.0,79900,283.3,290.8,185.65,210.0,12.16,-57.6,69.76,12.16
2024-07-15,Monday,80612.96,FALSE,09:48:00,240.0,81100,271.9,327.2,230.0,277.4,80100,269.6,276.5,202.05,222.45,-14.0,-57.78,43.78,-14.0
2024-07-23,Tuesday,80513.66,FALSE,09:48:00,240.0,82200,244.4,288.65,49.25,61.8,78800,243.8,460.7,44.55,66.95,127.73,179.54,-51.81,127.73
2024-07-30,Tuesday,81330.9,FALSE,09:48:00,240.0,81800,244.95,385.0,225.2,256.05,80900,247.75,250.35,112.15,159.75,32.85,-52.05,84.9,32.85
2024-08-06,Tuesday,79629.95,FALSE,09:48:00,225.0,80700,226.4,247.35,66.2,90.95,78500,230.45,612.3,209.35,502.6,83.65,132.62,-48.97,83.65
2024-08-12,Monday,79343.24,FALSE,09:48:00,225.0,80200,230.0,509.25,194.8,254.95,78400,239.35,255.1,106.0,149.6,37.88,-48.88,86.76,37.88
2024-08-20,Tuesday,80759.2,FALSE,09:48:00,240.0,81000,277.8,375.0,240.85,252.35,80500,275.25,280.4,200.15,254.7,-41.92,-59.03,17.11,-41.92
2024-08-27,Tuesday,81666.55,FALSE,09:48:00,240.0,81900,264.6,370.0,243.4,258.85,81400,255.0,259.55,161.0,210.0,-14.42,-56.23,41.81,-14.42
2024-09-03,Tuesday,82495.53,FALSE,09:48:00,240.0,82700,285.45,350.0,253.35,278.4,82300,268.8,288.9,207.05,246.7,-41.92,-60.66,18.74,-41.92
2024-09-10,Tuesday,81584.92,FALSE,09:48:00,240.0,81800,251.05,574.15,209.65,399.0,81300,269.15,337.35,90.65,124.2,-110.54,-53.35,-57.19,-110.54
2024-09-17,Tuesday,82986.57,FALSE,09:48:00,240.0,83400,247.25,284.2,206.7,255.35,82600,243.2,285.95,201.0,233.7,-4.73,-11.19,6.46,-4.73
2024-09-24,Tuesday,84981.24,FALSE,09:48:00,240.0,85400,260.4,292.75,183.75,215.15,84400,258.5,276.85,185.05,232.0,65.26,41.99,23.27,65.26
2024-09-30,Monday,84923.62,FALSE,09:48:00,240.0,85600,248.05,265.8,123.25,141.45,84400,249.15,527.25,212.35,417.35,50.56,103.5,-52.94,50.56
2024-10-08,Tuesday,81304.51,FALSE,09:48:00,240.0,82400,256.2,303.15,175.0,254.85,80000,250.25,299.2,116.4,135.85,109.42,-1.85,111.27,109.42
2024-10-15,Tuesday,82029.61,FALSE,09:48:00,240.0,82400,262.0,264.15,142.65,183.0,81800,277.05,515.55,272.3,358.8,16.86,75.73,-58.87,16.86
