Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-04,Thursday,21699.9,TRUE,09:44:00,63.0,21550,73.9,114.0,56.7,108.65,21650,55.6,71.95,0.05,0.05,-27.2,-8.9,-15.52,0.0,-11.68,-8.9,-36.1
2024-01-11,Thursday,21723.2,TRUE,09:44:00,63.0,21600,93.05,99.45,15.8,45.1,21750,82.85,165.0,71.0,104.65,29.62,-13.26,47.02,0.0,-17.4,-13.26,16.36
2024-01-18,Thursday,21405.3,TRUE,09:44:00,63.0,21350,67.8,180.0,31.6,111.9,21400,69.45,128.8,0.05,0.05,-28.82,57.86,-14.24,-10.85,-14.58,68.71,29.04
2024-01-25,Thursday,21377.0,TRUE,09:44:00,63.0,21350,78.35,94.5,0.25,1.45,21400,75.85,171.75,49.0,49.1,-32.38,63.98,-16.45,76.12,-15.93,-12.14,31.599999999999994
2024-02-01,Thursday,21815.0,TRUE,09:44:00,63.0,21750,79.95,144.55,0.05,0.05,21700,82.75,133.9,1.55,2.7,-34.17,-26.03,-16.79,-12.79,-17.38,-13.24,-60.2
2024-02-08,Thursday,22054.1,TRUE,09:44:00,66.0,21950,72.7,79.25,0.05,0.1,22000,69.1,345.6,52.75,281.7,57.36,-11.06,71.87,0.0,-14.51,-11.06,46.3
2024-02-15,Thursday,21878.6,TRUE,09:44:00,63.0,21800,76.85,168.8,55.05,110.4,21850,68.25,92.0,0.05,0.05,-30.47,-23.22,-16.14,-12.3,-14.33,-10.92,-53.69
2024-02-22,Thursday,22096.2,TRUE,09:44:00,66.0,22000,77.6,229.0,8.25,218.4,22050,71.75,216.7,0.05,0.1,-31.37,58.51,-16.3,-12.42,-15.07,70.93,27.139999999999997
2024-02-29,Thursday,21945.75,TRUE,09:44:00,63.0,21950,67.9,120.0,2.5,34.2,21950,71.8,152.7,0.05,0.1,-29.34,-22.35,-14.26,-10.86,-15.08,-11.49,-51.69
2024-03-07,Thursday,22568.0,TRUE,09:44:00,66.0,22400,96.3,143.65,63.05,93.45,22550,91.35,120.55,41.45,56.4,-39.4,18.63,-20.22,-15.41,-19.18,34.04,-20.77
2024-03-14,Thursday,22122.85,TRUE,09:44:00,66.0,21950,98.4,279.65,75.95,196.25,22050,89.75,101.3,0.05,0.05,68.14,-15.74,-20.66,-15.74,88.8,0.0,52.4
2024-03-21,Thursday,22074.5,TRUE,09:44:00,66.0,21950,70.2,134.55,30.8,62.3,22050,78.9,120.15,20.85,37.6,-31.31,-5.42,-14.74,7.2,-16.57,-12.62,-36.73
2024-03-28,Thursday,22281.8,TRUE,09:44:00,66.0,22200,103.3,332.4,78.1,127.8,22350,90.2,95.65,1.2,23.25,44.36,-16.53,-21.69,-16.53,66.05,0.0,27.83
2024-04-04,Thursday,22552.25,TRUE,09:44:00,66.0,22400,79.45,195.35,22.1,114.45,22450,69.7,194.0,0.05,0.05,-31.32,-23.86,-16.68,-12.71,-14.64,-11.15,-55.18
2024-04-10,Wednesday,22788.05,TRUE,09:44:00,66.0,22650,88.95,115.0,48.55,103.75,22800,102.3,135.2,36.2,46.25,-40.16,-16.37,-18.68,0.0,-21.48,-16.37,-56.53
2024-04-18,Thursday,22215.2,TRUE,09:44:00,66.0,22150,74.35,174.0,0.05,0.1,22200,59.9,305.1,9.55,205.1,-28.19,-21.48,-15.61,-11.9,-12.58,-9.58,-49.67
2024-04-25,Thursday,22403.0,TRUE,09:44:00,66.0,22350,90.0,301.7,54.95,221.9,22450,82.9,167.7,0.1,0.3,-36.31,67.37,-18.9,-14.4,-17.41,81.77,31.060000000000002
2024-05-02,Thursday,22743.1,TRUE,09:44:00,66.0,22650,69.25,110.0,0.05,0.1,22700,66.45,94.1,15.7,51.45,-28.49,3.26,-14.54,-11.08,-13.95,14.34,-25.229999999999997
2024-05-09,Thursday,22347.2,TRUE,09:44:00,66.0,22200,83.35,88.2,0.05,0.05,22250,72.75,301.85,60.7,292.65,67.19,-11.64,82.47,0.0,-15.28,-11.64,55.55
2024-05-16,Thursday,22333.15,TRUE,09:44:00,66.0,22200,78.85,218.9,3.15,204.25,22250,80.7,217.9,0.05,0.05,-33.51,-30.24,-16.56,-12.62,-16.95,-17.62,-63.75
2024-05-23,Thursday,22733.0,TRUE,09:44:00,66.0,22700,73.4,277.55,45.75,268.4,22700,75.65,98.5,0.05,0.05,-31.3,63.1,-15.41,-11.74,-15.89,74.84,31.8
2024-05-30,Thursday,22594.55,TRUE,09:44:00,66.0,22600,75.7,81.35,0.05,0.05,22600,84.4,188.45,35.55,110.05,57.17,0.0,74.89,0.0,-17.72,0.0,57.17
2024-06-06,Thursday,22776.7,TRUE,09:44:00,66.0,22800,74.8,134.9,2.45,21.4,22650,81.95,103.05,0.05,0.05,-32.92,-25.08,-15.71,-11.97,-17.21,-13.11,-58.0
2024-06-13,Thursday,23395.05,TRUE,09:44:00,69.0,23350,70.6,82.05,27.1,48.95,23400,72.6,88.0,0.15,0.95,5.69,-11.62,20.94,0.0,-15.25,-11.62,-5.929999999999999
2024-06-20,Thursday,23502.5,TRUE,09:44:00,69.0,23450,90.1,182.85,55.5,116.8,23500,76.15,127.1,0.05,0.05,-34.91,-26.6,-18.92,-14.42,-15.99,-12.18,-61.51
2024-06-27,Thursday,23847.0,TRUE,09:44:00,69.0,23800,89.7,265.65,88.4,245.0,23900,99.55,100.2,0.1,0.15,79.56,-14.35,-18.84,-14.35,98.4,0.0,65.21000000000001
2024-07-04,Thursday,24444.0,TRUE,09:44:00,72.0,24350,79.8,87.95,0.05,0.05,24450,71.25,158.75,63.15,147.85,63.99,0.0,78.95,0.0,-14.96,0.0,63.99
2024-07-11,Thursday,24370.3,TRUE,09:44:00,72.0,24250,89.95,114.75,16.15,66.2,24400,92.05,240.0,58.0,83.75,-38.22,8.12,-18.89,22.85,-19.33,-14.73,-30.1
2024-07-18,Thursday,24601.3,TRUE,09:44:00,72.0,24550,73.55,303.0,34.95,251.65,24650,79.8,158.65,0.05,0.1,-32.21,67.13,-15.45,-11.77,-16.76,78.9,34.919999999999995
2024-07-25,Thursday,24278.1,TRUE,09:44:00,72.0,24200,107.6,223.5,76.1,206.0,24350,101.25,138.05,0.05,0.05,-43.86,82.97,-22.6,-17.22,-21.26,100.19,39.11
2024-08-01,Thursday,25097.5,TRUE,09:44:00,75.0,25000,79.45,89.25,1.3,10.25,25100,77.35,131.85,62.0,89.65,52.17,-12.38,68.41,0.0,-16.24,-12.38,39.79
2024-08-08,Thursday,24254.2,TRUE,09:44:00,72.0,24250,94.85,147.8,0.05,0.15,24200,85.0,155.0,28.05,83.85,-37.77,-28.78,-19.92,-15.18,-17.85,-13.6,-66.55000000000001
2024-08-14,Wednesday,24152.45,TRUE,09:44:00,72.0,24100,72.45,98.85,20.0,43.5,24200,85.85,106.9,38.55,56.5,-33.24,16.9,-15.21,-11.59,-18.03,28.49,-16.340000000000003
2024-08-22,Thursday,24845.9,TRUE,09:44:00,72.0,24750,83.95,92.45,46.3,61.45,24900,96.5,133.05,70.0,88.2,1.4,-15.44,21.66,0.0,-20.26,-15.44,-14.04
2024-08-29,Thursday,25074.35,TRUE,09:44:00,75.0,25000,97.05,222.0,31.7,152.15,25150,96.65,181.35,0.05,0.05,-40.68,-30.99,-20.38,-15.53,-20.3,-15.46,-71.67
2024-09-05,Thursday,25279.4,TRUE,09:44:00,75.0,25150,76.25,88.9,0.05,0.05,25250,83.1,127.6,66.35,104.75,57.99,-13.3,75.44,0.0,-17.45,-13.3,44.69
