Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72060.32,TRUE,09:48:00,210.0,71900,237.8,253.1,21.35,125.75,72300,229.8,463.25,207.9,274.0,60.25,0.0,109.08,0.0,-48.83,0.0,60.25
2024-01-12,Friday,72049.88,TRUE,09:48:00,210.0,71800,281.15,835.6,280.9,769.5,72300,289.3,290.05,0.05,0.05,225.89,0.0,-59.74,0.0,285.63,0.0,225.89
2024-01-19,Friday,71792.18,TRUE,09:48:00,210.0,71700,209.15,236.5,0.05,0.1,71900,218.35,329.2,131.4,216.3,160.04,-35.48,206.44,0.0,-46.4,-35.48,124.56
2024-01-25,Thursday,70805.65,TRUE,09:48:00,210.0,70700,235.75,268.1,0.5,1.95,70900,252.0,667.55,208.4,210.3,177.3,-40.95,230.85,0.0,-53.55,-40.95,136.35000000000002
2024-02-02,Friday,72331.31,TRUE,09:48:00,210.0,72200,226.3,1088.0,0.05,0.1,72400,216.25,1225.85,23.8,313.5,-94.04,-77.34,-48.09,-36.77,-45.95,-40.57,-171.38
2024-02-09,Friday,71494.44,TRUE,09:48:00,210.0,71500,217.95,349.0,30.0,94.7,71500,204.95,375.0,0.05,0.05,-89.86,-72.49,-46.31,-39.19,-43.55,-33.3,-162.35
2024-02-16,Friday,72251.21,TRUE,09:48:00,210.0,72200,246.95,399.6,186.45,225.9,72400,248.25,267.25,0.05,0.05,192.62,-40.13,-52.48,-40.13,245.1,0.0,152.49
2024-02-23,Friday,73270.34,TRUE,09:48:00,210.0,73200,238.4,300.0,0.05,0.05,73400,215.1,335.5,130.0,256.95,-96.37,200.42,-50.66,235.37,-45.71,-34.95,104.04999999999998
2024-03-01,Friday,73025.41,TRUE,09:48:00,210.0,73200,222.25,623.45,160.9,546.6,72900,220.5,224.3,0.05,0.15,170.36,-36.12,-47.23,-36.12,217.59,0.0,134.24
2024-03-07,Thursday,74066.39,TRUE,09:48:00,210.0,73900,242.8,399.0,159.25,219.2,74200,225.75,320.0,52.0,80.7,-99.57,102.78,-51.6,-39.45,-47.97,142.23,3.210000000000008
2024-03-15,Friday,72778.46,TRUE,09:48:00,210.0,72700,238.55,300.0,0.05,0.05,73000,271.4,486.45,266.9,358.1,-108.36,159.99,-50.69,204.09,-57.67,-44.1,51.63000000000001
2024-03-22,Friday,72383.92,TRUE,09:48:00,210.0,72400,231.25,970.5,201.55,434.25,72500,222.65,232.0,0.05,0.1,170.63,0.0,-49.14,0.0,219.77,0.0,170.63
2024-03-28,Thursday,73524.06,TRUE,09:48:00,210.0,73400,235.4,850.2,119.3,250.5,73700,245.9,256.3,4.15,49.5,143.31,-38.25,-50.02,-38.25,193.33,0.0,105.06
2024-04-05,Friday,74114.28,TRUE,09:48:00,210.0,74000,274.05,331.95,138.7,248.4,74200,269.3,326.4,0.05,0.05,-115.47,288.1,-58.24,22.22,-57.23,265.88,172.63000000000002
2024-04-12,Friday,74642.56,TRUE,09:48:00,210.0,74500,220.4,345.0,0.05,0.1,74600,215.35,798.0,48.65,355.45,-92.6,-70.8,-46.84,-35.81,-45.76,-34.99,-163.39999999999998
2024-04-19,Friday,72045.91,TRUE,09:48:00,210.0,72000,256.0,1123.1,246.15,1087.1,72100,253.4,278.65,0.05,0.1,195.73,-41.6,-54.4,-41.6,250.13,0.0,154.13
2024-04-26,Friday,74427.17,TRUE,09:48:00,210.0,74300,233.1,233.95,0.05,0.1,74400,205.65,712.7,203.85,674.4,186.39,0.0,230.09,0.0,-43.7,0.0,186.39
2024-05-03,Friday,74997.57,TRUE,09:48:00,210.0,74900,258.45,257.9,0.1,0.1,75100,285.0,1690.0,282.75,1226.45,194.56,0.0,255.12,0.0,-60.56,0.0,194.56
2024-05-10,Friday,72753.2,TRUE,09:48:00,210.0,72700,245.75,384.5,0.05,0.05,72900,224.35,441.75,120.45,236.1,-99.89,-76.39,-52.22,-39.93,-47.67,-36.46,-176.28
2024-05-17,Friday,73528.31,TRUE,09:48:00,210.0,73400,257.4,651.85,239.2,514.45,73600,272.85,286.25,0.05,0.05,214.69,0.0,-54.7,0.0,269.39,0.0,214.69
2024-05-24,Friday,75456.47,TRUE,09:48:00,225.0,75300,255.25,281.1,78.0,108.85,75500,226.1,344.45,24.0,91.15,95.16,-36.74,143.21,0.0,-48.05,-36.74,58.419999999999995
2024-05-31,Friday,74356.34,TRUE,09:48:00,210.0,74400,242.1,256.95,0.05,0.05,74500,249.75,679.95,225.0,537.4,185.95,-40.58,239.02,0.0,-53.07,-40.58,145.37
2024-06-07,Friday,75446.49,TRUE,09:48:00,225.0,75700,244.85,1144.0,180.6,994.5,75300,239.6,309.0,0.05,0.1,-102.94,196.71,-52.03,-39.79,-50.91,236.5,93.77000000000001
2024-06-14,Friday,76676.08,TRUE,09:48:00,225.0,76500,257.1,535.0,246.9,492.6,76900,287.55,294.0,0.05,0.05,229.28,0.0,-54.63,0.0,283.91,0.0,229.28
2024-06-21,Friday,77453.23,TRUE,09:48:00,225.0,77300,254.1,327.25,0.1,0.15,77500,264.9,786.15,86.85,287.25,-110.29,196.64,-54.0,250.77,-56.29,-54.13,86.34999999999998
2024-06-28,Friday,79612.52,TRUE,09:48:00,225.0,79500,244.65,271.75,0.05,0.05,79700,268.65,718.6,215.0,668.0,184.45,-43.66,241.54,0.0,-57.09,-43.66,140.79
2024-07-05,Friday,79635.66,TRUE,09:48:00,225.0,79400,270.95,620.0,179.6,599.45,79800,266.45,349.55,0.1,0.15,-114.2,218.94,-57.58,-44.03,-56.62,262.97,104.74
2024-07-12,Friday,80186.62,TRUE,09:48:00,240.0,80100,254.45,1045.8,123.9,417.25,80300,226.6,591.5,0.1,0.15,-102.22,223.62,-54.07,0.0,-48.15,223.62,121.4
2024-07-19,Friday,81170.57,TRUE,09:48:00,240.0,81000,288.05,323.05,0.05,0.05,81300,286.2,703.0,222.45,697.1,223.58,-46.51,284.4,0.0,-60.82,-46.51,177.07000000000002
2024-07-26,Friday,80382.2,TRUE,09:48:00,240.0,80300,241.3,1074.45,194.65,1025.6,80500,240.1,330.7,0.05,0.05,-102.3,237.05,-51.28,0.0,-51.02,237.05,134.75
2024-08-02,Friday,81057.27,TRUE,09:48:00,240.0,80900,259.9,396.75,53.1,81.1,81100,232.2,243.55,41.0,119.4,54.67,-42.23,-55.23,-42.23,109.9,0.0,12.440000000000005
2024-08-09,Friday,79893.51,TRUE,09:48:00,225.0,79700,298.7,302.15,6.15,7.7,80000,267.75,446.85,240.0,292.05,230.37,-43.51,287.27,0.0,-56.9,-43.51,186.86
2024-08-16,Friday,79710.06,TRUE,09:48:00,225.0,79600,256.9,872.0,101.5,839.65,79800,255.1,616.6,0.05,0.05,-108.8,201.18,-54.59,-50.68,-54.21,251.86,92.38000000000001
2024-08-23,Friday,80899.37,TRUE,09:48:00,240.0,80800,227.45,383.9,219.1,286.3,81100,259.8,257.8,10.0,13.85,194.37,-36.96,-48.33,-36.96,242.7,0.0,157.41
2024-08-30,Friday,82407.36,TRUE,09:48:00,240.0,82300,247.7,266.6,55.0,64.4,82500,265.2,450.0,94.2,135.4,123.85,126.48,180.2,0.0,-56.35,126.48,250.32999999999998
2024-09-06,Friday,81773.13,TRUE,09:48:00,240.0,81800,242.8,247.3,0.1,0.2,81700,265.65,655.0,246.8,517.7,183.12,0.0,239.57,0.0,-56.45,0.0,183.12
2024-09-13,Friday,82842.25,TRUE,09:48:00,240.0,82600,273.35,398.45,200.0,292.45,83000,287.75,342.2,69.2,108.15,117.91,-44.42,-58.09,-44.42,176.0,0.0,73.49
2024-09-20,Friday,83333.03,TRUE,09:48:00,240.0,83300,244.1,1350.1,243.1,1251.55,83400,251.7,327.55,0.15,0.3,-105.36,248.25,-51.87,0.0,-53.49,248.25,142.89
2024-09-27,Friday,85928.92,TRUE,09:48:00,255.0,85700,324.15,359.95,0.1,0.15,86200,305.9,638.95,239.25,626.0,254.95,-49.71,319.95,0.0,-65.0,-49.71,205.23999999999998
2024-10-04,Friday,82293.0,TRUE,09:48:00,240.0,82200,242.0,1297.0,0.1,0.15,82400,259.6,773.4,55.4,711.0,-106.59,-81.5,-51.42,-39.32,-55.17,-42.18,-188.09
2024-10-11,Friday,81564.2,TRUE,09:48:00,240.0,81300,323.55,369.4,81.2,82.0,81800,312.7,444.15,248.0,418.95,171.06,0.0,237.51,0.0,-66.45,0.0,171.06
2024-10-18,Friday,80777.37,TRUE,09:48:00,240.0,80600,290.0,748.1,142.25,628.0,81000,312.7,556.45,0.05,0.05,-128.07,252.6,-61.62,-56.14,-66.45,308.74,124.53
2024-10-25,Friday,79872.47,TRUE,09:48:00,225.0,79900,231.4,306.0,0.05,0.05,79900,219.1,746.35,195.45,495.95,-95.73,192.86,-49.17,228.46,-46.56,-35.6,97.13000000000001
2024-10-31,Thursday,79760.84,TRUE,09:48:00,225.0,79600,252.0,282.7,0.1,0.1,80000,289.85,668.7,233.4,609.55,187.16,0.0,248.75,0.0,-61.59,0.0,187.16
2024-11-08,Friday,79736.9,TRUE,09:48:00,225.0,79800,242.0,249.9,0.05,0.05,79700,228.55,436.5,160.6,213.75,190.35,-37.14,238.92,0.0,-48.57,-37.14,153.20999999999998
2024-11-14,Thursday,77786.96,TRUE,09:48:00,225.0,77700,266.15,494.65,0.05,0.1,77800,277.55,424.55,115.0,218.35,-115.54,217.62,-56.56,262.72,-58.98,-45.1,102.08
2024-11-22,Friday,77494.83,TRUE,09:48:00,225.0,77600,262.8,1677.05,212.55,1523.7,77300,256.1,335.75,0.1,0.1,-110.27,-41.62,-55.85,0.0,-54.42,-41.62,-151.89
2024-11-29,Friday,79338.89,TRUE,09:48:00,225.0,79600,234.65,497.9,109.0,202.3,79100,243.3,250.15,0.05,0.05,190.35,-38.13,-49.86,-38.13,240.21,0.0,152.22
2024-12-06,Friday,81837.47,TRUE,09:48:00,240.0,81900,267.7,335.2,0.05,0.05,81900,287.9,473.2,131.15,192.4,-118.07,-93.84,-56.89,-47.06,-61.18,-46.78,-211.91
2024-12-13,Friday,80705.91,TRUE,09:48:00,240.0,80600,279.05,1544.8,110.4,1536.25,80900,266.4,956.6,0.05,0.05,-115.91,217.67,-59.3,-45.35,-56.61,263.02,101.75999999999999
