Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-01,Monday,21826.75,FALSE,09:28:00,63.0,21850,65.0,159.15,48.0,49.4,21600,69.5,73.35,22.5,50.7,4.46,-13.65,18.11,4.46
2024-01-08,Monday,21791.55,FALSE,09:28:00,63.0,21800,71.0,73.85,19.2,19.5,21650,66.1,190.45,61.45,180.6,36.91,50.79,-13.88,36.91
2024-01-15,Monday,22095.2,FALSE,09:28:00,66.0,22200,67.55,77.65,40.6,70.6,21950,72.05,112.2,50.75,51.65,-18.86,-3.73,-15.13,-18.86
2024-01-20,Saturday,21724.0,FALSE,09:28:00,63.0,21900,63.4,63.5,29.45,37.65,21550,66.8,126.7,66.3,99.6,11.09,25.12,-14.03,11.09
2024-01-29,Monday,21705.85,FALSE,09:28:00,63.0,21950,65.8,109.0,55.7,100.2,21250,63.1,71.25,28.3,29.6,19.05,-13.82,32.87,19.05
2024-02-05,Monday,21961.1,FALSE,09:28:00,63.0,22150,61.8,87.4,22.75,25.8,21650,66.95,131.0,43.0,101.95,-27.04,-12.98,-14.06,-27.04
2024-02-12,Monday,21856.6,FALSE,09:28:00,63.0,21950,78.85,86.8,29.8,34.7,21600,73.1,161.4,64.35,120.95,28.01,43.36,-15.35,28.01
2024-02-19,Monday,22119.1,FALSE,09:28:00,66.0,22250,66.15,118.45,48.8,71.4,21850,68.1,87.55,35.75,48.35,-28.19,-13.89,-14.3,-28.19
2024-02-26,Monday,22204.35,FALSE,09:28:00,66.0,22350,78.15,87.95,45.1,49.9,22050,82.3,128.55,71.85,93.2,10.19,27.47,-17.28,10.19
2024-03-04,Monday,22506.55,FALSE,09:28:00,66.0,22550,76.0,81.1,48.2,55.25,22250,79.7,93.3,60.8,68.9,29.99,19.99,10.0,29.99
2024-03-11,Monday,22563.5,FALSE,09:28:00,66.0,22600,77.5,79.15,28.25,30.0,22350,72.65,130.6,66.8,114.95,31.46,46.72,-15.26,31.46
