Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-01,Monday,FALSE,10:38:00,15:25:00,21854.5,"('22050CE', '21450PE')",21.75,24.9,46.65,2024-01-01 14:12:00,42.0,21700PE,48.25,86.9,36.15,84.95,-5.1315,-14.9575,-20.089
2024-01-08,Monday,FALSE,10:38:00,15:25:00,21780.3,"('21950CE', '21450PE')",23.15,20.95,44.099999999999994,2024-01-08 10:55:00,42.0,21800CE,42.25,44.4,19.2,19.5,-4.850999999999999,22.3275,17.4765
2024-01-15,Monday,FALSE,10:38:00,15:25:00,22046.8,"('22300CE', '21650PE')",27.4,26.15,53.55,2024-01-15 15:00:00,44.0,21900PE,47.65,49.95,41.2,41.85,-5.8905,5.3234999999999975,-0.5670000000000028
2024-01-20,Saturday,FALSE,10:38:00,15:25:00,21699.85,"('22050CE', '21250PE')",25.9,23.9,49.8,,42.0,,,,,,3.4520000000000026,0.0,3.4520000000000026
2024-01-29,Monday,FALSE,10:38:00,15:25:00,21744.35,"('22200CE', '20900PE')",21.5,22.5,44.0,2024-01-29 12:59:00,42.0,21250PE,46.25,50.0,28.3,29.6,-4.840000000000001,16.1875,11.3475
2024-02-05,Monday,FALSE,10:38:00,15:25:00,21944.0,"('22300CE', '21400PE')",27.75,24.95,52.7,2024-02-05 14:45:00,42.0,22000CE,44.4,63.4,44.55,50.25,-5.797000000000001,-13.764,-19.561
2024-02-12,Monday,FALSE,10:38:00,15:25:00,21762.0,"('22050CE', '21300PE')",26.4,26.75,53.15,2024-02-12 12:05:00,42.0,21900CE,49.05,59.85,38.1,44.5,-5.846500000000001,4.059499999999997,-1.7870000000000035
2024-02-19,Monday,FALSE,10:38:00,15:25:00,22139.65,"('22400CE', '21700PE')",29.05,31.25,60.3,2024-02-19 11:14:00,44.0,21850PE,51.0,53.15,35.75,48.35,-6.633,2.139999999999999,-4.493000000000001
2024-02-26,Monday,FALSE,10:38:00,15:25:00,22161.35,"('22500CE', '21750PE')",28.9,27.75,56.65,,44.0,,,,,,11.383499999999996,0.0,11.383499999999996
2024-03-04,Monday,FALSE,10:38:00,15:25:00,22536.25,"('22750CE', '22000PE')",22.7,25.55,48.25,,44.0,,,,,,10.0175,0.0,10.0175
2024-03-11,Monday,FALSE,10:38:00,15:25:00,22527.7,"('22750CE', '22100PE')",25.55,22.7,48.25,2024-03-11 12:13:00,44.0,22550CE,58.05,71.8,38.55,41.35,-5.3075,16.119499999999995,10.811999999999994
2024-03-18,Monday,FALSE,10:38:00,15:25:00,22085.25,"('22350CE', '21600PE')",25.65,25.35,51.0,2024-03-18 12:24:00,44.0,21850PE,47.1,54.3,31.25,46.0,-5.61,0.6290000000000013,-4.980999999999999
2024-03-22,Friday,FALSE,10:38:00,15:25:00,22123.0,"('22450CE', '21650PE')",23.6,22.65,46.25,2024-03-22 14:18:00,44.0,22000PE,51.95,69.65,42.5,60.1,-5.0875,-16.1045,-21.192
2024-04-01,Monday,FALSE,10:38:00,15:25:00,22622.7,"('22800CE', '22200PE')",23.85,25.45,49.3,,44.0,,,,,,10.606999999999994,0.0,10.606999999999994
2024-04-05,Friday,FALSE,10:38:00,15:25:00,22567.45,"('22800CE', '22150PE')",27.05,29.55,56.6,,44.0,,,,,,11.833999999999998,0.0,11.833999999999998
2024-04-12,Friday,FALSE,10:38:00,15:25:00,22715.0,"('22950CE', '22350PE')",25.45,27.9,53.349999999999994,2024-04-12 12:41:00,44.0,22750CE,56.1,62.9,43.0,46.5,-5.8685,9.039000000000001,3.1705000000000014
