Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-03,Wednesday,FALSE,10:08:00,15:25:00,71570.31,"('72500CE', '70600PE')",73.2,69.3,142.5,,140.0,,,,,,60.76875,0.0,60.76875
2024-01-10,Wednesday,FALSE,10:08:00,15:25:00,71343.32,"('72200CE', '70300PE')",77.1,73.5,150.6,,140.0,,,,,,27.167499999999983,0.0,27.167499999999983
2024-01-17,Wednesday,FALSE,10:08:00,15:25:00,72270.27,"('73200CE', '71300PE')",91.4,91.4,182.8,2024-01-17 10:55:00,140.0,72800CE,145.95,149.75,57.45,62.2,-20.565,81.92562499999998,61.360624999999985
2024-01-23,Tuesday,FALSE,10:08:00,15:25:00,71705.95,"('72800CE', '70600PE')",70.95,71.25,142.2,2024-01-23 10:27:00,140.0,72200CE,152.85,162.1,35.7,42.4,-15.997499999999999,108.53937499999999,92.54187499999999
2024-01-31,Wednesday,FALSE,10:08:00,15:25:00,71401.13,"('73700CE', '69300PE')",72.7,70.55,143.25,2024-01-31 11:40:00,140.0,70400PE,150.35,176.9,128.1,163.65,-16.115625,-15.179375000000011,-31.295000000000012
2024-02-07,Wednesday,FALSE,10:08:00,15:25:00,72373.54,"('73700CE', '70800PE')",75.05,74.9,149.95,,140.0,,,,,,52.875625,0.0,52.875625
2024-02-14,Wednesday,FALSE,10:08:00,15:25:00,70992.22,"('72200CE', '69700PE')",79.0,74.0,153.0,2024-02-14 12:31:00,140.0,70400PE,142.2,146.0,47.4,47.45,-17.212500000000002,92.97249999999998,75.75999999999998
2024-02-21,Wednesday,FALSE,10:08:00,15:25:00,73209.67,"('74200CE', '71800PE')",73.7,73.95,147.65,2024-02-21 14:30:00,140.0,73300CE,149.65,161.75,99.6,103.7,-16.610625,44.079375000000006,27.468750000000007
2024-02-28,Wednesday,FALSE,10:08:00,15:25:00,73198.39,"('74300CE', '71900PE')",71.2,77.7,148.9,2024-02-28 10:51:00,140.0,73700CE,151.25,152.7,53.4,58.1,-16.75125,91.259375,74.508125
2024-03-05,Tuesday,FALSE,10:08:00,15:25:00,73588.78,"('74500CE', '72400PE')",86.25,81.4,167.65,,140.0,,,,,,61.404375,0.0,61.404375
