Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-04,Thursday,TRUE,10:50:00,15:28:00,21732.9,"('21650CE', '21650PE')",17.1,31.1,48.2,,63.0,,,,,,43.968,0.0,43.968
2024-01-11,Thursday,TRUE,10:50:00,15:28:00,21691.0,"('21650CE', '21650PE')",26.3,21.9,48.2,2024-01-11 10:55:00,63.0,21550CE,101.7,132.5,48.25,95.0,-5.3020000000000005,-31.526999999999997,-36.829
2024-01-18,Thursday,TRUE,10:50:00,15:28:00,21489.0,"('21500CE', '21450PE')",30.35,34.15,64.5,,63.0,,,,,,63.205,0.0,63.205
2024-01-25,Thursday,TRUE,10:50:00,15:28:00,21302.0,"('21400CE', '21200PE')",24.5,28.8,53.3,2024-01-25 10:54:00,63.0,21250CE,81.25,152.15,16.9,100.15,-5.863,-25.1875,-31.0505
2024-02-01,Thursday,TRUE,10:50:00,15:28:00,21878.0,"('22100CE', '21550PE')",24.5,23.4,47.9,2024-02-01 10:53:00,63.0,21750PE,76.85,169.9,26.1,52.65,-5.269,-23.823499999999996,-29.092499999999994
2024-02-08,Thursday,TRUE,10:50:00,15:28:00,21979.0,"('21900CE', '21850PE')",31.25,29.25,60.5,2024-02-08 10:57:00,63.0,21800CE,65.45,68.6,0.05,0.1,-6.655000000000001,64.69550000000001,58.04050000000001
2024-02-15,Thursday,TRUE,10:50:00,15:28:00,21923.7,"('21900CE', '21850PE')",33.2,30.85,64.05000000000001,2024-02-15 10:56:00,63.0,21800CE,73.3,168.8,55.05,110.4,-7.045500000000001,-22.723,-29.7685
2024-02-22,Thursday,TRUE,10:50:00,15:28:00,21989.5,"('21950CE', '21850PE')",36.5,33.85,70.35,2024-02-22 10:57:00,63.0,21800CE,90.25,428.95,88.2,417.55,-7.7385,-27.9775,-35.716
2024-02-29,Thursday,TRUE,10:50:00,15:28:00,21910.0,"('22000CE', '21800PE')",32.7,29.3,62.0,2024-02-29 11:15:00,63.0,22000PE,66.0,135.1,13.65,16.05,-6.82,-20.46,-27.28
2024-03-07,Thursday,TRUE,10:50:00,15:28:00,22544.2,"('22450CE', '22450PE')",36.5,31.45,67.95,2024-03-07 11:03:00,66.0,22600PE,99.05,139.45,77.2,106.35,-7.474500000000001,-30.705499999999997,-38.18
2024-03-14,Thursday,TRUE,10:50:00,15:28:00,22209.8,"('22150CE', '22050PE')",25.55,22.9,48.45,2024-03-14 11:32:00,66.0,22200PE,84.9,104.1,27.5,53.25,-5.3295,30.801000000000005,25.471500000000006
2024-03-21,Thursday,TRUE,10:50:00,15:28:00,22130.0,"('22050CE', '22050PE')",31.55,34.05,65.6,2024-03-21 11:40:00,66.0,21950CE,94.55,94.55,30.8,62.3,-7.215999999999999,31.3045,24.088500000000003
2024-03-28,Thursday,TRUE,10:50:00,15:28:00,22385.0,"('22400CE', '22350PE')",39.15,34.95,74.1,2024-03-28 12:36:00,66.0,22500PE,69.05,235.0,12.55,172.7,-8.151,-21.4055,-29.5565
2024-04-04,Thursday,TRUE,10:50:00,15:28:00,22520.0,"('22450CE', '22350PE')",26.0,30.25,56.25,2024-04-04 10:52:00,66.0,22250CE,96.75,343.35,72.4,265.0,-6.1875,-29.9925,-36.18
2024-04-10,Wednesday,TRUE,10:50:00,15:28:00,22781.65,"('22750CE', '22700PE')",18.55,28.2,46.75,2024-04-10 11:24:00,66.0,22600CE,96.6,164.8,92.7,153.75,-5.1425,-29.945999999999998,-35.088499999999996
2024-04-18,Thursday,TRUE,10:50:00,15:28:00,22195.0,"('22200CE', '22100PE')",23.3,23.05,46.35,2024-04-18 11:05:00,66.0,22300PE,82.8,392.25,29.15,305.25,-5.0985000000000005,-25.668,-30.7665
2024-04-25,Thursday,TRUE,10:50:00,15:28:00,22420.45,"('22500CE', '22350PE')",22.0,25.0,47.0,2024-04-25 10:51:00,66.0,22350CE,80.45,301.7,54.95,221.9,-5.17,-24.939500000000002,-30.109500000000004
2024-05-02,Thursday,TRUE,10:50:00,15:28:00,22766.7,"('22750CE', '22650PE')",23.95,25.5,49.45,2024-05-02 11:18:00,66.0,22600CE,89.35,155.0,46.35,48.5,-5.439500000000001,-27.698499999999996,-33.138
2024-05-09,Thursday,TRUE,10:50:00,15:28:00,22248.3,"('22200CE', '22050PE')",25.35,25.75,51.1,2024-05-09 12:39:00,66.0,22050CE,101.55,105.9,0.05,0.05,-5.621,100.4845,94.8635
2024-05-16,Thursday,TRUE,10:50:00,15:28:00,22256.65,"('22200CE', '22050PE')",31.7,38.15,69.85,2024-05-16 12:09:00,66.0,22250PE,72.65,217.9,0.05,0.05,-7.6834999999999996,-22.521500000000003,-30.205000000000002
2024-05-23,Thursday,TRUE,10:50:00,15:28:00,22732.1,"('22800CE', '22600PE')",26.3,28.1,54.400000000000006,2024-05-23 11:57:00,66.0,22800PE,77.7,84.9,0.05,0.05,-5.984000000000002,76.873,70.88900000000001
2024-05-30,Thursday,TRUE,10:50:00,15:28:00,22588.75,"('22650CE', '22500PE')",33.95,30.75,64.7,2024-05-30 14:59:00,66.0,22350CE,76.1,158.85,75.9,139.55,-7.117000000000001,-23.590999999999998,-30.708
2024-06-06,Thursday,TRUE,10:50:00,15:28:00,22931.0,"('23850CE', '22650PE')",24.4,20.6,45.0,2024-06-06 10:54:00,66.0,22850CE,78.0,102.2,0.05,0.05,-4.95,-24.18,-29.13
2024-06-13,Thursday,TRUE,10:50:00,15:28:00,23395.0,"('23400CE', '23350PE')",24.1,29.15,53.25,,69.0,,,,,,52.6175,0.0,52.6175
2024-06-20,Thursday,TRUE,10:50:00,15:28:00,23520.15,"('23550CE', '23450PE')",28.6,25.65,54.25,2024-06-20 13:20:00,69.0,23650PE,69.75,123.6,54.15,82.95,-5.967500000000001,-21.622500000000002,-27.590000000000003
2024-06-27,Thursday,TRUE,10:50:00,15:28:00,23887.9,"('24000CE', '23800PE')",25.65,26.65,52.3,2024-06-27 12:12:00,69.0,24050PE,81.8,142.0,0.85,5.25,-5.753,-25.358,-31.111
2024-07-04,Thursday,TRUE,10:50:00,15:28:00,24379.95,"('24350CE', '24300PE')",25.5,33.75,59.25,,72.0,,,,,,58.5575,0.0,58.5575
2024-07-11,Thursday,TRUE,10:50:00,15:28:00,24283.9,"('24250CE', '24200PE')",27.25,21.45,48.7,2024-07-11 12:03:00,72.0,24150CE,78.2,192.25,55.15,166.05,-5.357000000000001,-24.242,-29.599000000000004
2024-07-18,Thursday,TRUE,10:50:00,15:28:00,24641.65,"('24650CE', '24600PE')",36.3,35.1,71.4,2024-07-18 11:02:00,72.0,24550CE,73.2,303.0,34.95,251.65,-7.854000000000001,-22.692,-30.546
2024-07-25,Thursday,TRUE,10:50:00,15:28:00,24310.7,"('24300CE', '24300PE')",44.05,34.25,78.3,2024-07-25 11:56:00,72.0,24450PE,105.05,115.6,37.0,44.1,-8.613,59.899499999999996,51.2865
2024-08-01,Thursday,TRUE,10:50:00,15:28:00,25058.05,"('25050CE', '25050PE')",20.2,45.15,65.35,2024-08-01 11:49:00,75.0,24900CE,105.0,116.5,75.45,109.95,-7.1885,-6.000000000000003,-13.188500000000003
2024-08-08,Thursday,TRUE,10:50:00,15:28:00,24216.95,"('24350CE', '24000PE')",27.55,29.95,57.5,2024-08-08 12:13:00,72.0,24300PE,92.45,239.7,61.15,184.0,-6.325,-28.6595,-34.984500000000004
2024-08-14,Wednesday,TRUE,10:50:00,15:28:00,24178.35,"('24150CE', '24150PE')",34.1,38.3,72.4,,72.0,,,,,,65.276,0.0,65.276
2024-08-22,Thursday,TRUE,10:50:00,15:28:00,24840.95,"('24800CE', '24800PE')",33.3,20.7,54.0,,72.0,,,,,,46.11,0.0,46.11
2024-08-29,Thursday,TRUE,10:50:00,15:28:00,25110.0,"('25100CE', '25100PE')",44.5,34.85,79.35,2024-08-29 12:28:00,75.0,25200PE,75.35,223.9,8.0,48.05,-8.7285,-23.358499999999996,-32.086999999999996
2024-09-05,Thursday,TRUE,10:50:00,15:28:00,25250.15,"('25200CE', '25150PE')",29.15,33.7,62.85,,75.0,,,,,,57.6215,0.0,57.6215
2024-09-12,Thursday,TRUE,10:50:00,15:28:00,25053.0,"('25050CE', '24950PE')",39.05,39.3,78.35,2024-09-12 11:25:00,75.0,24900CE,95.25,523.6,77.0,488.15,-8.6185,-29.5275,-38.146
2024-09-19,Thursday,TRUE,10:50:00,15:28:00,25539.3,"('25500CE', '25500PE')",44.95,24.2,69.15,2024-09-19 10:54:00,75.0,25600PE,75.85,227.55,74.95,183.7,-7.606500000000001,-23.5135,-31.12
2024-09-26,Thursday,TRUE,10:50:00,15:28:00,26080.45,"('26150CE', '25950PE')",30.3,28.95,59.25,2024-09-26 13:10:00,78.0,26150PE,87.95,150.9,0.1,0.15,-6.517500000000001,-27.2645,-33.782000000000004
2024-10-03,Thursday,TRUE,10:50:00,15:28:00,25689.9,"('25550CE', '25450PE')",42.7,36.4,79.1,2024-10-03 11:17:00,75.0,25400CE,92.95,97.25,0.05,0.1,-8.701,91.9205,83.21950000000001
2024-10-10,Thursday,TRUE,10:50:00,15:28:00,25183.0,"('25100CE', '25000PE')",24.1,29.9,54.0,2024-10-10 11:10:00,75.0,24950CE,99.05,98.55,42.05,48.8,-5.94,49.2595,43.319500000000005
2024-10-17,Thursday,TRUE,10:50:00,15:28:00,24915.1,"('24850CE', '24850PE')",29.4,34.55,63.949999999999996,2024-10-17 11:09:00,72.0,24700CE,114.05,118.15,45.5,50.0,-7.0344999999999995,62.909499999999994,55.87499999999999
2024-10-24,Thursday,TRUE,10:50:00,15:28:00,24478.7,"('24400CE', '24400PE')",40.6,16.95,57.55,,72.0,,,,,,56.7245,0.0,56.7245
2024-10-31,Thursday,TRUE,10:50:00,15:28:00,24247.95,"('24250CE', '24250PE')",27.7,34.15,61.849999999999994,2024-10-31 12:43:00,72.0,24100CE,103.0,126.35,87.35,105.75,-6.8035,-3.7800000000000002,-10.5835
2024-11-07,Thursday,TRUE,10:50:00,15:28:00,24324.6,"('24250CE', '24200PE')",26.95,32.25,59.2,2024-11-07 10:56:00,72.0,24300PE,84.7,136.25,74.6,100.6,-6.5120000000000005,-26.257,-32.769000000000005
2024-11-14,Thursday,TRUE,10:50:00,15:28:00,23654.1,"('23600CE', '23550PE')",22.3,31.6,53.900000000000006,2024-11-14 11:01:00,69.0,23450CE,89.7,108.95,51.7,83.0,-5.929,5.803000000000003,-0.12599999999999767
2024-11-21,Thursday,TRUE,10:50:00,15:28:00,23345.65,"('23300CE', '23300PE')",31.85,18.1,49.95,2024-11-21 11:20:00,69.0,23400PE,78.55,99.35,48.8,49.9,-5.494500000000001,27.8645,22.369999999999997
2024-11-28,Thursday,TRUE,10:50:00,15:28:00,24090.7,"('24300CE', '23900PE')",26.05,30.15,56.2,2024-11-28 10:51:00,72.0,24100CE,85.85,103.2,0.1,0.15,-6.182000000000001,84.84149999999998,78.65949999999998
2024-12-05,Thursday,TRUE,10:50:00,15:28:00,24510.95,"('24700CE', '24100PE')",31.85,35.9,67.75,2024-12-05 10:58:00,72.0,24500CE,72.35,384.95,41.1,209.25,-7.452500000000001,-22.4285,-29.881
2024-12-12,Thursday,TRUE,10:50:00,15:28:00,24707.65,"('24600CE', '24600PE')",40.55,34.0,74.55,2024-12-12 10:57:00,72.0,24550CE,73.6,76.0,0.05,0.05,-8.2005,72.814,64.61349999999999
2024-12-19,Thursday,TRUE,10:50:00,15:28:00,23985.25,"('23950CE', '23900PE')",26.25,22.0,48.25,2024-12-19 11:38:00,69.0,24050PE,86.8,108.25,76.35,98.4,-5.3075,-12.468000000000009,-17.775500000000008
