Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-04,Thursday,TRUE,10:02:00,15:28:00,21696.8,"('21600CE', '21600PE')",31.3,26.65,57.95,2024-01-04 10:14:00,63.0,21700PE,75.15,76.15,41.0,41.1,-6.374500000000001,33.298500000000004,26.924000000000003
2024-01-11,Thursday,TRUE,10:02:00,15:28:00,21709.25,"('21700CE', '21650PE')",18.8,27.15,45.95,2024-01-11 14:14:00,63.0,21550CE,63.5,108.4,48.25,95.0,-5.054500000000001,-19.685000000000002,-24.739500000000003
2024-01-18,Thursday,TRUE,10:02:00,15:28:00,21359.95,"('21400CE', '21200PE')",23.7,19.25,42.95,2024-01-18 10:07:00,63.0,21400PE,78.0,77.1,0.05,0.05,-4.724500000000001,77.17,72.4455
2024-01-25,Thursday,TRUE,10:02:00,15:28:00,21369.9,"('21450CE', '21250PE')",27.1,23.8,50.900000000000006,2024-01-25 10:20:00,63.0,21300CE,67.4,112.05,1.85,50.75,-5.599000000000001,-20.894000000000002,-26.493000000000002
2024-02-01,Thursday,TRUE,10:02:00,15:28:00,21826.5,"('22000CE', '21500PE')",23.7,22.05,45.75,2024-02-01 10:07:00,63.0,21700PE,65.3,133.9,1.55,2.7,-5.032500000000001,-20.243,-25.2755
2024-02-08,Thursday,TRUE,10:02:00,15:28:00,22041.5,"('22000CE', '21900PE')",36.1,30.5,66.6,2024-02-08 10:10:00,66.0,21850CE,92.3,119.95,0.05,0.05,-7.3260000000000005,91.327,84.001
2024-02-15,Thursday,TRUE,10:02:00,15:28:00,21876.5,"('21900CE', '21700PE')",24.75,20.7,45.45,2024-02-15 10:06:00,63.0,21900PE,76.95,86.25,0.05,0.05,-4.999500000000001,76.13050000000001,71.13100000000001
2024-02-22,Thursday,TRUE,10:02:00,15:28:00,22002.75,"('22050CE', '21800PE')",25.6,27.15,52.75,2024-02-22 10:05:00,66.0,21900CE,66.65,329.0,34.8,317.5,-5.8025,-20.6615,-26.464
2024-02-29,Thursday,TRUE,10:02:00,15:28:00,22001.05,"('22100CE', '21900PE')",31.4,32.8,64.19999999999999,2024-02-29 10:08:00,66.0,21950CE,69.3,100.85,2.5,34.2,-7.061999999999999,-21.483,-28.545
2024-03-07,Thursday,TRUE,10:02:00,15:28:00,22558.45,"('22500CE', '22450PE')",28.75,30.1,58.85,2024-03-07 10:04:00,66.0,22550PE,70.3,120.55,41.45,56.4,-6.4735000000000005,-21.793,-28.2665
2024-03-14,Thursday,TRUE,10:02:00,15:28:00,22160.15,"('22150CE', '21950PE')",22.55,22.75,45.3,2024-03-14 11:33:00,66.0,22200PE,74.85,104.1,27.5,53.25,-4.9830000000000005,-23.2035,-28.1865
2024-03-21,Thursday,TRUE,10:02:00,15:28:00,22086.3,"('22000CE', '22000PE')",41.55,36.9,78.44999999999999,2024-03-21 10:04:00,66.0,22100PE,88.9,170.0,47.05,87.6,-8.629499999999998,-27.559,-36.1885
2024-03-28,Thursday,TRUE,10:02:00,15:28:00,22330.25,"('22350CE', '22300PE')",40.5,39.1,79.6,2024-03-28 10:37:00,66.0,22450PE,85.8,184.5,4.45,123.25,-8.756,-26.598,-35.354
2024-04-04,Thursday,TRUE,10:02:00,15:28:00,22522.0,"('22500CE', '22300PE')",24.6,24.55,49.150000000000006,2024-04-04 10:13:00,66.0,22350CE,70.95,245.0,34.15,164.7,-5.406500000000001,-21.9945,-27.401
2024-04-10,Wednesday,TRUE,10:02:00,15:28:00,22765.2,"('22700CE', '22700PE')",38.4,45.25,83.65,,66.0,,,,,,28.7635,0.0,28.7635
2024-04-18,Thursday,TRUE,10:02:00,15:28:00,22234.0,"('22250CE', '22150PE')",26.5,22.35,48.85,2024-04-18 10:07:00,66.0,22100CE,92.6,220.8,0.05,0.05,-5.373500000000001,-28.705999999999996,-34.079499999999996
2024-04-25,Thursday,TRUE,10:02:00,15:28:00,22427.65,"('22500CE', '22350PE')",27.1,23.45,50.55,2024-04-25 10:12:00,66.0,22500PE,90.05,205.9,0.2,0.35,-5.560499999999999,-27.915499999999998,-33.476
2024-05-02,Thursday,TRUE,10:02:00,15:28:00,22735.0,"('22700CE', '22650PE')",38.15,41.7,79.85,2024-05-02 10:11:00,66.0,22750PE,80.4,109.6,44.4,101.3,-8.7835,-24.924,-33.707499999999996
