Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-03,Wednesday,FALSE,09:32:00,15:25:00,21710.05,"('21750CE', '21450PE')",30.35,25.7,56.05,,42.0,,,,,,20.639499999999995,0.0,20.639499999999995
2024-01-10,Wednesday,FALSE,09:32:00,15:25:00,21545.0,"('21650CE', '21300PE')",24.9,25.5,50.4,2024-01-10 09:44:00,42.0,21500PE,57.1,98.75,11.05,11.3,-5.5440000000000005,-17.701,-23.245
2024-01-17,Wednesday,FALSE,09:32:00,15:25:00,21812.55,"('22000CE', '21550PE')",22.6,22.55,45.150000000000006,2024-01-17 11:40:00,42.0,21800CE,50.55,49.95,11.6,13.75,-4.966500000000001,36.2945,31.328
2024-01-24,Wednesday,FALSE,09:32:00,15:25:00,21284.0,"('21600CE', '20950PE')",24.0,22.55,46.55,2024-01-24 09:57:00,42.0,21200PE,47.1,101.2,9.45,11.5,-5.1205,-14.601,-19.7215
2024-01-31,Wednesday,FALSE,09:32:00,15:25:00,21636.25,"('21950CE', '21050PE')",25.0,25.5,50.5,2024-01-31 11:30:00,42.0,21500PE,50.0,60.7,37.1,47.7,-5.555000000000001,1.7999999999999972,-3.7550000000000034
2024-02-07,Wednesday,FALSE,09:32:00,15:25:00,22053.95,"('22250CE', '21700PE')",25.4,25.3,50.7,,44.0,,,,,,34.593,0.0,34.593
2024-02-14,Wednesday,FALSE,09:32:00,15:25:00,21618.5,"('21750CE', '21300PE')",26.2,27.9,54.099999999999994,2024-02-14 12:31:00,42.0,21550PE,43.2,49.45,9.1,9.85,-5.9510000000000005,32.918,26.967
2024-02-21,Wednesday,FALSE,09:32:00,15:25:00,22229.95,"('22400CE', '21900PE')",24.5,22.35,46.85,2024-02-21 14:40:00,44.0,22050CE,59.6,85.8,46.75,53.15,-5.1535,-18.476,-23.6295
2024-02-28,Wednesday,FALSE,09:32:00,15:25:00,22198.1,"('22400CE', '21950PE')",24.5,24.0,48.5,2024-02-28 10:52:00,44.0,22200CE,57.3,56.95,13.25,13.6,-5.335000000000001,43.126999999999995,37.791999999999994
2024-03-06,Wednesday,FALSE,09:32:00,15:25:00,22405.1,"('22450CE', '22150PE')",32.7,35.25,67.95,2024-03-06 09:44:00,44.0,22250PE,49.6,101.5,11.3,11.7,-7.474500000000001,-15.376,-22.8505
