Date,Day,Expiry.Day,Start.Time,End.Time,Future,Strike,CE Price,PE Price,Premium,SL.Time,Target,UT Scrip,UT.open,UT.high,UT.low,UT.close,Straddle.PL,UT.PL,Total PNL
2024-01-01,Monday,FALSE,10:14:00,15:25:00,72115.59,"('73400CE', '70900PE')",78.95,83.4,162.35000000000002,2024-01-01 14:02:00,140.0,71600PE,140.45,212.25,108.85,205.05,-18.264375000000005,-43.890625,-62.155
2024-01-08,Monday,FALSE,10:14:00,15:25:00,71991.31,"('73000CE', '70800PE')",77.55,74.35,151.89999999999998,2024-01-08 11:07:00,140.0,72400CE,152.0,176.65,82.5,86.8,-17.088749999999997,63.300000000000004,46.21125000000001
2024-01-15,Monday,FALSE,10:14:00,15:25:00,73063.82,"('74500CE', '71200PE')",72.25,73.7,145.95,,140.0,,,,,,5.925625,0.0,5.925625
2024-01-29,Monday,FALSE,10:14:00,15:25:00,71397.88,"('73700CE', '69000PE')",93.15,96.2,189.35000000000002,2024-01-29 12:02:00,140.0,69600PE,144.35,145.25,99.3,104.95,-21.301875000000003,37.59562499999999,16.29374999999999
2024-02-05,Monday,FALSE,10:14:00,15:25:00,72248.26,"('74300CE', '69900PE')",78.05,87.6,165.64999999999998,2024-02-05 10:21:00,140.0,73500CE,150.95,210.0,91.5,99.75,-18.635624999999997,-47.171875,-65.8075
2024-02-12,Monday,FALSE,10:14:00,15:25:00,71331.43,"('73200CE', '69500PE')",70.55,73.25,143.8,2024-02-12 12:55:00,140.0,72500CE,149.8,165.0,127.35,136.7,-16.177500000000002,11.227500000000022,-4.94999999999998
2024-02-19,Monday,FALSE,10:14:00,15:25:00,72443.93,"('74000CE', '70500PE')",74.35,74.1,148.45,2024-02-19 11:14:00,140.0,71300PE,150.0,150.2,114.35,139.1,-16.700625,9.025000000000006,-7.675624999999993
2024-02-26,Monday,FALSE,10:14:00,15:25:00,72901.08,"('74700CE', '71200PE')",87.55,88.25,175.8,,140.0,,,,,,29.0525,0.0,29.0525
2024-03-11,Monday,FALSE,10:14:00,15:25:00,73875.73,"('75300CE', '72300PE')",73.45,72.05,145.5,,140.0,,,,,,11.93125,0.0,11.93125
2024-03-18,Monday,FALSE,10:14:00,15:25:00,72540.62,"('74200CE', '70800PE')",71.5,74.7,146.2,2024-03-18 12:25:00,140.0,71800PE,148.8,173.3,117.55,147.9,-16.447499999999998,-0.9599999999999946,-17.40749999999999
2024-04-01,Monday,FALSE,10:14:00,15:25:00,74151.05,"('75600CE', '72700PE')",80.5,80.1,160.6,,140.0,,,,,,46.2925,0.0,46.2925
2024-04-22,Monday,FALSE,10:14:00,15:25:00,73366.85,"('74900CE', '71500PE')",72.1,70.65,142.75,,140.0,,,,,,22.665625000000002,0.0,22.665625000000002
2024-05-06,Monday,FALSE,10:14:00,15:25:00,74079.75,"('75800CE', '72300PE')",77.2,79.25,156.45,,140.0,,,,,,54.29437499999999,0.0,54.29437499999999
2024-05-13,Monday,FALSE,10:14:00,15:25:00,72046.44,"('73700CE', '70300PE')",87.9,82.65,170.55,2024-05-13 12:43:00,140.0,71400PE,146.95,220.1,88.1,90.15,-19.186875000000004,-45.92187499999999,-65.10875
2024-05-27,Monday,FALSE,10:14:00,15:25:00,75466.29,"('77100CE', '73900PE')",78.9,79.0,157.9,2024-05-27 11:56:00,150.0,74900PE,167.35,330.0,136.25,245.15,-17.76375,-52.296875,-70.060625
2024-06-03,Monday,FALSE,10:14:00,15:25:00,76101.77,"('81000CE', '73500PE')",98.3,297.7,396.0,2024-06-03 15:25:00,150.0,,,,,,-44.550000000000004,0.0,-44.550000000000004
2024-06-10,Monday,FALSE,10:14:00,15:25:00,76696.58,"('79500CE', '73500PE')",91.0,81.0,172.0,,150.0,,,,,,59.90000000000001,0.0,59.90000000000001
2024-06-24,Monday,FALSE,10:14:00,15:25:00,77047.62,"('78500CE', '75400PE')",77.0,80.25,157.25,2024-06-24 11:19:00,150.0,76300PE,163.05,190.3,145.4,150.25,-17.690625,10.76187500000001,-6.92874999999999
2024-07-01,Monday,FALSE,10:14:00,15:25:00,79148.2,"('80800CE', '77500PE')",77.55,73.55,151.1,,150.0,,,,,,13.161249999999983,0.0,13.161249999999983
2024-07-08,Monday,FALSE,10:14:00,15:25:00,79911.05,"('81200CE', '78700PE')",76.6,80.25,156.85,2024-07-08 10:30:00,150.0,79200PE,151.85,209.2,132.45,153.35,-17.645625,-47.453125,-65.09875
2024-07-22,Monday,FALSE,10:14:00,15:25:00,80683.58,"('83400CE', '78000PE')",103.05,103.25,206.3,,160.0,,,,,,-9.278749999999988,0.0,-9.278749999999988
2024-07-29,Monday,FALSE,10:14:00,15:25:00,81519.93,"('82900CE', '80100PE')",83.0,83.65,166.65,2024-07-29 11:38:00,160.0,81000PE,172.2,410.0,157.4,298.35,-18.748125,-53.8125,-72.560625
2024-08-05,Monday,FALSE,10:14:00,15:25:00,79544.6,"('81900CE', '77000PE')",81.8,77.5,159.3,2024-08-05 10:42:00,150.0,81000CE,160.0,163.75,122.4,137.8,-17.92125,20.19999999999999,2.278749999999988
2024-08-19,Monday,FALSE,10:14:00,15:25:00,80489.32,"('81300CE', '79000PE')",153.1,91.9,245.0,,160.0,,,,,,31.787499999999994,0.0,31.787499999999994
2024-08-26,Monday,FALSE,10:14:00,15:25:00,81719.48,"('82800CE', '80500PE')",88.95,86.7,175.65,2024-08-26 10:18:00,160.0,81100PE,180.65,224.55,172.65,183.1,-19.760625,-4.708124999999988,-24.46874999999999
2024-09-02,Monday,FALSE,10:14:00,15:25:00,82590.62,"('83600CE', '81400PE')",90.75,93.9,184.65,,160.0,,,,,,29.391875000000017,0.0,29.391875000000017
2024-09-09,Monday,FALSE,10:14:00,15:25:00,81129.98,"('82400CE', '79700PE')",84.7,86.85,171.55,2024-09-09 10:48:00,160.0,80600PE,167.6,225.1,118.8,128.4,-19.299375,-52.37499999999999,-71.674375
2024-09-16,Monday,FALSE,10:14:00,15:25:00,83052.2,"('84200CE', '81800PE')",87.45,89.75,177.2,2024-09-16 11:45:00,160.0,83700CE,164.5,199.95,156.9,172.95,-19.935,-10.506249999999989,-30.44124999999999
2024-09-23,Monday,FALSE,10:14:00,15:25:00,84802.77,"('86400CE', '82600PE')",88.0,85.2,173.2,,160.0,,,,,,30.085,0.0,30.085
2024-10-07,Monday,FALSE,10:14:00,15:25:00,81912.85,"('84000CE', '79500PE')",90.55,90.95,181.5,2024-10-07 10:45:00,160.0,83200CE,170.5,215.0,106.9,125.9,-20.418750000000003,42.46874999999999,22.04999999999999
2024-10-14,Monday,FALSE,10:14:00,15:25:00,81820.01,"('83000CE', '80600PE')",99.05,96.25,195.3,2024-10-14 12:11:00,160.0,81200PE,160.4,176.95,140.0,162.65,-21.97125,-4.255000000000001,-26.22625
2024-10-21,Monday,FALSE,10:14:00,15:25:00,81177.58,"('82700CE', '79500PE')",82.0,82.4,164.4,,160.0,,,,,,12.145000000000017,0.0,12.145000000000017
2024-11-04,Monday,FALSE,10:14:00,15:25:00,78675.62,"('81100CE', '76000PE')",79.4,77.45,156.85000000000002,2024-11-04 10:28:00,150.0,80500CE,150.6,161.95,119.0,153.45,-17.645625000000003,-4.732499999999995,-22.378124999999997
2024-11-25,Monday,FALSE,10:14:00,15:25:00,80198.3,"('82100CE', '77800PE')",84.4,86.8,171.2,2024-11-25 12:57:00,160.0,81100CE,167.6,234.5,145.5,212.5,-19.26,-52.37499999999999,-71.63499999999999
2024-12-02,Monday,FALSE,10:14:00,15:25:00,79674.05,"('81600CE', '77600PE')",80.15,80.5,160.65,2024-12-02 10:16:00,150.0,78400PE,153.3,201.2,112.15,130.4,-18.073125,-47.90625,-65.979375
2024-12-09,Monday,FALSE,10:14:00,15:25:00,81437.94,"('83500CE', '79200PE')",85.25,86.0,171.25,,160.0,,,,,,32.90937500000001,0.0,32.90937500000001
2024-12-16,Monday,FALSE,10:14:00,15:25:00,81968.5,"('84000CE', '80000PE')",88.7,89.7,178.4,2024-12-16 10:18:00,160.0,83300CE,169.05,190.0,147.7,158.6,-20.07,8.336875000000017,-11.733124999999983
2024-12-30,Monday,FALSE,10:14:00,15:25:00,78637.16,"('80100CE', '77100PE')",75.65,76.15,151.8,2024-12-30 10:49:00,150.0,77900PE,155.15,432.25,139.5,275.45,-17.0775,-48.484375,-65.561875
