Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-01,Monday,72296.3,FALSE,13:57:00,15:25:00,420.0,72500CE,415.0,656.05,285.05,292.65,622.5,True,2024-01-01 14:49:00,-212.69,72500PE,430.0,575.45,305.0,564.6,645.0,False,,-139.98,72500PE,319.5,575.45,313.8,564.6,479.25,True,2024-01-01 15:13:00,0.0,-212.69,105.125,-159.75,-267.315
2024-01-08,Monday,71573.46,FALSE,13:57:00,15:25:00,380.0,71700CE,384.9,427.25,255.85,265.1,577.3499999999999,False,,114.99,71700PE,426.55,625.0,369.75,588.3,639.825,False,,-167.08,,,,,,,False,,-52.09000000000002,0.0,0.0,0.0,-52.09000000000002
2024-01-15,Monday,73156.34,FALSE,13:57:00,15:25:00,470.0,73200CE,474.6,590.0,458.4,559.8,711.9000000000001,False,,-91.13,73200PE,460.2,479.15,365.0,373.7,690.3,False,,80.75,,,,,,,False,,-10.379999999999995,0.0,0.0,0.0,-10.379999999999995
2024-01-29,Monday,71901.11,FALSE,13:57:00,15:25:00,770.0,72000CE,766.95,798.6,631.55,741.05,1150.4250000000002,False,,16.31,72000PE,736.95,762.6,595.55,614.0,1105.4250000000002,False,,113.74,,,,,,,False,,130.04999999999998,0.0,0.0,0.0,130.04999999999998
2024-02-05,Monday,72247.65,FALSE,13:57:00,15:25:00,610.0,72300CE,606.7,619.5,339.15,353.2,910.0500000000001,False,,245.92,72300PE,579.35,1012.25,561.2,907.7,869.0250000000001,True,2024-02-05 14:43:00,-296.92,72300CE,355.95,414.95,339.15,353.2,533.925,False,,0.0,-296.92,243.16625000000005,2.75,-51.00374999999997
2024-02-12,Monday,71117.29,FALSE,13:57:00,15:25:00,590.0,71300CE,589.4,657.8,510.0,556.25,884.0999999999999,False,,25.78,71300PE,621.55,693.75,512.65,597.55,932.3249999999999,False,,16.23,,,,,,,False,,42.010000000000005,0.0,0.0,0.0,42.010000000000005
2024-02-19,Monday,72781.91,FALSE,13:57:00,15:25:00,580.0,72800CE,575.6,628.55,451.8,477.85,863.4000000000001,False,,90.55,72800PE,545.3,620.0,502.85,593.5,817.9499999999999,False,,-55.02,,,,,,,False,,35.529999999999994,0.0,0.0,0.0,35.529999999999994
2024-02-26,Monday,72904.01,FALSE,13:57:00,15:25:00,550.0,73100CE,545.25,580.0,471.7,491.35,817.875,False,,47.08,73100PE,582.35,655.0,535.45,632.65,873.5250000000001,False,,-57.58,,,,,,,False,,-10.5,0.0,0.0,0.0,-10.5
2024-03-11,Monday,73781.76,FALSE,13:57:00,15:25:00,470.0,73900CE,469.3,474.8,335.9,343.15,703.95,False,,120.28,73900PE,489.6,641.45,472.4,600.55,734.4000000000001,False,,-117.07,,,,,,,False,,3.210000000000008,0.0,0.0,0.0,3.210000000000008
2024-03-18,Monday,72849.02,FALSE,13:57:00,15:25:00,500.0,72900CE,501.0,572.75,404.05,437.9,751.5,False,,56.84,72900PE,488.15,557.8,415.1,510.3,732.2249999999999,False,,-28.25,,,,,,,False,,28.590000000000003,0.0,0.0,0.0,28.590000000000003
