Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-05,Friday,21747.9,FALSE,14:00:00,15:25:00,52.5,21800CE,67.25,89.6,47.3,70.7,114.325,False,,-4.12,21550PE,60.4,88.3,38.6,43.75,102.67999999999999,False,,16.05,,,,,,,False,,11.93,0.0,0.0,0.0,11.93
2024-01-12,Friday,21940.0,FALSE,14:00:00,15:25:00,52.5,22100CE,60.8,80.9,43.2,59.7,103.36,False,,0.49,21700PE,64.2,68.4,48.7,49.4,109.14,False,,14.16,,,,,,,False,,14.65,0.0,0.0,0.0,14.65
2024-01-19,Friday,21648.0,FALSE,14:00:00,15:25:00,52.5,21850CE,66.45,78.35,61.0,74.35,112.965,False,,-8.56,21400PE,60.15,69.7,45.7,51.2,102.255,False,,8.35,,,,,,,False,,-0.21000000000000085,0.0,0.0,0.0,-0.21000000000000085
2024-02-02,Friday,21979.7,FALSE,14:00:00,15:25:00,52.5,22150CE,64.5,76.85,48.3,49.2,109.64999999999999,False,,14.65,21650PE,67.75,80.95,51.9,70.25,115.175,False,,-3.18,,,,,,,False,,11.47,0.0,0.0,0.0,11.47
2024-02-09,Friday,21801.1,FALSE,14:00:00,15:25:00,52.5,22000CE,62.75,75.7,61.0,64.5,106.675,False,,-2.38,21450PE,60.7,61.3,41.8,44.75,103.19,False,,15.34,,,,,,,False,,12.96,0.0,0.0,0.0,12.96
2024-02-16,Friday,22103.15,FALSE,14:00:00,15:25:00,55.0,22300CE,58.95,64.8,46.8,50.75,100.215,False,,7.61,21750PE,55.95,58.3,45.05,57.0,95.11500000000001,False,,-1.61,,,,,,,False,,6.0,0.0,0.0,0.0,6.0
2024-02-23,Friday,22259.9,FALSE,14:00:00,15:25:00,55.0,22450CE,69.7,73.0,50.15,52.25,118.49,False,,16.75,22000PE,64.75,72.75,56.2,66.85,110.075,False,,-2.75,,,,,,,False,,14.0,0.0,0.0,0.0,14.0
2024-03-01,Friday,22426.2,FALSE,14:00:00,15:25:00,55.0,22600CE,59.0,60.9,51.0,51.75,100.3,False,,6.66,22000PE,58.8,60.65,49.55,52.65,99.96,False,,5.56,,,,,,,False,,12.219999999999999,0.0,0.0,0.0,12.219999999999999
2024-03-15,Friday,22102.75,FALSE,14:00:00,15:25:00,55.0,22250CE,66.8,75.45,52.05,67.3,113.55999999999999,False,,-1.17,21800PE,60.2,71.8,41.9,46.0,102.34,False,,13.6,,,,,,,False,,12.43,0.0,0.0,0.0,12.43
2024-04-19,Friday,22134.15,FALSE,14:00:00,15:25:00,55.0,22350CE,68.65,76.95,53.9,54.85,116.70500000000001,False,,13.11,21800PE,70.35,80.75,54.75,63.4,119.59499999999998,False,,6.25,,,,,,,False,,19.36,0.0,0.0,0.0,19.36
