Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-05,Friday,TRUE,09:26:00,"('72100CE', '72100PE')",215.0,False,,138.5125,138.5125
2024-01-12,Friday,TRUE,09:26:00,"('72000CE', '72000PE')",229.45,True,10:07:00,-193.81812500000004,-193.81812500000004
2024-01-19,Friday,TRUE,09:26:00,"('71900CE', '71900PE')",327.25,False,,106.75937499999999,106.75937499999999
2024-01-25,Thursday,TRUE,09:26:00,"('70800CE', '70800PE')",446.2,False,,329.3225,329.3225
2024-02-02,Friday,TRUE,09:26:00,"('72500CE', '72500PE')",355.5,True,11:31:00,-338.4937500000001,-338.4937500000001
2024-02-09,Friday,TRUE,09:26:00,"('71500CE', '71500PE')",493.8,False,,392.8775,392.8775
2024-02-16,Friday,TRUE,09:26:00,"('72300CE', '72300PE')",475.25,False,,343.659375,343.659375
2024-02-23,Friday,TRUE,09:26:00,"('73300CE', '73300PE')",396.04999999999995,False,,233.99937499999996,233.99937499999996
2024-03-01,Friday,TRUE,09:26:00,"('72900CE', '72900PE')",497.4,True,15:07:00,-398.5174999999999,-398.5174999999999
2024-03-07,Thursday,TRUE,09:26:00,"('74100CE', '74100PE')",379.0,False,,354.66249999999997,354.66249999999997
2024-03-15,Friday,TRUE,09:26:00,"('73000CE', '73000PE')",408.79999999999995,False,,45.53999999999992,45.53999999999992
2024-03-22,Friday,TRUE,09:26:00,"('72300CE', '72300PE')",461.65,True,14:46:00,-400.670625,-400.670625
2024-03-28,Thursday,TRUE,09:26:00,"('73400CE', '73400PE')",340.15,True,12:36:00,-307.2018749999999,-307.2018749999999
2024-04-05,Friday,TRUE,09:26:00,"('74100CE', '74100PE')",449.4,False,,295.5824999999999,295.5824999999999
2024-04-12,Friday,TRUE,09:26:00,"('74800CE', '74800PE')",340.75,True,12:16:00,-600.571875,-600.571875
2024-04-19,Friday,TRUE,09:26:00,"('72000CE', '72000PE')",653.0,False,,-442.36249999999984,-442.36249999999984
2024-04-26,Friday,TRUE,09:26:00,"('74400CE', '74400PE')",394.95000000000005,True,15:07:00,-305.23687499999994,-305.23687499999994
2024-05-03,Friday,TRUE,09:26:00,"('75000CE', '75000PE')",428.45,True,10:22:00,-352.30562499999996,-352.30562499999996
2024-05-10,Friday,TRUE,09:26:00,"('72600CE', '72600PE')",444.15,False,,375.148125,375.148125
2024-05-17,Friday,TRUE,09:26:00,"('73500CE', '73500PE')",449.29999999999995,False,,27.633749999999942,27.633749999999942
2024-05-24,Friday,TRUE,09:26:00,"('75500CE', '75500PE')",432.1,False,,335.49875000000003,335.49875000000003
2024-05-31,Friday,TRUE,09:26:00,"('74500CE', '74500PE')",545.25,False,,0.9843750000000675,0.9843750000000675
2024-06-07,Friday,TRUE,09:26:00,"('75500CE', '75500PE')",751.4000000000001,True,14:58:00,-595.9425,-595.9425
2024-06-14,Friday,TRUE,09:26:00,"('76500CE', '76500PE')",395.9,False,,-101.69875000000006,-101.69875000000006
