Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:50:00,"('72300CE', '72300PE')",791.1,False,,-24.53874999999998,-24.53874999999998
2024-01-09,Tuesday,FALSE,09:50:00,"('71800CE', '71800PE')",716.9000000000001,False,,-46.761249999999954,-46.761249999999954
2024-01-16,Tuesday,FALSE,09:50:00,"('73300CE', '73300PE')",873.95,False,,85.075625,85.075625
2024-01-20,Saturday,FALSE,09:50:00,"('71900CE', '71900PE')",1029.55,False,,77.53062499999997,77.53062499999997
2024-01-30,Tuesday,FALSE,09:50:00,"('72000CE', '72000PE')",1430.05,False,,49.674374999999955,49.674374999999955
2024-02-06,Tuesday,FALSE,09:50:00,"('72100CE', '72100PE')",1200.0,False,,98.20000000000005,98.20000000000005
2024-02-13,Tuesday,FALSE,09:50:00,"('71300CE', '71300PE')",1113.9,False,,91.57625,91.57625
2024-02-20,Tuesday,FALSE,09:50:00,"('72600CE', '72600PE')",1070.6,False,,3.6174999999999997,3.6174999999999997
2024-02-27,Tuesday,FALSE,09:50:00,"('73000CE', '73000PE')",1082.3,False,,86.37124999999986,86.37124999999986
2024-03-04,Monday,FALSE,09:50:00,"('73900CE', '73900PE')",1006.7,False,,132.91625,132.91625
2024-03-12,Tuesday,FALSE,09:50:00,"('74000CE', '74000PE')",866.7,False,,6.716250000000066,6.716250000000066
2024-03-19,Tuesday,FALSE,09:50:00,"('72500CE', '72500PE')",914.6500000000001,False,,-4.833124999999866,-4.833124999999866
2024-04-02,Tuesday,FALSE,09:50:00,"('74000CE', '74000PE')",811.6500000000001,False,,62.85437500000011,62.85437500000011
2024-04-08,Monday,FALSE,09:50:00,"('74600CE', '74600PE')",928.0999999999999,False,,56.04874999999986,56.04874999999986
2024-04-15,Monday,FALSE,09:50:00,"('73600CE', '73600PE')",1078.9499999999998,False,,161.66312499999987,161.66312499999987
2024-04-23,Tuesday,FALSE,09:50:00,"('73800CE', '73800PE')",807.8,False,,26.4025,26.4025
2024-04-29,Monday,FALSE,09:50:00,"('74200CE', '74200PE')",891.05,False,,-89.2881250000001,-89.2881250000001
2024-05-07,Tuesday,FALSE,09:50:00,"('73900CE', '73900PE')",906.85,False,,-51.48562499999998,-51.48562499999998
2024-05-14,Tuesday,FALSE,09:50:00,"('72900CE', '72900PE')",921.85,False,,48.97687500000011,48.97687500000011
2024-05-21,Tuesday,FALSE,09:50:00,"('73900CE', '73900PE')",964.45,False,,67.84437500000008,67.84437500000008
2024-05-28,Tuesday,FALSE,09:50:00,"('75500CE', '75500PE')",978.6999999999999,False,,66.11624999999991,66.11624999999991
2024-06-04,Tuesday,FALSE,09:50:00,"('74800CE', '74800PE')",2794.8999999999996,False,,-666.0362500000003,-666.0362500000003
2024-06-11,Tuesday,FALSE,09:50:00,"('76600CE', '76600PE')",1102.6999999999998,False,,131.76624999999984,131.76624999999984
2024-06-18,Tuesday,FALSE,09:50:00,"('77300CE', '77300PE')",820.65,False,,58.64187499999998,58.64187499999998
2024-06-25,Tuesday,FALSE,09:50:00,"('77500CE', '77500PE')",854.55,False,,-113.8318750000001,-113.8318750000001
2024-07-02,Tuesday,FALSE,09:50:00,"('79400CE', '79400PE')",969.8,False,,87.07750000000004,87.07750000000004
2024-07-09,Tuesday,FALSE,09:50:00,"('80100CE', '80100PE')",779.75,False,,-16.69687500000005,-16.69687500000005
2024-07-15,Monday,FALSE,09:50:00,"('80700CE', '80700PE')",941.5,False,,19.73125,19.73125
2024-07-23,Tuesday,FALSE,09:50:00,"('80600CE', '80600PE')",1595.35,False,,639.258125,639.258125
2024-07-30,Tuesday,FALSE,09:50:00,"('81400CE', '81400PE')",872.65,False,,93.29187499999993,93.29187499999993
2024-08-06,Tuesday,FALSE,09:50:00,"('79700CE', '79700PE')",1236.5,False,,-211.15625000000006,-211.15625000000006
