Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-02,Tuesday,FALSE,09:32:00,"('21750CE', '21750PE')",194.65,False,,8.753499999999988,8.753499999999988
2024-01-09,Tuesday,FALSE,09:32:00,"('21700CE', '21700PE')",171.25,False,,-27.362500000000004,-27.362500000000004
2024-01-16,Tuesday,FALSE,09:32:00,"('22050CE', '22050PE')",212.35000000000002,False,,34.22650000000002,34.22650000000002
2024-01-23,Tuesday,FALSE,09:32:00,"('21750CE', '21750PE')",210.1,True,12:01:00,-167.40099999999998,-167.40099999999998
2024-01-30,Tuesday,FALSE,09:32:00,"('21750CE', '21750PE')",362.95000000000005,False,,33.67050000000001,33.67050000000001
2024-02-06,Tuesday,FALSE,09:32:00,"('21800CE', '21800PE')",278.70000000000005,False,,-1.1369999999999663,-1.1369999999999663
2024-02-13,Tuesday,FALSE,09:32:00,"('21550CE', '21550PE')",282.70000000000005,False,,-5.926999999999966,-5.926999999999966
2024-02-20,Tuesday,FALSE,09:32:00,"('22050CE', '22050PE')",253.70000000000002,False,,-12.286999999999972,-12.286999999999972
2024-02-27,Tuesday,FALSE,09:32:00,"('22150CE', '22150PE')",261.0,False,,42.03999999999998,42.03999999999998
2024-03-05,Tuesday,FALSE,09:32:00,"('22350CE', '22350PE')",232.7,False,,44.222999999999985,44.222999999999985
2024-03-12,Tuesday,FALSE,09:32:00,"('22350CE', '22350PE')",223.75,False,,21.862500000000022,21.862500000000022
2024-03-19,Tuesday,FALSE,09:32:00,"('21950CE', '21950PE')",252.45,False,,17.42549999999999,17.42549999999999
2024-03-26,Tuesday,FALSE,09:32:00,"('22100CE', '22100PE')",223.35000000000002,False,,37.56650000000001,37.56650000000001
2024-04-02,Tuesday,FALSE,09:32:00,"('22500CE', '22500PE')",210.05,False,,34.79950000000001,34.79950000000001
2024-04-08,Monday,FALSE,09:32:00,"('22600CE', '22600PE')",204.6,False,,3.3039999999999945,3.3039999999999945
2024-04-15,Monday,FALSE,09:32:00,"('22350CE', '22350PE')",252.95,False,,44.62049999999998,44.62049999999998
2024-04-23,Tuesday,FALSE,09:32:00,"('22400CE', '22400PE')",205.1,False,,26.148999999999987,26.148999999999987
2024-04-29,Monday,FALSE,09:32:00,"('22600CE', '22600PE')",220.4,False,,7.546000000000028,7.546000000000028
2024-05-07,Tuesday,FALSE,09:32:00,"('22450CE', '22450PE')",243.1,False,,-7.781000000000023,-7.781000000000023
2024-05-14,Tuesday,FALSE,09:32:00,"('22150CE', '22150PE')",241.35,False,,34.436499999999995,34.436499999999995
2024-05-21,Tuesday,FALSE,09:32:00,"('22500CE', '22500PE')",242.5,False,,34.47499999999998,34.47499999999998
2024-05-28,Tuesday,FALSE,09:32:00,"('23000CE', '23000PE')",256.4,False,,30.035999999999966,30.035999999999966
2024-06-04,Tuesday,FALSE,09:32:00,"('22450CE', '22450PE')",947.4000000000001,False,,148.9260000000001,148.9260000000001
2024-06-11,Tuesday,FALSE,09:32:00,"('23250CE', '23250PE')",301.9,False,,70.38099999999997,70.38099999999997
2024-06-18,Tuesday,FALSE,09:32:00,"('23550CE', '23550PE')",191.4,False,,15.986000000000006,15.986000000000006
2024-06-25,Tuesday,FALSE,09:32:00,"('23600CE', '23600PE')",213.85,False,,-26.238499999999995,-26.238499999999995
2024-07-02,Tuesday,FALSE,09:32:00,"('24150CE', '24150PE')",239.9,False,,32.551000000000016,32.551000000000016
2024-07-09,Tuesday,FALSE,09:32:00,"('24350CE', '24350PE')",191.1,False,,0.33899999999999997,0.33899999999999997
2024-07-15,Monday,FALSE,09:32:00,"('24550CE', '24550PE')",219.35,False,,10.756500000000017,10.756500000000017
2024-07-23,Tuesday,FALSE,09:32:00,"('24500CE', '24500PE')",431.6,False,,200.18400000000003,200.18400000000003
2024-07-30,Tuesday,FALSE,09:32:00,"('24850CE', '24850PE')",223.85,False,,30.911500000000004,30.911500000000004
2024-08-06,Tuesday,FALSE,09:32:00,"('24300CE', '24300PE')",302.2,False,,-45.772,-45.772
2024-08-12,Monday,FALSE,09:32:00,"('24300CE', '24300PE')",280.05,False,,40.04950000000002,40.04950000000002
2024-08-20,Tuesday,FALSE,09:32:00,"('24600CE', '24600PE')",196.25,False,,4.387499999999994,4.387499999999994
2024-08-27,Tuesday,FALSE,09:32:00,"('25000CE', '25000PE')",192.60000000000002,False,,32.27400000000004,32.27400000000004
2024-09-03,Tuesday,FALSE,09:32:00,"('25250CE', '25250PE')",193.1,False,,16.319,16.319
2024-09-10,Tuesday,FALSE,09:32:00,"('24950CE', '24950PE')",187.60000000000002,False,,4.924000000000011,4.924000000000011
2024-09-17,Tuesday,FALSE,09:32:00,"('25400CE', '25400PE')",211.35,False,,9.486499999999994,9.486499999999994
2024-09-24,Tuesday,FALSE,09:32:00,"('25950CE', '25950PE')",232.0,False,,36.37999999999999,36.37999999999999
2024-09-30,Monday,FALSE,09:32:00,"('26100CE', '26100PE')",239.64999999999998,False,,-87.29649999999998,-87.29649999999998
2024-10-08,Tuesday,FALSE,09:32:00,"('24850CE', '24850PE')",357.45000000000005,False,,47.425500000000056,47.425500000000056
2024-10-15,Tuesday,FALSE,09:32:00,"('25200CE', '25200PE')",196.15,False,,-32.41149999999999,-32.41149999999999
2024-10-22,Tuesday,FALSE,09:32:00,"('24800CE', '24800PE')",223.2,False,,-134.38199999999998,-134.38199999999998
2024-10-29,Tuesday,FALSE,09:32:00,"('24300CE', '24300PE')",239.54999999999998,False,,-3.945500000000011,-3.945500000000011
2024-11-05,Tuesday,FALSE,09:32:00,"('24000CE', '24000PE')",382.15,False,,15.728499999999954,15.728499999999954
2024-11-12,Tuesday,FALSE,09:32:00,"('24200CE', '24200PE')",228.2,False,,-140.63200000000003,-140.63200000000003
2024-11-18,Monday,FALSE,09:32:00,"('23450CE', '23450PE')",287.35,False,,45.22650000000002,45.22650000000002
2024-11-26,Tuesday,FALSE,09:32:00,"('24300CE', '24300PE')",259.6,False,,30.104000000000017,30.104000000000017
2024-12-03,Tuesday,FALSE,09:32:00,"('24300CE', '24300PE')",322.55,False,,17.524500000000057,17.524500000000057
2024-12-10,Tuesday,FALSE,09:32:00,"('24600CE', '24600PE')",266.3,False,,30.38700000000001,30.38700000000001
2024-12-17,Tuesday,FALSE,09:32:00,"('24600CE', '24600PE')",314.20000000000005,False,,-14.741999999999965,-14.741999999999965
2024-12-23,Monday,FALSE,09:32:00,"('23800CE', '23800PE')",267.55,False,,66.37450000000001,66.37450000000001
