Date,Day,Expiry.Day,Time,ST0,ST0.O,ST0.SL.Trigg,ST0.SL.Time,ST0.PL,Total PNL
2024-01-01,Monday,FALSE,09:34:00,"('21750CE', '21750PE')",237.64999999999998,False,,37.32349999999999,37.32349999999999
2024-01-08,Monday,FALSE,09:34:00,"('21700CE', '21700PE')",204.35,False,,-52.29350000000003,-52.29350000000003
2024-01-15,Monday,FALSE,09:34:00,"('22050CE', '22050PE')",245.64999999999998,False,,11.893499999999994,11.893499999999994
2024-01-20,Saturday,FALSE,09:34:00,"('21700CE', '21700PE')",274.15,False,,0.958499999999932,0.958499999999932
2024-01-29,Monday,FALSE,09:34:00,"('21650CE', '21650PE')",375.65,False,,2.2435,2.2435
2024-02-05,Monday,FALSE,09:34:00,"('21850CE', '21850PE')",312.75,False,,12.572500000000046,12.572500000000046
2024-02-12,Monday,FALSE,09:34:00,"('21800CE', '21800PE')",288.4,False,,-19.784000000000034,-19.784000000000034
2024-02-19,Monday,FALSE,09:34:00,"('22050CE', '22050PE')",294.7,False,,18.302999999999944,18.302999999999944
2024-02-26,Monday,FALSE,09:34:00,"('22200CE', '22200PE')",283.85,False,,15.311500000000034,15.311500000000034
2024-03-04,Monday,FALSE,09:34:00,"('22400CE', '22400PE')",281.6,False,,33.884000000000015,33.884000000000015
2024-03-11,Monday,FALSE,09:34:00,"('22500CE', '22500PE')",250.45,False,,-9.954499999999989,-9.954499999999989
2024-03-18,Monday,FALSE,09:34:00,"('22000CE', '22000PE')",288.04999999999995,False,,38.16949999999996,38.16949999999996
2024-03-22,Friday,FALSE,09:34:00,"('22000CE', '22000PE')",271.95,False,,-10.319500000000023,-10.319500000000023
2024-04-01,Monday,FALSE,09:34:00,"('22500CE', '22500PE')",257.0,False,,40.48000000000001,40.48000000000001
2024-04-05,Friday,FALSE,09:34:00,"('22500CE', '22500PE')",266.15,False,,27.988499999999977,27.988499999999977
2024-04-12,Friday,FALSE,09:34:00,"('22700CE', '22700PE')",250.9,False,,-4.658999999999978,-4.658999999999978
2024-04-22,Monday,FALSE,09:34:00,"('22250CE', '22250PE')",260.05,False,,0.24949999999996564,0.24949999999996564
2024-04-26,Friday,FALSE,09:34:00,"('22600CE', '22600PE')",265.8,False,,1.9920000000000337,1.9920000000000337
2024-05-06,Monday,FALSE,09:34:00,"('22600CE', '22600PE')",263.7,False,,-5.537000000000035,-5.537000000000035
2024-05-13,Monday,FALSE,09:34:00,"('21900CE', '21900PE')",307.85,False,,-6.0785,-6.0785
2024-05-17,Friday,FALSE,09:34:00,"('22400CE', '22400PE')",302.8,False,,31.072000000000024,31.072000000000024
2024-05-27,Monday,FALSE,09:34:00,"('23000CE', '23000PE')",291.6,False,,26.784000000000045,26.784000000000045
2024-06-03,Monday,FALSE,09:34:00,"('23150CE', '23150PE')",632.4000000000001,False,,-64.27399999999993,-64.27399999999993
2024-06-10,Monday,FALSE,09:34:00,"('23300CE', '23300PE')",406.85,False,,53.131500000000045,53.131500000000045
2024-06-14,Friday,FALSE,09:34:00,"('23350CE', '23350PE')",267.95,False,,14.870499999999982,14.870499999999982
2024-06-24,Monday,FALSE,09:34:00,"('23400CE', '23400PE')",252.95,False,,-23.479499999999987,-23.479499999999987
2024-07-01,Monday,FALSE,09:34:00,"('24050CE', '24050PE')",276.55,False,,4.5845000000000224,4.5845000000000224
2024-07-08,Monday,FALSE,09:34:00,"('24350CE', '24350PE')",224.89999999999998,False,,14.70099999999999,14.70099999999999
2024-07-12,Friday,FALSE,09:34:00,"('24450CE', '24450PE')",243.39999999999998,False,,-1.5340000000000225,-1.5340000000000225
2024-07-22,Monday,FALSE,09:34:00,"('24500CE', '24500PE')",465.5,False,,30.994999999999976,30.994999999999976
2024-07-29,Monday,FALSE,09:34:00,"('24900CE', '24900PE')",247.4,False,,15.726000000000017,15.726000000000017
2024-08-05,Monday,FALSE,09:34:00,"('24250CE', '24250PE')",341.8,False,,-63.86799999999999,-63.86799999999999
2024-08-09,Friday,FALSE,09:34:00,"('24400CE', '24400PE')",327.20000000000005,False,,33.22800000000006,33.22800000000006
2024-08-19,Monday,FALSE,09:34:00,"('24600CE', '24600PE')",240.35000000000002,False,,20.69650000000002,20.69650000000002
2024-08-26,Monday,FALSE,09:34:00,"('24950CE', '24950PE')",215.10000000000002,False,,-9.250999999999966,-9.250999999999966
2024-09-02,Monday,FALSE,09:34:00,"('25300CE', '25300PE')",226.64999999999998,False,,15.683499999999988,15.683499999999988
