Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-03,Wednesday,71740.51,FALSE,09:27:00,280.0,71900,282.3,295.8,80.7,89.6,71600,297.8,446.85,249.9,398.45,140.78,189.17,-48.39,140.78
2024-01-10,Wednesday,71269.77,FALSE,09:27:00,280.0,71300,328.6,671.0,272.3,599.25,71200,316.05,429.15,77.35,82.65,-104.76,-53.4,-51.36,-104.76
2024-01-17,Wednesday,72193.24,FALSE,09:27:00,280.0,72500,288.35,376.35,88.85,103.15,71900,290.4,702.1,182.65,650.65,-94.05,-46.86,-47.19,-94.05
2024-01-23,Tuesday,71926.37,FALSE,09:27:00,280.0,72100,325.4,341.55,38.05,47.4,71900,311.3,1799.5,288.45,1601.0,223.34,273.93,-50.59,223.34
2024-01-31,Wednesday,71052.55,FALSE,09:27:00,280.0,72100,293.2,522.45,272.9,482.0,70200,284.75,307.3,107.05,135.3,98.25,-47.64,145.89,98.25
2024-02-07,Wednesday,72341.41,FALSE,09:27:00,280.0,72900,281.2,308.35,142.2,167.8,71700,278.9,381.5,189.7,217.65,64.56,109.88,-45.32,64.56
2024-02-14,Wednesday,70848.85,FALSE,09:27:00,280.0,71300,299.35,893.3,279.45,800.4,70500,305.2,318.5,52.45,53.0,199.74,-48.64,248.38,199.74
2024-02-21,Wednesday,73078.58,FALSE,09:27:00,280.0,73400,286.25,321.65,80.8,84.25,72600,288.2,495.95,168.7,448.55,151.59,198.42,-46.83,151.59
2024-02-28,Wednesday,73094.82,FALSE,09:27:00,280.0,73500,283.45,300.0,73.65,78.7,72700,283.4,700.05,226.1,666.4,155.16,201.21,-46.05,155.16
2024-03-05,Tuesday,73758.55,FALSE,09:27:00,280.0,74000,295.7,329.25,130.75,175.5,73500,303.7,432.4,194.4,258.0,67.15,116.5,-49.35,67.15
2024-03-13,Wednesday,73831.6,FALSE,09:27:00,280.0,74100,302.55,306.0,39.1,41.65,73600,286.25,1108.9,268.85,1001.2,210.6,257.12,-46.52,210.6
2024-03-20,Wednesday,72227.74,FALSE,09:27:00,280.0,72500,315.6,347.4,133.0,234.0,72100,301.5,584.0,206.25,307.9,28.67,77.66,-48.99,28.67
2024-03-26,Tuesday,72682.34,FALSE,09:27:00,280.0,73000,298.35,303.7,186.15,207.45,72600,304.8,360.4,224.0,258.1,37.64,87.17,-49.53,37.64
2024-04-03,Wednesday,73595.05,FALSE,09:27:00,280.0,73700,290.5,646.45,273.35,465.8,73500,282.3,288.8,111.2,150.05,81.51,-47.21,128.72,81.51
2024-04-09,Tuesday,74842.93,FALSE,09:27:00,280.0,75000,305.5,394.95,186.0,209.0,74600,287.1,330.1,166.95,264.0,-30.13,-49.64,19.51,-30.13
2024-04-16,Tuesday,73074.82,FALSE,09:27:00,280.0,73300,320.85,334.95,161.25,250.0,72900,336.45,479.7,272.75,328.65,12.17,66.84,-54.67,12.17
2024-04-24,Wednesday,73928.62,FALSE,09:27:00,280.0,74000,289.0,379.65,221.2,282.3,73800,293.15,304.55,201.5,245.8,-3.27,-46.96,43.69,-3.27
2024-04-30,Tuesday,74736.05,FALSE,09:27:00,280.0,74900,309.5,476.05,180.55,199.55,74500,297.25,343.8,171.8,316.35,-98.59,-50.29,-48.3,-98.59
2024-05-08,Wednesday,73364.57,FALSE,09:27:00,280.0,73700,302.85,450.0,176.85,296.1,73100,289.1,386.4,125.7,154.25,-96.19,-49.21,-46.98,-96.19
2024-05-15,Wednesday,73172.98,FALSE,09:27:00,280.0,73400,307.5,361.6,177.45,216.7,73000,297.3,472.3,230.0,291.9,-98.28,-49.97,-48.31,-98.28
2024-05-22,Wednesday,74049.85,FALSE,09:27:00,280.0,74400,280.0,318.9,208.0,286.0,73800,280.45,362.05,151.0,158.95,-55.07,-9.5,-45.57,-55.07
2024-05-29,Wednesday,74950.6,FALSE,09:27:00,280.0,75400,281.8,297.6,139.2,155.5,74800,281.85,494.8,269.55,438.8,76.98,122.78,-45.8,76.98
2024-06-05,Wednesday,72361.23,FALSE,09:27:00,280.0,74000,300.0,994.1,135.85,760.6,70500,300.0,393.6,36.95,44.05,-97.5,-48.75,-48.75,-97.5
2024-06-12,Wednesday,76679.81,FALSE,09:27:00,300.0,76900,327.55,519.8,279.45,312.15,76500,345.05,350.0,210.35,336.0,-48.49,-53.23,4.74,-48.49
2024-06-19,Wednesday,77445.54,FALSE,09:27:00,300.0,77500,302.75,599.9,163.95,243.1,77300,312.2,566.5,214.75,392.5,-99.93,-49.2,-50.73,-99.93
2024-06-26,Wednesday,78087.47,FALSE,09:27:00,300.0,78100,328.25,741.45,274.05,674.75,77700,309.9,326.75,107.45,116.4,136.29,-53.34,189.63,136.29
2024-07-03,Wednesday,79841.04,FALSE,09:27:00,300.0,79900,321.05,433.4,285.55,374.05,79500,302.0,307.9,189.9,200.0,46.06,-52.17,98.23,46.06
2024-07-10,Wednesday,80259.25,FALSE,09:27:00,320.0,80300,324.65,331.8,121.0,188.35,80200,325.35,825.7,311.35,488.2,79.37,132.24,-52.87,79.37
2024-07-16,Tuesday,80779.04,FALSE,09:27:00,320.0,80900,354.85,401.05,269.4,293.55,80600,355.0,358.85,255.5,292.0,115.42,56.86,58.56,115.42
2024-07-24,Wednesday,80388.03,FALSE,09:27:00,320.0,80500,350.0,417.45,155.75,198.2,80300,366.05,765.7,285.6,373.0,-116.35,-56.87,-59.48,-116.35
2024-07-31,Wednesday,81639.8,FALSE,09:27:00,320.0,81700,346.3,434.95,272.4,413.15,81500,325.0,387.9,254.55,265.0,-109.08,-56.27,-52.81,-109.08
2024-08-07,Wednesday,79376.65,FALSE,09:27:00,300.0,79900,308.9,381.85,180.0,292.15,79000,320.45,430.0,201.05,223.0,-102.27,-50.2,-52.07,-102.27
2024-08-13,Tuesday,79546.39,FALSE,09:27:00,300.0,79900,323.7,361.45,120.95,146.75,79200,313.7,561.25,236.75,516.05,121.92,172.9,-50.98,121.92
2024-08-21,Wednesday,80703.16,FALSE,09:27:00,320.0,80700,364.75,487.8,320.45,442.75,80800,385.05,412.45,239.45,251.45,69.52,-59.27,128.79,69.52
2024-08-28,Wednesday,81772.14,FALSE,09:27:00,320.0,81800,310.45,489.0,255.0,290.65,81800,335.95,390.55,208.3,290.05,-105.04,-50.45,-54.59,-105.04
2024-09-04,Wednesday,82020.92,FALSE,09:27:00,320.0,82100,336.55,468.85,303.55,432.25,82000,324.95,352.8,193.05,212.1,54.1,-54.69,108.79,54.1
2024-09-11,Wednesday,81773.4,FALSE,09:27:00,320.0,81600,378.95,629.45,250.0,293.6,81800,354.55,577.25,194.9,481.7,-119.19,-61.58,-57.61,-119.19
2024-09-18,Wednesday,83028.83,FALSE,09:27:00,320.0,83200,327.8,483.9,266.8,346.45,82900,336.9,626.15,247.9,484.4,-108.02,-53.27,-54.75,-108.02
2024-09-25,Wednesday,84936.26,FALSE,09:27:00,320.0,85000,342.35,447.25,258.5,397.5,84800,354.8,413.45,218.75,227.6,-113.28,-55.63,-57.65,-113.28
2024-10-01,Tuesday,84560.82,FALSE,09:27:00,320.0,84900,321.3,322.55,133.6,175.45,84500,336.1,616.0,333.0,391.5,87.21,141.83,-54.62,87.21
2024-10-09,Wednesday,81800.49,FALSE,09:27:00,320.0,82200,332.25,524.0,149.6,200.0,81300,324.85,437.85,123.05,327.15,-106.78,-53.99,-52.79,-106.78
2024-10-16,Wednesday,81669.62,FALSE,09:27:00,320.0,81700,356.05,548.7,245.0,286.4,81700,336.0,552.65,221.15,384.4,-112.46,-57.86,-54.6,-112.46
2024-10-23,Wednesday,80312.11,FALSE,09:27:00,320.0,80600,363.7,517.0,171.0,184.85,80200,363.95,541.0,227.65,409.9,-118.24,-59.1,-59.14,-118.24
2024-10-29,Tuesday,79755.65,FALSE,09:27:00,300.0,80000,315.3,625.0,212.9,573.7,79700,325.7,513.25,79.1,101.7,-104.17,-51.24,-52.93,-104.17
2024-11-06,Wednesday,79729.0,FALSE,09:27:00,300.0,80300,294.65,611.4,225.85,453.5,79300,307.4,321.5,70.95,87.85,167.83,-47.88,215.71,167.83
2024-11-12,Tuesday,79633.23,FALSE,09:27:00,300.0,79700,333.3,449.1,86.7,92.9,79600,342.3,999.0,241.55,995.75,-109.78,-54.16,-55.62,-109.78
2024-11-19,Tuesday,77935.84,FALSE,09:27:00,300.0,78200,318.5,555.9,141.7,162.5,77700,304.8,629.5,132.75,577.25,-101.29,-51.76,-49.53,-101.29
2024-11-27,Wednesday,79991.71,FALSE,09:27:00,300.0,80300,295.7,549.15,205.0,366.0,79800,314.35,375.4,124.55,156.8,-99.13,-48.05,-51.08,-99.13
2024-12-04,Wednesday,80971.17,FALSE,09:27:00,320.0,81400,339.25,464.1,240.0,340.8,80300,325.75,516.1,200.6,298.4,-108.06,-55.13,-52.93,-108.06
2024-12-11,Wednesday,81530.28,FALSE,09:27:00,320.0,81700,357.8,466.35,278.95,308.7,81400,353.75,408.4,219.6,244.75,-115.62,-58.14,-57.48,-115.62
2024-12-18,Wednesday,80556.03,FALSE,09:27:00,320.0,81200,324.45,457.35,145.65,196.15,80200,329.25,484.5,191.9,381.15,-106.22,-52.72,-53.5,-106.22
2024-12-24,Tuesday,78590.91,FALSE,09:27:00,300.0,78800,344.0,544.0,253.55,281.95,78500,328.05,456.1,216.1,272.95,-109.21,-55.9,-53.31,-109.21
