Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72058.46,TRUE,09:29:00,280.0,71800,327.6,342.5,81.25,226.1,72400,318.4,558.4,291.05,373.95,45.66,0.0,97.4,0.0,-51.74,0.0,45.66
2024-01-12,Friday,72033.66,TRUE,09:29:00,280.0,71700,327.95,936.45,302.5,868.15,72300,332.8,361.8,0.05,0.05,275.3,0.0,-53.29,0.0,328.59,0.0,275.3
2024-01-19,Friday,71844.37,TRUE,09:29:00,280.0,71600,355.15,368.75,63.0,83.9,72200,355.05,610.0,342.0,515.4,209.11,0.0,266.81,0.0,-57.7,0.0,209.11
2024-01-25,Thursday,70962.11,TRUE,09:29:00,280.0,70800,321.0,333.55,0.3,0.65,71100,289.25,850.0,258.45,410.2,269.34,0.0,316.34,0.0,-47.0,0.0,269.34
2024-02-02,Friday,72458.43,TRUE,09:29:00,280.0,72300,285.2,995.25,0.05,0.05,72700,304.1,1840.3,56.65,614.95,-95.76,-95.76,-46.34,-46.34,-49.42,-49.42,-191.52
2024-02-09,Friday,71592.0,TRUE,09:29:00,280.0,71500,303.55,350.0,30.0,94.7,71700,291.45,494.5,94.75,105.15,-96.69,157.7,-49.33,205.06,-47.36,-47.36,61.00999999999999
2024-02-16,Friday,72333.54,TRUE,09:29:00,280.0,72200,314.35,399.6,186.45,225.9,72400,285.95,307.5,0.05,0.05,231.25,42.43,-51.08,42.43,282.33,0.0,273.68
2024-02-23,Friday,73200.53,TRUE,09:29:00,280.0,73100,294.85,375.0,30.0,42.9,73400,279.35,335.5,130.0,256.95,-93.3,-95.35,-47.91,-47.91,-45.39,-47.44,-188.64999999999998
2024-03-01,Friday,72878.98,TRUE,09:29:00,280.0,72800,305.7,1023.3,296.4,947.8,73000,292.3,295.0,0.1,0.1,238.87,0.0,-49.68,0.0,288.55,0.0,238.87
2024-03-07,Thursday,74091.28,TRUE,09:29:00,280.0,73900,312.45,399.0,159.25,219.2,74300,292.55,364.8,123.3,180.65,-98.31,-101.51,-50.77,-53.97,-47.54,-47.54,-199.82
