Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL0.CE,PL0.PE,Total PNL
2024-01-03,Wednesday,71704.31,FALSE,09:30:00,280.0,71800,322.75,340.0,103.25,113.9,71600,305.45,446.85,249.9,398.45,155.18,204.82,-49.64,155.18
2024-01-10,Wednesday,71224.3,FALSE,09:30:00,280.0,71300,326.6,671.0,272.3,599.25,71200,340.2,375.0,77.35,82.65,200.23,-53.07,253.3,200.23
2024-01-17,Wednesday,72226.86,FALSE,09:30:00,280.0,72500,299.45,376.35,88.85,103.15,72000,311.1,774.85,210.05,724.65,-99.21,-48.66,-50.55,-99.21
2024-01-23,Tuesday,71941.35,FALSE,09:30:00,280.0,72200,281.95,295.55,35.7,42.4,71900,303.7,1799.5,291.7,1601.0,186.68,236.03,-49.35,186.68
2024-01-31,Wednesday,71097.63,FALSE,09:30:00,280.0,72200,281.0,477.9,247.1,444.2,70200,280.6,307.3,107.05,135.3,96.13,-45.66,141.79,96.13
2024-02-07,Wednesday,72361.28,FALSE,09:30:00,280.0,72900,289.45,308.35,142.2,167.8,71800,287.5,421.9,214.15,247.4,71.31,118.03,-46.72,71.31
2024-02-14,Wednesday,70814.4,FALSE,09:30:00,280.0,71300,290.35,893.3,279.45,800.4,70400,279.65,283.65,47.4,47.45,181.52,-47.18,228.7,181.52
2024-02-21,Wednesday,73059.94,FALSE,09:30:00,280.0,73300,323.2,370.0,99.6,103.7,72700,316.0,553.75,195.2,501.5,164.11,215.46,-51.35,164.11
2024-02-28,Wednesday,73065.68,FALSE,09:30:00,280.0,73400,315.9,344.65,88.0,93.15,72800,319.3,769.4,256.95,731.45,166.91,218.8,-51.89,166.91
2024-03-05,Tuesday,73700.44,FALSE,09:30:00,280.0,73900,320.1,382.2,161.2,216.9,73500,310.65,432.4,194.4,258.0,-102.5,-52.02,-50.48,-102.5
2024-03-13,Wednesday,73787.37,FALSE,09:30:00,280.0,74100,284.0,303.15,39.1,41.65,73600,297.65,1108.9,268.85,1001.2,190.43,238.8,-48.37,190.43
2024-03-20,Wednesday,72162.82,FALSE,09:30:00,280.0,72500,296.85,347.4,133.0,234.0,72000,280.15,520.0,177.0,268.0,-93.76,-48.24,-45.52,-93.76
2024-03-26,Tuesday,72646.24,FALSE,09:30:00,280.0,72900,327.7,344.9,227.45,252.85,72600,313.65,360.4,224.0,258.1,122.38,70.75,51.63,122.38
2024-04-03,Wednesday,73600.4,FALSE,09:30:00,280.0,73700,292.6,646.45,273.35,465.8,73500,276.85,287.35,111.2,150.05,75.79,-47.55,123.34,75.79
2024-04-09,Tuesday,74907.45,FALSE,09:30:00,280.0,75000,317.25,394.95,186.0,209.0,74700,299.55,375.7,192.65,306.15,-100.23,-51.55,-48.68,-100.23
2024-04-16,Tuesday,73054.22,FALSE,09:30:00,280.0,73300,295.8,334.95,161.25,250.0,72800,302.8,430.1,239.85,292.0,-7.1,42.1,-49.2,-7.1
2024-04-24,Wednesday,73911.48,FALSE,09:30:00,280.0,73900,324.15,438.2,265.45,335.4,73900,336.4,346.45,236.9,290.1,-10.58,-52.67,42.09,-10.58
2024-04-30,Tuesday,74772.38,FALSE,09:30:00,280.0,74900,323.2,476.05,180.55,199.55,74700,340.6,443.15,227.5,401.15,-107.87,-52.52,-55.35,-107.87
2024-05-08,Wednesday,73215.72,FALSE,09:30:00,280.0,73600,297.6,508.75,203.4,343.7,73000,296.9,340.0,105.5,128.0,116.83,-48.36,165.19,116.83
