Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-05,Friday,72096.89,TRUE,09:35:00,280.0,71800,331.8,341.3,81.25,226.1,72400,313.05,558.4,291.05,373.95,50.68,0.0,101.55,0.0,-50.87,0.0,50.68
2024-01-12,Friday,72030.95,TRUE,09:35:00,280.0,71700,321.9,936.45,302.5,868.15,72300,339.85,361.8,0.05,0.05,283.24,0.0,-52.31,0.0,335.55,0.0,283.24
2024-01-19,Friday,71778.66,TRUE,09:35:00,280.0,71600,301.65,346.0,63.0,83.9,72000,272.75,430.0,201.0,316.55,169.66,-44.32,213.98,0.0,-44.32,-44.32,125.34
2024-01-25,Thursday,70872.63,TRUE,09:35:00,280.0,70600,347.1,409.7,1.85,91.25,71000,322.15,759.2,243.1,310.2,-108.75,-108.75,-56.4,-56.4,-52.35,-52.35,-217.5
2024-02-02,Friday,72498.82,TRUE,09:35:00,280.0,72300,305.0,995.25,0.05,0.05,72700,270.55,1840.3,56.65,614.95,-93.52,-93.52,-49.56,-49.56,-43.96,-43.96,-187.04
2024-02-09,Friday,71636.51,TRUE,09:35:00,280.0,71500,327.35,349.0,30.0,94.7,71800,307.4,566.15,150.0,205.2,178.61,-49.95,228.56,0.0,-49.95,-49.95,128.66000000000003
2024-02-16,Friday,72307.04,TRUE,09:35:00,280.0,72200,294.05,399.6,186.45,225.9,72500,320.1,345.55,64.0,74.45,193.87,42.43,-47.78,42.43,241.65,0.0,236.3
2024-02-23,Friday,73205.96,TRUE,09:35:00,280.0,73000,353.6,455.0,124.95,143.0,73500,340.6,390.0,195.9,357.3,-78.42,-57.46,-57.46,-57.46,-20.96,0.0,-135.88
2024-03-01,Friday,72929.34,TRUE,09:35:00,280.0,72900,297.95,980.0,284.4,845.7,73000,275.0,280.0,0.1,0.1,223.04,0.0,-48.42,0.0,271.46,0.0,223.04
2024-03-07,Thursday,74092.99,TRUE,09:35:00,280.0,73900,312.8,399.0,159.25,219.2,74400,339.75,500.0,207.1,281.1,-106.04,-109.18,-50.83,-53.97,-55.21,-55.21,-215.22000000000003
2024-03-15,Friday,72806.37,TRUE,09:35:00,280.0,72600,349.4,394.0,13.75,41.35,73100,356.9,583.95,311.75,457.6,245.68,-58.0,303.68,0.0,-58.0,-58.0,187.68
2024-03-22,Friday,72287.71,TRUE,09:35:00,280.0,72200,307.2,1078.75,219.3,634.45,72500,275.25,307.15,0.05,0.1,221.79,-49.92,-49.92,-49.92,271.71,0.0,171.87
2024-03-28,Thursday,73332.93,TRUE,09:35:00,280.0,73100,338.55,1158.6,313.9,551.25,73700,372.8,399.1,4.15,49.5,263.63,0.0,-55.01,0.0,318.64,0.0,263.63
2024-04-05,Friday,74114.4,TRUE,09:35:00,280.0,73900,320.0,454.45,203.9,348.55,74200,286.65,344.5,0.05,0.05,-98.58,219.64,-52.0,-63.38,-46.58,283.02,121.05999999999999
2024-04-12,Friday,74895.46,TRUE,09:35:00,280.0,74600,314.15,320.0,0.05,0.1,75100,329.8,1276.0,318.8,857.5,256.53,0.0,310.12,0.0,-53.59,0.0,256.53
2024-04-19,Friday,72049.07,TRUE,09:35:00,280.0,72000,314.75,1123.1,211.3,1087.1,72100,288.8,323.3,0.05,0.1,233.94,-51.15,-51.15,-51.15,285.09,0.0,182.79
2024-04-26,Friday,74396.19,TRUE,09:35:00,280.0,74100,364.4,410.9,0.05,0.05,74600,348.95,936.05,302.65,874.05,303.09,0.0,359.79,0.0,-56.7,0.0,303.09
2024-05-03,Friday,75032.48,TRUE,09:35:00,300.0,74800,337.8,344.6,0.1,0.2,75200,345.3,1775.95,328.05,1323.1,277.27,-56.11,333.38,0.0,-56.11,-56.11,221.15999999999997
2024-05-10,Friday,72630.94,TRUE,09:35:00,280.0,72500,326.85,559.15,55.5,163.35,72900,326.45,441.75,120.45,236.1,-106.16,106.36,-53.11,159.41,-53.05,-53.05,0.20000000000000284
2024-05-17,Friday,73526.35,TRUE,09:35:00,280.0,73300,315.85,750.75,262.75,617.0,73600,288.45,326.95,0.05,0.05,233.46,-62.14,-51.33,-62.14,284.79,0.0,171.32
2024-05-24,Friday,75533.67,TRUE,09:35:00,300.0,75300,330.1,331.2,78.0,108.85,75700,312.0,521.0,167.25,291.5,166.42,-50.7,217.12,0.0,-50.7,-50.7,115.71999999999998
2024-05-31,Friday,74419.65,TRUE,09:35:00,280.0,74400,306.15,324.6,0.05,0.05,74600,284.2,779.6,242.1,635.95,256.09,0.0,302.27,0.0,-46.18,0.0,256.09
2024-06-07,Friday,75379.13,TRUE,09:35:00,300.0,75400,357.65,1442.35,290.75,1292.3,75400,334.5,363.6,0.05,0.05,272.15,-58.12,-58.12,-58.12,330.27,0.0,214.02999999999997
2024-06-14,Friday,76636.39,TRUE,09:35:00,300.0,76300,361.65,732.2,323.0,694.75,76900,370.4,401.8,0.05,0.05,306.95,0.0,-58.77,0.0,365.72,0.0,306.95
2024-06-21,Friday,77676.9,TRUE,09:35:00,300.0,77400,348.0,356.7,0.05,0.05,77900,365.85,1193.95,350.2,684.75,284.15,0.0,343.6,0.0,-59.45,0.0,284.15
2024-06-28,Friday,79496.77,TRUE,09:35:00,300.0,79300,331.85,450.0,0.05,0.05,79700,355.75,718.6,215.0,668.0,-111.74,-111.74,-53.93,-53.93,-57.81,-57.81,-223.48
2024-07-05,Friday,79555.33,TRUE,09:35:00,300.0,79300,318.65,717.9,273.9,697.45,79800,338.75,355.85,0.1,0.15,282.59,-51.78,-51.78,-51.78,334.37,0.0,230.80999999999997
2024-07-12,Friday,80161.15,TRUE,09:35:00,320.0,80000,336.35,1130.2,153.25,517.5,80500,355.25,753.9,0.1,0.1,-112.39,350.71,-54.66,0.0,-57.73,350.71,238.32
2024-07-19,Friday,81235.05,TRUE,09:35:00,320.0,81000,345.1,394.05,0.05,0.05,81400,348.45,801.35,291.6,793.6,284.12,-56.62,340.74,0.0,-56.62,-56.62,227.5
