Date,Day,Future,Expiry.Day,Time,Target,StrikeCE,CE Open,CE High,CE Low,CE Close,StrikePE,PE Open,PE High,PE Low,PE Close,PL0,PL1,PL0.CE,PL1.CE,PL0.PE,PL1.PE,Total PNL
2024-01-04,Thursday,21693.95,TRUE,09:28:00,84.0,21500,116.75,163.3,98.1,158.6,21700,100.5,115.35,41.0,41.1,39.72,0.0,-18.68,0.0,58.4,0.0,39.72
2024-01-11,Thursday,21755.0,TRUE,09:28:00,84.0,21600,117.45,118.65,15.8,45.1,21800,101.3,214.6,100.9,154.7,54.97,0.0,71.18,0.0,-16.21,0.0,54.97
2024-01-18,Thursday,21455.05,TRUE,09:28:00,84.0,21350,98.65,180.0,31.6,111.9,21500,103.9,215.65,20.7,37.75,-32.4,-32.4,-15.78,-15.78,-16.62,-16.62,-64.8
2024-01-25,Thursday,21442.7,TRUE,09:28:00,84.0,21400,89.3,94.2,0.1,0.3,21500,97.85,262.2,90.35,149.15,72.45,0.0,88.11,0.0,-15.66,0.0,72.45
2024-02-01,Thursday,21803.9,TRUE,09:28:00,84.0,21750,96.8,144.55,0.05,0.05,21700,102.2,133.9,1.55,2.7,-31.84,57.79,-15.49,-15.49,-16.35,73.28,25.95
2024-02-08,Thursday,22084.15,TRUE,09:28:00,88.0,21950,95.05,96.5,0.05,0.1,22050,81.95,394.7,79.85,331.9,80.89,0.0,94.0,0.0,-13.11,0.0,80.89
2024-02-15,Thursday,21916.2,TRUE,09:28:00,84.0,21800,106.15,168.8,55.05,110.4,21950,113.4,169.6,25.85,39.2,-35.12,-40.23,-16.98,-22.09,-18.14,-18.14,-75.35
2024-02-22,Thursday,22065.15,TRUE,09:28:00,88.0,21950,95.85,278.75,17.25,266.9,22050,90.35,216.7,0.05,0.1,-29.8,-29.8,-15.34,-15.34,-14.46,-14.46,-59.6
2024-02-29,Thursday,21952.0,TRUE,09:28:00,84.0,21900,104.1,158.4,18.3,84.2,22000,104.5,189.85,13.65,16.05,-33.38,-33.38,-16.66,-16.66,-16.72,-16.72,-66.76
2024-03-07,Thursday,22572.0,TRUE,09:28:00,88.0,22400,110.65,143.65,63.05,93.45,22600,126.95,165.0,77.2,106.35,-38.01,-4.22,-17.7,16.09,-20.31,-20.31,-42.23
2024-03-14,Thursday,22103.75,TRUE,09:28:00,88.0,21950,97.65,279.65,75.95,196.25,22000,83.75,86.65,0.05,0.05,67.24,-15.62,-15.62,-15.62,82.86,0.0,51.62
2024-03-21,Thursday,22074.9,TRUE,09:28:00,88.0,21900,115.0,180.0,60.15,112.25,22100,120.75,170.0,47.05,87.6,-37.72,-37.72,-18.4,-18.4,-19.32,-19.32,-75.44
2024-03-28,Thursday,22231.4,TRUE,09:28:00,88.0,22150,100.65,383.9,93.25,177.8,22300,93.15,97.35,0.1,0.1,76.02,0.0,-16.1,0.0,92.12,0.0,76.02
2024-04-04,Thursday,22622.0,TRUE,09:28:00,88.0,22450,101.35,149.05,14.05,64.5,22600,103.65,332.85,41.75,85.35,-32.8,1.04,-16.22,-16.22,-16.58,17.26,-31.759999999999998
2024-04-10,Wednesday,22782.15,TRUE,09:28:00,88.0,22600,125.2,164.8,90.0,153.75,22800,114.4,135.2,36.2,46.25,-38.33,67.01,-20.03,0.0,-18.3,67.01,28.680000000000007
2024-04-18,Thursday,22271.65,TRUE,09:28:00,88.0,22150,115.65,174.0,0.05,0.1,22350,114.25,433.4,55.35,355.4,-36.78,-36.78,-18.5,-18.5,-18.28,-18.28,-73.56
2024-04-25,Thursday,22347.7,TRUE,09:28:00,88.0,22250,120.1,401.9,118.2,321.65,22450,120.95,167.7,0.1,0.3,-38.57,-19.53,-19.22,0.0,-19.35,-19.53,-58.1
2024-05-02,Thursday,22715.0,TRUE,09:28:00,88.0,22600,92.5,155.0,46.35,48.5,22700,87.5,94.1,15.7,51.45,20.37,-14.8,-14.8,-14.8,35.17,0.0,5.57
2024-05-09,Thursday,22351.0,TRUE,09:28:00,88.0,22200,103.65,105.15,0.05,0.05,22300,98.9,352.7,88.0,342.8,86.74,-15.82,102.56,0.0,-15.82,-15.82,70.91999999999999
2024-05-16,Thursday,22380.35,TRUE,09:28:00,88.0,22250,88.9,169.85,1.3,154.1,22350,93.65,313.1,0.05,0.05,-29.2,-29.2,-14.22,-14.22,-14.98,-14.98,-58.4
2024-05-23,Thursday,22660.0,TRUE,09:28:00,88.0,22550,97.9,427.65,90.0,417.45,22650,99.4,109.8,0.05,0.05,82.7,0.0,-15.66,0.0,98.36,0.0,82.7
2024-05-30,Thursday,22623.75,TRUE,09:28:00,88.0,22600,98.85,104.55,0.05,0.05,22650,100.15,238.5,67.15,160.3,81.79,-16.02,97.81,0.0,-16.02,-16.02,65.77000000000001
2024-06-06,Thursday,22769.35,TRUE,09:28:00,88.0,22750,98.55,172.0,7.65,71.35,22650,102.55,109.45,0.05,0.05,85.7,-15.77,-15.77,-15.77,101.47,0.0,69.93
2024-06-13,Thursday,23436.9,TRUE,09:28:00,92.0,23350,103.2,103.75,27.1,48.95,23500,107.25,163.0,88.2,100.6,36.06,-17.16,53.22,0.0,-17.16,-17.16,18.900000000000002
2024-06-20,Thursday,23497.4,TRUE,09:28:00,92.0,23450,95.9,182.85,55.5,116.8,23550,108.35,168.4,0.05,0.05,-32.68,-32.68,-15.34,-15.34,-17.34,-17.34,-65.36
2024-06-27,Thursday,23810.0,TRUE,09:28:00,92.0,23750,100.7,314.45,90.0,294.65,23850,92.0,105.15,0.05,0.1,74.87,0.0,-16.11,0.0,90.98,0.0,74.87
2024-07-04,Thursday,24410.0,TRUE,09:28:00,96.0,24250,123.8,174.15,41.25,52.1,24450,115.1,158.75,63.15,147.85,-38.23,52.04,-19.81,70.46,-18.42,-18.42,13.810000000000002
2024-07-11,Thursday,24372.0,TRUE,09:28:00,96.0,24200,142.8,160.7,29.55,116.1,24450,131.3,286.3,107.4,133.75,4.26,-21.01,25.27,0.0,-21.01,-21.01,-16.75
2024-07-18,Thursday,24558.1,TRUE,09:28:00,96.0,24450,106.6,402.45,87.1,351.05,24650,125.0,158.65,0.05,0.1,-37.06,106.59,-17.06,-17.06,-20.0,123.65,69.53
2024-07-25,Thursday,24237.2,TRUE,09:28:00,96.0,24150,116.45,273.05,108.85,256.0,24300,104.3,108.05,0.05,0.05,84.58,-18.63,-18.63,-18.63,103.21,0.0,65.95
2024-08-01,Thursday,25107.85,TRUE,09:28:00,100.0,24950,137.9,145.95,31.7,60.2,25200,147.55,233.95,138.4,189.45,52.71,0.0,76.32,0.0,-23.61,0.0,52.71
2024-08-08,Thursday,24245.0,TRUE,09:28:00,96.0,24200,110.15,182.8,0.05,0.15,24250,111.7,194.95,44.75,133.95,-35.49,-35.49,-17.62,-17.62,-17.87,-17.87,-70.98
2024-08-14,Wednesday,24152.05,TRUE,09:28:00,96.0,24050,117.75,142.45,62.1,93.25,24250,130.5,156.1,76.55,106.5,-39.72,3.85,-18.84,-18.84,-20.88,22.69,-35.87
2024-08-22,Thursday,24837.75,TRUE,09:28:00,96.0,24700,120.25,144.95,92.85,111.3,24900,109.95,133.05,70.0,88.2,-36.83,1.41,-19.24,-19.24,-17.59,20.65,-35.42
2024-08-29,Thursday,25051.85,TRUE,09:28:00,100.0,24950,126.2,270.85,55.35,202.25,25150,116.1,181.35,0.05,0.05,-38.77,-38.77,-20.19,-20.19,-18.58,-18.58,-77.54
2024-09-05,Thursday,25278.9,TRUE,09:28:00,100.0,25100,125.25,137.0,41.2,45.4,25300,127.45,171.0,103.85,154.85,58.21,-20.39,78.6,0.0,-20.39,-20.39,37.82
2024-09-12,Thursday,25095.95,TRUE,09:28:00,100.0,24950,117.35,473.25,45.9,438.05,25150,125.6,245.0,0.1,0.15,-38.88,-20.1,-18.78,0.0,-20.1,-20.1,-58.980000000000004
2024-09-19,Thursday,25600.0,TRUE,09:28:00,100.0,25500,102.95,139.0,0.05,0.05,25650,102.2,278.25,61.15,233.15,-32.82,85.52,-16.47,101.87,-16.35,-16.35,52.699999999999996
2024-09-26,Thursday,26055.0,TRUE,09:28:00,104.0,25950,131.2,312.0,116.75,266.05,26150,121.55,150.9,0.1,0.15,-40.44,-40.44,-20.99,-20.99,-19.45,-19.45,-80.88
2024-10-03,Thursday,25763.9,TRUE,09:28:00,100.0,25500,127.95,193.2,0.05,0.05,25650,115.95,430.15,76.0,398.7,-39.02,126.62,-20.47,126.62,-18.55,0.0,87.6
2024-10-10,Thursday,25164.45,TRUE,09:28:00,100.0,24950,111.5,179.55,42.05,48.8,25100,120.0,138.65,44.55,101.45,-37.04,-0.49,-17.84,-17.84,-19.2,17.35,-37.53
2024-10-17,Thursday,24995.5,TRUE,09:28:00,96.0,24850,96.55,116.05,0.05,0.05,25000,105.9,256.95,84.25,250.2,-32.39,95.53,-15.45,95.53,-16.94,0.0,63.14
2024-10-24,Thursday,24460.1,TRUE,09:28:00,96.0,24300,124.2,150.35,68.0,99.55,24500,122.85,183.2,76.55,100.1,-39.53,1.65,-19.87,-19.87,-19.66,21.52,-37.88
2024-10-31,Thursday,24287.35,TRUE,09:28:00,96.0,24200,108.6,124.15,1.95,5.35,24350,93.9,167.05,57.25,144.1,87.14,-15.02,102.16,0.0,-15.02,-15.02,72.12
2024-11-07,Thursday,24460.0,TRUE,09:28:00,96.0,24250,111.55,141.5,0.05,0.05,24400,113.0,234.5,81.8,200.95,-35.93,110.38,-17.85,110.38,-18.08,0.0,74.44999999999999
2024-11-14,Thursday,23669.0,TRUE,09:28:00,92.0,23550,96.4,145.05,0.05,0.05,23600,94.55,136.6,37.8,67.0,-30.55,80.26,-15.42,95.39,-15.13,-15.13,49.71000000000001
2024-11-21,Thursday,23390.05,TRUE,09:28:00,92.0,23300,98.05,99.6,16.8,49.95,23400,102.9,165.0,48.8,49.9,30.66,-16.46,47.12,0.0,-16.46,-16.46,14.2
